[(1/2, 0, 1/2, 8), (0, 1/32, 1/2, 183/32), (0, 0, 1, 0), (0, 0, 0, 16)]
[(1/2, 0, 9/2, 0), (0, 1/18, 59/9, 1/2), (0, 0, 9, 0), (0, 0, 0, 1)]
[(1/2, 0, 5/2, 0), (0, 1/10, 18/5, 1/2), (0, 0, 5, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/6, 0, 17/6), (0, 0, 1, 0), (0, 0, 0, 3)]
[(1/2, 0, 1/2, 0), (0, 1/16, 0, 55/16), (0, 0, 1, 0), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 4), (0, 1/16, 1/2, 87/16), (0, 0, 1, 0), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 0), (0, 1/12, 0, 71/12), (0, 0, 1, 0), (0, 0, 0, 6)]
[(1/2, 0, 1/2, 0), (0, 1/20, 0, 111/20), (0, 0, 1, 0), (0, 0, 0, 10)]
[(1/2, 0, 15/2, 0), (0, 1/30, 193/15, 1/2), (0, 0, 15, 0), (0, 0, 0, 1)]
[(1/2, 0, 15/2, 0), (0, 1/30, 157/15, 1/2), (0, 0, 15, 0), (0, 0, 0, 1)]
[(1/2, 0, 3/2, 0), (0, 1/6, 4/3, 1/2), (0, 0, 3, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 6), (0, 1/24, 1/2, 127/24), (0, 0, 1, 0), (0, 0, 0, 12)]
[(1/2, 0, 1/2, 0), (0, 1/24, 0, 233/24), (0, 0, 1, 0), (0, 0, 0, 12)]
[(1/2, 0, 1/2, 4), (0, 1/28, 1/7, 31/28), (0, 0, 1, 8), (0, 0, 0, 14)]
[(1/2, 0, 1/2, 0), (0, 1/2, 0, 1/2), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/24, 0, 215/24), (0, 0, 1, 0), (0, 0, 0, 12)]
[(1/2, 0, 3/2, 0), (0, 1/30, 8/3, 13/10), (0, 0, 3, 0), (0, 0, 0, 5)]
[(1/2, 0, 1/2, 0), (0, 1/28, 0, 135/28), (0, 0, 1, 0), (0, 0, 0, 14)]
[(1/2, 0, 7/2, 0), (0, 1/28, 3/7, 1/4), (0, 0, 7, 0), (0, 0, 0, 2)]
[(1/2, 0, 1/2, 0), (0, 1/8, 0, 23/8), (0, 0, 1, 0), (0, 0, 0, 4)]
[(1/2, 0, 1/2, 0), (0, 1/20, 0, 161/20), (0, 0, 1, 0), (0, 0, 0, 10)]
[(1/2, 0, 13/2, 0), (0, 1/26, 154/13, 1/2), (0, 0, 13, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 2), (0, 1/8, 1/2, 31/8), (0, 0, 1, 0), (0, 0, 0, 4)]
[(1/2, 0, 1/2, 0), (0, 1/14, 0, 37/14), (0, 0, 1, 0), (0, 0, 0, 7)]
[(1/2, 0, 1/2, 0), (0, 1/12, 0, 17/12), (0, 0, 1, 0), (0, 0, 0, 6)]
[(1/2, 0, 7/2, 0), (0, 1/14, 43/7, 1/2), (0, 0, 7, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/26, 0, 139/26), (0, 0, 1, 0), (0, 0, 0, 13)]
[(1/2, 0, 1/2, 0), (0, 1/4, 0, 7/4), (0, 0, 1, 0), (0, 0, 0, 2)]
[(1/2, 0, 1/2, 0), (0, 1/10, 0, 11/10), (0, 0, 1, 0), (0, 0, 0, 5)]
[(1/2, 0, 1/2, 6), (0, 1/24, 1/2, 1/24), (0, 0, 1, 0), (0, 0, 0, 12)]
[(1/2, 0, 1/2, 0), (0, 1/18, 0, 125/18), (0, 0, 1, 0), (0, 0, 0, 9)]
[(1/2, 0, 5/2, 0), (0, 1/20, 16/5, 3/4), (0, 0, 5, 0), (0, 0, 0, 2)]
[(1/2, 0, 1/2, 2), (0, 1/22, 3/11, 125/22), (0, 0, 1, 4), (0, 0, 0, 11)]
[(1/2, 0, 3/2, 0), (0, 1/24, 1/3, 3/8), (0, 0, 3, 0), (0, 0, 0, 4)]
[(1/2, 0, 1/2, 4), (0, 1/22, 9/11, 61/22), (0, 0, 1, 8), (0, 0, 0, 11)]
[(1/2, 0, 1/2, 2), (0, 1/16, 1/4, 31/16), (0, 0, 1, 4), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 3), (0, 1/18, 2/3, 127/18), (0, 0, 1, 6), (0, 0, 0, 9)]
[(1/2, 0, 3/2, 1), (0, 1/18, 23/9, 13/6), (0, 0, 3, 2), (0, 0, 0, 3)]
[(1/2, 0, 3/2, 0), (0, 1/12, 7/3, 5/4), (0, 0, 3, 0), (0, 0, 0, 2)]
[(1/2, 0, 1/2, 6), (0, 1/16, 3/4, 95/16), (0, 0, 1, 4), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 8), (0, 1/26, 1/13, 229/26), (0, 0, 1, 3), (0, 0, 0, 13)]
[(1/2, 0, 1/2, 10), (0, 1/28, 1/7, 263/28), (0, 0, 1, 6), (0, 0, 0, 14)]
[(1/2, 0, 1/2, 2), (0, 1/26, 9/13, 145/26), (0, 0, 1, 4), (0, 0, 0, 13)]
[(1/2, 0, 1/2, 7), (0, 1/22, 2/11, 127/22), (0, 0, 1, 3), (0, 0, 0, 11)]
[(1/2, 0, 1/2, 5), (0, 1/22, 10/11, 207/22), (0, 0, 1, 10), (0, 0, 0, 11)]
[(1/2, 0, 3/2, 2), (0, 1/24, 7/6, 11/8), (0, 0, 3, 0), (0, 0, 0, 4)]
[(1/2, 0, 1/2, 6), (0, 1/18, 2/3, 35/18), (0, 0, 1, 3), (0, 0, 0, 9)]
[(1/2, 0, 3/2, 2), (0, 1/24, 7/6, 21/8), (0, 0, 3, 0), (0, 0, 0, 4)]
[(1/2, 0, 1/2, 3), (0, 1/14, 2/7, 67/14), (0, 0, 1, 6), (0, 0, 0, 7)]
[(1/2, 0, 1/2, 6), (0, 1/32, 3/8, 95/32), (0, 0, 1, 12), (0, 0, 0, 16)]
[(1/2, 0, 1/2, 4), (0, 1/28, 1/7, 129/28), (0, 0, 1, 8), (0, 0, 0, 14)]
