[(1/2, 1/826, 0, 18892/413), (0, 1/413, 0, 13417/413), (0, 0, 1/2, 59/2), (0, 0, 0, 59)]
[(1/2, 0, 0, 1/2), (0, 1/14, 1/2, 6/7), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 1/490, 0, 3282/245), (0, 1/245, 0, 6564/245), (0, 0, 1/2, 35/2), (0, 0, 0, 35)]
[(1/2, 0, 0, 5/2), (0, 1/70, 1/2, 118/35), (0, 0, 1, 0), (0, 0, 0, 5)]
[(1/2, 1/1022, 0, 12389/511), (0, 1/511, 0, 24778/511), (0, 0, 1/2, 73/2), (0, 0, 0, 73)]
[(1/2, 1/70, 0, 132/35), (0, 1/35, 0, 89/35), (0, 0, 1/2, 5/2), (0, 0, 0, 5)]
[(1/2, 0, 0, 17/2), (0, 1/476, 41/68, 773/119), (0, 0, 2, 7), (0, 0, 0, 17)]
[(1/2, 0, 0, 23/2), (0, 1/322, 1/2, 2260/161), (0, 0, 1, 0), (0, 0, 0, 23)]
[(1/2, 1/770, 0, 19732/385), (0, 1/385, 0, 18289/385), (0, 0, 1/2, 55/2), (0, 0, 0, 55)]
[(1/2, 0, 0, 11/2), (0, 1/154, 1/2, 251/77), (0, 0, 1, 0), (0, 0, 0, 11)]
[(1/2, 1/574, 0, 2554/287), (0, 1/287, 0, 5108/287), (0, 0, 1/2, 41/2), (0, 0, 0, 41)]
[(1/2, 1/98, 0, 195/49), (0, 1/49, 0, 47/49), (0, 0, 1/2, 7/2), (0, 0, 0, 7)]
[(1/2, 0, 0, 33/2), (0, 1/462, 1/6, 5557/231), (0, 0, 1, 11), (0, 0, 0, 33)]
[(1/2, 1/154, 0, 475/77), (0, 1/77, 0, 103/77), (0, 0, 1/2, 11/2), (0, 0, 0, 11)]
[(1/2, 1/350, 0, 993/175), (0, 1/175, 0, 1986/175), (0, 0, 1/2, 25/2), (0, 0, 0, 25)]
[(1/2, 0, 0, 21/2), (0, 1/588, 79/84, 1802/147), (0, 0, 2, 2), (0, 0, 0, 21)]
[(1/2, 1/658, 0, 3247/329), (0, 1/329, 0, 6494/329), (0, 0, 1/2, 47/2), (0, 0, 0, 47)]
[(1/2, 1/350, 0, 2757/175), (0, 1/175, 0, 1139/175), (0, 0, 1/2, 25/2), (0, 0, 0, 25)]
[(1/2, 1/770, 0, 5557/385), (0, 1/385, 0, 11114/385), (0, 0, 1/2, 55/2), (0, 0, 0, 55)]
[(1/2, 1/322, 0, 3030/161), (0, 1/161, 0, 2357/161), (0, 0, 1/2, 23/2), (0, 0, 0, 23)]
[(1/2, 0, 0, 25/2), (0, 1/350, 1/2, 2757/175), (0, 0, 1, 0), (0, 0, 0, 25)]
[(1/2, 0, 0, 5/2), (0, 1/70, 1/2, 132/35), (0, 0, 1, 0), (0, 0, 0, 5)]
[(1/2, 1/742, 0, 12970/371), (0, 1/371, 0, 6277/371), (0, 0, 1/2, 53/2), (0, 0, 0, 53)]
[(1/2, 1/602, 0, 650/301), (0, 1/301, 0, 1300/301), (0, 0, 1/2, 43/2), (0, 0, 0, 43)]
[(1/2, 1/1134, 55/162, 37357/1134), (0, 1/567, 29/162, 10643/1134), (0, 0, 1/2, 113/2), (0, 0, 0, 81)]
[(1/2, 1/1106, 0, 37211/553), (0, 1/553, 0, 30735/553), (0, 0, 1/2, 79/2), (0, 0, 0, 79)]
[(1/2, 1/826, 0, 1994/413), (0, 1/413, 0, 3988/413), (0, 0, 1/2, 59/2), (0, 0, 0, 59)]
[(1/2, 1/826, 19/59, 12620/413), (0, 1/413, 17/118, 45111/826), (0, 0, 1/2, 13/2), (0, 0, 0, 59)]
[(1/2, 1/1134, 32/81, 25066/567), (0, 1/567, 47/162, 62275/1134), (0, 0, 1/2, 67/2), (0, 0, 0, 81)]
[(1/2, 1/826, 55/118, 42467/826), (0, 1/413, 51/118, 45699/826), (0, 0, 1/2, 95/2), (0, 0, 0, 59)]
[(1/2, 1/322, 0, 2260/161), (0, 1/161, 0, 817/161), (0, 0, 1/2, 23/2), (0, 0, 0, 23)]
[(1/2, 1/574, 0, 5851/287), (0, 1/287, 0, 11702/287), (0, 0, 1/2, 41/2), (0, 0, 0, 41)]
[(1/2, 0, 0, 21/2), (0, 1/588, 31/84, 1403/147), (0, 0, 2, 17), (0, 0, 0, 21)]
[(1/2, 0, 0, 35/2), (0, 1/490, 1/2, 3968/245), (0, 0, 1, 0), (0, 0, 0, 35)]
[(1/2, 1/770, 0, 16568/385), (0, 1/385, 0, 11961/385), (0, 0, 1/2, 55/2), (0, 0, 0, 55)]
[(1/2, 1/602, 0, 8595/301), (0, 1/301, 0, 4247/301), (0, 0, 1/2, 43/2), (0, 0, 0, 43)]
[(1/2, 0, 0, 9/2), (0, 1/504, 49/72, 194/63), (0, 0, 4, 5), (0, 0, 0, 9)]
[(1/2, 0, 0, 7/2), (0, 1/98, 1/2, 195/49), (0, 0, 1, 0), (0, 0, 0, 7)]
[(1/2, 0, 0, 39/2), (0, 1/546, 53/78, 8875/273), (0, 0, 1, 5), (0, 0, 0, 39)]
[(1/2, 1/1134, 29/81, 29945/567), (0, 1/567, 35/162, 89729/1134), (0, 0, 1/2, 53/2), (0, 0, 0, 81)]
[(1/2, 1/742, 0, 3884/371), (0, 1/371, 0, 7768/371), (0, 0, 1/2, 53/2), (0, 0, 0, 53)]
[(1/2, 0, 0, 15/2), (0, 1/420, 49/60, 1277/105), (0, 0, 2, 14), (0, 0, 0, 15)]
[(1/2, 1/70, 0, 118/35), (0, 1/35, 0, 61/35), (0, 0, 1/2, 5/2), (0, 0, 0, 5)]
[(1/2, 1/1050, 29/150, 4303/1050), (0, 1/525, 29/75, 4303/525), (0, 0, 1/2, 7/2), (0, 0, 0, 75)]
[(1/2, 1/1022, 0, 19585/511), (0, 1/511, 0, 1867/511), (0, 0, 1/2, 73/2), (0, 0, 0, 73)]
[(1/2, 1/14, 0, 6/7), (0, 1/7, 0, 5/7), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 0, 0, 23/2), (0, 1/322, 1/2, 3030/161), (0, 0, 1, 0), (0, 0, 0, 23)]
[(1/2, 1/658, 0, 3380/329), (0, 1/329, 0, 6760/329), (0, 0, 1/2, 47/2), (0, 0, 0, 47)]
[(1/2, 0, 0, 11/2), (0, 1/154, 1/2, 475/77), (0, 0, 1, 0), (0, 0, 0, 11)]
[(1/2, 1/686, 0, 3282/343), (0, 1/343, 0, 6564/343), (0, 0, 1/2, 49/2), (0, 0, 0, 49)]
[(1/2, 1/1134, 59/162, 81527/1134), (0, 1/567, 37/162, 325/1134), (0, 0, 1/2, 125/2), (0, 0, 0, 81)]
[(1/2, 1/770, 0, 9568/385), (0, 1/385, 0, 19136/385), (0, 0, 1/2, 55/2), (0, 0, 0, 55)]
[(1/2, 1/154, 0, 251/77), (0, 1/77, 0, 502/77), (0, 0, 1/2, 11/2), (0, 0, 0, 11)]
[(1/2, 0, 0, 25/2), (0, 1/350, 1/2, 993/175), (0, 0, 1, 0), (0, 0, 0, 25)]
[(1/2, 1/490, 0, 3968/245), (0, 1/245, 0, 7936/245), (0, 0, 1/2, 35/2), (0, 0, 0, 35)]
[(1/2, 1/854, 0, 895/427), (0, 1/427, 0, 1790/427), (0, 0, 1/2, 61/2), (0, 0, 0, 61)]
[(1/2, 0, 0, 27/2), (0, 1/378, 37/54, 2771/189), (0, 0, 1, 14), (0, 0, 0, 27)]
[(1/2, 1/546, 7/39, 6257/273), (0, 1/273, 14/39, 1867/273), (0, 0, 1/2, 73/2), (0, 0, 0, 39)]
[(1/2, 1/462, 1/6, 1349/462), (0, 1/231, 1/3, 1349/231), (0, 0, 1/2, 11/2), (0, 0, 0, 33)]
