[(1/2, 0, 0, 3/2), (0, 1/84, 5/12, 50/21), (0, 0, 2, 1), (0, 0, 0, 3)]
[(1/2, 1/14, 0, 2/7), (0, 1/7, 0, 4/7), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 0, 0, 1/2), (0, 1/14, 1/2, 2/7), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 1/98, 0, 219/49), (0, 1/49, 0, 95/49), (0, 0, 1/2, 7/2), (0, 0, 0, 7)]
[(1/2, 1/126, 4/9, 373/63), (0, 1/63, 7/18, 421/126), (0, 0, 1/2, 17/2), (0, 0, 0, 9)]
[(1/2, 1/154, 3/11, 289/77), (0, 1/77, 1/22, 1233/154), (0, 0, 1/2, 21/2), (0, 0, 0, 11)]
[(1/2, 1/126, 2/9, 296/63), (0, 1/63, 4/9, 25/63), (0, 0, 1/2, 11/2), (0, 0, 0, 9)]
[(1/2, 1/98, 2/7, 16/49), (0, 1/49, 1/14, 113/98), (0, 0, 1/2, 13/2), (0, 0, 0, 7)]
[(1/2, 0, 0, 5/2), (0, 1/70, 3/10, 16/35), (0, 0, 1, 1), (0, 0, 0, 5)]
[(1/2, 1/126, 4/9, 275/63), (0, 1/63, 7/18, 1037/126), (0, 0, 1/2, 1/2), (0, 0, 0, 9)]
[(1/2, 1/42, 1/6, 53/42), (0, 1/21, 1/3, 53/21), (0, 0, 1/2, 1/2), (0, 0, 0, 3)]
[(1/2, 1/70, 1/5, 86/35), (0, 1/35, 2/5, 172/35), (0, 0, 1/2, 9/2), (0, 0, 0, 5)]
[(1/2, 1/98, 3/7, 44/49), (0, 1/49, 5/14, 421/98), (0, 0, 1/2, 9/2), (0, 0, 0, 7)]
[(1/2, 1/98, 5/14, 655/98), (0, 1/49, 3/14, 85/98), (0, 0, 1/2, 11/2), (0, 0, 0, 7)]
[(1/2, 1/70, 1/5, 114/35), (0, 1/35, 2/5, 53/35), (0, 0, 1/2, 1/2), (0, 0, 0, 5)]
[(1/2, 1/126, 7/18, 1103/126), (0, 1/63, 5/18, 253/126), (0, 0, 1/2, 13/2), (0, 0, 0, 9)]
[(1/2, 1/126, 5/18, 1033/126), (0, 1/63, 1/18, 491/126), (0, 0, 1/2, 7/2), (0, 0, 0, 9)]
[(1/2, 1/70, 21/10, 5/14), (0, 1/35, 17/10, 3/14), (0, 0, 5/2, 1/2), (0, 0, 0, 1)]
[(1/2, 1/126, 1/18, 487/126), (0, 1/63, 1/9, 487/63), (0, 0, 1/2, 17/2), (0, 0, 0, 9)]
[(1/2, 0, 0, 3/2), (0, 1/42, 1/6, 23/21), (0, 0, 1, 2), (0, 0, 0, 3)]
[(1/2, 0, 0, 5/2), (0, 1/70, 3/10, 9/35), (0, 0, 1, 4), (0, 0, 0, 5)]
[(1/2, 0, 0, 3/2), (0, 1/42, 1/6, 58/21), (0, 0, 1, 1), (0, 0, 0, 3)]
[(1/2, 1/126, 1/9, 142/63), (0, 1/63, 2/9, 284/63), (0, 0, 1/2, 5/2), (0, 0, 0, 9)]
[(1/2, 0, 0, 1/2), (0, 1/56, 29/8, 4/7), (0, 0, 4, 0), (0, 0, 0, 1)]
[(1/2, 0, 0, 1/2), (0, 1/28, 5/4, 1/7), (0, 0, 2, 0), (0, 0, 0, 1)]
[(1/2, 1/42, 1/3, 2/21), (0, 1/21, 1/6, 113/42), (0, 0, 1/2, 1/2), (0, 0, 0, 3)]
[(1/2, 1/42, 1/3, 16/21), (0, 1/21, 1/6, 85/42), (0, 0, 1/2, 5/2), (0, 0, 0, 3)]
[(1/2, 1/70, 2/5, 6/7), (0, 1/35, 4/5, 5/7), (0, 0, 5/2, 1/2), (0, 0, 0, 1)]
[(1/2, 1/126, 1/18, 809/126), (0, 1/63, 1/9, 242/63), (0, 0, 1/2, 1/2), (0, 0, 0, 9)]
[(1/2, 1/126, 1/9, 506/63), (0, 1/63, 2/9, 445/63), (0, 0, 1/2, 13/2), (0, 0, 0, 9)]
[(1/2, 1/126, 7/18, 193/126), (0, 1/63, 5/18, 71/126), (0, 0, 1/2, 5/2), (0, 0, 0, 9)]
[(1/2, 1/126, 2/9, 352/63), (0, 1/63, 4/9, 137/63), (0, 0, 1/2, 7/2), (0, 0, 0, 9)]
[(1/2, 0, 0, 5/2), (0, 1/70, 7/10, 44/35), (0, 0, 1, 1), (0, 0, 0, 5)]
[(1/2, 0, 0, 1/2), (0, 1/56, 3/8, 4/7), (0, 0, 4, 0), (0, 0, 0, 1)]
[(1/2, 1/70, 3/10, 207/70), (0, 1/35, 1/10, 29/70), (0, 0, 1/2, 1/2), (0, 0, 0, 5)]
[(1/2, 0, 0, 1/2), (0, 1/28, 3/4, 1/7), (0, 0, 2, 0), (0, 0, 0, 1)]
[(1/2, 0, 0, 3/2), (0, 1/42, 5/6, 44/21), (0, 0, 1, 1), (0, 0, 0, 3)]
