[(1/2, 1/6, 0, 1/3), (0, 1/3, 0, 2/3), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 1/474, 0, 9220/237), (0, 1/237, 0, 18440/237), (0, 0, 1/2, 79/2), (0, 0, 0, 79)]
[(1/2, 1/78, 0, 133/39), (0, 1/39, 0, 266/39), (0, 0, 1/2, 13/2), (0, 0, 0, 13)]
[(1/2, 1/390, 0, 1219/195), (0, 1/195, 0, 2438/195), (0, 0, 1/2, 65/2), (0, 0, 0, 65)]
[(1/2, 0, 1/4, 5/4), (0, 1/6, 1/4, 19/12), (0, 0, 1/2, 1/2), (0, 0, 0, 2)]
[(1/2, 1/438, 0, 148/219), (0, 1/219, 0, 296/219), (0, 0, 1/2, 73/2), (0, 0, 0, 73)]
[(1/2, 0, 1/4, 163/4), (0, 1/246, 81/164, 901/492), (0, 0, 1/2, 163/2), (0, 0, 0, 82)]
[(1/2, 0, 1/4, 101/4), (0, 1/150, 13/100, 487/300), (0, 0, 1/2, 1/2), (0, 0, 0, 50)]
[(1/2, 0, 1/4, 179/4), (0, 1/270, 13/180, 35113/540), (0, 0, 1/2, 179/2), (0, 0, 0, 90)]
[(1/2, 0, 1, 37/2), (0, 1/300, 51/100, 727/150), (0, 0, 2, 12), (0, 0, 0, 25)]
[(1/2, 1/642, 27/107, 9817/321), (0, 1/321, 1/214, 38947/642), (0, 0, 1/2, 1/2), (0, 0, 0, 107)]
[(1/2, 1/18, 1/6, 29/18), (0, 1/9, 1/3, 2/9), (0, 0, 1/2, 1/2), (0, 0, 0, 3)]
[(1/2, 0, 1/4, 19/4), (0, 1/30, 7/20, 427/60), (0, 0, 1/2, 19/2), (0, 0, 0, 10)]
[(1/2, 1/450, 19/150, 11531/450), (0, 1/225, 19/75, 11531/225), (0, 0, 1/2, 1/2), (0, 0, 0, 75)]
[(1/2, 1/246, 10/41, 3106/123), (0, 1/123, 20/41, 1169/123), (0, 0, 1/2, 1/2), (0, 0, 0, 41)]
[(1/2, 1/270, 29/90, 5339/270), (0, 1/135, 13/90, 10813/270), (0, 0, 1/2, 89/2), (0, 0, 0, 45)]
[(1/2, 1/402, 7/67, 5233/201), (0, 1/201, 14/67, 10466/201), (0, 0, 1/2, 133/2), (0, 0, 0, 67)]
[(1/2, 0, 1/4, 173/4), (0, 1/258, 19/172, 30769/516), (0, 0, 1/2, 1/2), (0, 0, 0, 86)]
[(1/2, 1/402, 0, 11605/201), (0, 1/201, 0, 9743/201), (0, 0, 1/2, 67/2), (0, 0, 0, 67)]
[(1/2, 0, 1/4, 11/4), (0, 1/18, 1/12, 157/36), (0, 0, 1/2, 11/2), (0, 0, 0, 6)]
[(1/2, 0, 0, 51/2), (0, 1/306, 89/102, 2053/153), (0, 0, 1, 26), (0, 0, 0, 51)]
[(1/2, 0, 1/4, 101/4), (0, 1/150, 37/100, 4663/300), (0, 0, 1/2, 1/2), (0, 0, 0, 50)]
[(1/2, 0, 1/4, 53/4), (0, 1/78, 7/52, 2437/156), (0, 0, 1/2, 1/2), (0, 0, 0, 26)]
[(1/2, 1/258, 0, 1708/129), (0, 1/129, 0, 3416/129), (0, 0, 1/2, 43/2), (0, 0, 0, 43)]
[(1/2, 1/30, 0, 31/15), (0, 1/15, 0, 62/15), (0, 0, 1/2, 5/2), (0, 0, 0, 5)]
[(1/2, 0, 0, 13/2), (0, 1/78, 1/2, 133/39), (0, 0, 1, 0), (0, 0, 0, 13)]
[(1/2, 1/162, 7/54, 3017/162), (0, 1/81, 7/27, 830/81), (0, 0, 1/2, 1/2), (0, 0, 0, 27)]
[(1/2, 1/150, 19/50, 281/150), (0, 1/75, 13/50, 487/150), (0, 0, 1/2, 1/2), (0, 0, 0, 25)]
[(1/2, 1/258, 31/86, 3041/258), (0, 1/129, 19/86, 6211/258), (0, 0, 1/2, 85/2), (0, 0, 0, 43)]
[(1/2, 1/234, 8/39, 1279/117), (0, 1/117, 16/39, 2558/117), (0, 0, 1/2, 1/2), (0, 0, 0, 39)]
[(1/2, 0, 1/4, 155/4), (0, 1/234, 7/156, 23251/468), (0, 0, 1/2, 155/2), (0, 0, 0, 78)]
[(1/2, 1/438, 1/73, 10951/219), (0, 1/219, 2/73, 5915/219), (0, 0, 1/2, 145/2), (0, 0, 0, 73)]
[(1/2, 1/426, 12/71, 11632/213), (0, 1/213, 24/71, 8141/213), (0, 0, 1/2, 1/2), (0, 0, 0, 71)]
[(1/2, 1/390, 18/65, 1708/195), (0, 1/195, 7/130, 7027/390), (0, 0, 1/2, 129/2), (0, 0, 0, 65)]
[(1/2, 1/150, 0, 1306/75), (0, 1/75, 0, 737/75), (0, 0, 1/2, 25/2), (0, 0, 0, 25)]
[(1/2, 0, 1/4, 59/4), (0, 1/90, 7/60, 4027/180), (0, 0, 1/2, 59/2), (0, 0, 0, 30)]
[(1/2, 1/486, 0, 1438/243), (0, 1/243, 0, 2876/243), (0, 0, 1/2, 81/2), (0, 0, 0, 81)]
[(1/2, 1/474, 28/79, 12115/237), (0, 1/237, 33/158, 11251/474), (0, 0, 1/2, 157/2), (0, 0, 0, 79)]
[(1/2, 1/450, 0, 5056/225), (0, 1/225, 0, 10112/225), (0, 0, 1/2, 75/2), (0, 0, 0, 75)]
[(1/2, 0, 1/4, 155/4), (0, 1/234, 19/156, 10471/468), (0, 0, 1/2, 155/2), (0, 0, 0, 78)]
[(1/2, 1/246, 10/41, 256/123), (0, 1/123, 20/41, 512/123), (0, 0, 1/2, 81/2), (0, 0, 0, 41)]
[(1/2, 0, 1/4, 179/4), (0, 1/270, 67/180, 3847/540), (0, 0, 1/2, 179/2), (0, 0, 0, 90)]
[(1/2, 1/426, 47/142, 27359/426), (0, 1/213, 23/142, 24259/426), (0, 0, 1/2, 1/2), (0, 0, 0, 71)]
[(1/2, 0, 1/4, 371/4), (0, 1/306, 97/204, 23413/612), (0, 0, 1/2, 167/2), (0, 0, 0, 102)]
[(1/2, 0, 1/4, 51/4), (0, 1/336, 11/224, 19255/672), (0, 0, 1/2, 51/2), (0, 0, 0, 112)]
[(1/2, 0, 1/4, 179/4), (0, 1/300, 97/200, 58357/600), (0, 0, 1/2, 179/2), (0, 0, 0, 100)]
[(1/2, 0, 1/4, 59/4), (0, 1/90, 13/60, 2713/180), (0, 0, 1/2, 59/2), (0, 0, 0, 30)]
[(1/2, 0, 1/4, 21/4), (0, 1/30, 7/20, 373/60), (0, 0, 1/2, 1/2), (0, 0, 0, 10)]
[(1/2, 1/78, 5/13, 112/39), (0, 1/39, 7/26, 409/78), (0, 0, 1/2, 1/2), (0, 0, 0, 13)]
[(1/2, 1/234, 5/39, 2647/117), (0, 1/117, 10/39, 731/117), (0, 0, 1/2, 1/2), (0, 0, 0, 39)]
[(1/2, 1/90, 7/15, 667/45), (0, 1/45, 13/30, 13/90), (0, 0, 1/2, 29/2), (0, 0, 0, 15)]
