[(1/2, 0, 1/2, 0), (0, 1/64, 0, 1343/64), (0, 0, 1, 0), (0, 0, 0, 32)]
[(1/2, 0, 1/2, 2), (0, 1/8, 1/2, 7/8), (0, 0, 1, 0), (0, 0, 0, 4)]
[(1/2, 0, 1/2, 0), (0, 1/52, 0, 511/52), (0, 0, 1, 0), (0, 0, 0, 26)]
[(1/2, 0, 19/2, 0), (0, 1/38, 120/19, 1/2), (0, 0, 19, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 13), (0, 1/102, 5/51, 541/102), (0, 0, 1, 26), (0, 0, 0, 51)]
[(1/2, 0, 1/2, 0), (0, 1/4, 0, 7/4), (0, 0, 1, 0), (0, 0, 0, 2)]
[(1/2, 0, 1/2, 0), (0, 1/52, 0, 849/52), (0, 0, 1, 0), (0, 0, 0, 26)]
[(1/2, 0, 1/2, 16), (0, 1/64, 1/2, 1855/64), (0, 0, 1, 0), (0, 0, 0, 32)]
[(1/2, 0, 41/2, 0), (0, 1/82, 1006/41, 1/2), (0, 0, 41, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/2, 0, 1/2), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 34), (0, 1/84, 8/21, 569/84), (0, 0, 1, 26), (0, 0, 0, 42)]
[(1/2, 0, 1/2, 0), (0, 1/38, 0, 601/38), (0, 0, 1, 0), (0, 0, 0, 19)]
[(1/2, 0, 1/2, 0), (0, 1/58, 0, 817/58), (0, 0, 1, 0), (0, 0, 0, 29)]
[(1/2, 0, 1/2, 0), (0, 1/74, 0, 175/74), (0, 0, 1, 0), (0, 0, 0, 37)]
[(1/2, 0, 43/2, 0), (0, 1/86, 452/43, 1/2), (0, 0, 43, 0), (0, 0, 0, 1)]
[(1/2, 0, 13/2, 0), (0, 1/26, 167/13, 1/2), (0, 0, 13, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/76, 0, 2767/76), (0, 0, 1, 0), (0, 0, 0, 38)]
[(1/2, 0, 29/2, 0), (0, 1/58, 12/29, 1/2), (0, 0, 29, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/32, 0, 319/32), (0, 0, 1, 0), (0, 0, 0, 16)]
[(1/2, 0, 1/2, 0), (0, 1/26, 0, 173/26), (0, 0, 1, 0), (0, 0, 0, 13)]
[(1/2, 0, 1/2, 4), (0, 1/16, 1/2, 95/16), (0, 0, 1, 0), (0, 0, 0, 8)]
