[(1/2, 1/646, 0, 1193/323), (0, 1/323, 0, 2386/323), (0, 0, 1/2, 17/2), (0, 0, 0, 17)]
[(1/2, 0, 1/4, 5/4), (0, 1/912, 37/96, 55711/1824), (0, 0, 1/2, 5/2), (0, 0, 0, 48)]
[(1/2, 0, 0, 39/2), (0, 1/1482, 17/78, 13258/741), (0, 0, 1, 14), (0, 0, 0, 39)]
[(1/2, 1/3306, 73/174, 232571/3306), (0, 1/1653, 59/174, 46933/3306), (0, 0, 1/2, 79/2), (0, 0, 0, 87)]
[(1/2, 1/1102, 0, 7710/551), (0, 1/551, 0, 15420/551), (0, 0, 1/2, 29/2), (0, 0, 0, 29)]
[(1/2, 0, 0, 21/2), (0, 1/798, 1/42, 262/399), (0, 0, 1, 1), (0, 0, 0, 21)]
[(1/2, 1/646, 0, 3720/323), (0, 1/323, 0, 1949/323), (0, 0, 1/2, 17/2), (0, 0, 0, 17)]
[(1/2, 1/950, 0, 5734/475), (0, 1/475, 0, 11468/475), (0, 0, 1/2, 25/2), (0, 0, 0, 25)]
[(1/2, 0, 0, 47/2), (0, 1/1786, 1/2, 11396/893), (0, 0, 1, 0), (0, 0, 0, 47)]
[(1/2, 0, 1/4, 187/4), (0, 1/912, 37/96, 87137/1824), (0, 0, 1/2, 91/2), (0, 0, 0, 48)]
[(1/2, 0, 1/4, 205/4), (0, 1/1254, 13/132, 118487/2508), (0, 0, 1/2, 73/2), (0, 0, 0, 66)]
[(1/2, 0, 0, 17/2), (0, 1/646, 1/2, 3720/323), (0, 0, 1, 0), (0, 0, 0, 17)]
[(1/2, 1/3078, 23/81, 74609/1539), (0, 1/1539, 11/162, 69125/3078), (0, 0, 1/2, 149/2), (0, 0, 0, 81)]
[(1/2, 0, 0, 5/2), (0, 1/190, 1/2, 91/95), (0, 0, 1, 0), (0, 0, 0, 5)]
[(1/2, 1/1634, 0, 2409/817), (0, 1/817, 0, 4818/817), (0, 0, 1/2, 43/2), (0, 0, 0, 43)]
[(1/2, 0, 11/4, 7/4), (0, 1/1254, 533/132, 781/228), (0, 0, 11/2, 7/2), (0, 0, 0, 6)]
[(1/2, 0, 7/4, 19/4), (0, 1/1596, 283/168, 2807/456), (0, 0, 7/2, 19/2), (0, 0, 0, 12)]
[(1/2, 0, 0, 1/2), (0, 1/38, 1/2, 15/19), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 0, 0, 19/2), (0, 1/722, 1/2, 6589/361), (0, 0, 1, 0), (0, 0, 0, 19)]
[(1/2, 1/1786, 0, 11396/893), (0, 1/893, 0, 22792/893), (0, 0, 1/2, 47/2), (0, 0, 0, 47)]
[(1/2, 1/3382, 73/178, 161663/3382), (0, 1/1691, 57/178, 40929/3382), (0, 0, 1/2, 167/2), (0, 0, 0, 89)]
[(1/2, 1/190, 0, 91/95), (0, 1/95, 0, 182/95), (0, 0, 1/2, 5/2), (0, 0, 0, 5)]
[(1/2, 1/1558, 0, 6798/779), (0, 1/779, 0, 13596/779), (0, 0, 1/2, 41/2), (0, 0, 0, 41)]
[(1/2, 1/1178, 0, 17495/589), (0, 1/589, 0, 16731/589), (0, 0, 1/2, 31/2), (0, 0, 0, 31)]
[(1/2, 1/1102, 0, 13315/551), (0, 1/551, 0, 10651/551), (0, 0, 1/2, 29/2), (0, 0, 0, 29)]
[(1/2, 0, 0, 41/2), (0, 1/1558, 1/2, 20098/779), (0, 0, 1, 0), (0, 0, 0, 41)]
[(1/2, 1/950, 0, 8641/475), (0, 1/475, 0, 5407/475), (0, 0, 1/2, 25/2), (0, 0, 0, 25)]
[(1/2, 0, 1/4, 85/4), (0, 1/950, 7/20, 18889/1900), (0, 0, 1/2, 85/2), (0, 0, 0, 50)]
[(1/2, 1/3154, 0, 114680/1577), (0, 1/1577, 0, 98469/1577), (0, 0, 1/2, 83/2), (0, 0, 0, 83)]
[(1/2, 0, 1/4, 27/4), (0, 1/1634, 3/172, 177007/3268), (0, 0, 1/2, 27/2), (0, 0, 0, 86)]
[(1/2, 0, 0, 5/2), (0, 1/190, 1/2, 34/95), (0, 0, 1, 0), (0, 0, 0, 5)]
[(1/2, 1/3382, 17/89, 79511/1691), (0, 1/1691, 34/89, 8523/1691), (0, 0, 1/2, 133/2), (0, 0, 0, 89)]
[(1/2, 0, 0, 23/2), (0, 1/874, 1/2, 1193/437), (0, 0, 1, 0), (0, 0, 0, 23)]
[(1/2, 1/1558, 0, 20098/779), (0, 1/779, 0, 8257/779), (0, 0, 1/2, 41/2), (0, 0, 0, 41)]
[(1/2, 0, 0, 17/2), (0, 1/646, 1/2, 1193/323), (0, 0, 1, 0), (0, 0, 0, 17)]
[(1/2, 1/3078, 26/81, 32486/1539), (0, 1/1539, 23/162, 113015/3078), (0, 0, 1/2, 11/2), (0, 0, 0, 81)]
[(1/2, 0, 0, 23/2), (0, 1/874, 1/2, 3568/437), (0, 0, 1, 0), (0, 0, 0, 23)]
[(1/2, 1/874, 0, 3568/437), (0, 1/437, 0, 7136/437), (0, 0, 1/2, 23/2), (0, 0, 0, 23)]
[(1/2, 1/722, 0, 6589/361), (0, 1/361, 0, 6319/361), (0, 0, 1/2, 19/2), (0, 0, 0, 19)]
[(1/2, 1/2698, 0, 9838/1349), (0, 1/1349, 0, 19676/1349), (0, 0, 1/2, 71/2), (0, 0, 0, 71)]
[(1/2, 0, 7/4, 19/4), (0, 1/798, 283/84, 71/228), (0, 0, 7/2, 7/2), (0, 0, 0, 6)]
[(1/2, 1/190, 0, 34/95), (0, 1/95, 0, 68/95), (0, 0, 1/2, 5/2), (0, 0, 0, 5)]
