[(1/2, 0, 0, 13/2), (0, 1/598, 1/2, 734/299), (0, 0, 1, 0), (0, 0, 0, 13)]
[(1/2, 1/46, 0, 21/23), (0, 1/23, 0, 19/23), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 1/1702, 0, 15132/851), (0, 1/851, 0, 30264/851), (0, 0, 1/2, 37/2), (0, 0, 0, 37)]
[(1/2, 0, 0, 1/2), (0, 1/46, 1/2, 21/23), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 1/1334, 0, 2919/667), (0, 1/667, 0, 5838/667), (0, 0, 1/2, 29/2), (0, 0, 0, 29)]
[(1/2, 1/1334, 0, 1286/667), (0, 1/667, 0, 2572/667), (0, 0, 1/2, 29/2), (0, 0, 0, 29)]
[(1/2, 1/1150, 3/25, 5449/575), (0, 1/575, 6/25, 10898/575), (0, 0, 1/2, 3/2), (0, 0, 0, 25)]
[(1/2, 1/1886, 0, 13200/943), (0, 1/943, 0, 26400/943), (0, 0, 1/2, 41/2), (0, 0, 0, 41)]
[(1/2, 0, 2, 9/2), (0, 1/1288, 71/56, 1655/322), (0, 0, 4, 2), (0, 0, 0, 7)]
[(1/2, 1/1058, 0, 6093/529), (0, 1/529, 0, 19/529), (0, 0, 1/2, 23/2), (0, 0, 0, 23)]
[(1/2, 1/598, 0, 1125/299), (0, 1/299, 0, 2250/299), (0, 0, 1/2, 13/2), (0, 0, 0, 13)]
[(1/2, 0, 0, 5/2), (0, 1/1150, 3/50, 317/115), (0, 0, 5, 3), (0, 0, 0, 5)]
[(1/2, 0, 0, 3/2), (0, 1/828, 17/36, 130/69), (0, 0, 6, 2), (0, 0, 0, 3)]
[(1/2, 1/1334, 19/116, 42519/2668), (0, 1/667, 9/116, 141733/2668), (0, 0, 1/4, 147/4), (0, 0, 0, 58)]
[(1/2, 1/598, 0, 734/299), (0, 1/299, 0, 1468/299), (0, 0, 1/2, 13/2), (0, 0, 0, 13)]
[(1/2, 1/1150, 13/100, 20071/2300), (0, 1/575, 1/100, 41867/2300), (0, 0, 1/4, 197/4), (0, 0, 0, 50)]
[(1/2, 1/1334, 12/29, 15799/667), (0, 1/667, 19/58, 3833/1334), (0, 0, 1/2, 31/2), (0, 0, 0, 29)]
[(1/2, 0, 0, 13/2), (0, 1/598, 1/2, 1125/299), (0, 0, 1, 0), (0, 0, 0, 13)]
[(1/2, 1/782, 4/17, 2321/391), (0, 1/391, 8/17, 4642/391), (0, 0, 1/2, 9/2), (0, 0, 0, 17)]
[(1/2, 1/690, 14/15, 6/23), (0, 1/345, 28/15, 12/23), (0, 0, 15/2, 1/2), (0, 0, 0, 1)]
[(1/2, 1/506, 1/11, 4621/253), (0, 1/253, 2/11, 3676/253), (0, 0, 1/4, 43/4), (0, 0, 0, 22)]
