[(1/2, 1/286, 0, 1490/143), (0, 1/143, 0, 1121/143), (0, 0, 1/2, 13/2), (0, 0, 0, 13)]
[(1/2, 0, 0, 11/2), (0, 1/242, 9/22, 412/121), (0, 0, 1, 9), (0, 0, 0, 11)]
[(1/2, 0, 0, 1/2), (0, 1/22, 1/2, 5/11), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 1/286, 0, 1721/143), (0, 1/143, 0, 1583/143), (0, 0, 1/2, 13/2), (0, 0, 0, 13)]
[(1/2, 1/242, 0, 885/121), (0, 1/121, 0, 439/121), (0, 0, 1/2, 11/2), (0, 0, 0, 11)]
[(1/2, 1/22, 0, 5/11), (0, 1/11, 0, 10/11), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 0, 1, 1/2), (0, 1/44, 1/4, 5/22), (0, 0, 2, 0), (0, 0, 0, 1)]
[(1/2, 1/154, 1/7, 423/77), (0, 1/77, 2/7, 307/77), (0, 0, 1/2, 9/2), (0, 0, 0, 7)]
[(1/2, 0, 0, 5/2), (0, 1/110, 1/10, 258/55), (0, 0, 1, 4), (0, 0, 0, 5)]
[(1/2, 0, 1/4, 23/4), (0, 1/176, 7/32, 5487/352), (0, 0, 1/2, 23/2), (0, 0, 0, 16)]
[(1/2, 0, 3/4, 11/4), (0, 1/132, 31/24, 179/88), (0, 0, 3/2, 3/2), (0, 0, 0, 4)]
[(1/2, 1/462, 61/42, 425/154), (0, 1/231, 59/42, 927/154), (0, 0, 3/2, 13/2), (0, 0, 0, 7)]
[(1/2, 0, 3, 1/2), (0, 1/132, 47/12, 9/22), (0, 0, 6, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/4, 7/4), (0, 1/22, 1/4, 9/44), (0, 0, 1/2, 3/2), (0, 0, 0, 2)]
[(1/2, 0, 1/4, 23/4), (0, 1/154, 11/28, 1307/308), (0, 0, 1/2, 23/2), (0, 0, 0, 14)]
[(1/2, 1/198, 25/18, 73/66), (0, 1/99, 23/18, 179/66), (0, 0, 3/2, 5/2), (0, 0, 0, 3)]
[(1/2, 1/198, 1/9, 53/33), (0, 1/99, 2/9, 7/33), (0, 0, 3/2, 1/2), (0, 0, 0, 3)]
[(1/2, 0, 1/4, 25/4), (0, 1/88, 3/16, 229/176), (0, 0, 1/2, 9/2), (0, 0, 0, 8)]
[(1/2, 0, 1/4, 9/4), (0, 1/44, 1/8, 295/88), (0, 0, 1/2, 1/2), (0, 0, 0, 4)]
