[(1/2, 1/6, 0, 1/3), (0, 1/3, 0, 2/3), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 1/342, 43/114, 5771/342), (0, 1/171, 29/114, 11371/342), (0, 0, 1/2, 1/2), (0, 0, 0, 57)]
[(1/2, 1/90, 0, 574/45), (0, 1/45, 0, 473/45), (0, 0, 1/2, 15/2), (0, 0, 0, 15)]
[(1/2, 0, 1/4, 59/4), (0, 1/90, 13/60, 553/180), (0, 0, 1/2, 59/2), (0, 0, 0, 30)]
[(1/2, 1/30, 0, 1/15), (0, 1/15, 0, 2/15), (0, 0, 1/2, 5/2), (0, 0, 0, 5)]
[(1/2, 1/246, 35/82, 7427/246), (0, 1/123, 29/82, 4645/246), (0, 0, 1/2, 1/2), (0, 0, 0, 41)]
[(1/2, 1/114, 7/19, 88/57), (0, 1/57, 9/38, 295/114), (0, 0, 1/2, 1/2), (0, 0, 0, 19)]
[(1/2, 0, 1/4, 21/4), (0, 1/30, 7/20, 13/60), (0, 0, 1/2, 1/2), (0, 0, 0, 10)]
[(1/2, 1/450, 49/150, 7301/450), (0, 1/225, 23/150, 14377/450), (0, 0, 1/2, 1/2), (0, 0, 0, 75)]
[(1/2, 0, 1/4, 75/4), (0, 1/114, 9/76, 6925/228), (0, 0, 1/2, 75/2), (0, 0, 0, 38)]
[(1/2, 0, 1/4, 181/4), (0, 1/270, 77/180, 38623/540), (0, 0, 1/2, 1/2), (0, 0, 0, 90)]
[(1/2, 1/270, 29/90, 6959/270), (0, 1/135, 13/90, 1903/270), (0, 0, 1/2, 89/2), (0, 0, 0, 45)]
[(1/2, 1/246, 35/82, 9383/246), (0, 1/123, 29/82, 8803/246), (0, 0, 1/2, 81/2), (0, 0, 0, 41)]
[(1/2, 1/90, 0, 601/45), (0, 1/45, 0, 527/45), (0, 0, 1/2, 15/2), (0, 0, 0, 15)]
[(1/2, 0, 1/4, 323/4), (0, 1/288, 67/192, 44671/576), (0, 0, 1/2, 131/2), (0, 0, 0, 96)]
[(1/2, 1/222, 0, 331/111), (0, 1/111, 0, 662/111), (0, 0, 1/2, 37/2), (0, 0, 0, 37)]
[(1/2, 0, 1/4, 101/4), (0, 1/150, 23/100, 6877/300), (0, 0, 1/2, 1/2), (0, 0, 0, 50)]
[(1/2, 1/570, 7/95, 23377/285), (0, 1/285, 14/95, 19679/285), (0, 0, 1/2, 189/2), (0, 0, 0, 95)]
[(1/2, 0, 1/4, 149/4), (0, 1/222, 33/148, 30307/444), (0, 0, 1/2, 1/2), (0, 0, 0, 74)]
[(1/2, 0, 1/4, 5/4), (0, 1/6, 1/4, 19/12), (0, 0, 1/2, 1/2), (0, 0, 0, 2)]
[(1/2, 1/150, 1/50, 2849/150), (0, 1/75, 1/25, 974/75), (0, 0, 1/2, 1/2), (0, 0, 0, 25)]
