[(1/2, 0, 0, 5/2), (0, 1/280, 159/40, 76/35), (0, 0, 4, 3), (0, 0, 0, 5)]
[(1/2, 0, 0, 25/2), (0, 1/350, 1/50, 1291/175), (0, 0, 1, 7), (0, 0, 0, 25)]
[(1/2, 0, 0, 17/2), (0, 1/238, 1/2, 1963/119), (0, 0, 1, 0), (0, 0, 0, 17)]
[(1/2, 0, 0, 5/2), (0, 1/70, 1/2, 17/35), (0, 0, 1, 0), (0, 0, 0, 5)]
[(1/2, 1/238, 0, 1963/119), (0, 1/119, 0, 1903/119), (0, 0, 1/2, 17/2), (0, 0, 0, 17)]
[(1/2, 0, 0, 9/2), (0, 1/252, 41/36, 145/63), (0, 0, 2, 2), (0, 0, 0, 9)]
[(1/2, 0, 0, 21/2), (0, 1/294, 19/42, 2285/147), (0, 0, 1, 5), (0, 0, 0, 21)]
[(1/2, 0, 0, 3/2), (0, 1/336, 287/48, 10/21), (0, 0, 8, 2), (0, 0, 0, 3)]
[(1/2, 1/238, 0, 927/119), (0, 1/119, 0, 1854/119), (0, 0, 1/2, 17/2), (0, 0, 0, 17)]
[(1/2, 1/518, 0, 94/259), (0, 1/259, 0, 188/259), (0, 0, 1/2, 37/2), (0, 0, 0, 37)]
[(1/2, 1/406, 0, 4532/203), (0, 1/203, 0, 3177/203), (0, 0, 1/2, 29/2), (0, 0, 0, 29)]
[(1/2, 0, 2, 1/2), (0, 1/336, 55/48, 5/84), (0, 0, 4, 1), (0, 0, 0, 6)]
[(1/2, 1/574, 5/41, 2614/287), (0, 1/287, 10/41, 5228/287), (0, 0, 1/2, 21/2), (0, 0, 0, 41)]
[(1/2, 1/154, 0, 409/77), (0, 1/77, 0, 818/77), (0, 0, 1/2, 11/2), (0, 0, 0, 11)]
[(1/2, 1/434, 0, 920/217), (0, 1/217, 0, 1840/217), (0, 0, 1/2, 31/2), (0, 0, 0, 31)]
[(1/2, 1/154, 0, 801/77), (0, 1/77, 0, 755/77), (0, 0, 1/2, 11/2), (0, 0, 0, 11)]
[(1/2, 0, 0, 7/2), (0, 1/98, 1/2, 318/49), (0, 0, 1, 0), (0, 0, 0, 7)]
[(1/2, 1/182, 0, 192/91), (0, 1/91, 0, 384/91), (0, 0, 1/2, 13/2), (0, 0, 0, 13)]
[(1/2, 1/70, 0, 17/35), (0, 1/35, 0, 34/35), (0, 0, 1/2, 5/2), (0, 0, 0, 5)]
[(1/2, 1/518, 0, 6751/259), (0, 1/259, 0, 3919/259), (0, 0, 1/2, 37/2), (0, 0, 0, 37)]
[(1/2, 1/434, 0, 1963/217), (0, 1/217, 0, 3926/217), (0, 0, 1/2, 31/2), (0, 0, 0, 31)]
[(1/2, 1/350, 0, 2033/175), (0, 1/175, 0, 4066/175), (0, 0, 1/2, 25/2), (0, 0, 0, 25)]
[(1/2, 1/14, 0, 3/7), (0, 1/7, 0, 6/7), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 0, 0, 11/2), (0, 1/154, 1/2, 409/77), (0, 0, 1, 0), (0, 0, 0, 11)]
[(1/2, 1/490, 0, 2033/245), (0, 1/245, 0, 4066/245), (0, 0, 1/2, 35/2), (0, 0, 0, 35)]
[(1/2, 1/574, 33/82, 19165/574), (0, 1/287, 25/82, 13361/574), (0, 0, 1/2, 5/2), (0, 0, 0, 41)]
[(1/2, 0, 0, 5/2), (0, 1/70, 1/2, 108/35), (0, 0, 1, 0), (0, 0, 0, 5)]
[(1/2, 1/630, 2/45, 5519/315), (0, 1/315, 4/45, 11038/315), (0, 0, 1/2, 17/2), (0, 0, 0, 45)]
[(1/2, 0, 0, 17/2), (0, 1/238, 1/2, 927/119), (0, 0, 1, 0), (0, 0, 0, 17)]
[(1/2, 0, 0, 13/2), (0, 1/182, 1/2, 822/91), (0, 0, 1, 0), (0, 0, 0, 13)]
[(1/2, 1/70, 0, 108/35), (0, 1/35, 0, 41/35), (0, 0, 1/2, 5/2), (0, 0, 0, 5)]
[(1/2, 0, 0, 1/2), (0, 1/14, 1/2, 3/7), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 1/182, 0, 822/91), (0, 1/91, 0, 461/91), (0, 0, 1/2, 13/2), (0, 0, 0, 13)]
[(1/2, 1/98, 0, 318/49), (0, 1/49, 0, 293/49), (0, 0, 1/2, 7/2), (0, 0, 0, 7)]
[(1/2, 1/406, 0, 514/203), (0, 1/203, 0, 1028/203), (0, 0, 1/2, 29/2), (0, 0, 0, 29)]
[(1/2, 1/350, 0, 4217/175), (0, 1/175, 0, 4059/175), (0, 0, 1/2, 25/2), (0, 0, 0, 25)]
[(1/2, 0, 0, 13/2), (0, 1/182, 1/2, 192/91), (0, 0, 1, 0), (0, 0, 0, 13)]
[(1/2, 0, 0, 11/2), (0, 1/154, 1/2, 801/77), (0, 0, 1, 0), (0, 0, 0, 11)]
[(1/2, 0, 2, 5/2), (0, 1/280, 21/8, 271/70), (0, 0, 4, 0), (0, 0, 0, 5)]
[(1/2, 1/602, 0, 10650/301), (0, 1/301, 0, 8357/301), (0, 0, 1/2, 43/2), (0, 0, 0, 43)]
[(1/2, 0, 0, 15/2), (0, 1/210, 19/30, 899/105), (0, 0, 1, 2), (0, 0, 0, 15)]
[(1/2, 0, 0, 1/2), (0, 1/56, 31/8, 6/7), (0, 0, 4, 0), (0, 0, 0, 1)]
[(1/2, 1/434, 4/31, 549/217), (0, 1/217, 8/31, 1098/217), (0, 0, 1/2, 59/2), (0, 0, 0, 31)]
[(1/2, 0, 0, 11/2), (0, 1/154, 15/22, 465/77), (0, 0, 1, 3), (0, 0, 0, 11)]
[(1/2, 1/126, 4/9, 143/63), (0, 1/63, 7/18, 887/126), (0, 0, 1/2, 13/2), (0, 0, 0, 9)]
