[(1/2, 0, 1/2, 20), (0, 1/80, 1/2, 1599/80), (0, 0, 1, 0), (0, 0, 0, 40)]
[(1/2, 0, 1/2, 18), (0, 1/72, 1/2, 569/72), (0, 0, 1, 0), (0, 0, 0, 36)]
[(1/2, 0, 1/2, 2), (0, 1/8, 1/2, 7/8), (0, 0, 1, 0), (0, 0, 0, 4)]
[(1/2, 0, 1/2, 36), (0, 1/84, 6/7, 713/84), (0, 0, 1, 30), (0, 0, 0, 42)]
[(1/2, 0, 25/2, 0), (0, 1/50, 263/25, 1/2), (0, 0, 25, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 18), (0, 1/72, 1/2, 1703/72), (0, 0, 1, 0), (0, 0, 0, 36)]
[(1/2, 0, 9/2, 0), (0, 1/18, 1/9, 1/2), (0, 0, 9, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/60, 0, 151/60), (0, 0, 1, 0), (0, 0, 0, 30)]
[(1/2, 0, 1/2, 10), (0, 1/40, 1/2, 601/40), (0, 0, 1, 0), (0, 0, 0, 20)]
[(1/2, 0, 1/2, 0), (0, 1/8, 0, 31/8), (0, 0, 1, 0), (0, 0, 0, 4)]
[(1/2, 0, 1/2, 0), (0, 1/10, 0, 49/10), (0, 0, 1, 0), (0, 0, 0, 5)]
[(1/2, 0, 23/2, 0), (0, 1/46, 222/23, 1/2), (0, 0, 23, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/32, 0, 159/32), (0, 0, 1, 0), (0, 0, 0, 16)]
[(1/2, 0, 1/2, 0), (0, 1/54, 0, 1213/54), (0, 0, 1, 0), (0, 0, 0, 27)]
[(1/2, 0, 37/2, 0), (0, 1/74, 966/37, 1/2), (0, 0, 37, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 12), (0, 1/48, 1/2, 191/48), (0, 0, 1, 0), (0, 0, 0, 24)]
[(1/2, 0, 3/2, 3), (0, 1/78, 62/39, 79/26), (0, 0, 3, 6), (0, 0, 0, 13)]
[(1/2, 0, 1/2, 0), (0, 1/40, 0, 1/40), (0, 0, 1, 0), (0, 0, 0, 20)]
[(1/2, 0, 1/2, 0), (0, 1/16, 0, 31/16), (0, 0, 1, 0), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 12), (0, 1/84, 3/7, 65/84), (0, 0, 1, 24), (0, 0, 0, 42)]
[(1/2, 0, 15/2, 0), (0, 1/30, 37/15, 1/2), (0, 0, 15, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/20, 0, 49/20), (0, 0, 1, 0), (0, 0, 0, 10)]
[(1/2, 0, 1/2, 0), (0, 1/2, 0, 1/2), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/60, 0, 601/60), (0, 0, 1, 0), (0, 0, 0, 30)]
[(1/2, 0, 1/2, 0), (0, 1/72, 0, 1217/72), (0, 0, 1, 0), (0, 0, 0, 36)]
[(1/2, 0, 1/2, 0), (0, 1/36, 0, 79/36), (0, 0, 1, 0), (0, 0, 0, 18)]
[(1/2, 0, 1/2, 30), (0, 1/70, 5/7, 1951/70), (0, 0, 1, 25), (0, 0, 0, 35)]
[(1/2, 0, 1/2, 0), (0, 1/60, 0, 1001/60), (0, 0, 1, 0), (0, 0, 0, 30)]
[(1/2, 0, 27/2, 0), (0, 1/54, 242/27, 1/2), (0, 0, 27, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/72, 0, 1055/72), (0, 0, 1, 0), (0, 0, 0, 36)]
[(1/2, 0, 1/2, 0), (0, 1/12, 0, 25/12), (0, 0, 1, 0), (0, 0, 0, 6)]
[(1/2, 0, 1/2, 10), (0, 1/40, 1/2, 249/40), (0, 0, 1, 0), (0, 0, 0, 20)]
[(1/2, 0, 1/2, 0), (0, 1/20, 0, 1/20), (0, 0, 1, 0), (0, 0, 0, 10)]
[(1/2, 0, 1/2, 6), (0, 1/24, 1/2, 263/24), (0, 0, 1, 0), (0, 0, 0, 12)]
[(1/2, 0, 1/2, 8), (0, 1/32, 1/2, 287/32), (0, 0, 1, 0), (0, 0, 0, 16)]
[(1/2, 0, 1/2, 0), (0, 1/12, 0, 7/12), (0, 0, 1, 0), (0, 0, 0, 6)]
[(1/2, 0, 1/2, 0), (0, 1/64, 0, 159/64), (0, 0, 1, 0), (0, 0, 0, 32)]
[(1/2, 0, 15/2, 0), (0, 1/30, 163/15, 1/2), (0, 0, 15, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/40, 0, 449/40), (0, 0, 1, 0), (0, 0, 0, 20)]
[(1/2, 0, 1/2, 16), (0, 1/76, 7/19, 2519/76), (0, 0, 1, 32), (0, 0, 0, 38)]
[(1/2, 0, 1/2, 0), (0, 1/46, 0, 973/46), (0, 0, 1, 0), (0, 0, 0, 23)]
[(1/2, 0, 1/2, 16), (0, 1/64, 1/2, 1377/64), (0, 0, 1, 0), (0, 0, 0, 32)]
[(1/2, 0, 1/2, 0), (0, 1/18, 0, 83/18), (0, 0, 1, 0), (0, 0, 0, 9)]
[(1/2, 0, 1/2, 0), (0, 1/50, 0, 1151/50), (0, 0, 1, 0), (0, 0, 0, 25)]
[(1/2, 0, 1/2, 0), (0, 1/6, 0, 11/6), (0, 0, 1, 0), (0, 0, 0, 3)]
[(1/2, 0, 1/2, 0), (0, 1/60, 0, 551/60), (0, 0, 1, 0), (0, 0, 0, 30)]
[(1/2, 0, 1/2, 6), (0, 1/78, 5/13, 277/78), (0, 0, 1, 12), (0, 0, 0, 39)]
[(1/2, 0, 1/2, 4), (0, 1/16, 1/2, 63/16), (0, 0, 1, 0), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 0), (0, 1/30, 0, 299/30), (0, 0, 1, 0), (0, 0, 0, 15)]
[(1/2, 0, 1/2, 0), (0, 1/36, 0, 407/36), (0, 0, 1, 0), (0, 0, 0, 18)]
[(1/2, 0, 1/2, 0), (0, 1/48, 0, 799/48), (0, 0, 1, 0), (0, 0, 0, 24)]
[(1/2, 0, 1/2, 0), (0, 1/24, 0, 97/24), (0, 0, 1, 0), (0, 0, 0, 12)]
[(1/2, 0, 1/2, 0), (0, 1/24, 0, 223/24), (0, 0, 1, 0), (0, 0, 0, 12)]
[(1/2, 0, 1/2, 13), (0, 1/74, 18/37, 935/74), (0, 0, 1, 26), (0, 0, 0, 37)]
[(1/2, 0, 1/2, 0), (0, 1/30, 0, 101/30), (0, 0, 1, 0), (0, 0, 0, 15)]
[(1/2, 0, 1/2, 20), (0, 1/80, 1/2, 449/80), (0, 0, 1, 0), (0, 0, 0, 40)]
[(1/2, 0, 1/2, 0), (0, 1/48, 0, 97/48), (0, 0, 1, 0), (0, 0, 0, 24)]
[(1/2, 0, 41/2, 0), (0, 1/82, 479/41, 1/2), (0, 0, 41, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/4, 0, 7/4), (0, 0, 1, 0), (0, 0, 0, 2)]
[(1/2, 0, 1/2, 6), (0, 1/24, 1/2, 281/24), (0, 0, 1, 0), (0, 0, 0, 12)]
[(1/2, 0, 1/2, 12), (0, 1/48, 1/2, 1087/48), (0, 0, 1, 0), (0, 0, 0, 24)]
[(1/2, 0, 3/2, 0), (0, 1/6, 1/3, 1/2), (0, 0, 3, 0), (0, 0, 0, 1)]
[(1/2, 0, 5/2, 0), (0, 1/10, 12/5, 1/2), (0, 0, 5, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 30), (0, 1/68, 10/17, 583/68), (0, 0, 1, 26), (0, 0, 0, 34)]
[(1/2, 0, 3/2, 1), (0, 1/42, 10/21, 67/14), (0, 0, 3, 2), (0, 0, 0, 7)]
[(1/2, 0, 1/2, 6), (0, 1/22, 4/11, 223/22), (0, 0, 1, 1), (0, 0, 0, 11)]
[(1/2, 0, 3/2, 5), (0, 1/78, 89/39, 289/26), (0, 0, 3, 10), (0, 0, 0, 13)]
[(1/2, 0, 1/2, 16), (0, 1/44, 9/11, 663/44), (0, 0, 1, 10), (0, 0, 0, 22)]
[(1/2, 0, 1/2, 20), (0, 1/44, 6/11, 303/44), (0, 0, 1, 18), (0, 0, 0, 22)]
[(1/2, 0, 3/2, 2), (0, 1/36, 22/9, 29/12), (0, 0, 3, 4), (0, 0, 0, 6)]
[(1/2, 0, 1/2, 17), (0, 1/74, 9/37, 265/74), (0, 0, 1, 34), (0, 0, 0, 37)]
[(1/2, 0, 1/2, 16), (0, 1/58, 17/29, 501/58), (0, 0, 1, 3), (0, 0, 0, 29)]
[(1/2, 0, 1/2, 14), (0, 1/32, 7/8, 71/32), (0, 0, 1, 12), (0, 0, 0, 16)]
[(1/2, 0, 1/2, 6), (0, 1/76, 16/19, 2167/76), (0, 0, 1, 12), (0, 0, 0, 38)]
[(1/2, 0, 1/2, 30), (0, 1/72, 5/6, 2585/72), (0, 0, 1, 24), (0, 0, 0, 36)]
[(1/2, 0, 3/2, 0), (0, 1/60, 8/3, 67/20), (0, 0, 3, 0), (0, 0, 0, 10)]
[(1/2, 0, 1/2, 20), (0, 1/56, 2/7, 575/56), (0, 0, 1, 12), (0, 0, 0, 28)]
[(1/2, 0, 1/2, 2), (0, 1/44, 5/11, 479/44), (0, 0, 1, 4), (0, 0, 0, 22)]
[(1/2, 0, 1/2, 24), (0, 1/58, 4/29, 691/58), (0, 0, 1, 19), (0, 0, 0, 29)]
[(1/2, 0, 1/2, 30), (0, 1/64, 9/16, 1209/64), (0, 0, 1, 28), (0, 0, 0, 32)]
[(1/2, 0, 1/2, 26), (0, 1/56, 9/14, 1241/56), (0, 0, 1, 24), (0, 0, 0, 28)]
[(1/2, 0, 1/2, 20), (0, 1/68, 4/17, 615/68), (0, 0, 1, 6), (0, 0, 0, 34)]
[(1/2, 0, 1/2, 6), (0, 1/36, 2/3, 385/36), (0, 0, 1, 12), (0, 0, 0, 18)]
[(1/2, 0, 1/2, 2), (0, 1/28, 2/7, 215/28), (0, 0, 1, 4), (0, 0, 0, 14)]
[(1/2, 0, 3/2, 2), (0, 1/48, 31/12, 109/16), (0, 0, 3, 4), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 9), (0, 1/54, 2/3, 79/54), (0, 0, 1, 18), (0, 0, 0, 27)]
[(1/2, 0, 3/2, 4), (0, 1/54, 44/27, 25/18), (0, 0, 3, 8), (0, 0, 0, 9)]
[(1/2, 0, 1/2, 16), (0, 1/52, 9/13, 1255/52), (0, 0, 1, 6), (0, 0, 0, 26)]
[(1/2, 0, 1/2, 12), (0, 1/36, 2/3, 263/36), (0, 0, 1, 6), (0, 0, 0, 18)]
[(1/2, 0, 1/2, 9), (0, 1/46, 9/23, 781/46), (0, 0, 1, 18), (0, 0, 0, 23)]
[(1/2, 0, 3/2, 4), (0, 1/36, 22/9, 61/12), (0, 0, 3, 2), (0, 0, 0, 6)]
[(1/2, 0, 3/2, 0), (0, 1/12, 5/3, 3/4), (0, 0, 3, 0), (0, 0, 0, 2)]
[(1/2, 0, 1/2, 6), (0, 1/72, 5/6, 7/72), (0, 0, 1, 12), (0, 0, 0, 36)]
[(1/2, 0, 1/2, 12), (0, 1/56, 1/7, 961/56), (0, 0, 1, 24), (0, 0, 0, 28)]
[(1/2, 0, 1/2, 22), (0, 1/56, 3/14, 1415/56), (0, 0, 1, 16), (0, 0, 0, 28)]
[(1/2, 0, 1/2, 10), (0, 1/32, 3/8, 249/32), (0, 0, 1, 4), (0, 0, 0, 16)]
[(1/2, 0, 1/2, 30), (0, 1/70, 5/7, 2049/70), (0, 0, 1, 25), (0, 0, 0, 35)]
[(1/2, 0, 1/2, 3), (0, 1/62, 16/31, 749/62), (0, 0, 1, 6), (0, 0, 0, 31)]
[(1/2, 0, 3/2, 6), (0, 1/48, 13/12, 45/16), (0, 0, 3, 4), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 9), (0, 1/22, 10/11, 5/22), (0, 0, 1, 7), (0, 0, 0, 11)]
[(1/2, 0, 1/2, 8), (0, 1/46, 18/23, 981/46), (0, 0, 1, 16), (0, 0, 0, 23)]
[(1/2, 0, 1/2, 21), (0, 1/54, 4/9, 749/54), (0, 0, 1, 15), (0, 0, 0, 27)]
[(1/2, 0, 1/2, 18), (0, 1/68, 3/17, 1439/68), (0, 0, 1, 2), (0, 0, 0, 34)]
[(1/2, 0, 3/2, 0), (0, 1/60, 1/3, 83/20), (0, 0, 3, 0), (0, 0, 0, 10)]
[(1/2, 0, 3/2, 5), (0, 1/66, 98/33, 9/22), (0, 0, 3, 10), (0, 0, 0, 11)]
[(1/2, 0, 1/2, 6), (0, 1/48, 1/4, 263/48), (0, 0, 1, 12), (0, 0, 0, 24)]
[(1/2, 0, 3/2, 1), (0, 1/54, 10/27, 89/18), (0, 0, 3, 2), (0, 0, 0, 9)]
[(1/2, 0, 1/2, 10), (0, 1/38, 12/19, 223/38), (0, 0, 1, 1), (0, 0, 0, 19)]
[(1/2, 0, 1/2, 2), (0, 1/56, 9/14, 1209/56), (0, 0, 1, 4), (0, 0, 0, 28)]
[(1/2, 0, 1/2, 16), (0, 1/52, 4/13, 71/52), (0, 0, 1, 6), (0, 0, 0, 26)]
[(1/2, 0, 3/2, 4), (0, 1/42, 1/21, 5/14), (0, 0, 3, 1), (0, 0, 0, 7)]
[(1/2, 0, 1/2, 2), (0, 1/64, 7/16, 1465/64), (0, 0, 1, 4), (0, 0, 0, 32)]
[(1/2, 0, 1/2, 24), (0, 1/68, 12/17, 2073/68), (0, 0, 1, 14), (0, 0, 0, 34)]
[(1/2, 0, 1/2, 10), (0, 1/76, 6/19, 945/76), (0, 0, 1, 20), (0, 0, 0, 38)]
[(1/2, 0, 1/2, 6), (0, 1/16, 3/4, 7/16), (0, 0, 1, 4), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 2), (0, 1/22, 10/11, 237/22), (0, 0, 1, 4), (0, 0, 0, 11)]
[(1/2, 0, 1/2, 18), (0, 1/44, 4/11, 255/44), (0, 0, 1, 14), (0, 0, 0, 22)]
[(1/2, 0, 5/2, 2), (0, 1/40, 19/10, 5/8), (0, 0, 5, 0), (0, 0, 0, 4)]
[(1/2, 0, 3/2, 8), (0, 1/72, 11/9, 11/24), (0, 0, 3, 4), (0, 0, 0, 12)]
[(1/2, 0, 1/2, 15), (0, 1/42, 5/7, 727/42), (0, 0, 1, 9), (0, 0, 0, 21)]
[(1/2, 0, 3/2, 3), (0, 1/78, 10/39, 235/26), (0, 0, 3, 6), (0, 0, 0, 13)]
[(1/2, 0, 1/2, 2), (0, 1/28, 2/7, 313/28), (0, 0, 1, 4), (0, 0, 0, 14)]
[(1/2, 0, 1/2, 14), (0, 1/64, 15/16, 967/64), (0, 0, 1, 28), (0, 0, 0, 32)]
[(1/2, 0, 1/2, 14), (0, 1/46, 14/23, 1011/46), (0, 0, 1, 5), (0, 0, 0, 23)]
[(1/2, 0, 9/2, 0), (0, 1/72, 61/9, 25/8), (0, 0, 9, 0), (0, 0, 0, 4)]
[(1/2, 0, 1/2, 6), (0, 1/42, 5/7, 155/42), (0, 0, 1, 12), (0, 0, 0, 21)]
[(1/2, 0, 1/2, 6), (0, 1/38, 13/19, 267/38), (0, 0, 1, 12), (0, 0, 0, 19)]
[(1/2, 0, 1/2, 12), (0, 1/64, 5/8, 1601/64), (0, 0, 1, 24), (0, 0, 0, 32)]
[(1/2, 0, 1/2, 26), (0, 1/58, 16/29, 305/58), (0, 0, 1, 23), (0, 0, 0, 29)]
[(1/2, 0, 1/2, 6), (0, 1/62, 24/31, 1267/62), (0, 0, 1, 12), (0, 0, 0, 31)]
[(1/2, 0, 1/2, 12), (0, 1/36, 1/3, 439/36), (0, 0, 1, 6), (0, 0, 0, 18)]
[(1/2, 0, 1/2, 10), (0, 1/26, 8/13, 267/26), (0, 0, 1, 7), (0, 0, 0, 13)]
[(1/2, 0, 3/2, 0), (0, 1/48, 1/3, 53/16), (0, 0, 3, 0), (0, 0, 0, 8)]
