[(1/2, 0, 1/2, 0), (0, 1/16, 0, 15/16), (0, 0, 1, 0), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 4), (0, 1/36, 5/9, 47/36), (0, 0, 1, 8), (0, 0, 0, 18)]
[(1/2, 0, 1/2, 10), (0, 1/40, 1/2, 567/40), (0, 0, 1, 0), (0, 0, 0, 20)]
[(1/2, 0, 1/2, 0), (0, 1/26, 0, 89/26), (0, 0, 1, 0), (0, 0, 0, 13)]
[(1/2, 0, 1/2, 16), (0, 1/36, 1/9, 1/36), (0, 0, 1, 14), (0, 0, 0, 18)]
[(1/2, 0, 1/2, 0), (0, 1/4, 0, 7/4), (0, 0, 1, 0), (0, 0, 0, 2)]
[(1/2, 0, 1/2, 2), (0, 1/8, 1/2, 23/8), (0, 0, 1, 0), (0, 0, 0, 4)]
[(1/2, 0, 1/2, 0), (0, 1/20, 0, 33/20), (0, 0, 1, 0), (0, 0, 0, 10)]
[(1/2, 0, 13/2, 0), (0, 1/26, 129/13, 1/2), (0, 0, 13, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 4), (0, 1/16, 1/2, 47/16), (0, 0, 1, 0), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 0), (0, 1/20, 0, 183/20), (0, 0, 1, 0), (0, 0, 0, 10)]
[(1/2, 0, 1/2, 8), (0, 1/32, 1/2, 271/32), (0, 0, 1, 0), (0, 0, 0, 16)]
[(1/2, 0, 1/2, 0), (0, 1/32, 0, 143/32), (0, 0, 1, 0), (0, 0, 0, 16)]
[(1/2, 0, 1/2, 0), (0, 1/10, 0, 33/10), (0, 0, 1, 0), (0, 0, 0, 5)]
[(1/2, 0, 1/2, 0), (0, 1/2, 0, 1/2), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 0, 5/2, 0), (0, 1/10, 4/5, 1/2), (0, 0, 5, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/8, 0, 15/8), (0, 0, 1, 0), (0, 0, 0, 4)]
[(1/2, 0, 1/2, 4), (0, 1/22, 7/11, 155/22), (0, 0, 1, 8), (0, 0, 0, 11)]
[(1/2, 0, 1/2, 8), (0, 1/28, 4/7, 279/28), (0, 0, 1, 2), (0, 0, 0, 14)]
[(1/2, 0, 1/2, 2), (0, 1/6, 1/3, 7/6), (0, 0, 1, 1), (0, 0, 0, 3)]
[(1/2, 0, 1/2, 6), (0, 1/28, 4/7, 113/28), (0, 0, 1, 12), (0, 0, 0, 14)]
[(1/2, 0, 1/2, 4), (0, 1/32, 3/4, 81/32), (0, 0, 1, 8), (0, 0, 0, 16)]
[(1/2, 0, 1/2, 5), (0, 1/26, 6/13, 277/26), (0, 0, 1, 10), (0, 0, 0, 13)]
[(1/2, 0, 1/2, 2), (0, 1/14, 3/7, 51/14), (0, 0, 1, 4), (0, 0, 0, 7)]
[(1/2, 0, 1/2, 4), (0, 1/24, 1/3, 239/24), (0, 0, 1, 8), (0, 0, 0, 12)]
[(1/2, 0, 1/2, 4), (0, 1/18, 1/9, 65/18), (0, 0, 1, 8), (0, 0, 0, 9)]
[(1/2, 0, 1/2, 2), (0, 1/18, 2/9, 161/18), (0, 0, 1, 4), (0, 0, 0, 9)]
[(1/2, 0, 1/2, 14), (0, 1/34, 9/17, 139/34), (0, 0, 1, 11), (0, 0, 0, 17)]
[(1/2, 0, 1/2, 8), (0, 1/18, 5/9, 59/18), (0, 0, 1, 7), (0, 0, 0, 9)]
[(1/2, 0, 1/2, 10), (0, 1/24, 1/6, 73/24), (0, 0, 1, 8), (0, 0, 0, 12)]
[(1/2, 0, 1/2, 8), (0, 1/26, 6/13, 61/26), (0, 0, 1, 3), (0, 0, 0, 13)]
[(1/2, 0, 1/2, 5), (0, 1/14, 3/7, 47/14), (0, 0, 1, 3), (0, 0, 0, 7)]
[(1/2, 0, 1/2, 6), (0, 1/28, 3/7, 321/28), (0, 0, 1, 12), (0, 0, 0, 14)]
[(1/2, 0, 1/2, 10), (0, 1/24, 1/6, 55/24), (0, 0, 1, 8), (0, 0, 0, 12)]
[(1/2, 0, 1/2, 2), (0, 1/24, 1/6, 233/24), (0, 0, 1, 4), (0, 0, 0, 12)]
[(1/2, 0, 1/2, 2), (0, 1/16, 3/4, 9/16), (0, 0, 1, 4), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 2), (0, 1/24, 5/6, 169/24), (0, 0, 1, 4), (0, 0, 0, 12)]
[(1/2, 0, 1/2, 1), (0, 1/18, 5/9, 103/18), (0, 0, 1, 2), (0, 0, 0, 9)]
[(1/2, 0, 5/2, 2), (0, 1/30, 4/15, 1/6), (0, 0, 5, 1), (0, 0, 0, 3)]
