[(1/2, 1/550, 0, 973/275), (0, 1/275, 0, 1946/275), (0, 0, 1/2, 25/2), (0, 0, 0, 25)]
[(1/2, 0, 0, 11/2), (0, 1/242, 1/2, 731/121), (0, 0, 1, 0), (0, 0, 0, 11)]
[(1/2, 1/22, 0, 5/11), (0, 1/11, 0, 10/11), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 1/242, 0, 731/121), (0, 1/121, 0, 131/121), (0, 0, 1/2, 11/2), (0, 0, 0, 11)]
[(1/2, 1/110, 0, 148/55), (0, 1/55, 0, 21/55), (0, 0, 1/2, 5/2), (0, 0, 0, 5)]
[(1/2, 1/946, 0, 6154/473), (0, 1/473, 0, 12308/473), (0, 0, 1/2, 43/2), (0, 0, 0, 43)]
[(1/2, 0, 1/4, 121/4), (0, 1/418, 11/76, 31381/836), (0, 0, 1/2, 45/2), (0, 0, 0, 38)]
[(1/2, 0, 0, 5/2), (0, 1/110, 1/2, 27/55), (0, 0, 1, 0), (0, 0, 0, 5)]
[(1/2, 0, 1/4, 87/4), (0, 1/352, 7/64, 13231/704), (0, 0, 1/2, 23/2), (0, 0, 0, 32)]
[(1/2, 1/110, 0, 27/55), (0, 1/55, 0, 54/55), (0, 0, 1/2, 5/2), (0, 0, 0, 5)]
[(1/2, 0, 0, 17/2), (0, 1/374, 21/34, 643/187), (0, 0, 1, 12), (0, 0, 0, 17)]
[(1/2, 1/374, 0, 742/187), (0, 1/187, 0, 1484/187), (0, 0, 1/2, 17/2), (0, 0, 0, 17)]
[(1/2, 1/374, 0, 1281/187), (0, 1/187, 0, 2562/187), (0, 0, 1/2, 17/2), (0, 0, 0, 17)]
[(1/2, 0, 1, 5/2), (0, 1/572, 71/52, 2227/286), (0, 0, 2, 5), (0, 0, 0, 13)]
[(1/2, 0, 3/4, 13/4), (0, 1/462, 25/84, 3875/308), (0, 0, 3/2, 13/2), (0, 0, 0, 14)]
[(1/2, 0, 0, 1/2), (0, 1/22, 1/2, 5/11), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 1/550, 0, 2777/275), (0, 1/275, 0, 5554/275), (0, 0, 1/2, 25/2), (0, 0, 0, 25)]
[(1/2, 0, 0, 17/2), (0, 1/374, 1/2, 742/187), (0, 0, 1, 0), (0, 0, 0, 17)]
[(1/2, 0, 1, 13/2), (0, 1/352, 1/32, 555/176), (0, 0, 2, 5), (0, 0, 0, 8)]
[(1/2, 0, 0, 5/2), (0, 1/110, 1/2, 148/55), (0, 0, 1, 0), (0, 0, 0, 5)]
[(1/2, 0, 1/4, 57/4), (0, 1/352, 19/64, 1109/704), (0, 0, 1/2, 57/2), (0, 0, 0, 32)]
[(1/2, 1/1034, 0, 15141/517), (0, 1/517, 0, 5983/517), (0, 0, 1/2, 47/2), (0, 0, 0, 47)]
[(1/2, 0, 0, 19/2), (0, 1/418, 25/38, 2876/209), (0, 0, 1, 5), (0, 0, 0, 19)]
[(1/2, 1/770, 33/35, 309/77), (0, 1/385, 66/35, 79/77), (0, 0, 5/2, 9/2), (0, 0, 0, 7)]
[(1/2, 1/418, 3/19, 1798/209), (0, 1/209, 6/19, 3596/209), (0, 0, 1/2, 33/2), (0, 0, 0, 19)]
[(1/2, 0, 1, 3/2), (0, 1/308, 33/28, 115/154), (0, 0, 2, 3), (0, 0, 0, 7)]
[(1/2, 1/374, 15/34, 2067/374), (0, 1/187, 13/34, 2825/374), (0, 0, 1/2, 7/2), (0, 0, 0, 17)]
[(1/2, 0, 1/4, 55/4), (0, 1/176, 15/32, 2583/352), (0, 0, 1/2, 23/2), (0, 0, 0, 16)]
[(1/2, 1/594, 41/27, 47/33), (0, 1/297, 82/27, 94/33), (0, 0, 9/2, 5/2), (0, 0, 0, 3)]
[(1/2, 0, 1, 11/2), (0, 1/308, 9/28, 577/154), (0, 0, 2, 4), (0, 0, 0, 7)]
[(1/2, 0, 3, 1/2), (0, 1/396, 143/36, 31/66), (0, 0, 6, 1), (0, 0, 0, 3)]
[(1/2, 0, 13/4, 5/4), (0, 1/286, 87/52, 21/44), (0, 0, 13/2, 1/2), (0, 0, 0, 2)]
[(1/2, 0, 3/4, 27/4), (0, 1/264, 65/48, 685/176), (0, 0, 3/2, 11/2), (0, 0, 0, 8)]
[(1/2, 0, 1, 3/2), (0, 1/352, 1/32, 1237/176), (0, 0, 2, 3), (0, 0, 0, 8)]
[(1/2, 1/550, 3/10, 8271/550), (0, 1/275, 1/10, 6917/550), (0, 0, 1/2, 35/2), (0, 0, 0, 25)]
[(1/2, 1/242, 7/22, 1913/242), (0, 1/121, 3/22, 317/242), (0, 0, 1/2, 7/2), (0, 0, 0, 11)]
[(1/2, 1/1210, 5/22, 34121/1210), (0, 1/605, 5/11, 846/605), (0, 0, 1/2, 25/2), (0, 0, 0, 55)]
[(1/2, 1/550, 2/5, 1248/275), (0, 1/275, 3/10, 3617/550), (0, 0, 1/2, 5/2), (0, 0, 0, 25)]
[(1/2, 0, 1/4, 57/4), (0, 1/242, 15/44, 185/484), (0, 0, 1/2, 13/2), (0, 0, 0, 22)]
[(1/2, 0, 1, 1/2), (0, 1/88, 1/8, 27/44), (0, 0, 2, 1), (0, 0, 0, 2)]
[(1/2, 0, 1/4, 31/4), (0, 1/374, 3/68, 5883/748), (0, 0, 1/2, 31/2), (0, 0, 0, 34)]
[(1/2, 0, 3/4, 43/4), (0, 1/396, 97/72, 2093/264), (0, 0, 3/2, 19/2), (0, 0, 0, 12)]
[(1/2, 0, 9/4, 1/4), (0, 1/198, 79/36, 1/44), (0, 0, 9/2, 1/2), (0, 0, 0, 2)]
[(1/2, 1/638, 13/58, 8073/638), (0, 1/319, 13/29, 8073/319), (0, 0, 1/2, 41/2), (0, 0, 0, 29)]
[(1/2, 0, 1/4, 15/4), (0, 1/154, 13/28, 2605/308), (0, 0, 1/2, 15/2), (0, 0, 0, 14)]
[(1/2, 0, 1/4, 89/4), (0, 1/286, 3/52, 10525/572), (0, 0, 1/2, 37/2), (0, 0, 0, 26)]
[(1/2, 0, 1/4, 23/4), (0, 1/154, 3/28, 163/308), (0, 0, 1/2, 23/2), (0, 0, 0, 14)]
[(1/2, 0, 3/4, 13/4), (0, 1/198, 11/36, 289/132), (0, 0, 3/2, 1/2), (0, 0, 0, 6)]
[(1/2, 0, 1, 3/2), (0, 1/308, 23/28, 445/154), (0, 0, 2, 3), (0, 0, 0, 7)]
[(1/2, 0, 3/4, 59/4), (0, 1/528, 137/96, 1653/352), (0, 0, 3/2, 27/2), (0, 0, 0, 16)]
[(1/2, 1/902, 21/82, 21647/902), (0, 1/451, 1/82, 33823/902), (0, 0, 1/2, 21/2), (0, 0, 0, 41)]
[(1/2, 1/726, 49/33, 658/121), (0, 1/363, 97/66, 333/242), (0, 0, 3/2, 19/2), (0, 0, 0, 11)]
