[(1/2, 0, 37/2, 0), (0, 1/74, 753/37, 1/2), (0, 0, 37, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/32, 0, 467/32), (0, 0, 1, 0), (0, 0, 0, 16)]
[(1/2, 0, 1/2, 12), (0, 1/48, 1/2, 371/48), (0, 0, 1, 0), (0, 0, 0, 24)]
[(1/2, 0, 1/2, 0), (0, 1/24, 0, 173/24), (0, 0, 1, 0), (0, 0, 0, 12)]
[(1/2, 0, 1/2, 32), (0, 1/80, 1/5, 851/80), (0, 0, 1, 24), (0, 0, 0, 40)]
[(1/2, 0, 1/2, 18), (0, 1/72, 1/2, 155/72), (0, 0, 1, 0), (0, 0, 0, 36)]
[(1/2, 0, 1/2, 12), (0, 1/48, 1/2, 1037/48), (0, 0, 1, 0), (0, 0, 0, 24)]
[(1/2, 0, 1/2, 6), (0, 1/24, 1/2, 155/24), (0, 0, 1, 0), (0, 0, 0, 12)]
[(1/2, 0, 1/2, 0), (0, 1/14, 0, 3/14), (0, 0, 1, 0), (0, 0, 0, 7)]
[(1/2, 0, 1/2, 0), (0, 1/36, 0, 331/36), (0, 0, 1, 0), (0, 0, 0, 18)]
[(1/2, 0, 1/2, 0), (0, 1/54, 0, 493/54), (0, 0, 1, 0), (0, 0, 0, 27)]
[(1/2, 0, 39/2, 0), (0, 1/78, 1340/39, 1/2), (0, 0, 39, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 14), (0, 1/56, 1/2, 101/56), (0, 0, 1, 0), (0, 0, 0, 28)]
[(1/2, 0, 1/2, 0), (0, 1/36, 0, 155/36), (0, 0, 1, 0), (0, 0, 0, 18)]
[(1/2, 0, 1/2, 0), (0, 1/18, 0, 7/18), (0, 0, 1, 0), (0, 0, 0, 9)]
[(1/2, 0, 1/2, 14), (0, 1/56, 1/2, 1179/56), (0, 0, 1, 0), (0, 0, 0, 28)]
[(1/2, 0, 23/2, 0), (0, 1/46, 335/23, 1/2), (0, 0, 23, 0), (0, 0, 0, 1)]
[(1/2, 0, 29/2, 0), (0, 1/58, 715/29, 1/2), (0, 0, 29, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/8, 0, 19/8), (0, 0, 1, 0), (0, 0, 0, 4)]
[(1/2, 0, 1/2, 0), (0, 1/2, 0, 1/2), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 2), (0, 1/8, 1/2, 27/8), (0, 0, 1, 0), (0, 0, 0, 4)]
[(1/2, 0, 1/2, 0), (0, 1/64, 0, 2003/64), (0, 0, 1, 0), (0, 0, 0, 32)]
[(1/2, 0, 1/2, 0), (0, 1/12, 0, 11/12), (0, 0, 1, 0), (0, 0, 0, 6)]
[(1/2, 0, 1/2, 0), (0, 1/56, 0, 781/56), (0, 0, 1, 0), (0, 0, 0, 28)]
[(1/2, 0, 1/2, 30), (0, 1/68, 6/17, 1805/68), (0, 0, 1, 26), (0, 0, 0, 34)]
[(1/2, 0, 1/2, 0), (0, 1/12, 0, 29/12), (0, 0, 1, 0), (0, 0, 0, 6)]
[(1/2, 0, 1/2, 0), (0, 1/28, 0, 101/28), (0, 0, 1, 0), (0, 0, 0, 14)]
[(1/2, 0, 1/2, 0), (0, 1/48, 0, 173/48), (0, 0, 1, 0), (0, 0, 0, 24)]
[(1/2, 0, 1/2, 4), (0, 1/16, 1/2, 13/16), (0, 0, 1, 0), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 0), (0, 1/58, 0, 589/58), (0, 0, 1, 0), (0, 0, 0, 29)]
[(1/2, 0, 3/2, 0), (0, 1/6, 1/3, 1/2), (0, 0, 3, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/48, 0, 1069/48), (0, 0, 1, 0), (0, 0, 0, 24)]
[(1/2, 0, 1/2, 0), (0, 1/26, 0, 145/26), (0, 0, 1, 0), (0, 0, 0, 13)]
[(1/2, 0, 1/2, 0), (0, 1/56, 0, 1075/56), (0, 0, 1, 0), (0, 0, 0, 28)]
[(1/2, 0, 1/2, 15), (0, 1/66, 1/11, 893/66), (0, 0, 1, 30), (0, 0, 0, 33)]
[(1/2, 0, 1/2, 10), (0, 1/76, 12/19, 1301/76), (0, 0, 1, 20), (0, 0, 0, 38)]
[(1/2, 0, 9/2, 0), (0, 1/18, 44/9, 1/2), (0, 0, 9, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/4, 0, 3/4), (0, 0, 1, 0), (0, 0, 0, 2)]
[(1/2, 0, 1/2, 12), (0, 1/64, 1/8, 397/64), (0, 0, 1, 24), (0, 0, 0, 32)]
[(1/2, 0, 1/2, 18), (0, 1/72, 1/2, 965/72), (0, 0, 1, 0), (0, 0, 0, 36)]
[(1/2, 0, 1/2, 0), (0, 1/42, 0, 493/42), (0, 0, 1, 0), (0, 0, 0, 21)]
[(1/2, 0, 21/2, 0), (0, 1/42, 170/21, 1/2), (0, 0, 21, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/52, 0, 821/52), (0, 0, 1, 0), (0, 0, 0, 26)]
[(1/2, 0, 1/2, 0), (0, 1/6, 0, 11/6), (0, 0, 1, 0), (0, 0, 0, 3)]
[(1/2, 0, 1/2, 0), (0, 1/24, 0, 83/24), (0, 0, 1, 0), (0, 0, 0, 12)]
[(1/2, 0, 1/2, 6), (0, 1/24, 1/2, 101/24), (0, 0, 1, 0), (0, 0, 0, 12)]
[(1/2, 0, 7/2, 0), (0, 1/14, 23/7, 1/2), (0, 0, 7, 0), (0, 0, 0, 1)]
[(1/2, 0, 21/2, 0), (0, 1/42, 415/21, 1/2), (0, 0, 21, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/16, 0, 83/16), (0, 0, 1, 0), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 0), (0, 1/28, 0, 3/28), (0, 0, 1, 0), (0, 0, 0, 14)]
[(1/2, 0, 13/2, 0), (0, 1/26, 157/13, 1/2), (0, 0, 13, 0), (0, 0, 0, 1)]
[(1/2, 0, 27/2, 0), (0, 1/54, 118/27, 1/2), (0, 0, 27, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/52, 0, 869/52), (0, 0, 1, 0), (0, 0, 0, 26)]
[(1/2, 0, 1/2, 16), (0, 1/64, 1/2, 1581/64), (0, 0, 1, 0), (0, 0, 0, 32)]
[(1/2, 0, 1/2, 8), (0, 1/32, 1/2, 83/32), (0, 0, 1, 0), (0, 0, 0, 16)]
[(1/2, 0, 1/2, 0), (0, 1/42, 0, 781/42), (0, 0, 1, 0), (0, 0, 0, 21)]
[(1/2, 0, 1/2, 0), (0, 1/46, 0, 141/46), (0, 0, 1, 0), (0, 0, 0, 23)]
[(1/2, 0, 1/2, 6), (0, 1/74, 18/37, 737/74), (0, 0, 1, 12), (0, 0, 0, 37)]
