[(1/2, 1/6, 0, 1/3), (0, 1/3, 0, 2/3), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 1/126, 0, 163/63), (0, 1/63, 0, 326/63), (0, 0, 1/2, 21/2), (0, 0, 0, 21)]
[(1/2, 0, 0, 15/2), (0, 1/90, 1/2, 1/45), (0, 0, 1, 0), (0, 0, 0, 15)]
[(1/2, 1/186, 3/62, 5453/186), (0, 1/93, 3/31, 2570/93), (0, 0, 1/2, 1/2), (0, 0, 0, 31)]
[(1/2, 0, 1, 13/2), (0, 1/120, 49/40, 487/60), (0, 0, 2, 3), (0, 0, 0, 10)]
[(1/2, 1/210, 9/70, 6431/210), (0, 1/105, 9/35, 2756/105), (0, 0, 1/2, 1/2), (0, 0, 0, 35)]
[(1/2, 0, 1/4, 29/4), (0, 1/42, 3/28, 529/84), (0, 0, 1/2, 1/2), (0, 0, 0, 14)]
[(1/2, 1/90, 0, 1/45), (0, 1/45, 0, 2/45), (0, 0, 1/2, 15/2), (0, 0, 0, 15)]
[(1/2, 1/186, 0, 400/93), (0, 1/93, 0, 800/93), (0, 0, 1/2, 31/2), (0, 0, 0, 31)]
[(1/2, 1/138, 0, 622/69), (0, 1/69, 0, 1244/69), (0, 0, 1/2, 23/2), (0, 0, 0, 23)]
[(1/2, 1/174, 25/58, 2411/174), (0, 1/87, 21/58, 4735/174), (0, 0, 1/2, 1/2), (0, 0, 0, 29)]
[(1/2, 1/90, 2/15, 58/45), (0, 1/45, 4/15, 116/45), (0, 0, 1/2, 1/2), (0, 0, 0, 15)]
[(1/2, 1/210, 8/35, 253/105), (0, 1/105, 16/35, 506/105), (0, 0, 1/2, 69/2), (0, 0, 0, 35)]
[(1/2, 1/138, 1/46, 1427/138), (0, 1/69, 1/23, 1427/69), (0, 0, 1/2, 45/2), (0, 0, 0, 23)]
[(1/2, 0, 1/4, 61/4), (0, 1/90, 23/60, 277/180), (0, 0, 1/2, 1/2), (0, 0, 0, 30)]
[(1/2, 1/54, 1/18, 53/54), (0, 1/27, 1/9, 53/27), (0, 0, 1/2, 1/2), (0, 0, 0, 9)]
[(1/2, 0, 1/4, 19/4), (0, 1/30, 7/20, 187/60), (0, 0, 1/2, 19/2), (0, 0, 0, 10)]
[(1/2, 0, 0, 9/2), (0, 1/54, 1/2, 109/27), (0, 0, 1, 0), (0, 0, 0, 9)]
[(1/2, 0, 1/4, 29/4), (0, 1/108, 31/72, 1573/216), (0, 0, 1/2, 29/2), (0, 0, 0, 36)]
[(1/2, 1/126, 1/21, 1156/63), (0, 1/63, 2/21, 989/63), (0, 0, 1/2, 41/2), (0, 0, 0, 21)]
[(1/2, 0, 0, 5/2), (0, 1/30, 1/2, 1/15), (0, 0, 1, 0), (0, 0, 0, 5)]
[(1/2, 1/30, 0, 1/15), (0, 1/15, 0, 2/15), (0, 0, 1/2, 5/2), (0, 0, 0, 5)]
[(1/2, 1/222, 14/37, 3196/111), (0, 1/111, 19/74, 4681/222), (0, 0, 1/2, 73/2), (0, 0, 0, 37)]
[(1/2, 1/150, 0, 49/75), (0, 1/75, 0, 98/75), (0, 0, 1/2, 25/2), (0, 0, 0, 25)]
[(1/2, 1/210, 13/35, 2962/105), (0, 1/105, 17/70, 4393/210), (0, 0, 1/2, 1/2), (0, 0, 0, 35)]
[(1/2, 1/42, 0, 16/21), (0, 1/21, 0, 32/21), (0, 0, 1/2, 7/2), (0, 0, 0, 7)]
[(1/2, 1/210, 0, 751/105), (0, 1/105, 0, 1502/105), (0, 0, 1/2, 35/2), (0, 0, 0, 35)]
[(1/2, 1/42, 5/14, 275/42), (0, 1/21, 3/14, 235/42), (0, 0, 1/2, 1/2), (0, 0, 0, 7)]
[(1/2, 1/30, 2/5, 58/15), (0, 1/15, 3/10, 67/30), (0, 0, 1/2, 1/2), (0, 0, 0, 5)]
[(1/2, 1/174, 2/29, 520/87), (0, 1/87, 4/29, 1040/87), (0, 0, 1/2, 1/2), (0, 0, 0, 29)]
[(1/2, 0, 0, 3/2), (0, 1/18, 1/2, 1/9), (0, 0, 1, 0), (0, 0, 0, 3)]
[(1/2, 1/18, 0, 1/9), (0, 1/9, 0, 2/9), (0, 0, 1/2, 3/2), (0, 0, 0, 3)]
[(1/2, 1/150, 1/50, 2699/150), (0, 1/75, 1/25, 824/75), (0, 0, 1/2, 1/2), (0, 0, 0, 25)]
[(1/2, 1/162, 1/54, 3941/162), (0, 1/81, 1/27, 1754/81), (0, 0, 1/2, 1/2), (0, 0, 0, 27)]
[(1/2, 0, 0, 7/2), (0, 1/42, 1/2, 16/21), (0, 0, 1, 0), (0, 0, 0, 7)]
[(1/2, 0, 1/4, 5/4), (0, 1/6, 1/4, 19/12), (0, 0, 1/2, 1/2), (0, 0, 0, 2)]
[(1/2, 1/174, 9/29, 2164/87), (0, 1/87, 7/58, 4915/174), (0, 0, 1/2, 43/2), (0, 0, 0, 29)]
[(1/2, 1/102, 3/17, 817/51), (0, 1/51, 6/17, 767/51), (0, 0, 1/2, 31/2), (0, 0, 0, 17)]
[(1/2, 1/198, 5/33, 2659/99), (0, 1/99, 10/33, 2051/99), (0, 0, 1/2, 31/2), (0, 0, 0, 33)]
[(1/2, 0, 1, 7/2), (0, 1/48, 15/16, 55/24), (0, 0, 2, 3), (0, 0, 0, 4)]
[(1/2, 0, 0, 15/2), (0, 1/90, 7/10, 433/45), (0, 0, 1, 9), (0, 0, 0, 15)]
[(1/2, 1/198, 1/66, 5021/198), (0, 1/99, 1/33, 1754/99), (0, 0, 1/2, 13/2), (0, 0, 0, 33)]
[(1/2, 0, 1/4, 13/4), (0, 1/108, 35/72, 6145/216), (0, 0, 1/2, 13/2), (0, 0, 0, 36)]
[(1/2, 0, 0, 15/2), (0, 1/90, 3/10, 28/45), (0, 0, 1, 6), (0, 0, 0, 15)]
[(1/2, 0, 1/4, 93/4), (0, 1/96, 11/64, 1273/192), (0, 0, 1/2, 29/2), (0, 0, 0, 32)]
[(1/2, 0, 1/4, 91/4), (0, 1/102, 31/68, 4531/204), (0, 0, 1/2, 23/2), (0, 0, 0, 34)]
[(1/2, 0, 1/4, 3/4), (0, 1/24, 5/16, 265/48), (0, 0, 1/2, 3/2), (0, 0, 0, 8)]
[(1/2, 0, 0, 5/2), (0, 1/30, 1/10, 13/15), (0, 0, 1, 4), (0, 0, 0, 5)]
[(1/2, 0, 1/4, 3/4), (0, 1/102, 29/68, 2665/204), (0, 0, 1/2, 3/2), (0, 0, 0, 34)]
[(1/2, 0, 0, 5/2), (0, 1/30, 1/10, 37/15), (0, 0, 1, 1), (0, 0, 0, 5)]
[(1/2, 0, 1/4, 61/4), (0, 1/108, 5/72, 4759/216), (0, 0, 1/2, 61/2), (0, 0, 0, 36)]
[(1/2, 0, 1, 7/2), (0, 1/84, 7/4, 163/42), (0, 0, 2, 0), (0, 0, 0, 7)]
[(1/2, 0, 1/4, 61/4), (0, 1/120, 37/80, 6103/240), (0, 0, 1/2, 61/2), (0, 0, 0, 40)]
[(1/2, 0, 1/4, 29/4), (0, 1/48, 5/32, 631/96), (0, 0, 1/2, 29/2), (0, 0, 0, 16)]
[(1/2, 0, 1/4, 93/4), (0, 1/96, 21/64, 3559/192), (0, 0, 1/2, 29/2), (0, 0, 0, 32)]
[(1/2, 0, 1/4, 27/4), (0, 1/102, 21/68, 2281/204), (0, 0, 1/2, 27/2), (0, 0, 0, 34)]
[(1/2, 0, 1/4, 21/4), (0, 1/42, 1/4, 181/84), (0, 0, 1/2, 21/2), (0, 0, 0, 14)]
[(1/2, 1/114, 15/38, 47/114), (0, 1/57, 11/38, 1633/114), (0, 0, 1/2, 11/2), (0, 0, 0, 19)]
[(1/2, 0, 1, 13/2), (0, 1/120, 1/40, 163/60), (0, 0, 2, 3), (0, 0, 0, 10)]
[(1/2, 0, 1/4, 83/4), (0, 1/78, 3/52, 1783/156), (0, 0, 1/2, 31/2), (0, 0, 0, 26)]
[(1/2, 0, 1/4, 19/4), (0, 1/66, 5/44, 2737/132), (0, 0, 1/2, 19/2), (0, 0, 0, 22)]
[(1/2, 0, 1, 1/2), (0, 1/48, 17/16, 79/24), (0, 0, 2, 1), (0, 0, 0, 4)]
[(1/2, 0, 0, 19/2), (0, 1/114, 33/38, 226/57), (0, 0, 1, 13), (0, 0, 0, 19)]
[(1/2, 0, 1/4, 85/4), (0, 1/90, 1/12, 3679/180), (0, 0, 1/2, 25/2), (0, 0, 0, 30)]
[(1/2, 0, 1, 7/2), (0, 1/72, 17/24, 121/36), (0, 0, 2, 1), (0, 0, 0, 6)]
[(1/2, 1/234, 17/39, 3478/117), (0, 1/117, 29/78, 1159/234), (0, 0, 1/2, 31/2), (0, 0, 0, 39)]
[(1/2, 0, 1, 11/2), (0, 1/108, 55/36, 229/54), (0, 0, 2, 2), (0, 0, 0, 9)]
[(1/2, 1/174, 9/58, 3815/174), (0, 1/87, 9/29, 1292/87), (0, 0, 1/2, 23/2), (0, 0, 0, 29)]
[(1/2, 1/78, 4/13, 97/39), (0, 1/39, 3/26, 583/78), (0, 0, 1/2, 21/2), (0, 0, 0, 13)]
[(1/2, 1/78, 1/13, 295/39), (0, 1/39, 2/13, 83/39), (0, 0, 1/2, 23/2), (0, 0, 0, 13)]
[(1/2, 0, 1/4, 45/4), (0, 1/48, 7/32, 1405/96), (0, 0, 1/2, 13/2), (0, 0, 0, 16)]
[(1/2, 0, 1/4, 45/4), (0, 1/72, 5/16, 949/144), (0, 0, 1/2, 45/2), (0, 0, 0, 24)]
[(1/2, 1/222, 35/74, 5657/222), (0, 1/111, 33/74, 5209/222), (0, 0, 1/2, 55/2), (0, 0, 0, 37)]
[(1/2, 1/114, 8/19, 745/57), (0, 1/57, 13/38, 2011/114), (0, 0, 1/2, 17/2), (0, 0, 0, 19)]
[(1/2, 1/150, 1/10, 977/150), (0, 1/75, 1/5, 977/75), (0, 0, 1/2, 35/2), (0, 0, 0, 25)]
[(1/2, 0, 1, 3/2), (0, 1/36, 5/4, 1/18), (0, 0, 2, 0), (0, 0, 0, 3)]
[(1/2, 1/150, 2/25, 667/75), (0, 1/75, 4/25, 1334/75), (0, 0, 1/2, 19/2), (0, 0, 0, 25)]
[(1/2, 1/150, 7/25, 877/75), (0, 1/75, 3/50, 2833/150), (0, 0, 1/2, 9/2), (0, 0, 0, 25)]
[(1/2, 0, 1/4, 3/4), (0, 1/36, 1/8, 31/72), (0, 0, 1/2, 3/2), (0, 0, 0, 12)]
[(1/2, 0, 1/4, 109/4), (0, 1/96, 23/64, 493/192), (0, 0, 1/2, 45/2), (0, 0, 0, 32)]
[(1/2, 0, 0, 19/2), (0, 1/114, 23/38, 784/57), (0, 0, 1, 11), (0, 0, 0, 19)]
[(1/2, 0, 1/4, 45/4), (0, 1/54, 1/4, 1651/108), (0, 0, 1/2, 9/2), (0, 0, 0, 18)]
[(1/2, 1/198, 16/33, 1867/99), (0, 1/99, 31/66, 2221/198), (0, 0, 1/2, 53/2), (0, 0, 0, 33)]
[(1/2, 1/150, 1/10, 1523/150), (0, 1/75, 1/5, 1523/75), (0, 0, 1/2, 15/2), (0, 0, 0, 25)]
[(1/2, 0, 1/4, 109/4), (0, 1/108, 29/72, 3103/216), (0, 0, 1/2, 37/2), (0, 0, 0, 36)]
[(1/2, 1/210, 3/7, 1924/105), (0, 1/105, 5/14, 6121/210), (0, 0, 1/2, 15/2), (0, 0, 0, 35)]
[(1/2, 1/174, 11/29, 1306/87), (0, 1/87, 15/58, 1135/174), (0, 0, 1/2, 47/2), (0, 0, 0, 29)]
[(1/2, 0, 1, 15/2), (0, 1/96, 47/32, 223/48), (0, 0, 2, 7), (0, 0, 0, 8)]
[(1/2, 1/138, 13/46, 131/138), (0, 1/69, 3/46, 2401/138), (0, 0, 1/2, 15/2), (0, 0, 0, 23)]
[(1/2, 0, 1/4, 45/4), (0, 1/78, 19/52, 1273/156), (0, 0, 1/2, 45/2), (0, 0, 0, 26)]
[(1/2, 1/138, 5/23, 1135/69), (0, 1/69, 10/23, 683/69), (0, 0, 1/2, 31/2), (0, 0, 0, 23)]
[(1/2, 0, 1/4, 13/4), (0, 1/42, 3/28, 745/84), (0, 0, 1/2, 13/2), (0, 0, 0, 14)]
[(1/2, 1/234, 7/26, 677/234), (0, 1/117, 1/26, 3811/234), (0, 0, 1/2, 57/2), (0, 0, 0, 39)]
[(1/2, 1/162, 25/54, 2123/162), (0, 1/81, 23/54, 763/162), (0, 0, 1/2, 43/2), (0, 0, 0, 27)]
[(1/2, 0, 1/4, 125/4), (0, 1/102, 31/68, 2797/204), (0, 0, 1/2, 57/2), (0, 0, 0, 34)]
[(1/2, 0, 0, 11/2), (0, 1/66, 9/22, 211/33), (0, 0, 1, 6), (0, 0, 0, 11)]
[(1/2, 1/102, 1/17, 226/51), (0, 1/51, 2/17, 452/51), (0, 0, 1/2, 27/2), (0, 0, 0, 17)]
[(1/2, 0, 1/4, 141/4), (0, 1/108, 1/24, 1921/216), (0, 0, 1/2, 69/2), (0, 0, 0, 36)]
[(1/2, 0, 1/4, 13/4), (0, 1/66, 13/44, 1759/132), (0, 0, 1/2, 13/2), (0, 0, 0, 22)]
[(1/2, 0, 1, 7/2), (0, 1/84, 1/4, 163/42), (0, 0, 2, 0), (0, 0, 0, 7)]
[(1/2, 0, 1/4, 61/4), (0, 1/108, 23/72, 2221/216), (0, 0, 1/2, 61/2), (0, 0, 0, 36)]
[(1/2, 0, 1/4, 115/4), (0, 1/120, 3/16, 8779/240), (0, 0, 1/2, 35/2), (0, 0, 0, 40)]
[(1/2, 1/234, 4/13, 919/117), (0, 1/117, 3/26, 3325/234), (0, 0, 1/2, 3/2), (0, 0, 0, 39)]
[(1/2, 0, 1/4, 51/4), (0, 1/72, 3/16, 1165/144), (0, 0, 1/2, 3/2), (0, 0, 0, 24)]
[(1/2, 0, 1/4, 19/4), (0, 1/72, 17/48, 853/144), (0, 0, 1/2, 19/2), (0, 0, 0, 24)]
[(1/2, 0, 1/4, 13/4), (0, 1/54, 17/36, 1555/108), (0, 0, 1/2, 13/2), (0, 0, 0, 18)]
[(1/2, 0, 1/4, 69/4), (0, 1/114, 33/76, 5227/228), (0, 0, 1/2, 69/2), (0, 0, 0, 38)]
[(1/2, 1/54, 1/9, 49/27), (0, 1/27, 2/9, 98/27), (0, 0, 1/2, 11/2), (0, 0, 0, 9)]
