[(1/2, 0, 0, 31/2), (0, 1/434, 1/2, 2593/217), (0, 0, 1, 0), (0, 0, 0, 31)]
[(1/2, 1/602, 0, 4406/301), (0, 1/301, 0, 8812/301), (0, 0, 1/2, 43/2), (0, 0, 0, 43)]
[(1/2, 0, 0, 45/2), (0, 1/630, 13/90, 1466/315), (0, 0, 1, 11), (0, 0, 0, 45)]
[(1/2, 1/406, 0, 4070/203), (0, 1/203, 0, 2253/203), (0, 0, 1/2, 29/2), (0, 0, 0, 29)]
[(1/2, 1/1050, 163/75, 1472/105), (0, 1/525, 277/150, 2633/210), (0, 0, 5/2, 1/2), (0, 0, 0, 15)]
[(1/2, 1/1078, 0, 40610/539), (0, 1/539, 0, 39717/539), (0, 0, 1/2, 77/2), (0, 0, 0, 77)]
[(1/2, 1/322, 0, 241/161), (0, 1/161, 0, 482/161), (0, 0, 1/2, 23/2), (0, 0, 0, 23)]
[(1/2, 1/574, 0, 10818/287), (0, 1/287, 0, 9869/287), (0, 0, 1/2, 41/2), (0, 0, 0, 41)]
[(1/2, 0, 0, 31/2), (0, 1/434, 1/2, 290/217), (0, 0, 1, 0), (0, 0, 0, 31)]
[(1/2, 0, 0, 23/2), (0, 1/322, 1/2, 241/161), (0, 0, 1, 0), (0, 0, 0, 23)]
[(1/2, 0, 0, 11/2), (0, 1/154, 1/2, 801/77), (0, 0, 1, 0), (0, 0, 0, 11)]
[(1/2, 1/154, 0, 409/77), (0, 1/77, 0, 818/77), (0, 0, 1/2, 11/2), (0, 0, 0, 11)]
[(1/2, 1/742, 0, 18623/371), (0, 1/371, 0, 17583/371), (0, 0, 1/2, 53/2), (0, 0, 0, 53)]
[(1/2, 0, 0, 7/2), (0, 1/98, 1/2, 136/49), (0, 0, 1, 0), (0, 0, 0, 7)]
[(1/2, 0, 0, 23/2), (0, 1/322, 1/2, 2404/161), (0, 0, 1, 0), (0, 0, 0, 23)]
[(1/2, 1/574, 0, 11035/287), (0, 1/287, 0, 10303/287), (0, 0, 1/2, 41/2), (0, 0, 0, 41)]
[(1/2, 1/434, 0, 2593/217), (0, 1/217, 0, 5186/217), (0, 0, 1/2, 31/2), (0, 0, 0, 31)]
[(1/2, 1/994, 0, 12029/497), (0, 1/497, 0, 24058/497), (0, 0, 1/2, 71/2), (0, 0, 0, 71)]
[(1/2, 0, 0, 39/2), (0, 1/546, 73/78, 724/273), (0, 0, 1, 1), (0, 0, 0, 39)]
[(1/2, 1/826, 0, 1809/413), (0, 1/413, 0, 3618/413), (0, 0, 1/2, 59/2), (0, 0, 0, 59)]
[(1/2, 1/322, 0, 2404/161), (0, 1/161, 0, 1105/161), (0, 0, 1/2, 23/2), (0, 0, 0, 23)]
[(1/2, 1/686, 0, 12827/343), (0, 1/343, 0, 8847/343), (0, 0, 1/2, 49/2), (0, 0, 0, 49)]
[(1/2, 1/602, 0, 6688/301), (0, 1/301, 0, 433/301), (0, 0, 1/2, 43/2), (0, 0, 0, 43)]
[(1/2, 1/1022, 0, 37082/511), (0, 1/511, 0, 36861/511), (0, 0, 1/2, 73/2), (0, 0, 0, 73)]
[(1/2, 1/154, 0, 801/77), (0, 1/77, 0, 755/77), (0, 0, 1/2, 11/2), (0, 0, 0, 11)]
[(1/2, 0, 0, 29/2), (0, 1/406, 1/2, 4070/203), (0, 0, 1, 0), (0, 0, 0, 29)]
[(1/2, 1/1106, 0, 35472/553), (0, 1/553, 0, 27257/553), (0, 0, 1/2, 79/2), (0, 0, 0, 79)]
[(1/2, 1/406, 0, 976/203), (0, 1/203, 0, 1952/203), (0, 0, 1/2, 29/2), (0, 0, 0, 29)]
[(1/2, 0, 0, 1/2), (0, 1/14, 1/2, 3/7), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 1/1050, 11/75, 8144/525), (0, 1/525, 22/75, 16288/525), (0, 0, 1/2, 131/2), (0, 0, 0, 75)]
[(1/2, 1/98, 0, 136/49), (0, 1/49, 0, 272/49), (0, 0, 1/2, 7/2), (0, 0, 0, 7)]
[(1/2, 0, 0, 37/2), (0, 1/518, 67/74, 465/259), (0, 0, 1, 31), (0, 0, 0, 37)]
[(1/2, 1/826, 0, 8634/413), (0, 1/413, 0, 17268/413), (0, 0, 1/2, 59/2), (0, 0, 0, 59)]
[(1/2, 0, 0, 41/2), (0, 1/574, 1/2, 10818/287), (0, 0, 1, 0), (0, 0, 0, 41)]
[(1/2, 1/938, 0, 13422/469), (0, 1/469, 0, 26844/469), (0, 0, 1/2, 67/2), (0, 0, 0, 67)]
[(1/2, 0, 0, 11/2), (0, 1/154, 1/2, 409/77), (0, 0, 1, 0), (0, 0, 0, 11)]
[(1/2, 1/434, 0, 290/217), (0, 1/217, 0, 580/217), (0, 0, 1/2, 31/2), (0, 0, 0, 31)]
[(1/2, 1/854, 0, 11126/427), (0, 1/427, 0, 22252/427), (0, 0, 1/2, 61/2), (0, 0, 0, 61)]
[(1/2, 1/938, 0, 45/469), (0, 1/469, 0, 90/469), (0, 0, 1/2, 67/2), (0, 0, 0, 67)]
[(1/2, 0, 0, 29/2), (0, 1/406, 1/2, 976/203), (0, 0, 1, 0), (0, 0, 0, 29)]
[(1/2, 1/14, 0, 3/7), (0, 1/7, 0, 6/7), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 1/1050, 31/75, 11434/525), (0, 1/525, 49/150, 24211/1050), (0, 0, 1/2, 41/2), (0, 0, 0, 75)]
[(1/2, 1/742, 0, 9467/371), (0, 1/371, 0, 18934/371), (0, 0, 1/2, 53/2), (0, 0, 0, 53)]
[(1/2, 1/854, 0, 7479/427), (0, 1/427, 0, 14958/427), (0, 0, 1/2, 61/2), (0, 0, 0, 61)]
[(1/2, 0, 0, 29/2), (0, 1/406, 57/58, 2173/203), (0, 0, 1, 7), (0, 0, 0, 29)]
[(1/2, 1/1050, 43/150, 8833/1050), (0, 1/525, 11/150, 2441/1050), (0, 0, 1/2, 29/2), (0, 0, 0, 75)]
[(1/2, 1/1078, 59/154, 33599/1078), (0, 1/539, 41/154, 80673/1078), (0, 0, 1/2, 129/2), (0, 0, 0, 77)]
[(1/2, 1/826, 28/59, 14962/413), (0, 1/413, 53/118, 6571/826), (0, 0, 1/2, 11/2), (0, 0, 0, 59)]
[(1/2, 0, 0, 3/2), (0, 1/420, 251/60, 22/21), (0, 0, 10, 2), (0, 0, 0, 3)]
[(1/2, 1/406, 17/58, 3247/406), (0, 1/203, 5/58, 3043/406), (0, 0, 1/2, 17/2), (0, 0, 0, 29)]
[(1/2, 1/854, 23/61, 19869/427), (0, 1/427, 31/122, 32933/854), (0, 0, 1/2, 109/2), (0, 0, 0, 61)]
[(1/2, 1/1022, 69/146, 17023/1022), (0, 1/511, 65/146, 49887/1022), (0, 0, 1/2, 115/2), (0, 0, 0, 73)]
[(1/2, 1/742, 2/53, 11182/371), (0, 1/371, 4/53, 2701/371), (0, 0, 1/2, 55/2), (0, 0, 0, 53)]
[(1/2, 0, 0, 35/2), (0, 1/490, 67/70, 2614/245), (0, 0, 1, 11), (0, 0, 0, 35)]
[(1/2, 0, 0, 11/2), (0, 1/308, 51/44, 719/77), (0, 0, 2, 6), (0, 0, 0, 11)]
[(1/2, 1/602, 17/43, 451/301), (0, 1/301, 25/86, 4513/602), (0, 0, 1/2, 77/2), (0, 0, 0, 43)]
[(1/2, 1/994, 27/71, 31265/497), (0, 1/497, 37/142, 38085/994), (0, 0, 1/2, 33/2), (0, 0, 0, 71)]
[(1/2, 1/658, 5/94, 629/658), (0, 1/329, 5/47, 629/329), (0, 0, 1/2, 65/2), (0, 0, 0, 47)]
[(1/2, 1/378, 1/54, 1511/378), (0, 1/189, 1/27, 1511/189), (0, 0, 1/2, 1/2), (0, 0, 0, 27)]
[(1/2, 1/266, 11/38, 1917/266), (0, 1/133, 3/38, 1839/266), (0, 0, 1/2, 15/2), (0, 0, 0, 19)]
[(1/2, 1/462, 2/33, 2467/231), (0, 1/231, 4/33, 4934/231), (0, 0, 1/2, 25/2), (0, 0, 0, 33)]
[(1/2, 1/630, 16/45, 13429/315), (0, 1/315, 19/90, 21901/630), (0, 0, 1/2, 11/2), (0, 0, 0, 45)]
[(1/2, 1/1246, 8/89, 19855/623), (0, 1/623, 16/89, 39710/623), (0, 0, 1/2, 177/2), (0, 0, 0, 89)]
[(1/2, 1/238, 9/17, 1/7), (0, 1/119, 18/17, 2/7), (0, 0, 17/2, 1/2), (0, 0, 0, 1)]
[(1/2, 0, 0, 13/2), (0, 1/182, 5/26, 451/91), (0, 0, 1, 12), (0, 0, 0, 13)]
[(1/2, 0, 0, 31/2), (0, 1/434, 3/62, 136/217), (0, 0, 1, 27), (0, 0, 0, 31)]
[(1/2, 0, 0, 17/2), (0, 1/476, 117/68, 1804/119), (0, 0, 2, 9), (0, 0, 0, 17)]
[(1/2, 0, 0, 11/2), (0, 1/308, 45/44, 75/77), (0, 0, 2, 3), (0, 0, 0, 11)]
[(1/2, 0, 0, 15/2), (0, 1/420, 107/60, 677/105), (0, 0, 2, 7), (0, 0, 0, 15)]
[(1/2, 1/490, 6/35, 2691/245), (0, 1/245, 12/35, 5382/245), (0, 0, 1/2, 19/2), (0, 0, 0, 35)]
[(1/2, 1/770, 43/110, 10667/770), (0, 1/385, 31/110, 1699/770), (0, 0, 1/2, 51/2), (0, 0, 0, 55)]
[(1/2, 1/658, 15/47, 6457/329), (0, 1/329, 13/94, 23525/658), (0, 0, 1/2, 7/2), (0, 0, 0, 47)]
[(1/2, 1/518, 18/37, 3524/259), (0, 1/259, 35/74, 5031/518), (0, 0, 1/2, 35/2), (0, 0, 0, 37)]
[(1/2, 1/966, 25/69, 8074/483), (0, 1/483, 31/138, 44371/966), (0, 0, 1/2, 113/2), (0, 0, 0, 69)]
[(1/2, 1/854, 55/122, 19571/854), (0, 1/427, 49/122, 49817/854), (0, 0, 1/2, 97/2), (0, 0, 0, 61)]
[(1/2, 0, 0, 35/2), (0, 1/490, 33/70, 486/245), (0, 0, 1, 26), (0, 0, 0, 35)]
[(1/2, 1/770, 199/110, 1117/154), (0, 1/385, 123/110, 1541/154), (0, 0, 5/2, 9/2), (0, 0, 0, 11)]
[(1/2, 1/910, 57/130, 23967/910), (0, 1/455, 49/130, 11989/910), (0, 0, 1/2, 79/2), (0, 0, 0, 65)]
