[(1/2, 0, 1/2, 6), (0, 1/24, 1/2, 275/24), (0, 0, 1, 0), (0, 0, 0, 12)]
[(1/2, 0, 1/2, 0), (0, 1/8, 0, 11/8), (0, 0, 1, 0), (0, 0, 0, 4)]
[(1/2, 0, 7/2, 0), (0, 1/14, 19/7, 1/2), (0, 0, 7, 0), (0, 0, 0, 1)]
[(1/2, 0, 9/2, 0), (0, 1/18, 38/9, 1/2), (0, 0, 9, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 4), (0, 1/16, 1/2, 43/16), (0, 0, 1, 0), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 0), (0, 1/18, 0, 5/18), (0, 0, 1, 0), (0, 0, 0, 9)]
[(1/2, 0, 1/2, 0), (0, 1/12, 0, 67/12), (0, 0, 1, 0), (0, 0, 0, 6)]
[(1/2, 0, 3/2, 0), (0, 1/6, 7/3, 1/2), (0, 0, 3, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/4, 0, 3/4), (0, 0, 1, 0), (0, 0, 0, 2)]
[(1/2, 0, 1/2, 0), (0, 1/16, 0, 11/16), (0, 0, 1, 0), (0, 0, 0, 8)]
[(1/2, 0, 3/2, 2), (0, 1/18, 2/9, 17/6), (0, 0, 3, 1), (0, 0, 0, 3)]
[(1/2, 0, 1/2, 0), (0, 1/2, 0, 1/2), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/12, 0, 13/12), (0, 0, 1, 0), (0, 0, 0, 6)]
[(1/2, 0, 1/2, 0), (0, 1/14, 0, 87/14), (0, 0, 1, 0), (0, 0, 0, 7)]
[(1/2, 0, 1/2, 2), (0, 1/8, 1/2, 13/8), (0, 0, 1, 0), (0, 0, 0, 4)]
[(1/2, 0, 5/2, 0), (0, 1/20, 7/5, 1/4), (0, 0, 5, 0), (0, 0, 0, 2)]
[(1/2, 0, 1/2, 0), (0, 1/6, 0, 13/6), (0, 0, 1, 0), (0, 0, 0, 3)]
[(1/2, 0, 1/2, 0), (0, 1/10, 0, 3/10), (0, 0, 1, 0), (0, 0, 0, 5)]
[(1/2, 0, 5/2, 0), (0, 1/10, 14/5, 1/2), (0, 0, 5, 0), (0, 0, 0, 1)]
[(1/2, 0, 3/2, 0), (0, 1/12, 1/3, 7/4), (0, 0, 3, 0), (0, 0, 0, 2)]
[(1/2, 0, 3/2, 0), (0, 1/12, 8/3, 7/4), (0, 0, 3, 0), (0, 0, 0, 2)]
[(1/2, 0, 1/2, 3), (0, 1/18, 1/3, 131/18), (0, 0, 1, 6), (0, 0, 0, 9)]
[(1/2, 0, 1/2, 2), (0, 1/16, 3/4, 45/16), (0, 0, 1, 4), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 6), (0, 1/16, 1/4, 109/16), (0, 0, 1, 4), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 6), (0, 1/18, 1/3, 31/18), (0, 0, 1, 3), (0, 0, 0, 9)]
[(1/2, 0, 1/2, 4), (0, 1/14, 3/7, 43/14), (0, 0, 1, 1), (0, 0, 0, 7)]
[(1/2, 0, 1/2, 3), (0, 1/14, 3/7, 55/14), (0, 0, 1, 6), (0, 0, 0, 7)]
