[(1/2, 0, 1, 23/2), (0, 1/616, 27/56, 543/308), (0, 0, 2, 9), (0, 0, 0, 14)]
[(1/2, 0, 3/4, 45/4), (0, 1/462, 23/84, 669/308), (0, 0, 3/2, 17/2), (0, 0, 0, 14)]
[(1/2, 0, 0, 11/2), (0, 1/242, 1/2, 455/121), (0, 0, 1, 0), (0, 0, 0, 11)]
[(1/2, 0, 1/4, 9/4), (0, 1/440, 21/80, 29331/880), (0, 0, 1/2, 9/2), (0, 0, 0, 40)]
[(1/2, 0, 1/4, 9/4), (0, 1/352, 27/64, 3965/704), (0, 0, 1/2, 9/2), (0, 0, 0, 32)]
[(1/2, 1/242, 0, 455/121), (0, 1/121, 0, 910/121), (0, 0, 1/2, 11/2), (0, 0, 0, 11)]
[(1/2, 1/22, 0, 4/11), (0, 1/11, 0, 8/11), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 1/1166, 0, 24831/583), (0, 1/583, 0, 18763/583), (0, 0, 1/2, 53/2), (0, 0, 0, 53)]
[(1/2, 0, 0, 1/2), (0, 1/22, 1/2, 4/11), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 0, 0, 17/2), (0, 1/374, 1/2, 2985/187), (0, 0, 1, 0), (0, 0, 0, 17)]
[(1/2, 0, 1/4, 73/4), (0, 1/374, 19/68, 18397/748), (0, 0, 1/2, 5/2), (0, 0, 0, 34)]
[(1/2, 1/374, 0, 2985/187), (0, 1/187, 0, 2791/187), (0, 0, 1/2, 17/2), (0, 0, 0, 17)]
[(1/2, 0, 1/4, 89/4), (0, 1/616, 41/112, 57711/1232), (0, 0, 1/2, 89/2), (0, 0, 0, 56)]
[(1/2, 0, 3/4, 13/4), (0, 1/330, 31/60, 493/220), (0, 0, 3/2, 13/2), (0, 0, 0, 10)]
[(1/2, 1/374, 0, 3084/187), (0, 1/187, 0, 2989/187), (0, 0, 1/2, 17/2), (0, 0, 0, 17)]
[(1/2, 0, 0, 17/2), (0, 1/374, 1/2, 3084/187), (0, 0, 1, 0), (0, 0, 0, 17)]
[(1/2, 0, 3/4, 11/4), (0, 1/198, 41/36, 317/132), (0, 0, 3/2, 11/2), (0, 0, 0, 6)]
[(1/2, 1/506, 5/46, 19/506), (0, 1/253, 5/23, 19/253), (0, 0, 1/2, 7/2), (0, 0, 0, 23)]
[(1/2, 0, 1/4, 9/4), (0, 1/484, 21/88, 14899/968), (0, 0, 1/2, 9/2), (0, 0, 0, 44)]
[(1/2, 0, 3, 1/2), (0, 1/132, 61/12, 5/22), (0, 0, 6, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/4, 121/4), (0, 1/572, 21/104, 22995/1144), (0, 0, 1/2, 17/2), (0, 0, 0, 52)]
