[(1/2, 0, 1/2, 0), (0, 1/10, 0, 11/10), (0, 0, 1, 0), (0, 0, 0, 5)]
[(1/2, 0, 1/2, 4), (0, 1/16, 1/2, 75/16), (0, 0, 1, 0), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 10), (0, 1/40, 1/2, 211/40), (0, 0, 1, 0), (0, 0, 0, 20)]
[(1/2, 0, 1/2, 0), (0, 1/20, 0, 61/20), (0, 0, 1, 0), (0, 0, 0, 10)]
[(1/2, 0, 23/2, 0), (0, 1/46, 365/23, 1/2), (0, 0, 23, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/16, 0, 43/16), (0, 0, 1, 0), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 0), (0, 1/8, 0, 11/8), (0, 0, 1, 0), (0, 0, 0, 4)]
[(1/2, 0, 1/2, 0), (0, 1/38, 0, 441/38), (0, 0, 1, 0), (0, 0, 0, 19)]
[(1/2, 0, 5/2, 4), (0, 1/60, 59/15, 65/12), (0, 0, 5, 2), (0, 0, 0, 6)]
[(1/2, 0, 1/2, 8), (0, 1/32, 1/2, 341/32), (0, 0, 1, 0), (0, 0, 0, 16)]
[(1/2, 0, 17/2, 0), (0, 1/34, 152/17, 1/2), (0, 0, 17, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 28), (0, 1/72, 7/9, 1547/72), (0, 0, 1, 20), (0, 0, 0, 36)]
[(1/2, 0, 19/2, 0), (0, 1/38, 40/19, 1/2), (0, 0, 19, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 10), (0, 1/66, 16/33, 1787/66), (0, 0, 1, 20), (0, 0, 0, 33)]
[(1/2, 0, 1/2, 26), (0, 1/68, 10/17, 1677/68), (0, 0, 1, 18), (0, 0, 0, 34)]
[(1/2, 0, 1/2, 0), (0, 1/44, 0, 515/44), (0, 0, 1, 0), (0, 0, 0, 22)]
[(1/2, 0, 1/2, 0), (0, 1/40, 0, 789/40), (0, 0, 1, 0), (0, 0, 0, 20)]
[(1/2, 0, 25/2, 0), (0, 1/50, 282/25, 1/2), (0, 0, 25, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/26, 0, 251/26), (0, 0, 1, 0), (0, 0, 0, 13)]
[(1/2, 0, 1/2, 0), (0, 1/34, 0, 563/34), (0, 0, 1, 0), (0, 0, 0, 17)]
[(1/2, 0, 1/2, 0), (0, 1/50, 0, 61/50), (0, 0, 1, 0), (0, 0, 0, 25)]
[(1/2, 0, 1/2, 8), (0, 1/66, 25/33, 1651/66), (0, 0, 1, 16), (0, 0, 0, 33)]
[(1/2, 0, 5/2, 0), (0, 1/10, 18/5, 1/2), (0, 0, 5, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/40, 0, 139/40), (0, 0, 1, 0), (0, 0, 0, 20)]
[(1/2, 0, 1/2, 0), (0, 1/44, 0, 757/44), (0, 0, 1, 0), (0, 0, 0, 22)]
[(1/2, 0, 1/2, 0), (0, 1/2, 0, 1/2), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/20, 0, 189/20), (0, 0, 1, 0), (0, 0, 0, 10)]
[(1/2, 0, 29/2, 0), (0, 1/58, 772/29, 1/2), (0, 0, 29, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/4, 0, 3/4), (0, 0, 1, 0), (0, 0, 0, 2)]
[(1/2, 0, 13/2, 0), (0, 1/26, 41/13, 1/2), (0, 0, 13, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 2), (0, 1/8, 1/2, 19/8), (0, 0, 1, 0), (0, 0, 0, 4)]
[(1/2, 0, 1/2, 0), (0, 1/32, 0, 43/32), (0, 0, 1, 0), (0, 0, 0, 16)]
[(1/2, 0, 1/2, 0), (0, 1/46, 0, 201/46), (0, 0, 1, 0), (0, 0, 0, 23)]
