[(1/2, 0, 0, 1/2), (0, 1/14, 1/2, 2/7), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 1/518, 0, 6617/259), (0, 1/259, 0, 3651/259), (0, 0, 1/2, 37/2), (0, 0, 0, 37)]
[(1/2, 1/70, 0, 51/35), (0, 1/35, 0, 102/35), (0, 0, 1/2, 5/2), (0, 0, 0, 5)]
[(1/2, 1/238, 0, 744/119), (0, 1/119, 0, 1488/119), (0, 0, 1/2, 17/2), (0, 0, 0, 17)]
[(1/2, 1/322, 0, 1374/161), (0, 1/161, 0, 2748/161), (0, 0, 1/2, 23/2), (0, 0, 0, 23)]
[(1/2, 1/770, 0, 14926/385), (0, 1/385, 0, 8677/385), (0, 0, 1/2, 55/2), (0, 0, 0, 55)]
[(1/2, 0, 4, 5/2), (0, 1/336, 59/48, 11/42), (0, 0, 8, 2), (0, 0, 0, 3)]
[(1/2, 0, 0, 23/2), (0, 1/322, 1/2, 1374/161), (0, 0, 1, 0), (0, 0, 0, 23)]
[(1/2, 1/742, 0, 10208/371), (0, 1/371, 0, 753/371), (0, 0, 1/2, 53/2), (0, 0, 0, 53)]
[(1/2, 1/742, 0, 15073/371), (0, 1/371, 0, 10483/371), (0, 0, 1/2, 53/2), (0, 0, 0, 53)]
[(1/2, 1/686, 0, 898/343), (0, 1/343, 0, 1796/343), (0, 0, 1/2, 49/2), (0, 0, 0, 49)]
[(1/2, 0, 0, 13/2), (0, 1/364, 93/52, 519/91), (0, 0, 2, 1), (0, 0, 0, 13)]
[(1/2, 0, 0, 23/2), (0, 1/322, 1/2, 2858/161), (0, 0, 1, 0), (0, 0, 0, 23)]
[(1/2, 1/70, 0, 149/35), (0, 1/35, 0, 123/35), (0, 0, 1/2, 5/2), (0, 0, 0, 5)]
[(1/2, 1/322, 0, 2858/161), (0, 1/161, 0, 2013/161), (0, 0, 1/2, 23/2), (0, 0, 0, 23)]
[(1/2, 1/154, 0, 527/77), (0, 1/77, 0, 207/77), (0, 0, 1/2, 11/2), (0, 0, 0, 11)]
[(1/2, 1/658, 7/94, 20241/658), (0, 1/329, 7/47, 4778/329), (0, 0, 1/2, 21/2), (0, 0, 0, 47)]
[(1/2, 1/658, 13/47, 9676/329), (0, 1/329, 5/94, 19951/658), (0, 0, 1/2, 57/2), (0, 0, 0, 47)]
[(1/2, 1/406, 0, 2830/203), (0, 1/203, 0, 5660/203), (0, 0, 1/2, 29/2), (0, 0, 0, 29)]
[(1/2, 1/602, 0, 11979/301), (0, 1/301, 0, 11015/301), (0, 0, 1/2, 43/2), (0, 0, 0, 43)]
[(1/2, 0, 0, 7/2), (0, 1/98, 1/2, 212/49), (0, 0, 1, 0), (0, 0, 0, 7)]
[(1/2, 1/350, 0, 2676/175), (0, 1/175, 0, 977/175), (0, 0, 1/2, 25/2), (0, 0, 0, 25)]
[(1/2, 0, 0, 5/2), (0, 1/70, 1/2, 149/35), (0, 0, 1, 0), (0, 0, 0, 5)]
[(1/2, 1/154, 0, 562/77), (0, 1/77, 0, 277/77), (0, 0, 1/2, 11/2), (0, 0, 0, 11)]
[(1/2, 1/350, 0, 2949/175), (0, 1/175, 0, 1523/175), (0, 0, 1/2, 25/2), (0, 0, 0, 25)]
[(1/2, 1/882, 1/18, 35753/882), (0, 1/441, 1/9, 7970/441), (0, 0, 1/2, 49/2), (0, 0, 0, 63)]
[(1/2, 1/238, 0, 1857/119), (0, 1/119, 0, 1691/119), (0, 0, 1/2, 17/2), (0, 0, 0, 17)]
[(1/2, 0, 0, 11/2), (0, 1/154, 1/2, 527/77), (0, 0, 1, 0), (0, 0, 0, 11)]
[(1/2, 0, 0, 27/2), (0, 1/378, 37/54, 3110/189), (0, 0, 1, 26), (0, 0, 0, 27)]
[(1/2, 0, 0, 11/2), (0, 1/154, 1/2, 562/77), (0, 0, 1, 0), (0, 0, 0, 11)]
[(1/2, 1/490, 0, 8101/245), (0, 1/245, 0, 7627/245), (0, 0, 1/2, 35/2), (0, 0, 0, 35)]
[(1/2, 0, 0, 17/2), (0, 1/238, 1/2, 744/119), (0, 0, 1, 0), (0, 0, 0, 17)]
[(1/2, 1/518, 0, 4335/259), (0, 1/259, 0, 8670/259), (0, 0, 1/2, 37/2), (0, 0, 0, 37)]
[(1/2, 1/770, 0, 1374/385), (0, 1/385, 0, 2748/385), (0, 0, 1/2, 55/2), (0, 0, 0, 55)]
[(1/2, 1/98, 0, 212/49), (0, 1/49, 0, 81/49), (0, 0, 1/2, 7/2), (0, 0, 0, 7)]
[(1/2, 1/14, 0, 2/7), (0, 1/7, 0, 4/7), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 1/798, 37/114, 9811/798), (0, 1/399, 17/114, 15233/798), (0, 0, 1/2, 11/2), (0, 0, 0, 57)]
[(1/2, 0, 0, 7/2), (0, 1/392, 19/8, 53/49), (0, 0, 4, 0), (0, 0, 0, 7)]
[(1/2, 1/490, 0, 3299/245), (0, 1/245, 0, 6598/245), (0, 0, 1/2, 35/2), (0, 0, 0, 35)]
[(1/2, 1/882, 19/63, 12994/441), (0, 1/441, 13/126, 2143/882), (0, 0, 1/2, 113/2), (0, 0, 0, 63)]
[(1/2, 1/602, 0, 8360/301), (0, 1/301, 0, 3777/301), (0, 0, 1/2, 43/2), (0, 0, 0, 43)]
[(1/2, 0, 0, 25/2), (0, 1/350, 1/2, 2676/175), (0, 0, 1, 0), (0, 0, 0, 25)]
[(1/2, 0, 0, 5/2), (0, 1/70, 1/2, 51/35), (0, 0, 1, 0), (0, 0, 0, 5)]
[(1/2, 0, 0, 17/2), (0, 1/238, 1/2, 1857/119), (0, 0, 1, 0), (0, 0, 0, 17)]
[(1/2, 1/882, 17/63, 821/441), (0, 1/441, 5/126, 48707/882), (0, 0, 1/2, 23/2), (0, 0, 0, 63)]
[(1/2, 1/406, 0, 534/203), (0, 1/203, 0, 1068/203), (0, 0, 1/2, 29/2), (0, 0, 0, 29)]
[(1/2, 1/714, 14/51, 14639/357), (0, 1/357, 5/102, 24641/714), (0, 0, 1/2, 95/2), (0, 0, 0, 51)]
[(1/2, 1/182, 4/13, 394/91), (0, 1/91, 3/26, 1667/182), (0, 0, 1/2, 25/2), (0, 0, 0, 13)]
[(1/2, 0, 0, 5/2), (0, 1/140, 1/4, 113/35), (0, 0, 2, 0), (0, 0, 0, 5)]
[(1/2, 0, 2, 1/2), (0, 1/112, 45/16, 15/28), (0, 0, 4, 1), (0, 0, 0, 2)]
[(1/2, 0, 0, 9/2), (0, 1/126, 1/18, 401/63), (0, 0, 1, 8), (0, 0, 0, 9)]
[(1/2, 1/602, 9/43, 3901/301), (0, 1/301, 18/43, 7802/301), (0, 0, 1/2, 33/2), (0, 0, 0, 43)]
[(1/2, 0, 0, 5/2), (0, 1/140, 27/20, 106/35), (0, 0, 2, 4), (0, 0, 0, 5)]
