[(1/2, 0, 1, 19/2), (0, 1/1140, 73/60, 3533/570), (0, 0, 2, 4), (0, 0, 0, 15)]
[(1/2, 1/1102, 0, 13071/551), (0, 1/551, 0, 10163/551), (0, 0, 1/2, 29/2), (0, 0, 0, 29)]
[(1/2, 1/874, 0, 4008/437), (0, 1/437, 0, 8016/437), (0, 0, 1/2, 23/2), (0, 0, 0, 23)]
[(1/2, 1/1102, 0, 12159/551), (0, 1/551, 0, 8339/551), (0, 0, 1/2, 29/2), (0, 0, 0, 29)]
[(1/2, 0, 0, 17/2), (0, 1/646, 1/2, 1690/323), (0, 0, 1, 0), (0, 0, 0, 17)]
[(1/2, 1/874, 0, 9746/437), (0, 1/437, 0, 9441/437), (0, 0, 1/2, 23/2), (0, 0, 0, 23)]
[(1/2, 0, 1/4, 139/4), (0, 1/684, 23/72, 38395/1368), (0, 0, 1/2, 67/2), (0, 0, 0, 36)]
[(1/2, 0, 1, 21/2), (0, 1/988, 55/52, 2013/494), (0, 0, 2, 8), (0, 0, 0, 13)]
[(1/2, 1/2242, 0, 14496/1121), (0, 1/1121, 0, 28992/1121), (0, 0, 1/2, 59/2), (0, 0, 0, 59)]
[(1/2, 1/1406, 0, 24794/703), (0, 1/703, 0, 23577/703), (0, 0, 1/2, 37/2), (0, 0, 0, 37)]
[(1/2, 1/3534, 65/186, 183937/3534), (0, 1/1767, 37/186, 90455/3534), (0, 0, 1/2, 157/2), (0, 0, 0, 93)]
[(1/2, 0, 1/4, 5/4), (0, 1/1748, 85/184, 73583/3496), (0, 0, 1/2, 5/2), (0, 0, 0, 92)]
[(1/2, 0, 1/4, 43/4), (0, 1/1444, 39/152, 69099/2888), (0, 0, 1/2, 43/2), (0, 0, 0, 76)]
[(1/2, 1/646, 0, 1690/323), (0, 1/323, 0, 3380/323), (0, 0, 1/2, 17/2), (0, 0, 0, 17)]
[(1/2, 1/38, 0, 18/19), (0, 1/19, 0, 17/19), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 1/722, 0, 5756/361), (0, 1/361, 0, 4653/361), (0, 0, 1/2, 19/2), (0, 0, 0, 19)]
[(1/2, 1/2014, 0, 8093/1007), (0, 1/1007, 0, 16186/1007), (0, 0, 1/2, 53/2), (0, 0, 0, 53)]
[(1/2, 0, 0, 1/2), (0, 1/38, 1/2, 18/19), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/4, 109/4), (0, 1/722, 37/76, 7007/1444), (0, 0, 1/2, 33/2), (0, 0, 0, 38)]
[(1/2, 1/646, 0, 911/323), (0, 1/323, 0, 1822/323), (0, 0, 1/2, 17/2), (0, 0, 0, 17)]
[(1/2, 1/1406, 0, 24490/703), (0, 1/703, 0, 22969/703), (0, 0, 1/2, 37/2), (0, 0, 0, 37)]
[(1/2, 0, 1/4, 149/4), (0, 1/1368, 49/144, 143731/2736), (0, 0, 1/2, 5/2), (0, 0, 0, 72)]
[(1/2, 1/1634, 0, 1595/817), (0, 1/817, 0, 3190/817), (0, 0, 1/2, 43/2), (0, 0, 0, 43)]
[(1/2, 0, 0, 17/2), (0, 1/646, 1/2, 911/323), (0, 0, 1, 0), (0, 0, 0, 17)]
[(1/2, 0, 0, 19/2), (0, 1/722, 35/38, 2754/361), (0, 0, 1, 8), (0, 0, 0, 19)]
[(1/2, 1/2242, 0, 16833/1121), (0, 1/1121, 0, 33666/1121), (0, 0, 1/2, 59/2), (0, 0, 0, 59)]
[(1/2, 1/266, 3/14, 549/266), (0, 1/133, 3/7, 549/133), (0, 0, 1/2, 13/2), (0, 0, 0, 7)]
[(1/2, 0, 1/4, 5/4), (0, 1/228, 11/24, 1649/456), (0, 0, 1/2, 5/2), (0, 0, 0, 12)]
[(1/2, 1/418, 3/22, 4083/418), (0, 1/209, 3/11, 1784/209), (0, 0, 1/2, 15/2), (0, 0, 0, 11)]
[(1/2, 0, 1/4, 197/4), (0, 1/1520, 69/160, 102463/3040), (0, 0, 1/2, 37/2), (0, 0, 0, 80)]
[(1/2, 0, 1/4, 203/4), (0, 1/1102, 1/4, 36305/2204), (0, 0, 1/2, 87/2), (0, 0, 0, 58)]
[(1/2, 0, 1/4, 101/4), (0, 1/608, 19/64, 38889/1216), (0, 0, 1/2, 37/2), (0, 0, 0, 32)]
[(1/2, 1/2014, 41/106, 84415/2014), (0, 1/1007, 29/106, 24829/2014), (0, 0, 1/2, 37/2), (0, 0, 0, 53)]
[(1/2, 1/1710, 17/90, 4121/1710), (0, 1/855, 17/45, 4121/855), (0, 0, 1/2, 53/2), (0, 0, 0, 45)]
[(1/2, 0, 1, 19/2), (0, 1/836, 47/44, 265/418), (0, 0, 2, 8), (0, 0, 0, 11)]
[(1/2, 1/1482, 19/39, 14933/741), (0, 1/741, 37/78, 5639/1482), (0, 0, 1/2, 73/2), (0, 0, 0, 39)]
[(1/2, 0, 1/4, 43/4), (0, 1/342, 17/36, 3397/684), (0, 0, 1/2, 7/2), (0, 0, 0, 18)]
[(1/2, 0, 0, 27/2), (0, 1/1026, 49/54, 4274/513), (0, 0, 1, 2), (0, 0, 0, 27)]
[(1/2, 0, 1, 7/2), (0, 1/608, 47/32, 1975/304), (0, 0, 2, 7), (0, 0, 0, 8)]
[(1/2, 0, 1/4, 219/4), (0, 1/1292, 21/136, 16849/2584), (0, 0, 1/2, 83/2), (0, 0, 0, 68)]
[(1/2, 0, 1/4, 85/4), (0, 1/532, 13/56, 22359/1064), (0, 0, 1/2, 29/2), (0, 0, 0, 28)]
[(1/2, 1/1254, 164/33, 31/57), (0, 1/627, 293/66, 67/114), (0, 0, 11/2, 1/2), (0, 0, 0, 3)]
[(1/2, 0, 17/4, 5/4), (0, 1/646, 135/68, 21/76), (0, 0, 17/2, 1/2), (0, 0, 0, 2)]
[(1/2, 0, 1, 11/2), (0, 1/684, 1/36, 3001/342), (0, 0, 2, 2), (0, 0, 0, 9)]
[(1/2, 0, 1/4, 93/4), (0, 1/722, 11/76, 29313/1444), (0, 0, 1/2, 17/2), (0, 0, 0, 38)]
[(1/2, 0, 1, 19/2), (0, 1/760, 33/40, 2773/380), (0, 0, 2, 9), (0, 0, 0, 10)]
[(1/2, 1/1102, 5/29, 8568/551), (0, 1/551, 10/29, 1157/551), (0, 0, 1/2, 13/2), (0, 0, 0, 29)]
[(1/2, 1/874, 15/46, 11227/874), (0, 1/437, 7/46, 4537/874), (0, 0, 1/2, 41/2), (0, 0, 0, 23)]
[(1/2, 0, 0, 13/2), (0, 1/494, 7/26, 2564/247), (0, 0, 1, 1), (0, 0, 0, 13)]
[(1/2, 0, 1, 17/2), (0, 1/1216, 49/64, 5471/608), (0, 0, 2, 1), (0, 0, 0, 16)]
[(1/2, 0, 7/4, 11/4), (0, 1/798, 271/84, 1267/228), (0, 0, 7/2, 11/2), (0, 0, 0, 6)]
[(1/2, 0, 1/4, 181/4), (0, 1/912, 31/96, 26045/1824), (0, 0, 1/2, 85/2), (0, 0, 0, 48)]
[(1/2, 0, 1, 19/2), (0, 1/912, 31/48, 683/456), (0, 0, 2, 7), (0, 0, 0, 12)]
[(1/2, 0, 1/4, 107/4), (0, 1/1140, 19/120, 45463/2280), (0, 0, 1/2, 107/2), (0, 0, 0, 60)]
[(1/2, 1/1330, 3/70, 35319/1330), (0, 1/665, 3/35, 12044/665), (0, 0, 1/2, 43/2), (0, 0, 0, 35)]
[(1/2, 0, 1/4, 53/4), (0, 1/380, 1/40, 4803/760), (0, 0, 1/2, 13/2), (0, 0, 0, 20)]
[(1/2, 0, 1/4, 123/4), (0, 1/646, 23/68, 7691/1292), (0, 0, 1/2, 55/2), (0, 0, 0, 34)]
[(1/2, 0, 1/4, 13/4), (0, 1/342, 13/36, 7919/684), (0, 0, 1/2, 13/2), (0, 0, 0, 18)]
[(1/2, 0, 1/4, 29/4), (0, 1/266, 13/28, 15/532), (0, 0, 1/2, 1/2), (0, 0, 0, 14)]
[(1/2, 0, 1/4, 91/4), (0, 1/836, 19/88, 61271/1672), (0, 0, 1/2, 3/2), (0, 0, 0, 44)]
[(1/2, 0, 1/4, 107/4), (0, 1/1254, 19/132, 116599/2508), (0, 0, 1/2, 107/2), (0, 0, 0, 66)]
[(1/2, 1/1102, 5/29, 683/551), (0, 1/551, 10/29, 1366/551), (0, 0, 1/2, 45/2), (0, 0, 0, 29)]
[(1/2, 1/1026, 5/54, 20347/1026), (0, 1/513, 5/27, 6496/513), (0, 0, 1/2, 25/2), (0, 0, 0, 27)]
[(1/2, 0, 1, 11/2), (0, 1/1140, 23/60, 1367/570), (0, 0, 2, 11), (0, 0, 0, 15)]
[(1/2, 0, 1/4, 67/4), (0, 1/874, 9/92, 52341/1748), (0, 0, 1/2, 67/2), (0, 0, 0, 46)]
[(1/2, 1/1254, 43/33, 50/57), (0, 1/627, 86/33, 100/57), (0, 0, 11/2, 1/2), (0, 0, 0, 3)]
[(1/2, 0, 1/4, 5/4), (0, 1/38, 1/4, 91/76), (0, 0, 1/2, 1/2), (0, 0, 0, 2)]
[(1/2, 0, 0, 17/2), (0, 1/646, 27/34, 1101/323), (0, 0, 1, 14), (0, 0, 0, 17)]
[(1/2, 1/418, 4/11, 1462/209), (0, 1/209, 5/22, 2713/418), (0, 0, 1/2, 15/2), (0, 0, 0, 11)]
[(1/2, 1/1938, 5/51, 15313/969), (0, 1/969, 10/51, 30626/969), (0, 0, 1/2, 31/2), (0, 0, 0, 51)]
[(1/2, 0, 1, 3/2), (0, 1/836, 63/44, 683/418), (0, 0, 2, 3), (0, 0, 0, 11)]
[(1/2, 1/1710, 1/45, 37942/855), (0, 1/855, 2/45, 37409/855), (0, 0, 1/2, 77/2), (0, 0, 0, 45)]
[(1/2, 1/1482, 8/39, 3742/741), (0, 1/741, 16/39, 7484/741), (0, 0, 1/2, 43/2), (0, 0, 0, 39)]
[(1/2, 0, 1/4, 245/4), (0, 1/1178, 33/124, 76395/2356), (0, 0, 1/2, 121/2), (0, 0, 0, 62)]
[(1/2, 0, 1/4, 27/4), (0, 1/152, 5/16, 129/304), (0, 0, 1/2, 11/2), (0, 0, 0, 8)]
[(1/2, 0, 1/4, 37/4), (0, 1/418, 5/44, 7311/836), (0, 0, 1/2, 37/2), (0, 0, 0, 22)]
[(1/2, 1/1102, 23/58, 29429/1102), (0, 1/551, 17/58, 27451/1102), (0, 0, 1/2, 57/2), (0, 0, 0, 29)]
[(1/2, 1/1406, 5/74, 2639/1406), (0, 1/703, 5/37, 2639/703), (0, 0, 1/2, 15/2), (0, 0, 0, 37)]
