[(1/2, 0, 1/2, 0), (0, 1/68, 0, 2251/68), (0, 0, 1, 0), (0, 0, 0, 34)]
[(1/2, 0, 17/2, 0), (0, 1/34, 114/17, 1/2), (0, 0, 17, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/32, 0, 179/32), (0, 0, 1, 0), (0, 0, 0, 16)]
[(1/2, 0, 1/2, 0), (0, 1/2, 0, 1/2), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/64, 0, 179/64), (0, 0, 1, 0), (0, 0, 0, 32)]
[(1/2, 0, 1/2, 10), (0, 1/72, 5/18, 539/72), (0, 0, 1, 20), (0, 0, 0, 36)]
[(1/2, 0, 29/2, 0), (0, 1/58, 472/29, 1/2), (0, 0, 29, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/4, 0, 3/4), (0, 0, 1, 0), (0, 0, 0, 2)]
[(1/2, 0, 1/2, 13), (0, 1/66, 8/33, 865/66), (0, 0, 1, 26), (0, 0, 0, 33)]
[(1/2, 0, 1/2, 0), (0, 1/16, 0, 51/16), (0, 0, 1, 0), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 4), (0, 1/16, 1/2, 45/16), (0, 0, 1, 0), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 16), (0, 1/64, 1/2, 691/64), (0, 0, 1, 0), (0, 0, 0, 32)]
[(1/2, 0, 1/2, 2), (0, 1/8, 1/2, 27/8), (0, 0, 1, 0), (0, 0, 0, 4)]
[(1/2, 0, 1/2, 0), (0, 1/8, 0, 19/8), (0, 0, 1, 0), (0, 0, 0, 4)]
[(1/2, 0, 1/2, 0), (0, 1/58, 0, 1579/58), (0, 0, 1, 0), (0, 0, 0, 29)]
[(1/2, 0, 19/2, 0), (0, 1/38, 172/19, 1/2), (0, 0, 19, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/38, 0, 705/38), (0, 0, 1, 0), (0, 0, 0, 19)]
[(1/2, 0, 1/2, 8), (0, 1/32, 1/2, 307/32), (0, 0, 1, 0), (0, 0, 0, 16)]
[(1/2, 0, 1/2, 0), (0, 1/34, 0, 517/34), (0, 0, 1, 0), (0, 0, 0, 17)]
[(1/2, 0, 1/2, 7), (0, 1/38, 16/19, 71/38), (0, 0, 1, 14), (0, 0, 0, 19)]
[(1/2, 0, 1/2, 4), (0, 1/72, 5/9, 1651/72), (0, 0, 1, 8), (0, 0, 0, 36)]
[(1/2, 0, 1/2, 16), (0, 1/44, 6/11, 123/44), (0, 0, 1, 10), (0, 0, 0, 22)]
[(1/2, 0, 1/2, 6), (0, 1/34, 3/17, 433/34), (0, 0, 1, 12), (0, 0, 0, 17)]
[(1/2, 0, 1/2, 18), (0, 1/40, 1/10, 411/40), (0, 0, 1, 16), (0, 0, 0, 20)]
[(1/2, 0, 1/2, 3), (0, 1/50, 22/25, 901/50), (0, 0, 1, 6), (0, 0, 0, 25)]
[(1/2, 0, 1/2, 8), (0, 1/50, 7/25, 571/50), (0, 0, 1, 16), (0, 0, 0, 25)]
[(1/2, 0, 1/2, 5), (0, 1/34, 13/17, 249/34), (0, 0, 1, 10), (0, 0, 0, 17)]
[(1/2, 0, 1/2, 17), (0, 1/38, 7/19, 621/38), (0, 0, 1, 15), (0, 0, 0, 19)]
[(1/2, 0, 1/2, 16), (0, 1/66, 1/33, 629/66), (0, 0, 1, 32), (0, 0, 0, 33)]
[(1/2, 0, 1/2, 2), (0, 1/24, 5/6, 91/24), (0, 0, 1, 4), (0, 0, 0, 12)]
[(1/2, 0, 1/2, 2), (0, 1/40, 1/10, 539/40), (0, 0, 1, 4), (0, 0, 0, 20)]
[(1/2, 0, 1/2, 5), (0, 1/14, 1/7, 95/14), (0, 0, 1, 3), (0, 0, 0, 7)]
[(1/2, 0, 1/2, 14), (0, 1/72, 17/18, 1435/72), (0, 0, 1, 28), (0, 0, 0, 36)]
[(1/2, 0, 1/2, 5), (0, 1/38, 2/19, 543/38), (0, 0, 1, 10), (0, 0, 0, 19)]
[(1/2, 0, 1/2, 2), (0, 1/30, 7/15, 229/30), (0, 0, 1, 4), (0, 0, 0, 15)]
[(1/2, 0, 1/2, 36), (0, 1/76, 6/19, 2837/76), (0, 0, 1, 34), (0, 0, 0, 38)]
[(1/2, 0, 1/2, 8), (0, 1/48, 1/3, 845/48), (0, 0, 1, 16), (0, 0, 0, 24)]
[(1/2, 0, 1/2, 2), (0, 1/28, 3/7, 53/28), (0, 0, 1, 4), (0, 0, 0, 14)]
[(1/2, 0, 1/2, 26), (0, 1/56, 3/14, 1221/56), (0, 0, 1, 24), (0, 0, 0, 28)]
[(1/2, 0, 1/2, 4), (0, 1/22, 2/11, 71/22), (0, 0, 1, 8), (0, 0, 0, 11)]
[(1/2, 0, 1/2, 26), (0, 1/56, 11/14, 613/56), (0, 0, 1, 24), (0, 0, 0, 28)]
[(1/2, 0, 1/2, 18), (0, 1/38, 4/19, 707/38), (0, 0, 1, 17), (0, 0, 0, 19)]
[(1/2, 0, 1/2, 17), (0, 1/66, 23/33, 1109/66), (0, 0, 1, 1), (0, 0, 0, 33)]
[(1/2, 0, 1/2, 6), (0, 1/28, 1/7, 331/28), (0, 0, 1, 12), (0, 0, 0, 14)]
[(1/2, 0, 1/2, 10), (0, 1/58, 19/29, 1219/58), (0, 0, 1, 20), (0, 0, 0, 29)]
[(1/2, 0, 1/2, 26), (0, 1/66, 13/33, 1699/66), (0, 0, 1, 19), (0, 0, 0, 33)]
[(1/2, 0, 1/2, 20), (0, 1/52, 5/13, 331/52), (0, 0, 1, 14), (0, 0, 0, 26)]
[(1/2, 0, 1/2, 10), (0, 1/62, 19/31, 1545/62), (0, 0, 1, 20), (0, 0, 0, 31)]
[(1/2, 0, 1/2, 14), (0, 1/72, 1/18, 2363/72), (0, 0, 1, 28), (0, 0, 0, 36)]
[(1/2, 0, 1/2, 22), (0, 1/72, 17/18, 347/72), (0, 0, 1, 8), (0, 0, 0, 36)]
[(1/2, 0, 1/2, 12), (0, 1/52, 1/13, 405/52), (0, 0, 1, 24), (0, 0, 0, 26)]
[(1/2, 0, 1/2, 6), (0, 1/46, 15/23, 791/46), (0, 0, 1, 12), (0, 0, 0, 23)]
[(1/2, 0, 1/2, 18), (0, 1/64, 13/16, 1979/64), (0, 0, 1, 4), (0, 0, 0, 32)]
[(1/2, 0, 1/2, 4), (0, 1/44, 10/11, 765/44), (0, 0, 1, 8), (0, 0, 0, 22)]
[(1/2, 0, 1/2, 8), (0, 1/18, 1/9, 145/18), (0, 0, 1, 7), (0, 0, 0, 9)]
[(1/2, 0, 1/2, 22), (0, 1/56, 13/14, 443/56), (0, 0, 1, 16), (0, 0, 0, 28)]
[(1/2, 0, 1/2, 22), (0, 1/56, 13/14, 933/56), (0, 0, 1, 16), (0, 0, 0, 28)]
[(1/2, 0, 1/2, 1), (0, 1/74, 10/37, 1655/74), (0, 0, 1, 2), (0, 0, 0, 37)]
[(1/2, 0, 1/2, 28), (0, 1/60, 4/15, 109/60), (0, 0, 1, 26), (0, 0, 0, 30)]
[(1/2, 0, 1/2, 25), (0, 1/58, 1/29, 921/58), (0, 0, 1, 21), (0, 0, 0, 29)]
[(1/2, 0, 1/2, 4), (0, 1/58, 1/29, 761/58), (0, 0, 1, 8), (0, 0, 0, 29)]
