[(1/2, 1/6, 0, 1/3), (0, 1/3, 0, 2/3), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 1/54, 0, 238/27), (0, 1/27, 0, 233/27), (0, 0, 1/2, 9/2), (0, 0, 0, 9)]
[(1/2, 1/186, 6/31, 223/93), (0, 1/93, 12/31, 446/93), (0, 0, 1/2, 61/2), (0, 0, 0, 31)]
[(1/2, 1/282, 39/94, 4175/282), (0, 1/141, 31/94, 8491/282), (0, 0, 1/2, 93/2), (0, 0, 0, 47)]
[(1/2, 1/18, 0, 22/9), (0, 1/9, 0, 17/9), (0, 0, 1/2, 3/2), (0, 0, 0, 3)]
[(1/2, 0, 0, 19/2), (0, 1/114, 1/2, 943/57), (0, 0, 1, 0), (0, 0, 0, 19)]
[(1/2, 0, 1/4, 107/4), (0, 1/162, 37/108, 5761/324), (0, 0, 1/2, 107/2), (0, 0, 0, 54)]
[(1/2, 0, 1/4, 77/4), (0, 1/180, 1/120, 1387/360), (0, 0, 1/2, 77/2), (0, 0, 0, 60)]
[(1/2, 1/282, 0, 5491/141), (0, 1/141, 0, 4355/141), (0, 0, 1/2, 47/2), (0, 0, 0, 47)]
[(1/2, 1/114, 0, 943/57), (0, 1/57, 0, 803/57), (0, 0, 1/2, 19/2), (0, 0, 0, 19)]
[(1/2, 1/186, 0, 601/93), (0, 1/93, 0, 1202/93), (0, 0, 1/2, 31/2), (0, 0, 0, 31)]
[(1/2, 0, 1/4, 37/4), (0, 1/54, 17/36, 91/108), (0, 0, 1/2, 1/2), (0, 0, 0, 18)]
[(1/2, 0, 1/4, 11/4), (0, 1/18, 1/12, 37/36), (0, 0, 1/2, 11/2), (0, 0, 0, 6)]
[(1/2, 0, 1/4, 5/4), (0, 1/174, 25/116, 13219/348), (0, 0, 1/2, 5/2), (0, 0, 0, 58)]
[(1/2, 0, 1/4, 93/4), (0, 1/138, 35/92, 4105/276), (0, 0, 1/2, 1/2), (0, 0, 0, 46)]
[(1/2, 1/342, 25/57, 367/171), (0, 1/171, 43/114, 1639/342), (0, 0, 1/2, 113/2), (0, 0, 0, 57)]
[(1/2, 0, 1/4, 77/4), (0, 1/114, 33/76, 1867/228), (0, 0, 1/2, 1/2), (0, 0, 0, 38)]
[(1/2, 1/138, 3/23, 1009/69), (0, 1/69, 6/23, 431/69), (0, 0, 1/2, 1/2), (0, 0, 0, 23)]
[(1/2, 1/138, 0, 1558/69), (0, 1/69, 0, 1529/69), (0, 0, 1/2, 23/2), (0, 0, 0, 23)]
[(1/2, 0, 1/4, 5/4), (0, 1/6, 1/4, 19/12), (0, 0, 1/2, 1/2), (0, 0, 0, 2)]
[(1/2, 1/114, 7/38, 905/114), (0, 1/57, 7/19, 905/57), (0, 0, 1/2, 1/2), (0, 0, 0, 19)]
[(1/2, 0, 1/4, 93/4), (0, 1/138, 11/92, 265/276), (0, 0, 1/2, 1/2), (0, 0, 0, 46)]
[(1/2, 1/342, 13/57, 241/171), (0, 1/171, 26/57, 482/171), (0, 0, 1/2, 113/2), (0, 0, 0, 57)]
[(1/2, 1/162, 0, 1453/81), (0, 1/81, 0, 719/81), (0, 0, 1/2, 27/2), (0, 0, 0, 27)]
