[(1/2, 1/910, 0, 20264/455), (0, 1/455, 0, 10953/455), (0, 0, 1/2, 65/2), (0, 0, 0, 65)]
[(1/2, 0, 0, 25/2), (0, 1/350, 1/2, 3436/175), (0, 0, 1, 0), (0, 0, 0, 25)]
[(1/2, 0, 0, 23/2), (0, 1/322, 1/2, 1882/161), (0, 0, 1, 0), (0, 0, 0, 23)]
[(1/2, 0, 0, 1/2), (0, 1/14, 1/2, 6/7), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 1/882, 55/126, 30511/882), (0, 1/441, 47/126, 53525/882), (0, 0, 1/2, 17/2), (0, 0, 0, 63)]
[(1/2, 0, 0, 9/2), (0, 1/504, 275/72, 551/63), (0, 0, 4, 1), (0, 0, 0, 9)]
[(1/2, 1/182, 0, 692/91), (0, 1/91, 0, 201/91), (0, 0, 1/2, 13/2), (0, 0, 0, 13)]
[(1/2, 0, 0, 17/2), (0, 1/238, 1/2, 881/119), (0, 0, 1, 0), (0, 0, 0, 17)]
[(1/2, 1/1050, 1/3, 9064/525), (0, 1/525, 1/6, 49381/1050), (0, 0, 1/2, 125/2), (0, 0, 0, 75)]
[(1/2, 1/826, 0, 6194/413), (0, 1/413, 0, 12388/413), (0, 0, 1/2, 59/2), (0, 0, 0, 59)]
[(1/2, 0, 0, 35/2), (0, 1/490, 1/2, 3464/245), (0, 0, 1, 0), (0, 0, 0, 35)]
[(1/2, 0, 0, 13/2), (0, 1/182, 1/2, 153/91), (0, 0, 1, 0), (0, 0, 0, 13)]
[(1/2, 1/994, 0, 33599/497), (0, 1/497, 0, 31911/497), (0, 0, 1/2, 71/2), (0, 0, 0, 71)]
[(1/2, 1/322, 0, 3408/161), (0, 1/161, 0, 3113/161), (0, 0, 1/2, 23/2), (0, 0, 0, 23)]
[(1/2, 1/350, 0, 3436/175), (0, 1/175, 0, 2497/175), (0, 0, 1/2, 25/2), (0, 0, 0, 25)]
[(1/2, 1/742, 0, 2757/371), (0, 1/371, 0, 5514/371), (0, 0, 1/2, 53/2), (0, 0, 0, 53)]
[(1/2, 1/490, 0, 3464/245), (0, 1/245, 0, 6928/245), (0, 0, 1/2, 35/2), (0, 0, 0, 35)]
[(1/2, 0, 0, 7/2), (0, 1/98, 1/2, 34/49), (0, 0, 1, 0), (0, 0, 0, 7)]
[(1/2, 0, 0, 39/2), (0, 1/546, 73/78, 4640/273), (0, 0, 1, 17), (0, 0, 0, 39)]
[(1/2, 0, 0, 13/2), (0, 1/182, 1/2, 692/91), (0, 0, 1, 0), (0, 0, 0, 13)]
[(1/2, 0, 0, 9/2), (0, 1/504, 269/72, 341/63), (0, 0, 4, 4), (0, 0, 0, 9)]
[(1/2, 1/98, 0, 34/49), (0, 1/49, 0, 68/49), (0, 0, 1/2, 7/2), (0, 0, 0, 7)]
[(1/2, 1/350, 0, 314/175), (0, 1/175, 0, 628/175), (0, 0, 1/2, 25/2), (0, 0, 0, 25)]
[(1/2, 0, 0, 37/2), (0, 1/518, 19/74, 2155/259), (0, 0, 1, 1), (0, 0, 0, 37)]
[(1/2, 1/322, 0, 1882/161), (0, 1/161, 0, 61/161), (0, 0, 1/2, 23/2), (0, 0, 0, 23)]
[(1/2, 0, 0, 23/2), (0, 1/322, 1/2, 3408/161), (0, 0, 1, 0), (0, 0, 0, 23)]
[(1/2, 1/742, 0, 14097/371), (0, 1/371, 0, 8531/371), (0, 0, 1/2, 53/2), (0, 0, 0, 53)]
[(1/2, 1/182, 0, 153/91), (0, 1/91, 0, 306/91), (0, 0, 1/2, 13/2), (0, 0, 0, 13)]
[(1/2, 1/686, 0, 1749/343), (0, 1/343, 0, 3498/343), (0, 0, 1/2, 49/2), (0, 0, 0, 49)]
[(1/2, 1/238, 0, 881/119), (0, 1/119, 0, 1762/119), (0, 0, 1/2, 17/2), (0, 0, 0, 17)]
[(1/2, 1/910, 0, 1336/455), (0, 1/455, 0, 2672/455), (0, 0, 1/2, 65/2), (0, 0, 0, 65)]
[(1/2, 1/1134, 43/162, 14845/1134), (0, 1/567, 5/162, 37061/1134), (0, 0, 1/2, 149/2), (0, 0, 0, 81)]
[(1/2, 0, 0, 25/2), (0, 1/350, 1/2, 314/175), (0, 0, 1, 0), (0, 0, 0, 25)]
[(1/2, 0, 0, 5/2), (0, 1/70, 1/2, 111/35), (0, 0, 1, 0), (0, 0, 0, 5)]
[(1/2, 1/238, 0, 853/119), (0, 1/119, 0, 1706/119), (0, 0, 1/2, 17/2), (0, 0, 0, 17)]
[(1/2, 0, 0, 21/2), (0, 1/588, 19/12, 17/147), (0, 0, 2, 14), (0, 0, 0, 21)]
[(1/2, 1/826, 0, 14692/413), (0, 1/413, 0, 5017/413), (0, 0, 1/2, 59/2), (0, 0, 0, 59)]
[(1/2, 1/1218, 47/174, 94883/1218), (0, 1/609, 7/174, 367/1218), (0, 0, 1/2, 137/2), (0, 0, 0, 87)]
[(1/2, 1/14, 0, 6/7), (0, 1/7, 0, 5/7), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 1/70, 0, 111/35), (0, 1/35, 0, 47/35), (0, 0, 1/2, 5/2), (0, 0, 0, 5)]
[(1/2, 1/910, 0, 21986/455), (0, 1/455, 0, 14397/455), (0, 0, 1/2, 65/2), (0, 0, 0, 65)]
[(1/2, 1/1050, 16/75, 9827/525), (0, 1/525, 32/75, 19654/525), (0, 0, 1/2, 67/2), (0, 0, 0, 75)]
[(1/2, 1/910, 0, 11339/455), (0, 1/455, 0, 22678/455), (0, 0, 1/2, 65/2), (0, 0, 0, 65)]
[(1/2, 1/882, 29/63, 22357/441), (0, 1/441, 53/126, 14899/882), (0, 0, 1/2, 43/2), (0, 0, 0, 63)]
[(1/2, 1/1162, 0, 24793/581), (0, 1/581, 0, 1363/581), (0, 0, 1/2, 83/2), (0, 0, 0, 83)]
[(1/2, 1/490, 0, 4836/245), (0, 1/245, 0, 1097/245), (0, 0, 1/2, 35/2), (0, 0, 0, 35)]
[(1/2, 1/994, 0, 26893/497), (0, 1/497, 0, 18499/497), (0, 0, 1/2, 71/2), (0, 0, 0, 71)]
[(1/2, 0, 0, 5/2), (0, 1/70, 1/2, 139/35), (0, 0, 1, 0), (0, 0, 0, 5)]
[(1/2, 0, 0, 17/2), (0, 1/238, 1/2, 853/119), (0, 0, 1, 0), (0, 0, 0, 17)]
[(1/2, 1/70, 0, 139/35), (0, 1/35, 0, 103/35), (0, 0, 1/2, 5/2), (0, 0, 0, 5)]
[(1/2, 1/462, 5/33, 5242/231), (0, 1/231, 10/33, 2861/231), (0, 0, 1/2, 1/2), (0, 0, 0, 33)]
[(1/2, 1/350, 13/50, 5899/350), (0, 1/175, 1/50, 773/350), (0, 0, 1/2, 13/2), (0, 0, 0, 25)]
[(1/2, 1/854, 353/122, 1/14), (0, 1/427, 353/61, 1/7), (0, 0, 61/2, 1/2), (0, 0, 0, 1)]
[(1/2, 1/462, 5/33, 4801/231), (0, 1/231, 10/33, 1979/231), (0, 0, 1/2, 43/2), (0, 0, 0, 33)]
[(1/2, 1/98, 5/14, 369/98), (0, 1/49, 3/14, 101/98), (0, 0, 1/2, 13/2), (0, 0, 0, 7)]
[(1/2, 1/574, 17/41, 6236/287), (0, 1/287, 27/82, 11455/574), (0, 0, 1/2, 47/2), (0, 0, 0, 41)]
