[(1/2, 0, 0, 7/2), (0, 1/98, 1/2, 311/49), (0, 0, 1, 0), (0, 0, 0, 7)]
[(1/2, 0, 0, 1/2), (0, 1/14, 1/2, 3/7), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 1/714, 14/51, 17573/357), (0, 1/357, 5/102, 17099/714), (0, 0, 1/2, 47/2), (0, 0, 0, 51)]
[(1/2, 1/154, 0, 276/77), (0, 1/77, 0, 552/77), (0, 0, 1/2, 11/2), (0, 0, 0, 11)]
[(1/2, 1/154, 0, 87/77), (0, 1/77, 0, 174/77), (0, 0, 1/2, 11/2), (0, 0, 0, 11)]
[(1/2, 1/546, 4/39, 9257/273), (0, 1/273, 8/39, 7867/273), (0, 0, 1/2, 61/2), (0, 0, 0, 39)]
[(1/2, 1/182, 0, 458/91), (0, 1/91, 0, 916/91), (0, 0, 1/2, 13/2), (0, 0, 0, 13)]
[(1/2, 1/546, 1/78, 16813/546), (0, 1/273, 1/39, 6166/273), (0, 0, 1/2, 29/2), (0, 0, 0, 39)]
[(1/2, 1/182, 0, 556/91), (0, 1/91, 0, 1112/91), (0, 0, 1/2, 13/2), (0, 0, 0, 13)]
[(1/2, 0, 0, 13/2), (0, 1/182, 1/2, 458/91), (0, 0, 1, 0), (0, 0, 0, 13)]
[(1/2, 1/630, 41/90, 10541/630), (0, 1/315, 37/90, 11947/630), (0, 0, 1/2, 29/2), (0, 0, 0, 45)]
[(1/2, 1/714, 19/102, 14111/714), (0, 1/357, 19/51, 14111/357), (0, 0, 1/2, 49/2), (0, 0, 0, 51)]
[(1/2, 1/14, 0, 3/7), (0, 1/7, 0, 6/7), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 1/630, 17/45, 5533/315), (0, 1/315, 23/90, 12367/630), (0, 0, 1/2, 31/2), (0, 0, 0, 45)]
[(1/2, 1/658, 12/47, 14556/329), (0, 1/329, 1/94, 20389/658), (0, 0, 1/2, 21/2), (0, 0, 0, 47)]
[(1/2, 0, 0, 11/2), (0, 1/154, 1/2, 87/77), (0, 0, 1, 0), (0, 0, 0, 11)]
[(1/2, 0, 0, 11/2), (0, 1/154, 1/2, 276/77), (0, 0, 1, 0), (0, 0, 0, 11)]
[(1/2, 1/98, 0, 311/49), (0, 1/49, 0, 279/49), (0, 0, 1/2, 7/2), (0, 0, 0, 7)]
[(1/2, 0, 0, 13/2), (0, 1/182, 1/2, 556/91), (0, 0, 1, 0), (0, 0, 0, 13)]
[(1/2, 1/658, 25/94, 9379/658), (0, 1/329, 3/94, 6585/658), (0, 0, 1/2, 37/2), (0, 0, 0, 47)]
[(1/2, 0, 0, 19/2), (0, 1/266, 29/38, 2439/133), (0, 0, 1, 2), (0, 0, 0, 19)]
[(1/2, 1/490, 67/70, 165/98), (0, 1/245, 67/35, 165/49), (0, 0, 5/2, 13/2), (0, 0, 0, 7)]
[(1/2, 1/462, 5/66, 2603/462), (0, 1/231, 5/33, 2603/231), (0, 0, 1/2, 59/2), (0, 0, 0, 33)]
[(1/2, 1/518, 15/37, 2383/259), (0, 1/259, 23/74, 9791/518), (0, 0, 1/2, 73/2), (0, 0, 0, 37)]
[(1/2, 1/602, 21/86, 23715/602), (0, 1/301, 21/43, 10772/301), (0, 0, 1/2, 1/2), (0, 0, 0, 43)]
[(1/2, 1/378, 19/54, 6173/378), (0, 1/189, 11/54, 5353/378), (0, 0, 1/2, 37/2), (0, 0, 0, 27)]
[(1/2, 1/294, 13/42, 4129/294), (0, 1/147, 5/42, 2231/294), (0, 0, 1/2, 41/2), (0, 0, 0, 21)]
[(1/2, 0, 2, 1/2), (0, 1/224, 35/32, 173/56), (0, 0, 4, 1), (0, 0, 0, 4)]
