[(1/2, 0, 2, 5/2), (0, 1/168, 91/24, 61/42), (0, 0, 4, 2), (0, 0, 0, 3)]
[(1/2, 1/322, 0, 3384/161), (0, 1/161, 0, 3065/161), (0, 0, 1/2, 23/2), (0, 0, 0, 23)]
[(1/2, 1/14, 0, 3/7), (0, 1/7, 0, 6/7), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 1/182, 0, 318/91), (0, 1/91, 0, 636/91), (0, 0, 1/2, 13/2), (0, 0, 0, 13)]
[(1/2, 1/266, 0, 143/133), (0, 1/133, 0, 286/133), (0, 0, 1/2, 19/2), (0, 0, 0, 19)]
[(1/2, 1/266, 0, 1662/133), (0, 1/133, 0, 797/133), (0, 0, 1/2, 19/2), (0, 0, 0, 19)]
[(1/2, 0, 0, 7/2), (0, 1/98, 1/2, 17/49), (0, 0, 1, 0), (0, 0, 0, 7)]
[(1/2, 0, 0, 1/2), (0, 1/14, 1/2, 3/7), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 1/378, 17/54, 377/378), (0, 1/189, 7/54, 7747/378), (0, 0, 1/2, 17/2), (0, 0, 0, 27)]
[(1/2, 1/378, 1/54, 3905/378), (0, 1/189, 1/27, 3905/189), (0, 0, 1/2, 19/2), (0, 0, 0, 27)]
[(1/2, 1/98, 0, 17/49), (0, 1/49, 0, 34/49), (0, 0, 1/2, 7/2), (0, 0, 0, 7)]
[(1/2, 1/322, 0, 2964/161), (0, 1/161, 0, 2225/161), (0, 0, 1/2, 23/2), (0, 0, 0, 23)]
[(1/2, 1/182, 0, 696/91), (0, 1/91, 0, 209/91), (0, 0, 1/2, 13/2), (0, 0, 0, 13)]
[(1/2, 0, 0, 3/2), (0, 1/210, 1/30, 44/21), (0, 0, 5, 2), (0, 0, 0, 3)]
[(1/2, 0, 0, 13/2), (0, 1/182, 11/26, 654/91), (0, 0, 1, 10), (0, 0, 0, 13)]
[(1/2, 1/238, 6/17, 381/119), (0, 1/119, 7/34, 3071/238), (0, 0, 1/2, 21/2), (0, 0, 0, 17)]
[(1/2, 1/266, 17/38, 1931/266), (0, 1/133, 15/38, 4261/266), (0, 0, 1/2, 35/2), (0, 0, 0, 19)]
[(1/2, 1/266, 5/19, 2376/133), (0, 1/133, 1/38, 61/266), (0, 0, 1/2, 33/2), (0, 0, 0, 19)]
[(1/2, 1/154, 2/11, 724/77), (0, 1/77, 4/11, 601/77), (0, 0, 1/2, 1/2), (0, 0, 0, 11)]
[(1/2, 1/238, 5/34, 3471/238), (0, 1/119, 5/17, 1448/119), (0, 0, 1/2, 21/2), (0, 0, 0, 17)]
[(1/2, 1/322, 19/46, 4213/322), (0, 1/161, 15/46, 859/322), (0, 0, 1/2, 1/2), (0, 0, 0, 23)]
[(1/2, 1/126, 2/9, 17/63), (0, 1/63, 4/9, 34/63), (0, 0, 1/2, 11/2), (0, 0, 0, 9)]
[(1/2, 1/266, 7/19, 2320/133), (0, 1/133, 9/38, 901/266), (0, 0, 1/2, 25/2), (0, 0, 0, 19)]
[(1/2, 1/266, 9/38, 363/266), (0, 1/133, 9/19, 363/133), (0, 0, 1/2, 5/2), (0, 0, 0, 19)]
[(1/2, 0, 0, 13/2), (0, 1/182, 19/26, 346/91), (0, 0, 1, 11), (0, 0, 0, 13)]
[(1/2, 1/210, 4/15, 1039/105), (0, 1/105, 1/30, 1111/210), (0, 0, 1/2, 29/2), (0, 0, 0, 15)]
[(1/2, 1/182, 7/26, 2239/182), (0, 1/91, 1/26, 747/182), (0, 0, 1/2, 15/2), (0, 0, 0, 13)]
[(1/2, 0, 0, 11/2), (0, 1/154, 15/22, 24/77), (0, 0, 1, 10), (0, 0, 0, 11)]
[(1/2, 0, 0, 1/2), (0, 1/154, 241/22, 6/7), (0, 0, 11, 0), (0, 0, 0, 1)]
[(1/2, 1/378, 8/27, 4588/189), (0, 1/189, 5/54, 2287/378), (0, 0, 1/2, 31/2), (0, 0, 0, 27)]
[(1/2, 1/350, 11/25, 3244/175), (0, 1/175, 19/50, 7551/350), (0, 0, 1/2, 31/2), (0, 0, 0, 25)]
[(1/2, 1/294, 1/3, 703/147), (0, 1/147, 1/6, 3841/294), (0, 0, 1/2, 35/2), (0, 0, 0, 21)]
[(1/2, 1/70, 1/5, 101/35), (0, 1/35, 2/5, 27/35), (0, 0, 1/2, 9/2), (0, 0, 0, 5)]
[(1/2, 1/182, 11/26, 125/182), (0, 1/91, 9/26, 523/182), (0, 0, 1/2, 23/2), (0, 0, 0, 13)]
[(1/2, 1/322, 4/23, 1067/161), (0, 1/161, 8/23, 2134/161), (0, 0, 1/2, 43/2), (0, 0, 0, 23)]
[(1/2, 1/182, 11/26, 1903/182), (0, 1/91, 9/26, 1167/182), (0, 0, 1/2, 3/2), (0, 0, 0, 13)]
[(1/2, 0, 0, 3/2), (0, 1/84, 11/12, 19/21), (0, 0, 2, 2), (0, 0, 0, 3)]
[(1/2, 1/266, 9/38, 3247/266), (0, 1/133, 9/19, 720/133), (0, 0, 1/2, 33/2), (0, 0, 0, 19)]
