[(1/2, 1/6, 0, 1/3), (0, 1/3, 0, 2/3), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 1/42, 0, 43/21), (0, 1/21, 0, 86/21), (0, 0, 1/2, 7/2), (0, 0, 0, 7)]
[(1/2, 1/258, 19/43, 2002/129), (0, 1/129, 33/86, 7879/258), (0, 0, 1/2, 1/2), (0, 0, 0, 43)]
[(1/2, 1/222, 14/37, 3862/111), (0, 1/111, 19/74, 7345/222), (0, 0, 1/2, 73/2), (0, 0, 0, 37)]
[(1/2, 1/102, 0, 601/51), (0, 1/51, 0, 335/51), (0, 0, 1/2, 17/2), (0, 0, 0, 17)]
[(1/2, 1/102, 11/34, 125/102), (0, 1/51, 5/34, 199/102), (0, 0, 1/2, 1/2), (0, 0, 0, 17)]
[(1/2, 0, 1/4, 3/4), (0, 1/228, 13/152, 15601/456), (0, 0, 1/2, 3/2), (0, 0, 0, 76)]
[(1/2, 0, 1/4, 133/4), (0, 1/198, 41/132, 11707/396), (0, 0, 1/2, 1/2), (0, 0, 0, 66)]
[(1/2, 0, 1/4, 125/4), (0, 1/186, 27/124, 15721/372), (0, 0, 1/2, 1/2), (0, 0, 0, 62)]
[(1/2, 0, 1/4, 67/4), (0, 1/102, 5/68, 2113/204), (0, 0, 1/2, 67/2), (0, 0, 0, 34)]
[(1/2, 1/366, 59/122, 22019/366), (0, 1/183, 57/122, 21895/366), (0, 0, 1/2, 121/2), (0, 0, 0, 61)]
[(1/2, 1/234, 0, 3979/117), (0, 1/117, 0, 3395/117), (0, 0, 1/2, 39/2), (0, 0, 0, 39)]
[(1/2, 0, 5/4, 23/4), (0, 1/210, 219/140, 251/84), (0, 0, 5/2, 23/2), (0, 0, 0, 14)]
[(1/2, 1/426, 1/142, 15479/426), (0, 1/213, 1/71, 356/213), (0, 0, 1/2, 141/2), (0, 0, 0, 71)]
[(1/2, 0, 0, 37/2), (0, 1/222, 69/74, 3667/111), (0, 0, 1, 33), (0, 0, 0, 37)]
[(1/2, 1/162, 5/27, 2128/81), (0, 1/81, 10/27, 2069/81), (0, 0, 1/2, 1/2), (0, 0, 0, 27)]
[(1/2, 1/234, 7/39, 3712/117), (0, 1/117, 14/39, 2861/117), (0, 0, 1/2, 77/2), (0, 0, 0, 39)]
