[(1/2, 0, 1/2, 8), (0, 1/32, 1/2, 349/32), (0, 0, 1, 0), (0, 0, 0, 16)]
[(1/2, 0, 1/2, 0), (0, 1/12, 0, 37/12), (0, 0, 1, 0), (0, 0, 0, 6)]
[(1/2, 0, 1/2, 0), (0, 1/14, 0, 81/14), (0, 0, 1, 0), (0, 0, 0, 7)]
[(1/2, 0, 1/2, 0), (0, 1/12, 0, 53/12), (0, 0, 1, 0), (0, 0, 0, 6)]
[(1/2, 0, 1/2, 2), (0, 1/8, 1/2, 11/8), (0, 0, 1, 0), (0, 0, 0, 4)]
[(1/2, 0, 1/2, 4), (0, 1/16, 1/2, 61/16), (0, 0, 1, 0), (0, 0, 0, 8)]
[(1/2, 0, 3/2, 0), (0, 1/6, 5/3, 1/2), (0, 0, 3, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/4, 0, 3/4), (0, 0, 1, 0), (0, 0, 0, 2)]
[(1/2, 0, 1/2, 0), (0, 1/18, 0, 1/18), (0, 0, 1, 0), (0, 0, 0, 9)]
[(1/2, 0, 13/2, 0), (0, 1/26, 60/13, 1/2), (0, 0, 13, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 8), (0, 1/26, 9/13, 7/26), (0, 0, 1, 3), (0, 0, 0, 13)]
[(1/2, 0, 1/2, 0), (0, 1/24, 0, 253/24), (0, 0, 1, 0), (0, 0, 0, 12)]
[(1/2, 0, 1/2, 0), (0, 1/6, 0, 1/6), (0, 0, 1, 0), (0, 0, 0, 3)]
[(1/2, 0, 1/2, 0), (0, 1/16, 0, 35/16), (0, 0, 1, 0), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 0), (0, 1/8, 0, 3/8), (0, 0, 1, 0), (0, 0, 0, 4)]
[(1/2, 0, 1/2, 6), (0, 1/24, 1/2, 107/24), (0, 0, 1, 0), (0, 0, 0, 12)]
[(1/2, 0, 9/2, 0), (0, 1/18, 40/9, 1/2), (0, 0, 9, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/2, 0, 1/2), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/26, 0, 289/26), (0, 0, 1, 0), (0, 0, 0, 13)]
[(1/2, 0, 7/2, 0), (0, 1/14, 33/7, 1/2), (0, 0, 7, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 6), (0, 1/24, 1/2, 53/24), (0, 0, 1, 0), (0, 0, 0, 12)]
[(1/2, 0, 1/2, 0), (0, 1/24, 0, 163/24), (0, 0, 1, 0), (0, 0, 0, 12)]
