[(1/2, 0, 0, 3/2), (0, 1/84, 1/12, 47/21), (0, 0, 2, 2), (0, 0, 0, 3)]
[(1/2, 1/98, 0, 206/49), (0, 1/49, 0, 69/49), (0, 0, 1/2, 7/2), (0, 0, 0, 7)]
[(1/2, 1/210, 7/30, 797/210), (0, 1/105, 7/15, 797/105), (0, 0, 1/2, 19/2), (0, 0, 0, 15)]
[(1/2, 0, 0, 1/2), (0, 1/14, 1/2, 3/7), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 1/154, 0, 493/77), (0, 1/77, 0, 139/77), (0, 0, 1/2, 11/2), (0, 0, 0, 11)]
[(1/2, 1/14, 0, 3/7), (0, 1/7, 0, 6/7), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 0, 0, 7/2), (0, 1/98, 1/2, 206/49), (0, 0, 1, 0), (0, 0, 0, 7)]
[(1/2, 1/182, 0, 724/91), (0, 1/91, 0, 265/91), (0, 0, 1/2, 13/2), (0, 0, 0, 13)]
[(1/2, 1/210, 13/30, 713/210), (0, 1/105, 11/30, 2581/210), (0, 0, 1/2, 19/2), (0, 0, 0, 15)]
[(1/2, 1/154, 0, 717/77), (0, 1/77, 0, 587/77), (0, 0, 1/2, 11/2), (0, 0, 0, 11)]
[(1/2, 1/98, 3/7, 73/49), (0, 1/49, 5/14, 341/98), (0, 0, 1/2, 13/2), (0, 0, 0, 7)]
[(1/2, 1/126, 7/18, 643/126), (0, 1/63, 5/18, 971/126), (0, 0, 1/2, 5/2), (0, 0, 0, 9)]
[(1/2, 0, 0, 3/2), (0, 1/84, 17/12, 61/21), (0, 0, 2, 2), (0, 0, 0, 3)]
[(1/2, 0, 0, 3/2), (0, 1/42, 5/6, 10/21), (0, 0, 1, 2), (0, 0, 0, 3)]
[(1/2, 1/126, 4/9, 122/63), (0, 1/63, 7/18, 425/126), (0, 0, 1/2, 1/2), (0, 0, 0, 9)]
[(1/2, 1/42, 1/6, 125/42), (0, 1/21, 1/3, 62/21), (0, 0, 1/2, 1/2), (0, 0, 0, 3)]
[(1/2, 1/126, 7/18, 167/126), (0, 1/63, 5/18, 649/126), (0, 0, 1/2, 13/2), (0, 0, 0, 9)]
[(1/2, 0, 0, 3/2), (0, 1/84, 23/12, 40/21), (0, 0, 2, 2), (0, 0, 0, 3)]
[(1/2, 1/182, 1/13, 1004/91), (0, 1/91, 2/13, 825/91), (0, 0, 1/2, 17/2), (0, 0, 0, 13)]
[(1/2, 0, 0, 5/2), (0, 1/70, 7/10, 136/35), (0, 0, 1, 4), (0, 0, 0, 5)]
[(1/2, 1/98, 2/7, 234/49), (0, 1/49, 1/14, 397/98), (0, 0, 1/2, 11/2), (0, 0, 0, 7)]
[(1/2, 0, 0, 1/2), (0, 1/56, 17/8, 6/7), (0, 0, 4, 0), (0, 0, 0, 1)]
[(1/2, 1/126, 1/9, 164/63), (0, 1/63, 2/9, 328/63), (0, 0, 1/2, 13/2), (0, 0, 0, 9)]
[(1/2, 1/126, 1/9, 241/63), (0, 1/63, 2/9, 482/63), (0, 0, 1/2, 5/2), (0, 0, 0, 9)]
[(1/2, 1/154, 7/22, 1161/154), (0, 1/77, 3/22, 859/154), (0, 0, 1/2, 19/2), (0, 0, 0, 11)]
