[(1/2, 1/6, 0, 1/3), (0, 1/3, 0, 2/3), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 0, 1/4, 83/4), (0, 1/126, 1/84, 6637/252), (0, 0, 1/2, 83/2), (0, 0, 0, 42)]
[(1/2, 0, 1/4, 3/4), (0, 1/174, 7/116, 10747/348), (0, 0, 1/2, 3/2), (0, 0, 0, 58)]
[(1/2, 1/90, 1/15, 91/45), (0, 1/45, 2/15, 182/45), (0, 0, 1/2, 29/2), (0, 0, 0, 15)]
[(1/2, 1/138, 0, 1222/69), (0, 1/69, 0, 857/69), (0, 0, 1/2, 23/2), (0, 0, 0, 23)]
[(1/2, 1/30, 0, 22/15), (0, 1/15, 0, 44/15), (0, 0, 1/2, 5/2), (0, 0, 0, 5)]
[(1/2, 1/66, 3/22, 701/66), (0, 1/33, 3/11, 338/33), (0, 0, 1/2, 1/2), (0, 0, 0, 11)]
[(1/2, 1/114, 0, 1075/57), (0, 1/57, 0, 1067/57), (0, 0, 1/2, 19/2), (0, 0, 0, 19)]
[(1/2, 0, 1/4, 19/4), (0, 1/30, 9/20, 349/60), (0, 0, 1/2, 19/2), (0, 0, 0, 10)]
[(1/2, 1/126, 11/42, 641/126), (0, 1/63, 1/42, 1345/126), (0, 0, 1/2, 41/2), (0, 0, 0, 21)]
[(1/2, 0, 1/4, 77/4), (0, 1/114, 3/76, 73/228), (0, 0, 1/2, 1/2), (0, 0, 0, 38)]
[(1/2, 0, 1/4, 75/4), (0, 1/114, 3/76, 2815/228), (0, 0, 1/2, 75/2), (0, 0, 0, 38)]
[(1/2, 1/270, 7/90, 8633/270), (0, 1/135, 7/45, 2558/135), (0, 0, 1/2, 1/2), (0, 0, 0, 45)]
[(1/2, 0, 1/4, 11/4), (0, 1/18, 1/12, 157/36), (0, 0, 1/2, 11/2), (0, 0, 0, 6)]
[(1/2, 1/54, 1/9, 172/27), (0, 1/27, 2/9, 101/27), (0, 0, 1/2, 17/2), (0, 0, 0, 9)]
[(1/2, 0, 1/4, 125/4), (0, 1/186, 21/124, 847/372), (0, 0, 1/2, 1/2), (0, 0, 0, 62)]
[(1/2, 1/150, 11/25, 439/75), (0, 1/75, 19/50, 1681/150), (0, 0, 1/2, 1/2), (0, 0, 0, 25)]
[(1/2, 0, 1/4, 125/4), (0, 1/186, 41/124, 7027/372), (0, 0, 1/2, 1/2), (0, 0, 0, 62)]
