[(1/2, 0, 45/2, 0), (0, 1/90, 1808/45, 1/2), (0, 0, 45, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/56, 0, 491/56), (0, 0, 1, 0), (0, 0, 0, 28)]
[(1/2, 0, 1/2, 0), (0, 1/8, 0, 11/8), (0, 0, 1, 0), (0, 0, 0, 4)]
[(1/2, 0, 1/2, 2), (0, 1/8, 1/2, 19/8), (0, 0, 1, 0), (0, 0, 0, 4)]
[(1/2, 0, 1/2, 0), (0, 1/20, 0, 141/20), (0, 0, 1, 0), (0, 0, 0, 10)]
[(1/2, 0, 1/2, 0), (0, 1/42, 0, 97/42), (0, 0, 1, 0), (0, 0, 0, 21)]
[(1/2, 0, 1/2, 0), (0, 1/12, 0, 11/12), (0, 0, 1, 0), (0, 0, 0, 6)]
[(1/2, 0, 37/2, 0), (0, 1/74, 971/37, 1/2), (0, 0, 37, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/18, 0, 133/18), (0, 0, 1, 0), (0, 0, 0, 9)]
[(1/2, 0, 1/2, 0), (0, 1/80, 0, 1109/80), (0, 0, 1, 0), (0, 0, 0, 40)]
[(1/2, 0, 1/2, 0), (0, 1/28, 0, 197/28), (0, 0, 1, 0), (0, 0, 0, 14)]
[(1/2, 0, 1/2, 12), (0, 1/48, 1/2, 587/48), (0, 0, 1, 0), (0, 0, 0, 24)]
[(1/2, 0, 1/2, 10), (0, 1/40, 1/2, 691/40), (0, 0, 1, 0), (0, 0, 0, 20)]
[(1/2, 0, 3/2, 6), (0, 1/78, 89/39, 61/26), (0, 0, 3, 12), (0, 0, 0, 13)]
[(1/2, 0, 13/2, 0), (0, 1/26, 155/13, 1/2), (0, 0, 13, 0), (0, 0, 0, 1)]
[(1/2, 0, 39/2, 0), (0, 1/78, 521/39, 1/2), (0, 0, 39, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 14), (0, 1/56, 1/2, 883/56), (0, 0, 1, 0), (0, 0, 0, 28)]
[(1/2, 0, 1/2, 0), (0, 1/76, 0, 27/76), (0, 0, 1, 0), (0, 0, 0, 38)]
[(1/2, 0, 1/2, 14), (0, 1/56, 1/2, 979/56), (0, 0, 1, 0), (0, 0, 0, 28)]
[(1/2, 0, 27/2, 0), (0, 1/54, 460/27, 1/2), (0, 0, 27, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/70, 0, 2059/70), (0, 0, 1, 0), (0, 0, 0, 35)]
[(1/2, 0, 7/2, 0), (0, 1/14, 24/7, 1/2), (0, 0, 7, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 8), (0, 1/32, 1/2, 85/32), (0, 0, 1, 0), (0, 0, 0, 16)]
[(1/2, 0, 1/2, 24), (0, 1/96, 1/2, 3157/96), (0, 0, 1, 0), (0, 0, 0, 48)]
[(1/2, 0, 35/2, 0), (0, 1/70, 417/35, 1/2), (0, 0, 35, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 4), (0, 1/86, 19/43, 221/86), (0, 0, 1, 8), (0, 0, 0, 43)]
[(1/2, 0, 1/2, 0), (0, 1/38, 0, 27/38), (0, 0, 1, 0), (0, 0, 0, 19)]
[(1/2, 0, 1/2, 0), (0, 1/42, 0, 587/42), (0, 0, 1, 0), (0, 0, 0, 21)]
[(1/2, 0, 1/2, 24), (0, 1/82, 23/41, 3127/82), (0, 0, 1, 7), (0, 0, 0, 41)]
[(1/2, 0, 5/2, 0), (0, 1/10, 17/5, 1/2), (0, 0, 5, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/2, 0, 1/2), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/60, 0, 709/60), (0, 0, 1, 0), (0, 0, 0, 30)]
[(1/2, 0, 1/2, 0), (0, 1/6, 0, 11/6), (0, 0, 1, 0), (0, 0, 0, 3)]
[(1/2, 0, 1/2, 0), (0, 1/48, 0, 853/48), (0, 0, 1, 0), (0, 0, 0, 24)]
[(1/2, 0, 1/2, 0), (0, 1/40, 0, 309/40), (0, 0, 1, 0), (0, 0, 0, 20)]
[(1/2, 0, 1/2, 0), (0, 1/32, 0, 299/32), (0, 0, 1, 0), (0, 0, 0, 16)]
[(1/2, 0, 1/2, 19), (0, 1/86, 5/43, 991/86), (0, 0, 1, 38), (0, 0, 0, 43)]
[(1/2, 0, 1/2, 0), (0, 1/48, 0, 43/48), (0, 0, 1, 0), (0, 0, 0, 24)]
[(1/2, 0, 1/2, 20), (0, 1/80, 1/2, 2741/80), (0, 0, 1, 0), (0, 0, 0, 40)]
[(1/2, 0, 1/2, 0), (0, 1/28, 0, 99/28), (0, 0, 1, 0), (0, 0, 0, 14)]
[(1/2, 0, 1/2, 0), (0, 1/72, 0, 619/72), (0, 0, 1, 0), (0, 0, 0, 36)]
[(1/2, 0, 49/2, 0), (0, 1/98, 270/49, 1/2), (0, 0, 49, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 6), (0, 1/24, 1/2, 173/24), (0, 0, 1, 0), (0, 0, 0, 12)]
[(1/2, 0, 21/2, 0), (0, 1/42, 73/21, 1/2), (0, 0, 21, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/52, 0, 1211/52), (0, 0, 1, 0), (0, 0, 0, 26)]
[(1/2, 0, 1/2, 30), (0, 1/80, 1/4, 909/80), (0, 0, 1, 20), (0, 0, 0, 40)]
[(1/2, 0, 1/2, 0), (0, 1/64, 0, 1323/64), (0, 0, 1, 0), (0, 0, 0, 32)]
[(1/2, 0, 1/2, 0), (0, 1/60, 0, 1141/60), (0, 0, 1, 0), (0, 0, 0, 30)]
[(1/2, 0, 13/2, 0), (0, 1/78, 61/13, 13/6), (0, 0, 13, 0), (0, 0, 0, 3)]
[(1/2, 0, 35/2, 0), (0, 1/70, 367/35, 1/2), (0, 0, 35, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/56, 0, 981/56), (0, 0, 1, 0), (0, 0, 0, 28)]
[(1/2, 0, 1/2, 21), (0, 1/82, 34/41, 629/82), (0, 0, 1, 1), (0, 0, 0, 41)]
[(1/2, 0, 1/2, 0), (0, 1/14, 0, 1/14), (0, 0, 1, 0), (0, 0, 0, 7)]
[(1/2, 0, 1/2, 0), (0, 1/78, 0, 2225/78), (0, 0, 1, 0), (0, 0, 0, 39)]
[(1/2, 0, 1/2, 0), (0, 1/60, 0, 1541/60), (0, 0, 1, 0), (0, 0, 0, 30)]
