[(1/2, 0, 0, 35/2), (0, 1/490, 1/2, 874/245), (0, 0, 1, 0), (0, 0, 0, 35)]
[(1/2, 1/70, 0, 174/35), (0, 1/35, 0, 173/35), (0, 0, 1/2, 5/2), (0, 0, 0, 5)]
[(1/2, 1/266, 0, 496/133), (0, 1/133, 0, 992/133), (0, 0, 1/2, 19/2), (0, 0, 0, 19)]
[(1/2, 1/966, 29/138, 38533/966), (0, 1/483, 29/69, 5206/483), (0, 0, 1/2, 97/2), (0, 0, 0, 69)]
[(1/2, 1/1134, 8/81, 16099/567), (0, 1/567, 16/81, 32198/567), (0, 0, 1/2, 49/2), (0, 0, 0, 81)]
[(1/2, 1/742, 0, 17394/371), (0, 1/371, 0, 15125/371), (0, 0, 1/2, 53/2), (0, 0, 0, 53)]
[(1/2, 1/1162, 35/83, 30372/581), (0, 1/581, 57/166, 77913/1162), (0, 0, 1/2, 75/2), (0, 0, 0, 83)]
[(1/2, 0, 0, 41/2), (0, 1/574, 1/2, 11108/287), (0, 0, 1, 0), (0, 0, 0, 41)]
[(1/2, 1/490, 0, 874/245), (0, 1/245, 0, 1748/245), (0, 0, 1/2, 35/2), (0, 0, 0, 35)]
[(1/2, 1/70, 0, 76/35), (0, 1/35, 0, 152/35), (0, 0, 1/2, 5/2), (0, 0, 0, 5)]
[(1/2, 1/1218, 35/174, 25345/1218), (0, 1/609, 35/87, 25345/609), (0, 0, 1/2, 151/2), (0, 0, 0, 87)]
[(1/2, 1/350, 0, 3674/175), (0, 1/175, 0, 2973/175), (0, 0, 1/2, 25/2), (0, 0, 0, 25)]
[(1/2, 1/854, 0, 19571/427), (0, 1/427, 0, 13095/427), (0, 0, 1/2, 61/2), (0, 0, 0, 61)]
[(1/2, 0, 0, 25/2), (0, 1/350, 1/2, 3674/175), (0, 0, 1, 0), (0, 0, 0, 25)]
[(1/2, 1/98, 0, 188/49), (0, 1/49, 0, 33/49), (0, 0, 1/2, 7/2), (0, 0, 0, 7)]
[(1/2, 0, 0, 5/2), (0, 1/70, 1/2, 174/35), (0, 0, 1, 0), (0, 0, 0, 5)]
[(1/2, 1/602, 0, 12760/301), (0, 1/301, 0, 12577/301), (0, 0, 1/2, 43/2), (0, 0, 0, 43)]
[(1/2, 0, 0, 41/2), (0, 1/574, 1/2, 9064/287), (0, 0, 1, 0), (0, 0, 0, 41)]
[(1/2, 0, 0, 19/2), (0, 1/266, 1/2, 496/133), (0, 0, 1, 0), (0, 0, 0, 19)]
[(1/2, 1/1302, 55/186, 29503/1302), (0, 1/651, 17/186, 90905/1302), (0, 0, 1/2, 137/2), (0, 0, 0, 93)]
[(1/2, 1/994, 0, 26550/497), (0, 1/497, 0, 17813/497), (0, 0, 1/2, 71/2), (0, 0, 0, 71)]
[(1/2, 1/1134, 11/81, 45037/567), (0, 1/567, 22/81, 44147/567), (0, 0, 1/2, 151/2), (0, 0, 0, 81)]
