[(1/2, 0, 1/2, 24), (0, 1/96, 1/2, 4327/96), (0, 0, 1, 0), (0, 0, 0, 48)]
[(1/2, 0, 15/2, 0), (0, 1/30, 224/15, 1/2), (0, 0, 15, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 10), (0, 1/76, 3/19, 881/76), (0, 0, 1, 20), (0, 0, 0, 38)]
[(1/2, 0, 1/2, 12), (0, 1/48, 1/2, 7/48), (0, 0, 1, 0), (0, 0, 0, 24)]
[(1/2, 0, 1/2, 0), (0, 1/16, 0, 103/16), (0, 0, 1, 0), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 0), (0, 1/48, 0, 25/48), (0, 0, 1, 0), (0, 0, 0, 24)]
[(1/2, 0, 1/2, 0), (0, 1/18, 0, 29/18), (0, 0, 1, 0), (0, 0, 0, 9)]
[(1/2, 0, 1/2, 0), (0, 1/50, 0, 927/50), (0, 0, 1, 0), (0, 0, 0, 25)]
[(1/2, 0, 1/2, 20), (0, 1/80, 1/2, 1273/80), (0, 0, 1, 0), (0, 0, 0, 40)]
[(1/2, 0, 33/2, 0), (0, 1/66, 161/33, 1/2), (0, 0, 33, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 20), (0, 1/80, 1/2, 2823/80), (0, 0, 1, 0), (0, 0, 0, 40)]
[(1/2, 0, 45/2, 0), (0, 1/90, 26/45, 1/2), (0, 0, 45, 0), (0, 0, 0, 1)]
[(1/2, 0, 33/2, 0), (0, 1/66, 323/33, 1/2), (0, 0, 33, 0), (0, 0, 0, 1)]
[(1/2, 0, 15/2, 0), (0, 1/30, 26/15, 1/2), (0, 0, 15, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/44, 0, 767/44), (0, 0, 1, 0), (0, 0, 0, 22)]
[(1/2, 0, 1/2, 0), (0, 1/32, 0, 103/32), (0, 0, 1, 0), (0, 0, 0, 16)]
[(1/2, 0, 1/2, 10), (0, 1/40, 1/2, 527/40), (0, 0, 1, 0), (0, 0, 0, 20)]
[(1/2, 0, 1/2, 0), (0, 1/62, 0, 215/62), (0, 0, 1, 0), (0, 0, 0, 31)]
[(1/2, 0, 1/2, 0), (0, 1/36, 0, 353/36), (0, 0, 1, 0), (0, 0, 0, 18)]
[(1/2, 0, 5/2, 0), (0, 1/10, 24/5, 1/2), (0, 0, 5, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/40, 0, 423/40), (0, 0, 1, 0), (0, 0, 0, 20)]
[(1/2, 0, 1/2, 0), (0, 1/48, 0, 871/48), (0, 0, 1, 0), (0, 0, 0, 24)]
[(1/2, 0, 1/2, 0), (0, 1/2, 0, 1/2), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/46, 0, 763/46), (0, 0, 1, 0), (0, 0, 0, 23)]
[(1/2, 0, 23/2, 0), (0, 1/46, 117/23, 1/2), (0, 0, 23, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/72, 0, 839/72), (0, 0, 1, 0), (0, 0, 0, 36)]
[(1/2, 0, 1/2, 0), (0, 1/72, 0, 2297/72), (0, 0, 1, 0), (0, 0, 0, 36)]
[(1/2, 0, 1/2, 0), (0, 1/44, 0, 41/44), (0, 0, 1, 0), (0, 0, 0, 22)]
[(1/2, 0, 1/2, 0), (0, 1/12, 0, 65/12), (0, 0, 1, 0), (0, 0, 0, 6)]
[(1/2, 0, 1/2, 10), (0, 1/40, 1/2, 177/40), (0, 0, 1, 0), (0, 0, 0, 20)]
[(1/2, 0, 1/2, 4), (0, 1/76, 12/19, 2673/76), (0, 0, 1, 8), (0, 0, 0, 38)]
[(1/2, 0, 1/2, 0), (0, 1/54, 0, 515/54), (0, 0, 1, 0), (0, 0, 0, 27)]
[(1/2, 0, 1/2, 0), (0, 1/6, 0, 7/6), (0, 0, 1, 0), (0, 0, 0, 3)]
[(1/2, 0, 1/2, 0), (0, 1/30, 0, 173/30), (0, 0, 1, 0), (0, 0, 0, 15)]
[(1/2, 0, 1/2, 18), (0, 1/72, 1/2, 1649/72), (0, 0, 1, 0), (0, 0, 0, 36)]
[(1/2, 0, 31/2, 0), (0, 1/62, 588/31, 1/2), (0, 0, 31, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/64, 0, 615/64), (0, 0, 1, 0), (0, 0, 0, 32)]
[(1/2, 0, 1/2, 27), (0, 1/86, 5/43, 175/86), (0, 0, 1, 11), (0, 0, 0, 43)]
[(1/2, 0, 27/2, 0), (0, 1/54, 622/27, 1/2), (0, 0, 27, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 36), (0, 1/78, 2/13, 1861/78), (0, 0, 1, 33), (0, 0, 0, 39)]
[(1/2, 0, 11/2, 0), (0, 1/22, 81/11, 1/2), (0, 0, 11, 0), (0, 0, 0, 1)]
[(1/2, 0, 9/2, 0), (0, 1/18, 26/9, 1/2), (0, 0, 9, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/66, 0, 443/66), (0, 0, 1, 0), (0, 0, 0, 33)]
[(1/2, 0, 1/2, 0), (0, 1/30, 0, 227/30), (0, 0, 1, 0), (0, 0, 0, 15)]
[(1/2, 0, 1/2, 0), (0, 1/22, 0, 201/22), (0, 0, 1, 0), (0, 0, 0, 11)]
[(1/2, 0, 1/2, 0), (0, 1/36, 0, 191/36), (0, 0, 1, 0), (0, 0, 0, 18)]
[(1/2, 0, 3/2, 4), (0, 1/84, 58/21, 363/28), (0, 0, 3, 8), (0, 0, 0, 14)]
[(1/2, 0, 1/2, 36), (0, 1/74, 19/37, 315/74), (0, 0, 1, 35), (0, 0, 0, 37)]
[(1/2, 0, 1/2, 12), (0, 1/84, 2/7, 1343/84), (0, 0, 1, 24), (0, 0, 0, 42)]
[(1/2, 0, 1/2, 6), (0, 1/24, 1/2, 241/24), (0, 0, 1, 0), (0, 0, 0, 12)]
[(1/2, 0, 1/2, 2), (0, 1/8, 1/2, 15/8), (0, 0, 1, 0), (0, 0, 0, 4)]
[(1/2, 0, 1/2, 0), (0, 1/12, 0, 25/12), (0, 0, 1, 0), (0, 0, 0, 6)]
[(1/2, 0, 1/2, 0), (0, 1/40, 0, 327/40), (0, 0, 1, 0), (0, 0, 0, 20)]
[(1/2, 0, 1/2, 32), (0, 1/82, 18/41, 3077/82), (0, 0, 1, 23), (0, 0, 0, 41)]
[(1/2, 0, 25/2, 0), (0, 1/50, 151/25, 1/2), (0, 0, 25, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/66, 0, 1411/66), (0, 0, 1, 0), (0, 0, 0, 33)]
[(1/2, 0, 1/2, 18), (0, 1/72, 1/2, 1487/72), (0, 0, 1, 0), (0, 0, 0, 36)]
[(1/2, 0, 1/2, 0), (0, 1/24, 0, 25/24), (0, 0, 1, 0), (0, 0, 0, 12)]
[(1/2, 0, 1/2, 6), (0, 1/24, 1/2, 209/24), (0, 0, 1, 0), (0, 0, 0, 12)]
[(1/2, 0, 1/2, 6), (0, 1/84, 4/7, 1879/84), (0, 0, 1, 12), (0, 0, 0, 42)]
[(1/2, 0, 1/2, 0), (0, 1/20, 0, 177/20), (0, 0, 1, 0), (0, 0, 0, 10)]
[(1/2, 0, 1/2, 0), (0, 1/20, 0, 73/20), (0, 0, 1, 0), (0, 0, 0, 10)]
[(1/2, 0, 1/2, 0), (0, 1/8, 0, 7/8), (0, 0, 1, 0), (0, 0, 0, 4)]
[(1/2, 0, 1/2, 0), (0, 1/60, 0, 1177/60), (0, 0, 1, 0), (0, 0, 0, 30)]
[(1/2, 0, 1/2, 12), (0, 1/48, 1/2, 889/48), (0, 0, 1, 0), (0, 0, 0, 24)]
[(1/2, 0, 1/2, 0), (0, 1/60, 0, 1127/60), (0, 0, 1, 0), (0, 0, 0, 30)]
[(1/2, 0, 1/2, 16), (0, 1/64, 1/2, 1127/64), (0, 0, 1, 0), (0, 0, 0, 32)]
[(1/2, 0, 3/2, 0), (0, 1/6, 8/3, 1/2), (0, 0, 3, 0), (0, 0, 0, 1)]
