[(1/2, 0, 0, 17/2), (0, 1/238, 1/2, 1969/119), (0, 0, 1, 0), (0, 0, 0, 17)]
[(1/2, 0, 0, 17/2), (0, 1/238, 1/2, 632/119), (0, 0, 1, 0), (0, 0, 0, 17)]
[(1/2, 0, 0, 1/2), (0, 1/14, 1/2, 2/7), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 1/98, 0, 247/49), (0, 1/49, 0, 151/49), (0, 0, 1/2, 7/2), (0, 0, 0, 7)]
[(1/2, 1/70, 0, 86/35), (0, 1/35, 0, 172/35), (0, 0, 1/2, 5/2), (0, 0, 0, 5)]
[(1/2, 1/350, 0, 1136/175), (0, 1/175, 0, 2272/175), (0, 0, 1/2, 25/2), (0, 0, 0, 25)]
[(1/2, 1/434, 0, 3075/217), (0, 1/217, 0, 6150/217), (0, 0, 1/2, 31/2), (0, 0, 0, 31)]
[(1/2, 0, 0, 5/2), (0, 1/70, 1/2, 86/35), (0, 0, 1, 0), (0, 0, 0, 5)]
[(1/2, 1/350, 0, 114/175), (0, 1/175, 0, 228/175), (0, 0, 1/2, 25/2), (0, 0, 0, 25)]
[(1/2, 1/406, 0, 3950/203), (0, 1/203, 0, 2013/203), (0, 0, 1/2, 29/2), (0, 0, 0, 29)]
[(1/2, 1/434, 0, 5574/217), (0, 1/217, 0, 4421/217), (0, 0, 1/2, 31/2), (0, 0, 0, 31)]
[(1/2, 1/462, 2/33, 2144/231), (0, 1/231, 4/33, 4288/231), (0, 0, 1/2, 35/2), (0, 0, 0, 33)]
[(1/2, 1/238, 0, 632/119), (0, 1/119, 0, 1264/119), (0, 0, 1/2, 17/2), (0, 0, 0, 17)]
[(1/2, 1/322, 0, 2844/161), (0, 1/161, 0, 1985/161), (0, 0, 1/2, 23/2), (0, 0, 0, 23)]
[(1/2, 1/406, 0, 5301/203), (0, 1/203, 0, 4715/203), (0, 0, 1/2, 29/2), (0, 0, 0, 29)]
[(1/2, 1/14, 0, 2/7), (0, 1/7, 0, 4/7), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 1/574, 0, 11391/287), (0, 1/287, 0, 11015/287), (0, 0, 1/2, 41/2), (0, 0, 0, 41)]
[(1/2, 1/238, 0, 1969/119), (0, 1/119, 0, 1915/119), (0, 0, 1/2, 17/2), (0, 0, 0, 17)]
