[(1/2, 1/6, 0, 1/3), (0, 1/3, 0, 2/3), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 0, 1/4, 43/4), (0, 1/66, 15/44, 2611/132), (0, 0, 1/2, 43/2), (0, 0, 0, 22)]
[(1/2, 0, 1/4, 11/4), (0, 1/18, 1/12, 13/36), (0, 0, 1/2, 11/2), (0, 0, 0, 6)]
[(1/2, 1/54, 0, 52/27), (0, 1/27, 0, 104/27), (0, 0, 1/2, 9/2), (0, 0, 0, 9)]
[(1/2, 0, 1/4, 125/4), (0, 1/186, 9/124, 8299/372), (0, 0, 1/2, 1/2), (0, 0, 0, 62)]
[(1/2, 1/138, 0, 1249/69), (0, 1/69, 0, 911/69), (0, 0, 1/2, 23/2), (0, 0, 0, 23)]
[(1/2, 0, 1/4, 131/4), (0, 1/198, 37/132, 14161/396), (0, 0, 1/2, 131/2), (0, 0, 0, 66)]
[(1/2, 0, 0, 29/2), (0, 1/174, 1/2, 2179/87), (0, 0, 1, 0), (0, 0, 0, 29)]
[(1/2, 0, 1/4, 91/4), (0, 1/138, 9/92, 2677/276), (0, 0, 1/2, 91/2), (0, 0, 0, 46)]
[(1/2, 1/66, 9/22, 629/66), (0, 1/33, 7/22, 499/66), (0, 0, 1/2, 1/2), (0, 0, 0, 11)]
[(1/2, 0, 0, 27/2), (0, 1/162, 1/2, 295/81), (0, 0, 1, 0), (0, 0, 0, 27)]
[(1/2, 0, 0, 29/2), (0, 1/174, 1/2, 2026/87), (0, 0, 1, 0), (0, 0, 0, 29)]
[(1/2, 1/474, 0, 49/237), (0, 1/237, 0, 98/237), (0, 0, 1/2, 79/2), (0, 0, 0, 79)]
[(1/2, 1/186, 0, 1849/93), (0, 1/93, 0, 815/93), (0, 0, 1/2, 31/2), (0, 0, 0, 31)]
[(1/2, 1/174, 2/29, 988/87), (0, 1/87, 4/29, 1976/87), (0, 0, 1/2, 57/2), (0, 0, 0, 29)]
