[(1/2, 0, 0, 19/2), (0, 1/532, 15/76, 271/133), (0, 0, 2, 8), (0, 0, 0, 19)]
[(1/2, 1/322, 0, 2397/161), (0, 1/161, 0, 1091/161), (0, 0, 1/2, 23/2), (0, 0, 0, 23)]
[(1/2, 0, 0, 17/2), (0, 1/238, 1/2, 1109/119), (0, 0, 1, 0), (0, 0, 0, 17)]
[(1/2, 1/98, 0, 325/49), (0, 1/49, 0, 307/49), (0, 0, 1/2, 7/2), (0, 0, 0, 7)]
[(1/2, 1/1050, 31/150, 64651/1050), (0, 1/525, 31/75, 25276/525), (0, 0, 1/2, 119/2), (0, 0, 0, 75)]
[(1/2, 1/518, 0, 696/259), (0, 1/259, 0, 1392/259), (0, 0, 1/2, 37/2), (0, 0, 0, 37)]
[(1/2, 0, 0, 15/2), (0, 1/420, 71/60, 824/105), (0, 0, 2, 13), (0, 0, 0, 15)]
[(1/2, 1/854, 0, 24342/427), (0, 1/427, 0, 22637/427), (0, 0, 1/2, 61/2), (0, 0, 0, 61)]
[(1/2, 1/434, 0, 3391/217), (0, 1/217, 0, 55/217), (0, 0, 1/2, 31/2), (0, 0, 0, 31)]
[(1/2, 1/182, 0, 10/91), (0, 1/91, 0, 20/91), (0, 0, 1/2, 13/2), (0, 0, 0, 13)]
[(1/2, 1/1134, 19/162, 84517/1134), (0, 1/567, 19/81, 38590/567), (0, 0, 1/2, 59/2), (0, 0, 0, 81)]
[(1/2, 1/826, 51/118, 21097/826), (0, 1/413, 43/118, 6263/826), (0, 0, 1/2, 87/2), (0, 0, 0, 59)]
[(1/2, 1/882, 5/63, 22256/441), (0, 1/441, 10/63, 16729/441), (0, 0, 1/2, 59/2), (0, 0, 0, 63)]
[(1/2, 0, 0, 13/2), (0, 1/182, 1/2, 10/91), (0, 0, 1, 0), (0, 0, 0, 13)]
[(1/2, 0, 0, 23/2), (0, 1/322, 1/2, 2397/161), (0, 0, 1, 0), (0, 0, 0, 23)]
[(1/2, 1/574, 0, 4665/287), (0, 1/287, 0, 9330/287), (0, 0, 1/2, 41/2), (0, 0, 0, 41)]
[(1/2, 1/602, 0, 1396/301), (0, 1/301, 0, 2792/301), (0, 0, 1/2, 43/2), (0, 0, 0, 43)]
[(1/2, 1/238, 0, 1109/119), (0, 1/119, 0, 195/119), (0, 0, 1/2, 17/2), (0, 0, 0, 17)]
[(1/2, 1/1134, 43/162, 26515/1134), (0, 1/567, 5/162, 16175/1134), (0, 0, 1/2, 65/2), (0, 0, 0, 81)]
[(1/2, 0, 0, 17/2), (0, 1/238, 1/2, 1781/119), (0, 0, 1, 0), (0, 0, 0, 17)]
[(1/2, 1/602, 0, 9698/301), (0, 1/301, 0, 6453/301), (0, 0, 1/2, 43/2), (0, 0, 0, 43)]
[(1/2, 1/182, 0, 1004/91), (0, 1/91, 0, 825/91), (0, 0, 1/2, 13/2), (0, 0, 0, 13)]
[(1/2, 1/238, 0, 1781/119), (0, 1/119, 0, 1539/119), (0, 0, 1/2, 17/2), (0, 0, 0, 17)]
[(1/2, 0, 0, 23/2), (0, 1/322, 1/2, 248/161), (0, 0, 1, 0), (0, 0, 0, 23)]
[(1/2, 1/574, 0, 5421/287), (0, 1/287, 0, 10842/287), (0, 0, 1/2, 41/2), (0, 0, 0, 41)]
[(1/2, 0, 0, 1/2), (0, 1/14, 1/2, 3/7), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 0, 0, 31/2), (0, 1/434, 1/2, 6219/217), (0, 0, 1, 0), (0, 0, 0, 31)]
[(1/2, 1/686, 0, 9586/343), (0, 1/343, 0, 2365/343), (0, 0, 1/2, 49/2), (0, 0, 0, 49)]
[(1/2, 1/518, 0, 6149/259), (0, 1/259, 0, 2715/259), (0, 0, 1/2, 37/2), (0, 0, 0, 37)]
[(1/2, 0, 0, 7/2), (0, 1/98, 1/2, 325/49), (0, 0, 1, 0), (0, 0, 0, 7)]
[(1/2, 1/994, 0, 5029/497), (0, 1/497, 0, 10058/497), (0, 0, 1/2, 71/2), (0, 0, 0, 71)]
[(1/2, 1/14, 0, 3/7), (0, 1/7, 0, 6/7), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 1/854, 0, 20310/427), (0, 1/427, 0, 14573/427), (0, 0, 1/2, 61/2), (0, 0, 0, 61)]
[(1/2, 1/322, 0, 248/161), (0, 1/161, 0, 496/161), (0, 0, 1/2, 23/2), (0, 0, 0, 23)]
[(1/2, 1/826, 16/59, 7311/413), (0, 1/413, 5/118, 23049/826), (0, 0, 1/2, 15/2), (0, 0, 0, 59)]
[(1/2, 1/434, 0, 6219/217), (0, 1/217, 0, 5711/217), (0, 0, 1/2, 31/2), (0, 0, 0, 31)]
