[(1/2, 1/286, 0, 236/143), (0, 1/143, 0, 472/143), (0, 0, 1/2, 13/2), (0, 0, 0, 13)]
[(1/2, 1/506, 0, 1017/253), (0, 1/253, 0, 2034/253), (0, 0, 1/2, 23/2), (0, 0, 0, 23)]
[(1/2, 0, 0, 23/2), (0, 1/506, 1/2, 4273/253), (0, 0, 1, 0), (0, 0, 0, 23)]
[(1/2, 0, 1/4, 81/4), (0, 1/550, 7/100, 14353/1100), (0, 0, 1/2, 81/2), (0, 0, 0, 50)]
[(1/2, 0, 0, 1/2), (0, 1/22, 1/2, 5/11), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 1/638, 0, 4306/319), (0, 1/319, 0, 8612/319), (0, 0, 1/2, 29/2), (0, 0, 0, 29)]
[(1/2, 0, 1/4, 201/4), (0, 1/880, 57/160, 87503/1760), (0, 0, 1/2, 41/2), (0, 0, 0, 80)]
[(1/2, 1/242, 0, 1226/121), (0, 1/121, 0, 1121/121), (0, 0, 1/2, 11/2), (0, 0, 0, 11)]
[(1/2, 1/506, 0, 4273/253), (0, 1/253, 0, 2727/253), (0, 0, 1/2, 23/2), (0, 0, 0, 23)]
[(1/2, 0, 1/4, 9/4), (0, 1/880, 73/160, 77823/1760), (0, 0, 1/2, 9/2), (0, 0, 0, 80)]
[(1/2, 1/22, 0, 5/11), (0, 1/11, 0, 10/11), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 0, 27/4, 3/4), (0, 1/594, 551/108, 59/44), (0, 0, 27/2, 3/2), (0, 0, 0, 2)]
[(1/2, 0, 0, 23/2), (0, 1/506, 1/2, 1017/253), (0, 0, 1, 0), (0, 0, 0, 23)]
[(1/2, 0, 1, 37/2), (0, 1/968, 57/88, 995/484), (0, 0, 2, 15), (0, 0, 0, 22)]
[(1/2, 1/682, 0, 5626/341), (0, 1/341, 0, 681/341), (0, 0, 1/2, 31/2), (0, 0, 0, 31)]
[(1/2, 0, 1/4, 55/4), (0, 1/572, 47/104, 1527/1144), (0, 0, 1/2, 55/2), (0, 0, 0, 52)]
[(1/2, 1/286, 0, 1116/143), (0, 1/143, 0, 373/143), (0, 0, 1/2, 13/2), (0, 0, 0, 13)]
[(1/2, 0, 1/4, 145/4), (0, 1/682, 57/124, 10679/1364), (0, 0, 1/2, 21/2), (0, 0, 0, 62)]
[(1/2, 1/682, 0, 2062/341), (0, 1/341, 0, 4124/341), (0, 0, 1/2, 31/2), (0, 0, 0, 31)]
[(1/2, 0, 0, 13/2), (0, 1/286, 1/2, 236/143), (0, 0, 1, 0), (0, 0, 0, 13)]
[(1/2, 0, 0, 29/2), (0, 1/638, 1/2, 6627/319), (0, 0, 1, 0), (0, 0, 0, 29)]
[(1/2, 0, 0, 13/2), (0, 1/286, 1/2, 1116/143), (0, 0, 1, 0), (0, 0, 0, 13)]
[(1/2, 0, 0, 23/2), (0, 1/506, 41/46, 2106/253), (0, 0, 1, 17), (0, 0, 0, 23)]
[(1/2, 0, 1/4, 25/4), (0, 1/814, 65/148, 114431/1628), (0, 0, 1/2, 25/2), (0, 0, 0, 74)]
[(1/2, 1/638, 0, 6627/319), (0, 1/319, 0, 4003/319), (0, 0, 1/2, 29/2), (0, 0, 0, 29)]
[(1/2, 0, 1/4, 105/4), (0, 1/484, 1/88, 18247/968), (0, 0, 1/2, 17/2), (0, 0, 0, 44)]
[(1/2, 0, 0, 11/2), (0, 1/242, 1/2, 1226/121), (0, 0, 1, 0), (0, 0, 0, 11)]
[(1/2, 1/1738, 0, 35227/869), (0, 1/869, 0, 1803/869), (0, 0, 1/2, 79/2), (0, 0, 0, 79)]
[(1/2, 0, 1/4, 55/4), (0, 1/176, 9/32, 3265/352), (0, 0, 1/2, 23/2), (0, 0, 0, 16)]
[(1/2, 0, 0, 29/2), (0, 1/638, 9/58, 3261/319), (0, 0, 1, 3), (0, 0, 0, 29)]
[(1/2, 1/1078, 5/49, 19871/539), (0, 1/539, 10/49, 13331/539), (0, 0, 1/2, 13/2), (0, 0, 0, 49)]
[(1/2, 1/1562, 12/71, 35656/781), (0, 1/781, 24/71, 15861/781), (0, 0, 1/2, 131/2), (0, 0, 0, 71)]
[(1/2, 0, 1/4, 71/4), (0, 1/550, 47/100, 50543/1100), (0, 0, 1/2, 71/2), (0, 0, 0, 50)]
[(1/2, 0, 0, 5/2), (0, 1/330, 71/30, 174/55), (0, 0, 3, 3), (0, 0, 0, 5)]
[(1/2, 0, 1/4, 33/4), (0, 1/682, 17/124, 80111/1364), (0, 0, 1/2, 33/2), (0, 0, 0, 62)]
[(1/2, 1/990, 22/45, 1109/165), (0, 1/495, 44/45, 2218/165), (0, 0, 3/2, 7/2), (0, 0, 0, 15)]
[(1/2, 1/770, 8/35, 6968/385), (0, 1/385, 16/35, 461/385), (0, 0, 1/2, 9/2), (0, 0, 0, 35)]
[(1/2, 0, 1/4, 215/4), (0, 1/968, 23/176, 152799/1936), (0, 0, 1/2, 39/2), (0, 0, 0, 88)]
[(1/2, 1/1386, 247/63, 190/77), (0, 1/693, 421/126, 375/154), (0, 0, 9/2, 5/2), (0, 0, 0, 7)]
