[(1/2, 1/6, 0, 1/3), (0, 1/3, 0, 2/3), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 1/114, 3/19, 244/57), (0, 1/57, 6/19, 488/57), (0, 0, 1/2, 1/2), (0, 0, 0, 19)]
[(1/2, 1/78, 11/26, 479/78), (0, 1/39, 9/26, 997/78), (0, 0, 1/2, 25/2), (0, 0, 0, 13)]
[(1/2, 0, 1/4, 59/4), (0, 1/90, 19/60, 3919/180), (0, 0, 1/2, 59/2), (0, 0, 0, 30)]
[(1/2, 0, 0, 21/2), (0, 1/126, 9/14, 1150/63), (0, 0, 1, 9), (0, 0, 0, 21)]
[(1/2, 1/114, 3/19, 478/57), (0, 1/57, 6/19, 956/57), (0, 0, 1/2, 37/2), (0, 0, 0, 19)]
[(1/2, 0, 1/4, 11/4), (0, 1/18, 1/12, 85/36), (0, 0, 1/2, 11/2), (0, 0, 0, 6)]
[(1/2, 1/162, 8/27, 1882/81), (0, 1/81, 5/54, 3073/162), (0, 0, 1/2, 1/2), (0, 0, 0, 27)]
[(1/2, 1/78, 11/26, 197/78), (0, 1/39, 9/26, 355/78), (0, 0, 1/2, 1/2), (0, 0, 0, 13)]
[(1/2, 1/30, 3/10, 53/30), (0, 1/15, 1/10, 121/30), (0, 0, 1/2, 9/2), (0, 0, 0, 5)]
[(1/2, 0, 1/4, 51/4), (0, 1/78, 17/52, 277/156), (0, 0, 1/2, 51/2), (0, 0, 0, 26)]
[(1/2, 1/54, 1/9, 154/27), (0, 1/27, 2/9, 65/27), (0, 0, 1/2, 17/2), (0, 0, 0, 9)]
[(1/2, 0, 1/4, 35/4), (0, 1/54, 13/36, 1561/108), (0, 0, 1/2, 35/2), (0, 0, 0, 18)]
[(1/2, 0, 1/4, 53/4), (0, 1/78, 17/52, 1075/156), (0, 0, 1/2, 1/2), (0, 0, 0, 26)]
[(1/2, 1/234, 14/39, 1819/117), (0, 1/117, 17/78, 7159/234), (0, 0, 1/2, 1/2), (0, 0, 0, 39)]
[(1/2, 1/150, 11/25, 1486/75), (0, 1/75, 19/50, 2269/150), (0, 0, 1/2, 49/2), (0, 0, 0, 25)]
[(1/2, 1/150, 0, 1072/75), (0, 1/75, 0, 269/75), (0, 0, 1/2, 25/2), (0, 0, 0, 25)]
[(1/2, 1/90, 1/15, 316/45), (0, 1/45, 2/15, 632/45), (0, 0, 1/2, 29/2), (0, 0, 0, 15)]
