[(1/2, 0, 0, 1/2), (0, 1/14, 1/2, 6/7), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 1/322, 0, 3513/161), (0, 1/161, 0, 3323/161), (0, 0, 1/2, 23/2), (0, 0, 0, 23)]
[(1/2, 1/546, 2/39, 6544/273), (0, 1/273, 4/39, 2441/273), (0, 0, 1/2, 49/2), (0, 0, 0, 39)]
[(1/2, 1/574, 0, 4577/287), (0, 1/287, 0, 9154/287), (0, 0, 1/2, 41/2), (0, 0, 0, 41)]
[(1/2, 1/238, 0, 209/119), (0, 1/119, 0, 418/119), (0, 0, 1/2, 17/2), (0, 0, 0, 17)]
[(1/2, 0, 0, 17/2), (0, 1/238, 1/2, 209/119), (0, 0, 1, 0), (0, 0, 0, 17)]
[(1/2, 1/182, 0, 1119/91), (0, 1/91, 0, 1055/91), (0, 0, 1/2, 13/2), (0, 0, 0, 13)]
[(1/2, 0, 0, 13/2), (0, 1/182, 1/2, 1119/91), (0, 0, 1, 0), (0, 0, 0, 13)]
[(1/2, 1/406, 0, 4542/203), (0, 1/203, 0, 3197/203), (0, 0, 1/2, 29/2), (0, 0, 0, 29)]
[(1/2, 0, 0, 17/2), (0, 1/238, 1/2, 1525/119), (0, 0, 1, 0), (0, 0, 0, 17)]
[(1/2, 1/98, 0, 335/49), (0, 1/49, 0, 327/49), (0, 0, 1/2, 7/2), (0, 0, 0, 7)]
[(1/2, 1/322, 0, 1777/161), (0, 1/161, 0, 3554/161), (0, 0, 1/2, 23/2), (0, 0, 0, 23)]
[(1/2, 1/14, 0, 6/7), (0, 1/7, 0, 5/7), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 1/406, 0, 5550/203), (0, 1/203, 0, 5213/203), (0, 0, 1/2, 29/2), (0, 0, 0, 29)]
[(1/2, 0, 0, 7/2), (0, 1/98, 1/2, 335/49), (0, 0, 1, 0), (0, 0, 0, 7)]
[(1/2, 1/574, 0, 3828/287), (0, 1/287, 0, 7656/287), (0, 0, 1/2, 41/2), (0, 0, 0, 41)]
[(1/2, 1/546, 16/39, 4780/273), (0, 1/273, 25/78, 14479/546), (0, 0, 1/2, 17/2), (0, 0, 0, 39)]
[(1/2, 1/182, 0, 909/91), (0, 1/91, 0, 635/91), (0, 0, 1/2, 13/2), (0, 0, 0, 13)]
[(1/2, 1/238, 0, 1525/119), (0, 1/119, 0, 1027/119), (0, 0, 1/2, 17/2), (0, 0, 0, 17)]
[(1/2, 0, 0, 13/2), (0, 1/182, 1/2, 909/91), (0, 0, 1, 0), (0, 0, 0, 13)]
[(1/2, 1/630, 7/45, 8063/315), (0, 1/315, 14/45, 1951/315), (0, 0, 1/2, 61/2), (0, 0, 0, 45)]
[(1/2, 0, 0, 9/2), (0, 1/252, 65/36, 199/63), (0, 0, 2, 8), (0, 0, 0, 9)]
[(1/2, 1/294, 10/21, 146/147), (0, 1/147, 19/42, 2201/294), (0, 0, 1/2, 31/2), (0, 0, 0, 21)]
[(1/2, 0, 0, 15/2), (0, 1/210, 29/30, 853/105), (0, 0, 1, 11), (0, 0, 0, 15)]
[(1/2, 0, 0, 13/2), (0, 1/182, 25/26, 153/91), (0, 0, 1, 2), (0, 0, 0, 13)]
[(1/2, 1/322, 2/23, 3184/161), (0, 1/161, 4/23, 2665/161), (0, 0, 1/2, 9/2), (0, 0, 0, 23)]
