[(1/2, 0, 0, 11/2), (0, 1/242, 1/2, 1126/121), (0, 0, 1, 0), (0, 0, 0, 11)]
[(1/2, 1/902, 0, 1698/451), (0, 1/451, 0, 3396/451), (0, 0, 1/2, 41/2), (0, 0, 0, 41)]
[(1/2, 0, 0, 1/2), (0, 1/22, 1/2, 4/11), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 0, 1, 5/2), (0, 1/308, 47/28, 587/154), (0, 0, 2, 5), (0, 0, 0, 7)]
[(1/2, 1/22, 0, 4/11), (0, 1/11, 0, 8/11), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 1/374, 0, 895/187), (0, 1/187, 0, 1790/187), (0, 0, 1/2, 17/2), (0, 0, 0, 17)]
[(1/2, 1/242, 0, 1126/121), (0, 1/121, 0, 921/121), (0, 0, 1/2, 11/2), (0, 0, 0, 11)]
[(1/2, 0, 3/4, 43/4), (0, 1/528, 131/96, 4343/352), (0, 0, 3/2, 11/2), (0, 0, 0, 16)]
[(1/2, 0, 9/4, 1/4), (0, 1/396, 319/72, 113/88), (0, 0, 9/2, 1/2), (0, 0, 0, 4)]
[(1/2, 0, 0, 17/2), (0, 1/374, 1/2, 1995/187), (0, 0, 1, 0), (0, 0, 0, 17)]
[(1/2, 1/374, 0, 1995/187), (0, 1/187, 0, 811/187), (0, 0, 1/2, 17/2), (0, 0, 0, 17)]
[(1/2, 1/418, 0, 642/209), (0, 1/209, 0, 1284/209), (0, 0, 1/2, 19/2), (0, 0, 0, 19)]
[(1/2, 0, 1/4, 17/4), (0, 1/286, 15/52, 7793/572), (0, 0, 1/2, 17/2), (0, 0, 0, 26)]
[(1/2, 0, 1/4, 121/4), (0, 1/506, 35/92, 46205/1012), (0, 0, 1/2, 29/2), (0, 0, 0, 46)]
[(1/2, 0, 0, 5/2), (0, 1/330, 61/30, 104/55), (0, 0, 3, 3), (0, 0, 0, 5)]
[(1/2, 1/418, 0, 1885/209), (0, 1/209, 0, 3770/209), (0, 0, 1/2, 19/2), (0, 0, 0, 19)]
[(1/2, 1/506, 0, 4767/253), (0, 1/253, 0, 3715/253), (0, 0, 1/2, 23/2), (0, 0, 0, 23)]
[(1/2, 1/506, 0, 5284/253), (0, 1/253, 0, 4749/253), (0, 0, 1/2, 23/2), (0, 0, 0, 23)]
[(1/2, 1/506, 7/23, 950/253), (0, 1/253, 5/46, 4053/506), (0, 0, 1/2, 45/2), (0, 0, 0, 23)]
[(1/2, 1/902, 39/82, 21799/902), (0, 1/451, 37/82, 5263/902), (0, 0, 1/2, 3/2), (0, 0, 0, 41)]
[(1/2, 1/330, 11/30, 483/110), (0, 1/165, 11/15, 208/55), (0, 0, 3/2, 3/2), (0, 0, 0, 5)]
[(1/2, 1/286, 5/13, 1621/143), (0, 1/143, 7/26, 1193/286), (0, 0, 1/2, 11/2), (0, 0, 0, 13)]
[(1/2, 0, 0, 13/2), (0, 1/286, 25/26, 1698/143), (0, 0, 1, 9), (0, 0, 0, 13)]
[(1/2, 1/286, 61/26, 15/22), (0, 1/143, 61/13, 4/11), (0, 0, 13/2, 1/2), (0, 0, 0, 1)]
[(1/2, 0, 3, 1/2), (0, 1/264, 47/24, 49/44), (0, 0, 6, 1), (0, 0, 0, 2)]
[(1/2, 1/418, 5/19, 1357/209), (0, 1/209, 1/38, 6055/418), (0, 0, 1/2, 35/2), (0, 0, 0, 19)]
[(1/2, 0, 1/4, 41/4), (0, 1/220, 13/40, 6187/440), (0, 0, 1/2, 1/2), (0, 0, 0, 20)]
[(1/2, 0, 1/4, 7/4), (0, 1/88, 3/16, 27/176), (0, 0, 1/2, 7/2), (0, 0, 0, 8)]
[(1/2, 0, 1/4, 57/4), (0, 1/242, 1/44, 7903/484), (0, 0, 1/2, 13/2), (0, 0, 0, 22)]
[(1/2, 0, 1/4, 23/4), (0, 1/308, 5/56, 7309/616), (0, 0, 1/2, 23/2), (0, 0, 0, 28)]
[(1/2, 1/638, 9/58, 4419/638), (0, 1/319, 9/29, 4419/319), (0, 0, 1/2, 15/2), (0, 0, 0, 29)]
[(1/2, 0, 0, 7/2), (0, 1/154, 9/14, 477/77), (0, 0, 1, 6), (0, 0, 0, 7)]
[(1/2, 1/1122, 35/51, 676/187), (0, 1/561, 70/51, 1352/187), (0, 0, 3/2, 13/2), (0, 0, 0, 17)]
[(1/2, 1/726, 17/33, 984/121), (0, 1/363, 34/33, 637/121), (0, 0, 3/2, 1/2), (0, 0, 0, 11)]
[(1/2, 1/462, 10/21, 269/77), (0, 1/231, 20/21, 538/77), (0, 0, 3/2, 13/2), (0, 0, 0, 7)]
[(1/2, 1/770, 19/70, 8269/770), (0, 1/385, 3/70, 5373/770), (0, 0, 1/2, 29/2), (0, 0, 0, 35)]
[(1/2, 1/462, 43/42, 615/154), (0, 1/231, 23/42, 75/154), (0, 0, 3/2, 1/2), (0, 0, 0, 7)]
[(1/2, 0, 1/4, 153/4), (0, 1/484, 5/88, 28979/968), (0, 0, 1/2, 65/2), (0, 0, 0, 44)]
[(1/2, 1/506, 7/23, 3282/253), (0, 1/253, 5/46, 1237/506), (0, 0, 1/2, 1/2), (0, 0, 0, 23)]
[(1/2, 0, 3, 5/2), (0, 1/396, 169/36, 181/66), (0, 0, 6, 2), (0, 0, 0, 3)]
[(1/2, 1/198, 10/9, 16/33), (0, 1/99, 13/18, 97/66), (0, 0, 3/2, 5/2), (0, 0, 0, 3)]
[(1/2, 0, 3/4, 11/4), (0, 1/264, 59/48, 559/176), (0, 0, 3/2, 11/2), (0, 0, 0, 8)]
[(1/2, 0, 1/4, 15/4), (0, 1/154, 11/28, 1347/308), (0, 0, 1/2, 15/2), (0, 0, 0, 14)]
[(1/2, 1/462, 29/42, 1077/154), (0, 1/231, 29/21, 538/77), (0, 0, 3/2, 1/2), (0, 0, 0, 7)]
[(1/2, 0, 1/4, 39/4), (0, 1/176, 5/32, 2381/352), (0, 0, 1/2, 7/2), (0, 0, 0, 16)]
[(1/2, 0, 1/4, 87/4), (0, 1/286, 15/52, 8431/572), (0, 0, 1/2, 35/2), (0, 0, 0, 26)]
[(1/2, 0, 9/4, 1/4), (0, 1/198, 5/36, 3/44), (0, 0, 9/2, 1/2), (0, 0, 0, 2)]
[(1/2, 0, 1/4, 1/4), (0, 1/242, 17/44, 5263/484), (0, 0, 1/2, 1/2), (0, 0, 0, 22)]
[(1/2, 0, 1/4, 119/4), (0, 1/352, 17/64, 2249/704), (0, 0, 1/2, 55/2), (0, 0, 0, 32)]
[(1/2, 0, 1/4, 47/4), (0, 1/154, 9/28, 2689/308), (0, 0, 1/2, 19/2), (0, 0, 0, 14)]
[(1/2, 0, 0, 1/2), (0, 1/418, 83/38, 6/11), (0, 0, 19, 0), (0, 0, 0, 1)]
[(1/2, 0, 0, 7/2), (0, 1/154, 1/14, 257/77), (0, 0, 1, 2), (0, 0, 0, 7)]
[(1/2, 1/198, 7/18, 65/66), (0, 1/99, 7/9, 65/33), (0, 0, 3/2, 1/2), (0, 0, 0, 3)]
[(1/2, 0, 3/4, 11/4), (0, 1/132, 13/24, 185/88), (0, 0, 3/2, 3/2), (0, 0, 0, 4)]
[(1/2, 1/154, 5/14, 569/154), (0, 1/77, 3/14, 1061/154), (0, 0, 1/2, 1/2), (0, 0, 0, 7)]
[(1/2, 0, 3/4, 13/4), (0, 1/330, 13/60, 1879/220), (0, 0, 3/2, 13/2), (0, 0, 0, 10)]
[(1/2, 0, 0, 7/2), (0, 1/462, 61/42, 467/77), (0, 0, 3, 3), (0, 0, 0, 7)]
[(1/2, 1/638, 10/29, 9068/319), (0, 1/319, 11/58, 4053/638), (0, 0, 1/2, 43/2), (0, 0, 0, 29)]
[(1/2, 1/550, 11/50, 12449/550), (0, 1/275, 11/25, 5574/275), (0, 0, 1/2, 11/2), (0, 0, 0, 25)]
[(1/2, 1/66, 1/3, 5/11), (0, 1/33, 2/3, 10/11), (0, 0, 3/2, 1/2), (0, 0, 0, 1)]
[(1/2, 1/462, 8/21, 401/77), (0, 1/231, 16/21, 263/77), (0, 0, 3/2, 3/2), (0, 0, 0, 7)]
[(1/2, 0, 1/4, 25/4), (0, 1/374, 33/68, 19871/748), (0, 0, 1/2, 25/2), (0, 0, 0, 34)]
[(1/2, 1/638, 3/29, 6725/319), (0, 1/319, 6/29, 4199/319), (0, 0, 1/2, 1/2), (0, 0, 0, 29)]
[(1/2, 0, 0, 19/2), (0, 1/418, 21/38, 675/209), (0, 0, 1, 17), (0, 0, 0, 19)]
[(1/2, 0, 0, 11/2), (0, 1/242, 1/22, 895/121), (0, 0, 1, 4), (0, 0, 0, 11)]
[(1/2, 0, 1/4, 33/4), (0, 1/154, 5/28, 2491/308), (0, 0, 1/2, 5/2), (0, 0, 0, 14)]
[(1/2, 1/462, 10/21, 368/77), (0, 1/231, 20/21, 197/77), (0, 0, 3/2, 1/2), (0, 0, 0, 7)]
[(1/2, 0, 1, 5/2), (0, 1/308, 23/28, 939/154), (0, 0, 2, 5), (0, 0, 0, 7)]
[(1/2, 1/858, 8/39, 1336/143), (0, 1/429, 16/39, 813/143), (0, 0, 3/2, 7/2), (0, 0, 0, 13)]
[(1/2, 0, 1, 7/2), (0, 1/220, 31/20, 147/110), (0, 0, 2, 2), (0, 0, 0, 5)]
[(1/2, 1/198, 19/9, 9/11), (0, 1/99, 38/9, 7/11), (0, 0, 9/2, 1/2), (0, 0, 0, 1)]
[(1/2, 0, 3/4, 43/4), (0, 1/396, 13/72, 2297/264), (0, 0, 3/2, 19/2), (0, 0, 0, 12)]
[(1/2, 0, 3/4, 5/4), (0, 1/198, 41/36, 251/132), (0, 0, 3/2, 5/2), (0, 0, 0, 6)]
[(1/2, 0, 1/4, 33/4), (0, 1/286, 25/52, 10103/572), (0, 0, 1/2, 33/2), (0, 0, 0, 26)]
[(1/2, 0, 1/4, 39/4), (0, 1/220, 13/40, 5813/440), (0, 0, 1/2, 39/2), (0, 0, 0, 20)]
[(1/2, 0, 3/4, 27/4), (0, 1/264, 41/48, 1109/176), (0, 0, 3/2, 11/2), (0, 0, 0, 8)]
[(1/2, 1/154, 1/7, 48/77), (0, 1/77, 2/7, 96/77), (0, 0, 1/2, 1/2), (0, 0, 0, 7)]
[(1/2, 1/858, 61/78, 5/22), (0, 1/429, 61/39, 5/11), (0, 0, 39/2, 1/2), (0, 0, 0, 1)]
[(1/2, 0, 1/4, 73/4), (0, 1/352, 1/64, 775/704), (0, 0, 1/2, 9/2), (0, 0, 0, 32)]
