[(1/2, 1/6, 0, 1/3), (0, 1/3, 0, 2/3), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 0, 1/4, 37/4), (0, 1/54, 11/36, 1753/108), (0, 0, 1/2, 1/2), (0, 0, 0, 18)]
[(1/2, 1/270, 13/45, 148/135), (0, 1/135, 7/90, 727/270), (0, 0, 1/2, 89/2), (0, 0, 0, 45)]
[(1/2, 1/162, 1/54, 4265/162), (0, 1/81, 1/27, 2078/81), (0, 0, 1/2, 1/2), (0, 0, 0, 27)]
[(1/2, 1/138, 19/46, 893/138), (0, 1/69, 15/46, 1855/138), (0, 0, 1/2, 45/2), (0, 0, 0, 23)]
[(1/2, 1/90, 7/15, 517/45), (0, 1/45, 13/30, 763/90), (0, 0, 1/2, 29/2), (0, 0, 0, 15)]
[(1/2, 0, 1/4, 59/4), (0, 1/90, 13/60, 2113/180), (0, 0, 1/2, 59/2), (0, 0, 0, 30)]
[(1/2, 1/114, 0, 736/57), (0, 1/57, 0, 389/57), (0, 0, 1/2, 19/2), (0, 0, 0, 19)]
[(1/2, 1/186, 5/62, 5/186), (0, 1/93, 5/31, 5/93), (0, 0, 1/2, 61/2), (0, 0, 0, 31)]
[(1/2, 1/150, 3/25, 1303/75), (0, 1/75, 6/25, 731/75), (0, 0, 1/2, 49/2), (0, 0, 0, 25)]
[(1/2, 0, 1/4, 101/4), (0, 1/150, 13/100, 5287/300), (0, 0, 1/2, 1/2), (0, 0, 0, 50)]
[(1/2, 0, 0, 3/2), (0, 1/18, 1/2, 1/9), (0, 0, 1, 0), (0, 0, 0, 3)]
[(1/2, 1/30, 1/10, 71/30), (0, 1/15, 1/5, 71/15), (0, 0, 1/2, 9/2), (0, 0, 0, 5)]
[(1/2, 1/78, 0, 73/39), (0, 1/39, 0, 146/39), (0, 0, 1/2, 13/2), (0, 0, 0, 13)]
[(1/2, 1/342, 0, 5401/171), (0, 1/171, 0, 1055/171), (0, 0, 1/2, 57/2), (0, 0, 0, 57)]
[(1/2, 1/234, 4/39, 472/117), (0, 1/117, 8/39, 944/117), (0, 0, 1/2, 77/2), (0, 0, 0, 39)]
[(1/2, 1/138, 2/23, 577/69), (0, 1/69, 4/23, 1154/69), (0, 0, 1/2, 45/2), (0, 0, 0, 23)]
[(1/2, 1/18, 0, 1/9), (0, 1/9, 0, 2/9), (0, 0, 1/2, 3/2), (0, 0, 0, 3)]
[(1/2, 0, 1/4, 163/4), (0, 1/174, 31/116, 12283/348), (0, 0, 1/2, 47/2), (0, 0, 0, 58)]
[(1/2, 1/90, 2/15, 193/45), (0, 1/45, 4/15, 386/45), (0, 0, 1/2, 1/2), (0, 0, 0, 15)]
[(1/2, 1/306, 0, 4240/153), (0, 1/153, 0, 677/153), (0, 0, 1/2, 51/2), (0, 0, 0, 51)]
[(1/2, 1/114, 0, 1069/57), (0, 1/57, 0, 1055/57), (0, 0, 1/2, 19/2), (0, 0, 0, 19)]
[(1/2, 1/30, 0, 31/15), (0, 1/15, 0, 62/15), (0, 0, 1/2, 5/2), (0, 0, 0, 5)]
[(1/2, 1/150, 0, 31/75), (0, 1/75, 0, 62/75), (0, 0, 1/2, 25/2), (0, 0, 0, 25)]
[(1/2, 0, 1, 13/2), (0, 1/156, 7/4, 265/78), (0, 0, 2, 0), (0, 0, 0, 13)]
[(1/2, 0, 1/4, 19/4), (0, 1/30, 7/20, 427/60), (0, 0, 1/2, 19/2), (0, 0, 0, 10)]
[(1/2, 1/270, 1/90, 3779/270), (0, 1/135, 1/45, 3779/135), (0, 0, 1/2, 1/2), (0, 0, 0, 45)]
[(1/2, 0, 0, 5/2), (0, 1/30, 1/2, 31/15), (0, 0, 1, 0), (0, 0, 0, 5)]
[(1/2, 0, 1/4, 69/4), (0, 1/102, 31/68, 853/204), (0, 0, 1/2, 1/2), (0, 0, 0, 34)]
[(1/2, 1/78, 0, 265/39), (0, 1/39, 0, 23/39), (0, 0, 1/2, 13/2), (0, 0, 0, 13)]
[(1/2, 0, 1/4, 189/4), (0, 1/150, 33/100, 1603/300), (0, 0, 1/2, 89/2), (0, 0, 0, 50)]
[(1/2, 0, 0, 23/2), (0, 1/138, 1/2, 502/69), (0, 0, 1, 0), (0, 0, 0, 23)]
[(1/2, 1/102, 7/34, 401/102), (0, 1/51, 7/17, 401/51), (0, 0, 1/2, 1/2), (0, 0, 0, 17)]
[(1/2, 0, 1/4, 69/4), (0, 1/102, 3/68, 1561/204), (0, 0, 1/2, 1/2), (0, 0, 0, 34)]
[(1/2, 0, 1/4, 5/4), (0, 1/6, 1/4, 19/12), (0, 0, 1/2, 1/2), (0, 0, 0, 2)]
[(1/2, 0, 1/4, 93/4), (0, 1/138, 31/92, 8341/276), (0, 0, 1/2, 1/2), (0, 0, 0, 46)]
[(1/2, 1/258, 0, 1660/129), (0, 1/129, 0, 3320/129), (0, 0, 1/2, 43/2), (0, 0, 0, 43)]
[(1/2, 0, 0, 13/2), (0, 1/78, 1/2, 73/39), (0, 0, 1, 0), (0, 0, 0, 13)]
[(1/2, 0, 1/4, 83/4), (0, 1/162, 13/108, 2113/324), (0, 0, 1/2, 83/2), (0, 0, 0, 54)]
[(1/2, 0, 0, 13/2), (0, 1/78, 1/2, 265/39), (0, 0, 1, 0), (0, 0, 0, 13)]
[(1/2, 1/174, 13/58, 1115/174), (0, 1/87, 13/29, 1115/87), (0, 0, 1/2, 57/2), (0, 0, 0, 29)]
[(1/2, 0, 1/4, 75/4), (0, 1/114, 9/76, 85/228), (0, 0, 1/2, 75/2), (0, 0, 0, 38)]
[(1/2, 0, 1/4, 61/4), (0, 1/90, 23/60, 3517/180), (0, 0, 1/2, 1/2), (0, 0, 0, 30)]
[(1/2, 1/54, 0, 28/27), (0, 1/27, 0, 56/27), (0, 0, 1/2, 9/2), (0, 0, 0, 9)]
[(1/2, 1/174, 8/29, 1081/87), (0, 1/87, 3/58, 4411/174), (0, 0, 1/2, 57/2), (0, 0, 0, 29)]
[(1/2, 1/258, 13/43, 1432/129), (0, 1/129, 9/86, 5857/258), (0, 0, 1/2, 85/2), (0, 0, 0, 43)]
[(1/2, 0, 1, 17/2), (0, 1/168, 59/56, 937/84), (0, 0, 2, 3), (0, 0, 0, 14)]
[(1/2, 0, 1/4, 101/4), (0, 1/150, 37/100, 14863/300), (0, 0, 1/2, 1/2), (0, 0, 0, 50)]
[(1/2, 1/234, 5/78, 2735/234), (0, 1/117, 5/39, 2735/117), (0, 0, 1/2, 77/2), (0, 0, 0, 39)]
[(1/2, 0, 0, 19/2), (0, 1/114, 1/2, 736/57), (0, 0, 1, 0), (0, 0, 0, 19)]
[(1/2, 1/186, 13/31, 1873/93), (0, 1/93, 21/62, 1819/186), (0, 0, 1/2, 61/2), (0, 0, 0, 31)]
[(1/2, 1/102, 7/34, 755/102), (0, 1/51, 7/17, 755/51), (0, 0, 1/2, 33/2), (0, 0, 0, 17)]
[(1/2, 1/258, 21/43, 3424/129), (0, 1/129, 41/86, 7633/258), (0, 0, 1/2, 47/2), (0, 0, 0, 43)]
