[(1/2, 1/6, 0, 1/3), (0, 1/3, 0, 2/3), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 1/234, 23/78, 1661/234), (0, 1/117, 7/78, 3439/234), (0, 0, 1/2, 77/2), (0, 0, 0, 39)]
[(1/2, 1/162, 13/54, 2309/162), (0, 1/81, 13/27, 122/81), (0, 0, 1/2, 1/2), (0, 0, 0, 27)]
[(1/2, 0, 0, 13/2), (0, 1/78, 1/2, 10/39), (0, 0, 1, 0), (0, 0, 0, 13)]
[(1/2, 0, 0, 51/2), (0, 1/306, 21/34, 3334/153), (0, 0, 1, 48), (0, 0, 0, 51)]
[(1/2, 1/366, 11/61, 2185/183), (0, 1/183, 22/61, 4370/183), (0, 0, 1/2, 1/2), (0, 0, 0, 61)]
[(1/2, 0, 0, 47/2), (0, 1/282, 1/2, 4957/141), (0, 0, 1, 0), (0, 0, 0, 47)]
[(1/2, 1/618, 95/206, 31613/618), (0, 1/309, 87/206, 63535/618), (0, 0, 1/2, 205/2), (0, 0, 0, 103)]
[(1/2, 1/234, 5/39, 502/117), (0, 1/117, 10/39, 1004/117), (0, 0, 1/2, 1/2), (0, 0, 0, 39)]
[(1/2, 1/78, 3/26, 965/78), (0, 1/39, 3/13, 458/39), (0, 0, 1/2, 25/2), (0, 0, 0, 13)]
[(1/2, 0, 0, 23/2), (0, 1/138, 1/2, 1033/69), (0, 0, 1, 0), (0, 0, 0, 23)]
[(1/2, 1/522, 0, 22531/261), (0, 1/261, 0, 22355/261), (0, 0, 1/2, 87/2), (0, 0, 0, 87)]
[(1/2, 1/282, 25/94, 2231/282), (0, 1/141, 3/94, 4321/282), (0, 0, 1/2, 1/2), (0, 0, 0, 47)]
[(1/2, 0, 1/4, 11/4), (0, 1/18, 1/12, 109/36), (0, 0, 1/2, 11/2), (0, 0, 0, 6)]
[(1/2, 0, 1/4, 155/4), (0, 1/234, 7/156, 21691/468), (0, 0, 1/2, 155/2), (0, 0, 0, 78)]
[(1/2, 1/282, 0, 4957/141), (0, 1/141, 0, 3287/141), (0, 0, 1/2, 47/2), (0, 0, 0, 47)]
[(1/2, 1/78, 3/26, 725/78), (0, 1/39, 3/13, 218/39), (0, 0, 1/2, 1/2), (0, 0, 0, 13)]
[(1/2, 0, 1/4, 5/4), (0, 1/6, 1/4, 19/12), (0, 0, 1/2, 1/2), (0, 0, 0, 2)]
[(1/2, 1/354, 0, 8404/177), (0, 1/177, 0, 6365/177), (0, 0, 1/2, 59/2), (0, 0, 0, 59)]
[(1/2, 1/534, 33/178, 43577/534), (0, 1/267, 33/89, 19814/267), (0, 0, 1/2, 1/2), (0, 0, 0, 89)]
[(1/2, 0, 1/4, 155/4), (0, 1/282, 45/188, 13657/564), (0, 0, 1/2, 155/2), (0, 0, 0, 94)]
[(1/2, 0, 1/4, 115/4), (0, 1/174, 33/116, 1309/348), (0, 0, 1/2, 115/2), (0, 0, 0, 58)]
[(1/2, 1/138, 0, 25/69), (0, 1/69, 0, 50/69), (0, 0, 1/2, 23/2), (0, 0, 0, 23)]
[(1/2, 1/426, 0, 871/213), (0, 1/213, 0, 1742/213), (0, 0, 1/2, 71/2), (0, 0, 0, 71)]
[(1/2, 1/426, 0, 9211/213), (0, 1/213, 0, 3299/213), (0, 0, 1/2, 71/2), (0, 0, 0, 71)]
[(1/2, 0, 0, 23/2), (0, 1/138, 1/2, 25/69), (0, 0, 1, 0), (0, 0, 0, 23)]
[(1/2, 1/498, 0, 6526/249), (0, 1/249, 0, 13052/249), (0, 0, 1/2, 83/2), (0, 0, 0, 83)]
[(1/2, 0, 1, 13/2), (0, 1/288, 143/96, 1285/144), (0, 0, 2, 13), (0, 0, 0, 24)]
[(1/2, 0, 1/4, 155/4), (0, 1/234, 19/156, 20143/468), (0, 0, 1/2, 155/2), (0, 0, 0, 78)]
[(1/2, 1/354, 13/59, 2845/177), (0, 1/177, 26/59, 5690/177), (0, 0, 1/2, 117/2), (0, 0, 0, 59)]
[(1/2, 1/174, 1/29, 349/87), (0, 1/87, 2/29, 698/87), (0, 0, 1/2, 57/2), (0, 0, 0, 29)]
[(1/2, 1/138, 21/46, 2279/138), (0, 1/69, 19/46, 1315/138), (0, 0, 1/2, 1/2), (0, 0, 0, 23)]
[(1/2, 0, 0, 13/2), (0, 1/78, 1/2, 328/39), (0, 0, 1, 0), (0, 0, 0, 13)]
[(1/2, 1/366, 39/122, 10697/366), (0, 1/183, 17/122, 21211/366), (0, 0, 1/2, 1/2), (0, 0, 0, 61)]
[(1/2, 0, 1/4, 109/4), (0, 1/162, 53/108, 13447/324), (0, 0, 1/2, 1/2), (0, 0, 0, 54)]
[(1/2, 1/522, 0, 16996/261), (0, 1/261, 0, 11285/261), (0, 0, 1/2, 87/2), (0, 0, 0, 87)]
[(1/2, 1/498, 26/83, 6085/249), (0, 1/249, 21/166, 24589/498), (0, 0, 1/2, 165/2), (0, 0, 0, 83)]
[(1/2, 1/582, 0, 2704/291), (0, 1/291, 0, 5408/291), (0, 0, 1/2, 97/2), (0, 0, 0, 97)]
[(1/2, 1/174, 27/58, 2579/174), (0, 1/87, 25/58, 199/174), (0, 0, 1/2, 57/2), (0, 0, 0, 29)]
[(1/2, 1/486, 41/162, 24017/486), (0, 1/243, 1/162, 8911/486), (0, 0, 1/2, 161/2), (0, 0, 0, 81)]
[(1/2, 1/414, 1/69, 1105/207), (0, 1/207, 2/69, 2210/207), (0, 0, 1/2, 137/2), (0, 0, 0, 69)]
[(1/2, 1/414, 0, 3199/207), (0, 1/207, 0, 6398/207), (0, 0, 1/2, 69/2), (0, 0, 0, 69)]
[(1/2, 0, 1/4, 35/4), (0, 1/54, 1/36, 1621/108), (0, 0, 1/2, 35/2), (0, 0, 0, 18)]
[(1/2, 0, 1/4, 43/4), (0, 1/270, 47/180, 91/540), (0, 0, 1/2, 43/2), (0, 0, 0, 90)]
[(1/2, 1/54, 2/9, 169/27), (0, 1/27, 4/9, 95/27), (0, 0, 1/2, 1/2), (0, 0, 0, 9)]
[(1/2, 1/18, 1/3, 25/9), (0, 1/9, 1/6, 1/18), (0, 0, 1/2, 5/2), (0, 0, 0, 3)]
[(1/2, 1/534, 0, 14830/267), (0, 1/267, 0, 5897/267), (0, 0, 1/2, 89/2), (0, 0, 0, 89)]
[(1/2, 0, 1/4, 117/4), (0, 1/174, 33/116, 5419/348), (0, 0, 1/2, 1/2), (0, 0, 0, 58)]
[(1/2, 0, 1/4, 75/4), (0, 1/198, 15/44, 12337/396), (0, 0, 1/2, 75/2), (0, 0, 0, 66)]
[(1/2, 0, 1/4, 163/4), (0, 1/132, 43/88, 11335/264), (0, 0, 1/2, 75/2), (0, 0, 0, 44)]
[(1/2, 0, 1/4, 19/4), (0, 1/66, 3/44, 2311/132), (0, 0, 1/2, 19/2), (0, 0, 0, 22)]
[(1/2, 0, 5/4, 33/4), (0, 1/240, 119/160, 809/96), (0, 0, 5/2, 1/2), (0, 0, 0, 16)]
[(1/2, 1/186, 7/31, 1621/93), (0, 1/93, 14/31, 359/93), (0, 0, 1/2, 13/2), (0, 0, 0, 31)]
[(1/2, 0, 1/4, 179/4), (0, 1/186, 47/124, 8731/372), (0, 0, 1/2, 55/2), (0, 0, 0, 62)]
[(1/2, 1/294, 22/49, 1102/147), (0, 1/147, 39/98, 5143/294), (0, 0, 1/2, 93/2), (0, 0, 0, 49)]
[(1/2, 1/546, 95/182, 509/78), (0, 1/273, 95/91, 2/39), (0, 0, 7/2, 11/2), (0, 0, 0, 13)]
[(1/2, 0, 0, 31/2), (0, 1/186, 29/62, 697/93), (0, 0, 1, 29), (0, 0, 0, 31)]
[(1/2, 0, 1/4, 21/4), (0, 1/138, 41/92, 4747/276), (0, 0, 1/2, 21/2), (0, 0, 0, 46)]
[(1/2, 0, 1/4, 13/4), (0, 1/180, 53/120, 20359/360), (0, 0, 1/2, 13/2), (0, 0, 0, 60)]
[(1/2, 0, 0, 21/2), (0, 1/126, 11/14, 256/63), (0, 0, 1, 9), (0, 0, 0, 21)]
[(1/2, 1/270, 1/90, 9293/270), (0, 1/135, 1/45, 3218/135), (0, 0, 1/2, 43/2), (0, 0, 0, 45)]
[(1/2, 0, 1/4, 93/4), (0, 1/210, 53/140, 28159/420), (0, 0, 1/2, 93/2), (0, 0, 0, 70)]
[(1/2, 0, 7/4, 11/4), (0, 1/126, 43/84, 175/36), (0, 0, 7/2, 11/2), (0, 0, 0, 6)]
