[(1/2, 1/6, 0, 1/3), (0, 1/3, 0, 2/3), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 1/102, 0, 409/51), (0, 1/51, 0, 818/51), (0, 0, 1/2, 17/2), (0, 0, 0, 17)]
[(1/2, 1/138, 0, 1294/69), (0, 1/69, 0, 1001/69), (0, 0, 1/2, 23/2), (0, 0, 0, 23)]
[(1/2, 1/90, 0, 244/45), (0, 1/45, 0, 488/45), (0, 0, 1/2, 15/2), (0, 0, 0, 15)]
[(1/2, 1/30, 2/5, 43/15), (0, 1/15, 3/10, 7/30), (0, 0, 1/2, 1/2), (0, 0, 0, 5)]
[(1/2, 0, 1/4, 37/4), (0, 1/54, 11/36, 673/108), (0, 0, 1/2, 1/2), (0, 0, 0, 18)]
[(1/2, 0, 1/4, 29/4), (0, 1/42, 1/28, 475/84), (0, 0, 1/2, 1/2), (0, 0, 0, 14)]
[(1/2, 1/162, 1/54, 3725/162), (0, 1/81, 1/27, 1538/81), (0, 0, 1/2, 1/2), (0, 0, 0, 27)]
[(1/2, 0, 1/4, 13/4), (0, 1/18, 5/12, 7/36), (0, 0, 1/2, 1/2), (0, 0, 0, 6)]
[(1/2, 1/138, 0, 1351/69), (0, 1/69, 0, 1115/69), (0, 0, 1/2, 23/2), (0, 0, 0, 23)]
[(1/2, 1/126, 11/42, 1691/126), (0, 1/63, 1/42, 799/126), (0, 0, 1/2, 41/2), (0, 0, 0, 21)]
[(1/2, 1/90, 0, 406/45), (0, 1/45, 0, 137/45), (0, 0, 1/2, 15/2), (0, 0, 0, 15)]
[(1/2, 0, 1/4, 5/4), (0, 1/6, 1/4, 19/12), (0, 0, 1/2, 1/2), (0, 0, 0, 2)]
[(1/2, 1/30, 2/5, 7/15), (0, 1/15, 3/10, 43/30), (0, 0, 1/2, 9/2), (0, 0, 0, 5)]
[(1/2, 1/102, 1/34, 1055/102), (0, 1/51, 1/17, 188/51), (0, 0, 1/2, 33/2), (0, 0, 0, 17)]
[(1/2, 1/42, 0, 88/21), (0, 1/21, 0, 29/21), (0, 0, 1/2, 7/2), (0, 0, 0, 7)]
[(1/2, 0, 0, 5/2), (0, 1/30, 1/2, 31/15), (0, 0, 1, 0), (0, 0, 0, 5)]
[(1/2, 1/42, 2/7, 121/21), (0, 1/21, 1/14, 211/42), (0, 0, 1/2, 13/2), (0, 0, 0, 7)]
[(1/2, 1/126, 2/21, 1300/63), (0, 1/63, 4/21, 1277/63), (0, 0, 1/2, 1/2), (0, 0, 0, 21)]
[(1/2, 1/54, 1/18, 323/54), (0, 1/27, 1/9, 80/27), (0, 0, 1/2, 1/2), (0, 0, 0, 9)]
[(1/2, 1/150, 3/25, 547/75), (0, 1/75, 6/25, 1094/75), (0, 0, 1/2, 1/2), (0, 0, 0, 25)]
[(1/2, 0, 1/4, 93/4), (0, 1/72, 7/16, 3271/144), (0, 0, 1/2, 45/2), (0, 0, 0, 24)]
[(1/2, 0, 1/4, 83/4), (0, 1/78, 19/52, 1759/156), (0, 0, 1/2, 31/2), (0, 0, 0, 26)]
[(1/2, 0, 1/4, 27/4), (0, 1/42, 1/28, 1093/84), (0, 0, 1/2, 27/2), (0, 0, 0, 14)]
[(1/2, 0, 0, 5/2), (0, 1/30, 1/2, 19/15), (0, 0, 1, 0), (0, 0, 0, 5)]
[(1/2, 1/18, 1/3, 22/9), (0, 1/9, 1/6, 43/18), (0, 0, 1/2, 5/2), (0, 0, 0, 3)]
[(1/2, 1/78, 2/13, 34/39), (0, 1/39, 4/13, 68/39), (0, 0, 1/2, 3/2), (0, 0, 0, 13)]
[(1/2, 0, 0, 3/2), (0, 1/18, 5/6, 4/9), (0, 0, 1, 2), (0, 0, 0, 3)]
[(1/2, 0, 1/4, 19/4), (0, 1/60, 13/40, 913/120), (0, 0, 1/2, 19/2), (0, 0, 0, 20)]
[(1/2, 0, 1/4, 13/4), (0, 1/12, 3/8, 1/24), (0, 0, 1/2, 5/2), (0, 0, 0, 4)]
[(1/2, 0, 1/4, 35/4), (0, 1/48, 13/32, 1393/96), (0, 0, 1/2, 3/2), (0, 0, 0, 16)]
[(1/2, 0, 1/4, 45/4), (0, 1/72, 3/16, 2515/144), (0, 0, 1/2, 45/2), (0, 0, 0, 24)]
[(1/2, 1/150, 21/50, 989/150), (0, 1/75, 17/50, 1153/150), (0, 0, 1/2, 11/2), (0, 0, 0, 25)]
[(1/2, 0, 1/4, 61/4), (0, 1/48, 5/32, 1111/96), (0, 0, 1/2, 29/2), (0, 0, 0, 16)]
[(1/2, 0, 1/4, 3/4), (0, 1/24, 5/16, 169/48), (0, 0, 1/2, 3/2), (0, 0, 0, 8)]
[(1/2, 1/150, 1/50, 2021/150), (0, 1/75, 1/25, 146/75), (0, 0, 1/2, 19/2), (0, 0, 0, 25)]
[(1/2, 1/66, 3/11, 241/33), (0, 1/33, 1/22, 139/66), (0, 0, 1/2, 3/2), (0, 0, 0, 11)]
[(1/2, 0, 0, 9/2), (0, 1/54, 5/18, 139/27), (0, 0, 1, 5), (0, 0, 0, 9)]
[(1/2, 0, 1/4, 35/4), (0, 1/42, 1/4, 187/84), (0, 0, 1/2, 7/2), (0, 0, 0, 14)]
[(1/2, 0, 1/4, 35/4), (0, 1/72, 13/48, 2545/144), (0, 0, 1/2, 35/2), (0, 0, 0, 24)]
[(1/2, 1/150, 11/50, 509/150), (0, 1/75, 11/25, 509/75), (0, 0, 1/2, 21/2), (0, 0, 0, 25)]
[(1/2, 1/78, 3/13, 85/39), (0, 1/39, 6/13, 170/39), (0, 0, 1/2, 7/2), (0, 0, 0, 13)]
[(1/2, 0, 1, 7/2), (0, 1/60, 1/20, 127/30), (0, 0, 2, 2), (0, 0, 0, 5)]
[(1/2, 0, 1/4, 67/4), (0, 1/72, 11/48, 2023/144), (0, 0, 1/2, 19/2), (0, 0, 0, 24)]
[(1/2, 0, 0, 11/2), (0, 1/66, 7/22, 103/33), (0, 0, 1, 6), (0, 0, 0, 11)]
[(1/2, 0, 0, 9/2), (0, 1/54, 13/18, 4/27), (0, 0, 1, 4), (0, 0, 0, 9)]
[(1/2, 0, 1/4, 83/4), (0, 1/72, 7/48, 3427/144), (0, 0, 1/2, 35/2), (0, 0, 0, 24)]
[(1/2, 0, 1/4, 13/4), (0, 1/48, 9/32, 1363/96), (0, 0, 1/2, 13/2), (0, 0, 0, 16)]
[(1/2, 0, 1/4, 19/4), (0, 1/72, 23/48, 115/144), (0, 0, 1/2, 19/2), (0, 0, 0, 24)]
[(1/2, 1/126, 1/3, 598/63), (0, 1/63, 1/6, 187/126), (0, 0, 1/2, 35/2), (0, 0, 0, 21)]
[(1/2, 0, 0, 13/2), (0, 1/78, 3/26, 454/39), (0, 0, 1, 8), (0, 0, 0, 13)]
[(1/2, 1/54, 1/6, 137/54), (0, 1/27, 1/3, 137/27), (0, 0, 1/2, 3/2), (0, 0, 0, 9)]
[(1/2, 0, 1/4, 19/4), (0, 1/24, 1/16, 229/48), (0, 0, 1/2, 3/2), (0, 0, 0, 8)]
[(1/2, 0, 1/4, 13/4), (0, 1/66, 15/44, 2869/132), (0, 0, 1/2, 13/2), (0, 0, 0, 22)]
[(1/2, 1/138, 2/23, 70/69), (0, 1/69, 4/23, 140/69), (0, 0, 1/2, 21/2), (0, 0, 0, 23)]
[(1/2, 1/126, 17/42, 1187/126), (0, 1/63, 13/42, 547/126), (0, 0, 1/2, 29/2), (0, 0, 0, 21)]
[(1/2, 0, 0, 5/2), (0, 1/30, 9/10, 37/15), (0, 0, 1, 4), (0, 0, 0, 5)]
[(1/2, 0, 1/4, 19/4), (0, 1/66, 1/44, 829/132), (0, 0, 1/2, 19/2), (0, 0, 0, 22)]
[(1/2, 0, 1, 7/2), (0, 1/60, 9/20, 13/30), (0, 0, 2, 2), (0, 0, 0, 5)]
[(1/2, 1/102, 1/17, 619/51), (0, 1/51, 2/17, 371/51), (0, 0, 1/2, 29/2), (0, 0, 0, 17)]
[(1/2, 0, 1/4, 75/4), (0, 1/66, 15/44, 1003/132), (0, 0, 1/2, 31/2), (0, 0, 0, 22)]
[(1/2, 0, 1, 5/2), (0, 1/60, 3/4, 31/30), (0, 0, 2, 0), (0, 0, 0, 5)]
[(1/2, 1/138, 3/46, 1421/138), (0, 1/69, 3/23, 1421/69), (0, 0, 1/2, 19/2), (0, 0, 0, 23)]
[(1/2, 0, 1/4, 5/4), (0, 1/66, 3/44, 2569/132), (0, 0, 1/2, 5/2), (0, 0, 0, 22)]
[(1/2, 0, 1/4, 51/4), (0, 1/48, 7/32, 739/96), (0, 0, 1/2, 19/2), (0, 0, 0, 16)]
[(1/2, 0, 1, 5/2), (0, 1/48, 25/16, 67/24), (0, 0, 2, 1), (0, 0, 0, 4)]
[(1/2, 1/78, 7/26, 911/78), (0, 1/39, 1/26, 67/78), (0, 0, 1/2, 19/2), (0, 0, 0, 13)]
[(1/2, 1/114, 9/19, 448/57), (0, 1/57, 17/38, 1051/114), (0, 0, 1/2, 13/2), (0, 0, 0, 19)]
[(1/2, 0, 1/4, 45/4), (0, 1/60, 3/8, 949/120), (0, 0, 1/2, 5/2), (0, 0, 0, 20)]
[(1/2, 1/54, 1/3, 28/27), (0, 1/27, 1/6, 193/54), (0, 0, 1/2, 15/2), (0, 0, 0, 9)]
[(1/2, 0, 1/4, 21/4), (0, 1/54, 5/12, 1813/108), (0, 0, 1/2, 21/2), (0, 0, 0, 18)]
