[(1/2, 0, 0, 17/2), (0, 1/646, 1/2, 4813/323), (0, 0, 1, 0), (0, 0, 0, 17)]
[(1/2, 1/38, 0, 6/19), (0, 1/19, 0, 12/19), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 0, 1/4, 69/4), (0, 1/608, 19/64, 4489/1216), (0, 0, 1/2, 5/2), (0, 0, 0, 32)]
[(1/2, 0, 0, 5/2), (0, 1/190, 1/2, 424/95), (0, 0, 1, 0), (0, 0, 0, 5)]
[(1/2, 0, 5/4, 7/4), (0, 1/760, 67/80, 571/304), (0, 0, 5/2, 7/2), (0, 0, 0, 8)]
[(1/2, 0, 0, 1/2), (0, 1/38, 1/2, 6/19), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 1/1102, 0, 2628/551), (0, 1/551, 0, 5256/551), (0, 0, 1/2, 29/2), (0, 0, 0, 29)]
[(1/2, 0, 0, 31/2), (0, 1/1178, 1/2, 15510/589), (0, 0, 1, 0), (0, 0, 0, 31)]
[(1/2, 0, 0, 23/2), (0, 1/874, 1/2, 5858/437), (0, 0, 1, 0), (0, 0, 0, 23)]
[(1/2, 0, 0, 37/2), (0, 1/1406, 1/2, 13154/703), (0, 0, 1, 0), (0, 0, 0, 37)]
[(1/2, 1/1178, 0, 15510/589), (0, 1/589, 0, 12761/589), (0, 0, 1/2, 31/2), (0, 0, 0, 31)]
[(1/2, 0, 1/4, 11/4), (0, 1/1368, 49/144, 1069/2736), (0, 0, 1/2, 11/2), (0, 0, 0, 72)]
[(1/2, 1/874, 0, 2077/437), (0, 1/437, 0, 4154/437), (0, 0, 1/2, 23/2), (0, 0, 0, 23)]
[(1/2, 1/646, 0, 1545/323), (0, 1/323, 0, 3090/323), (0, 0, 1/2, 17/2), (0, 0, 0, 17)]
[(1/2, 1/2166, 41/114, 65201/2166), (0, 1/1083, 25/114, 53509/2166), (0, 0, 1/2, 71/2), (0, 0, 0, 57)]
[(1/2, 1/874, 0, 5858/437), (0, 1/437, 0, 1665/437), (0, 0, 1/2, 23/2), (0, 0, 0, 23)]
[(1/2, 1/1406, 0, 13154/703), (0, 1/703, 0, 297/703), (0, 0, 1/2, 37/2), (0, 0, 0, 37)]
[(1/2, 1/190, 0, 424/95), (0, 1/95, 0, 373/95), (0, 0, 1/2, 5/2), (0, 0, 0, 5)]
[(1/2, 1/190, 0, 101/95), (0, 1/95, 0, 202/95), (0, 0, 1/2, 5/2), (0, 0, 0, 5)]
[(1/2, 0, 1, 1/2), (0, 1/608, 41/32, 519/304), (0, 0, 2, 1), (0, 0, 0, 8)]
[(1/2, 0, 0, 5/2), (0, 1/190, 1/2, 101/95), (0, 0, 1, 0), (0, 0, 0, 5)]
[(1/2, 0, 5/4, 17/4), (0, 1/950, 17/100, 3079/380), (0, 0, 5/2, 17/2), (0, 0, 0, 10)]
[(1/2, 0, 5/4, 17/4), (0, 1/570, 83/60, 989/228), (0, 0, 5/2, 5/2), (0, 0, 0, 6)]
[(1/2, 1/1102, 0, 5782/551), (0, 1/551, 0, 11564/551), (0, 0, 1/2, 29/2), (0, 0, 0, 29)]
[(1/2, 1/722, 0, 272/361), (0, 1/361, 0, 544/361), (0, 0, 1/2, 19/2), (0, 0, 0, 19)]
[(1/2, 1/2394, 383/126, 2545/342), (0, 1/1197, 325/126, 815/342), (0, 0, 7/2, 7/2), (0, 0, 0, 9)]
[(1/2, 1/1178, 0, 10437/589), (0, 1/589, 0, 2615/589), (0, 0, 1/2, 31/2), (0, 0, 0, 31)]
[(1/2, 0, 5/4, 41/4), (0, 1/1140, 233/120, 191/456), (0, 0, 5/2, 17/2), (0, 0, 0, 12)]
[(1/2, 1/2166, 7/57, 61414/1083), (0, 1/1083, 14/57, 61097/1083), (0, 0, 1/2, 59/2), (0, 0, 0, 57)]
[(1/2, 0, 0, 29/2), (0, 1/1102, 1/2, 5782/551), (0, 0, 1, 0), (0, 0, 0, 29)]
[(1/2, 1/1634, 0, 34928/817), (0, 1/817, 0, 34725/817), (0, 0, 1/2, 43/2), (0, 0, 0, 43)]
[(1/2, 1/646, 0, 4813/323), (0, 1/323, 0, 4135/323), (0, 0, 1/2, 17/2), (0, 0, 0, 17)]
[(1/2, 0, 0, 19/2), (0, 1/722, 1/2, 272/361), (0, 0, 1, 0), (0, 0, 0, 19)]
[(1/2, 1/950, 0, 2001/475), (0, 1/475, 0, 4002/475), (0, 0, 1/2, 25/2), (0, 0, 0, 25)]
[(1/2, 1/950, 0, 6124/475), (0, 1/475, 0, 373/475), (0, 0, 1/2, 25/2), (0, 0, 0, 25)]
[(1/2, 1/1786, 0, 4870/893), (0, 1/893, 0, 9740/893), (0, 0, 1/2, 47/2), (0, 0, 0, 47)]
[(1/2, 1/494, 4/13, 2172/247), (0, 1/247, 3/26, 43/494), (0, 0, 1/2, 9/2), (0, 0, 0, 13)]
[(1/2, 0, 1/4, 51/4), (0, 1/418, 1/44, 10189/836), (0, 0, 1/2, 7/2), (0, 0, 0, 22)]
