[(1/2, 0, 1/2, 16), (0, 1/64, 1/2, 439/64), (0, 0, 1, 0), (0, 0, 0, 32)]
[(1/2, 0, 1/2, 0), (0, 1/28, 0, 337/28), (0, 0, 1, 0), (0, 0, 0, 14)]
[(1/2, 0, 1/2, 0), (0, 1/12, 0, 17/12), (0, 0, 1, 0), (0, 0, 0, 6)]
[(1/2, 0, 1/2, 0), (0, 1/42, 0, 827/42), (0, 0, 1, 0), (0, 0, 0, 21)]
[(1/2, 0, 29/2, 0), (0, 1/58, 260/29, 1/2), (0, 0, 29, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/48, 0, 73/48), (0, 0, 1, 0), (0, 0, 0, 24)]
[(1/2, 0, 1/2, 0), (0, 1/42, 0, 631/42), (0, 0, 1, 0), (0, 0, 0, 21)]
[(1/2, 0, 1/2, 0), (0, 1/4, 0, 7/4), (0, 0, 1, 0), (0, 0, 0, 2)]
[(1/2, 0, 1/2, 0), (0, 1/46, 0, 65/46), (0, 0, 1, 0), (0, 0, 0, 23)]
[(1/2, 0, 27/2, 0), (0, 1/54, 392/27, 1/2), (0, 0, 27, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 14), (0, 1/56, 1/2, 1023/56), (0, 0, 1, 0), (0, 0, 0, 28)]
[(1/2, 0, 1/2, 0), (0, 1/8, 0, 23/8), (0, 0, 1, 0), (0, 0, 0, 4)]
[(1/2, 0, 19/2, 0), (0, 1/38, 11/19, 1/2), (0, 0, 19, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 18), (0, 1/60, 4/5, 647/60), (0, 0, 1, 6), (0, 0, 0, 30)]
[(1/2, 0, 1/2, 0), (0, 1/36, 0, 593/36), (0, 0, 1, 0), (0, 0, 0, 18)]
[(1/2, 0, 1/2, 0), (0, 1/36, 0, 431/36), (0, 0, 1, 0), (0, 0, 0, 18)]
[(1/2, 0, 1/2, 0), (0, 1/48, 0, 1097/48), (0, 0, 1, 0), (0, 0, 0, 24)]
[(1/2, 0, 21/2, 0), (0, 1/42, 346/21, 1/2), (0, 0, 21, 0), (0, 0, 0, 1)]
