[(1/2, 0, 0, 19/2), (0, 1/418, 1/2, 2144/209), (0, 0, 1, 0), (0, 0, 0, 19)]
[(1/2, 1/374, 0, 1627/187), (0, 1/187, 0, 75/187), (0, 0, 1/2, 17/2), (0, 0, 0, 17)]
[(1/2, 0, 0, 17/2), (0, 1/374, 1/2, 1627/187), (0, 0, 1, 0), (0, 0, 0, 17)]
[(1/2, 1/814, 0, 6082/407), (0, 1/407, 0, 12164/407), (0, 0, 1/2, 37/2), (0, 0, 0, 37)]
[(1/2, 1/1738, 0, 41326/869), (0, 1/869, 0, 14001/869), (0, 0, 1/2, 79/2), (0, 0, 0, 79)]
[(1/2, 1/946, 0, 7292/473), (0, 1/473, 0, 14584/473), (0, 0, 1/2, 43/2), (0, 0, 0, 43)]
[(1/2, 0, 1, 25/2), (0, 1/616, 83/56, 1913/308), (0, 0, 2, 11), (0, 0, 0, 14)]
[(1/2, 1/814, 0, 14453/407), (0, 1/407, 0, 13847/407), (0, 0, 1/2, 37/2), (0, 0, 0, 37)]
[(1/2, 1/638, 0, 5763/319), (0, 1/319, 0, 2275/319), (0, 0, 1/2, 29/2), (0, 0, 0, 29)]
[(1/2, 1/1166, 0, 20118/583), (0, 1/583, 0, 9337/583), (0, 0, 1/2, 53/2), (0, 0, 0, 53)]
[(1/2, 1/242, 0, 208/121), (0, 1/121, 0, 416/121), (0, 0, 1/2, 11/2), (0, 0, 0, 11)]
[(1/2, 1/1606, 0, 31008/803), (0, 1/803, 0, 3397/803), (0, 0, 1/2, 73/2), (0, 0, 0, 73)]
[(1/2, 1/1034, 0, 18358/517), (0, 1/517, 0, 12417/517), (0, 0, 1/2, 47/2), (0, 0, 0, 47)]
[(1/2, 0, 0, 3/2), (0, 1/594, 307/54, 28/33), (0, 0, 9, 1), (0, 0, 0, 3)]
[(1/2, 1/418, 0, 2144/209), (0, 1/209, 0, 317/209), (0, 0, 1/2, 19/2), (0, 0, 0, 19)]
[(1/2, 1/374, 0, 2419/187), (0, 1/187, 0, 1659/187), (0, 0, 1/2, 17/2), (0, 0, 0, 17)]
[(1/2, 0, 1/4, 89/4), (0, 1/550, 19/100, 30829/1100), (0, 0, 1/2, 89/2), (0, 0, 0, 50)]
[(1/2, 1/902, 0, 7952/451), (0, 1/451, 0, 15904/451), (0, 0, 1/2, 41/2), (0, 0, 0, 41)]
[(1/2, 0, 0, 17/2), (0, 1/374, 1/2, 2419/187), (0, 0, 1, 0), (0, 0, 0, 17)]
[(1/2, 0, 3/4, 5/4), (0, 1/1056, 187/192, 8641/704), (0, 0, 3/2, 5/2), (0, 0, 0, 32)]
[(1/2, 1/418, 0, 2188/209), (0, 1/209, 0, 405/209), (0, 0, 1/2, 19/2), (0, 0, 0, 19)]
[(1/2, 0, 0, 1/2), (0, 1/22, 1/2, 10/11), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 0, 0, 11/2), (0, 1/242, 1/2, 208/121), (0, 0, 1, 0), (0, 0, 0, 11)]
[(1/2, 0, 0, 13/2), (0, 1/858, 1/78, 1613/143), (0, 0, 3, 6), (0, 0, 0, 13)]
[(1/2, 1/638, 0, 6852/319), (0, 1/319, 0, 4453/319), (0, 0, 1/2, 29/2), (0, 0, 0, 29)]
[(1/2, 1/22, 0, 10/11), (0, 1/11, 0, 9/11), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 1/1562, 0, 21361/781), (0, 1/781, 0, 42722/781), (0, 0, 1/2, 71/2), (0, 0, 0, 71)]
[(1/2, 1/1034, 0, 8150/517), (0, 1/517, 0, 16300/517), (0, 0, 1/2, 47/2), (0, 0, 0, 47)]
[(1/2, 0, 3, 5/2), (0, 1/528, 163/48, 249/88), (0, 0, 6, 1), (0, 0, 0, 4)]
[(1/2, 0, 1, 3/2), (0, 1/1012, 5/92, 6423/506), (0, 0, 2, 3), (0, 0, 0, 23)]
[(1/2, 0, 0, 19/2), (0, 1/418, 1/2, 2188/209), (0, 0, 1, 0), (0, 0, 0, 19)]
[(1/2, 1/902, 0, 12220/451), (0, 1/451, 0, 5949/451), (0, 0, 1/2, 41/2), (0, 0, 0, 41)]
[(1/2, 1/1738, 0, 58530/869), (0, 1/869, 0, 48409/869), (0, 0, 1/2, 79/2), (0, 0, 0, 79)]
[(1/2, 1/946, 0, 9349/473), (0, 1/473, 0, 18698/473), (0, 0, 1/2, 43/2), (0, 0, 0, 43)]
[(1/2, 0, 1/4, 111/4), (0, 1/374, 15/68, 23855/748), (0, 0, 1/2, 43/2), (0, 0, 0, 34)]
[(1/2, 0, 3/4, 53/4), (0, 1/462, 115/84, 3361/308), (0, 0, 3/2, 25/2), (0, 0, 0, 14)]
[(1/2, 1/1474, 33/134, 23945/1474), (0, 1/737, 33/67, 23945/737), (0, 0, 1/2, 125/2), (0, 0, 0, 67)]
[(1/2, 0, 3/4, 53/4), (0, 1/528, 79/96, 4109/352), (0, 0, 3/2, 21/2), (0, 0, 0, 16)]
[(1/2, 1/1694, 32/77, 61742/847), (0, 1/847, 51/154, 5573/1694), (0, 0, 1/2, 131/2), (0, 0, 0, 77)]
[(1/2, 0, 1, 17/2), (0, 1/440, 67/40, 109/220), (0, 0, 2, 7), (0, 0, 0, 10)]
[(1/2, 0, 0, 25/2), (0, 1/550, 13/50, 3519/275), (0, 0, 1, 24), (0, 0, 0, 25)]
[(1/2, 0, 1/4, 121/4), (0, 1/440, 9/80, 33711/880), (0, 0, 1/2, 41/2), (0, 0, 0, 40)]
[(1/2, 0, 1/4, 103/4), (0, 1/506, 43/92, 46339/1012), (0, 0, 1/2, 11/2), (0, 0, 0, 46)]
[(1/2, 0, 1/4, 201/4), (0, 1/748, 11/136, 55469/1496), (0, 0, 1/2, 65/2), (0, 0, 0, 68)]
[(1/2, 0, 23/4, 7/4), (0, 1/506, 311/92, 7/44), (0, 0, 23/2, 3/2), (0, 0, 0, 2)]
[(1/2, 0, 3/4, 37/4), (0, 1/330, 29/60, 1623/220), (0, 0, 3/2, 17/2), (0, 0, 0, 10)]
[(1/2, 1/1914, 37/174, 1323/638), (0, 1/957, 37/87, 1323/319), (0, 0, 3/2, 35/2), (0, 0, 0, 29)]
[(1/2, 0, 0, 7/2), (0, 1/462, 37/42, 40/77), (0, 0, 3, 4), (0, 0, 0, 7)]
[(1/2, 1/1738, 10/79, 52711/869), (0, 1/869, 20/79, 36771/869), (0, 0, 1/2, 17/2), (0, 0, 0, 79)]
[(1/2, 1/594, 1/54, 179/198), (0, 1/297, 1/27, 179/99), (0, 0, 3/2, 1/2), (0, 0, 0, 9)]
[(1/2, 0, 1/4, 1/4), (0, 1/550, 1/100, 29399/1100), (0, 0, 1/2, 1/2), (0, 0, 0, 50)]
[(1/2, 1/1914, 91/174, 4645/638), (0, 1/957, 91/87, 4645/319), (0, 0, 3/2, 5/2), (0, 0, 0, 29)]
[(1/2, 1/726, 35/66, 707/242), (0, 1/363, 35/33, 707/121), (0, 0, 3/2, 3/2), (0, 0, 0, 11)]
[(1/2, 0, 3/4, 13/4), (0, 1/330, 79/60, 677/220), (0, 0, 3/2, 13/2), (0, 0, 0, 10)]
[(1/2, 0, 1/4, 39/4), (0, 1/176, 1/32, 2537/352), (0, 0, 1/2, 7/2), (0, 0, 0, 16)]
[(1/2, 0, 1/4, 151/4), (0, 1/440, 19/80, 10171/880), (0, 0, 1/2, 71/2), (0, 0, 0, 40)]
[(1/2, 0, 1/4, 71/4), (0, 1/352, 23/64, 20687/704), (0, 0, 1/2, 7/2), (0, 0, 0, 32)]
[(1/2, 1/770, 4/35, 13309/385), (0, 1/385, 8/35, 13143/385), (0, 0, 1/2, 19/2), (0, 0, 0, 35)]
[(1/2, 0, 1, 3/2), (0, 1/352, 19/32, 1407/176), (0, 0, 2, 3), (0, 0, 0, 8)]
[(1/2, 1/1474, 17/134, 88537/1474), (0, 1/737, 17/67, 39158/737), (0, 0, 1/2, 91/2), (0, 0, 0, 67)]
[(1/2, 0, 1/4, 31/4), (0, 1/638, 13/116, 72189/1276), (0, 0, 1/2, 31/2), (0, 0, 0, 58)]
[(1/2, 1/506, 210/23, 10/11), (0, 1/253, 311/46, 7/22), (0, 0, 23/2, 1/2), (0, 0, 0, 1)]
[(1/2, 0, 0, 29/2), (0, 1/638, 17/58, 9052/319), (0, 0, 1, 16), (0, 0, 0, 29)]
[(1/2, 0, 1, 23/2), (0, 1/616, 51/56, 1231/308), (0, 0, 2, 9), (0, 0, 0, 14)]
[(1/2, 1/1166, 29/106, 6125/1166), (0, 1/583, 5/106, 30323/1166), (0, 0, 1/2, 75/2), (0, 0, 0, 53)]
[(1/2, 0, 3, 7/2), (0, 1/528, 179/48, 51/88), (0, 0, 6, 3), (0, 0, 0, 4)]
[(1/2, 0, 0, 25/2), (0, 1/550, 47/50, 2001/275), (0, 0, 1, 14), (0, 0, 0, 25)]
[(1/2, 0, 1/4, 89/4), (0, 1/308, 19/56, 7685/616), (0, 0, 1/2, 33/2), (0, 0, 0, 28)]
[(1/2, 0, 1/4, 71/4), (0, 1/220, 9/40, 4561/440), (0, 0, 1/2, 31/2), (0, 0, 0, 20)]
[(1/2, 0, 0, 25/2), (0, 1/550, 3/50, 5026/275), (0, 0, 1, 11), (0, 0, 0, 25)]
[(1/2, 0, 1/4, 41/4), (0, 1/880, 21/160, 29619/1760), (0, 0, 1/2, 41/2), (0, 0, 0, 80)]
[(1/2, 0, 0, 19/2), (0, 1/418, 11/38, 648/209), (0, 0, 1, 2), (0, 0, 0, 19)]
[(1/2, 1/1034, 6/47, 14123/517), (0, 1/517, 12/47, 3947/517), (0, 0, 1/2, 59/2), (0, 0, 0, 47)]
[(1/2, 0, 1/4, 119/4), (0, 1/440, 11/80, 33491/880), (0, 0, 1/2, 39/2), (0, 0, 0, 40)]
[(1/2, 1/814, 16/37, 7853/407), (0, 1/407, 27/74, 20423/814), (0, 0, 1/2, 27/2), (0, 0, 0, 37)]
[(1/2, 0, 1, 1/2), (0, 1/88, 13/8, 87/44), (0, 0, 2, 1), (0, 0, 0, 2)]
[(1/2, 0, 19/4, 3/4), (0, 1/418, 533/76, 49/44), (0, 0, 19/2, 3/2), (0, 0, 0, 2)]
[(1/2, 1/1562, 13/142, 1681/1562), (0, 1/781, 13/71, 1681/781), (0, 0, 1/2, 87/2), (0, 0, 0, 71)]
[(1/2, 0, 0, 35/2), (0, 1/770, 47/70, 11901/385), (0, 0, 1, 29), (0, 0, 0, 35)]
[(1/2, 0, 0, 19/2), (0, 1/418, 17/38, 241/209), (0, 0, 1, 3), (0, 0, 0, 19)]
[(1/2, 0, 0, 31/2), (0, 1/682, 35/62, 2441/341), (0, 0, 1, 8), (0, 0, 0, 31)]
[(1/2, 1/1430, 14/65, 9349/715), (0, 1/715, 28/65, 18698/715), (0, 0, 1/2, 19/2), (0, 0, 0, 65)]
[(1/2, 0, 1/4, 71/4), (0, 1/572, 17/104, 6937/1144), (0, 0, 1/2, 71/2), (0, 0, 0, 52)]
[(1/2, 0, 1/4, 23/4), (0, 1/176, 11/32, 3923/352), (0, 0, 1/2, 23/2), (0, 0, 0, 16)]
[(1/2, 0, 3, 1/2), (0, 1/660, 197/60, 183/110), (0, 0, 6, 1), (0, 0, 0, 5)]
[(1/2, 1/1430, 63/130, 48013/1430), (0, 1/715, 61/130, 53841/1430), (0, 0, 1/2, 59/2), (0, 0, 0, 65)]
[(1/2, 0, 1, 7/2), (0, 1/880, 93/80, 21/440), (0, 0, 2, 7), (0, 0, 0, 20)]
[(1/2, 0, 0, 17/2), (0, 1/374, 9/34, 2969/187), (0, 0, 1, 5), (0, 0, 0, 17)]
[(1/2, 1/1298, 24/59, 2353/649), (0, 1/649, 37/118, 12657/1298), (0, 0, 1/2, 113/2), (0, 0, 0, 59)]
[(1/2, 1/1078, 47/98, 11625/1078), (0, 1/539, 45/98, 1151/1078), (0, 0, 1/2, 41/2), (0, 0, 0, 49)]
[(1/2, 0, 1/4, 9/4), (0, 1/440, 19/80, 15429/880), (0, 0, 1/2, 9/2), (0, 0, 0, 40)]
[(1/2, 1/814, 2/37, 76/407), (0, 1/407, 4/37, 152/407), (0, 0, 1/2, 73/2), (0, 0, 0, 37)]
[(1/2, 1/1078, 22/49, 7897/539), (0, 1/539, 39/98, 39673/1078), (0, 0, 1/2, 83/2), (0, 0, 0, 49)]
[(1/2, 1/1122, 35/102, 3633/374), (0, 1/561, 35/51, 454/187), (0, 0, 3/2, 7/2), (0, 0, 0, 17)]
[(1/2, 1/1078, 13/49, 12055/539), (0, 1/539, 3/98, 2405/1078), (0, 0, 1/2, 85/2), (0, 0, 0, 49)]
[(1/2, 0, 1/4, 25/4), (0, 1/418, 7/76, 13625/836), (0, 0, 1/2, 25/2), (0, 0, 0, 38)]
