[(1/2, 0, 0, 11/2), (0, 1/154, 1/2, 156/77), (0, 0, 1, 0), (0, 0, 0, 11)]
[(1/2, 1/518, 0, 5518/259), (0, 1/259, 0, 1453/259), (0, 0, 1/2, 37/2), (0, 0, 0, 37)]
[(1/2, 0, 0, 25/2), (0, 1/350, 7/50, 2116/175), (0, 0, 1, 24), (0, 0, 0, 25)]
[(1/2, 1/266, 0, 730/133), (0, 1/133, 0, 1460/133), (0, 0, 1/2, 19/2), (0, 0, 0, 19)]
[(1/2, 1/434, 0, 6456/217), (0, 1/217, 0, 6185/217), (0, 0, 1/2, 31/2), (0, 0, 0, 31)]
[(1/2, 0, 0, 7/2), (0, 1/98, 1/2, 58/49), (0, 0, 1, 0), (0, 0, 0, 7)]
[(1/2, 0, 2, 7/2), (0, 1/336, 25/48, 29/84), (0, 0, 4, 1), (0, 0, 0, 6)]
[(1/2, 1/154, 0, 156/77), (0, 1/77, 0, 312/77), (0, 0, 1/2, 11/2), (0, 0, 0, 11)]
[(1/2, 1/798, 13/114, 29201/798), (0, 1/399, 13/57, 6458/399), (0, 0, 1/2, 73/2), (0, 0, 0, 57)]
[(1/2, 0, 0, 11/2), (0, 1/154, 1/2, 86/77), (0, 0, 1, 0), (0, 0, 0, 11)]
[(1/2, 1/406, 0, 4426/203), (0, 1/203, 0, 2965/203), (0, 0, 1/2, 29/2), (0, 0, 0, 29)]
[(1/2, 1/98, 0, 58/49), (0, 1/49, 0, 116/49), (0, 0, 1/2, 7/2), (0, 0, 0, 7)]
[(1/2, 0, 0, 21/2), (0, 1/294, 41/42, 2333/147), (0, 0, 1, 16), (0, 0, 0, 21)]
[(1/2, 0, 0, 1/2), (0, 1/14, 1/2, 2/7), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 1/434, 0, 2193/217), (0, 1/217, 0, 4386/217), (0, 0, 1/2, 31/2), (0, 0, 0, 31)]
[(1/2, 1/322, 0, 1122/161), (0, 1/161, 0, 2244/161), (0, 0, 1/2, 23/2), (0, 0, 0, 23)]
[(1/2, 0, 0, 23/2), (0, 1/322, 1/2, 1122/161), (0, 0, 1, 0), (0, 0, 0, 23)]
[(1/2, 1/406, 0, 4825/203), (0, 1/203, 0, 3763/203), (0, 0, 1/2, 29/2), (0, 0, 0, 29)]
[(1/2, 1/266, 0, 2158/133), (0, 1/133, 0, 1789/133), (0, 0, 1/2, 19/2), (0, 0, 0, 19)]
[(1/2, 1/322, 0, 3110/161), (0, 1/161, 0, 2517/161), (0, 0, 1/2, 23/2), (0, 0, 0, 23)]
[(1/2, 1/14, 0, 2/7), (0, 1/7, 0, 4/7), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 1/658, 0, 3215/329), (0, 1/329, 0, 6430/329), (0, 0, 1/2, 47/2), (0, 0, 0, 47)]
[(1/2, 1/518, 0, 5434/259), (0, 1/259, 0, 1285/259), (0, 0, 1/2, 37/2), (0, 0, 0, 37)]
[(1/2, 0, 0, 19/2), (0, 1/266, 1/2, 730/133), (0, 0, 1, 0), (0, 0, 0, 19)]
[(1/2, 0, 0, 23/2), (0, 1/322, 1/2, 3110/161), (0, 0, 1, 0), (0, 0, 0, 23)]
[(1/2, 0, 0, 21/2), (0, 1/294, 11/42, 2011/147), (0, 0, 1, 20), (0, 0, 0, 21)]
[(1/2, 0, 0, 19/2), (0, 1/266, 1/2, 2158/133), (0, 0, 1, 0), (0, 0, 0, 19)]
[(1/2, 1/154, 0, 86/77), (0, 1/77, 0, 172/77), (0, 0, 1/2, 11/2), (0, 0, 0, 11)]
[(1/2, 0, 0, 21/2), (0, 1/294, 5/42, 1955/147), (0, 0, 1, 4), (0, 0, 0, 21)]
[(1/2, 1/378, 19/54, 1775/378), (0, 1/189, 11/54, 4495/378), (0, 0, 1/2, 49/2), (0, 0, 0, 27)]
[(1/2, 0, 4, 3/2), (0, 1/224, 47/32, 39/28), (0, 0, 8, 1), (0, 0, 0, 2)]
[(1/2, 1/686, 19/49, 11615/343), (0, 1/343, 27/98, 7701/686), (0, 0, 1/2, 15/2), (0, 0, 0, 49)]
[(1/2, 1/518, 16/37, 2963/259), (0, 1/259, 27/74, 10039/518), (0, 0, 1/2, 7/2), (0, 0, 0, 37)]
[(1/2, 1/518, 5/74, 17791/518), (0, 1/259, 5/37, 8208/259), (0, 0, 1/2, 7/2), (0, 0, 0, 37)]
[(1/2, 1/546, 49/39, 61/21), (0, 1/273, 98/39, 59/21), (0, 0, 13/2, 5/2), (0, 0, 0, 3)]
[(1/2, 1/126, 4/9, 422/63), (0, 1/63, 7/18, 869/126), (0, 0, 1/2, 13/2), (0, 0, 0, 9)]
[(1/2, 0, 0, 23/2), (0, 1/322, 45/46, 1346/161), (0, 0, 1, 1), (0, 0, 0, 23)]
[(1/2, 0, 2, 1/2), (0, 1/280, 153/40, 337/70), (0, 0, 4, 1), (0, 0, 0, 5)]
[(1/2, 1/714, 43/102, 25757/714), (0, 1/357, 35/102, 31879/714), (0, 0, 1/2, 55/2), (0, 0, 0, 51)]
[(1/2, 1/462, 1/66, 2027/462), (0, 1/231, 1/33, 2027/231), (0, 0, 1/2, 7/2), (0, 0, 0, 33)]
[(1/2, 1/406, 5/29, 814/203), (0, 1/203, 10/29, 1628/203), (0, 0, 1/2, 41/2), (0, 0, 0, 29)]
[(1/2, 0, 0, 3/2), (0, 1/168, 49/24, 32/21), (0, 0, 4, 2), (0, 0, 0, 3)]
[(1/2, 1/434, 14/31, 1059/217), (0, 1/217, 25/62, 6189/434), (0, 0, 1/2, 53/2), (0, 0, 0, 31)]
[(1/2, 0, 0, 9/2), (0, 1/126, 7/18, 373/63), (0, 0, 1, 7), (0, 0, 0, 9)]
[(1/2, 1/546, 37/78, 15383/546), (0, 1/273, 35/78, 7561/546), (0, 0, 1/2, 7/2), (0, 0, 0, 39)]
