[(1/2, 0, 0, 23/2), (0, 1/322, 1/2, 555/161), (0, 0, 1, 0), (0, 0, 0, 23)]
[(1/2, 0, 0, 43/2), (0, 1/602, 1/2, 8304/301), (0, 0, 1, 0), (0, 0, 0, 43)]
[(1/2, 1/994, 0, 17733/497), (0, 1/497, 0, 179/497), (0, 0, 1/2, 71/2), (0, 0, 0, 71)]
[(1/2, 1/322, 0, 3677/161), (0, 1/161, 0, 3651/161), (0, 0, 1/2, 23/2), (0, 0, 0, 23)]
[(1/2, 1/1022, 0, 6778/511), (0, 1/511, 0, 13556/511), (0, 0, 1/2, 73/2), (0, 0, 0, 73)]
[(1/2, 1/686, 0, 7492/343), (0, 1/343, 0, 14984/343), (0, 0, 1/2, 49/2), (0, 0, 0, 49)]
[(1/2, 0, 0, 45/2), (0, 1/630, 7/90, 10334/315), (0, 0, 1, 41), (0, 0, 0, 45)]
[(1/2, 1/238, 0, 1416/119), (0, 1/119, 0, 809/119), (0, 0, 1/2, 17/2), (0, 0, 0, 17)]
[(1/2, 0, 0, 35/2), (0, 1/490, 9/10, 1661/245), (0, 0, 1, 21), (0, 0, 0, 35)]
[(1/2, 1/602, 0, 12035/301), (0, 1/301, 0, 11127/301), (0, 0, 1/2, 43/2), (0, 0, 0, 43)]
[(1/2, 0, 2, 19/2), (0, 1/616, 311/88, 617/154), (0, 0, 4, 8), (0, 0, 0, 11)]
[(1/2, 0, 0, 17/2), (0, 1/238, 1/2, 1185/119), (0, 0, 1, 0), (0, 0, 0, 17)]
[(1/2, 1/238, 0, 1185/119), (0, 1/119, 0, 347/119), (0, 0, 1/2, 17/2), (0, 0, 0, 17)]
[(1/2, 1/910, 4/65, 9606/455), (0, 1/455, 8/65, 19212/455), (0, 0, 1/2, 121/2), (0, 0, 0, 65)]
[(1/2, 0, 0, 29/2), (0, 1/406, 1/2, 2970/203), (0, 0, 1, 0), (0, 0, 0, 29)]
[(1/2, 0, 0, 7/2), (0, 1/490, 159/70, 300/49), (0, 0, 5, 6), (0, 0, 0, 7)]
[(1/2, 1/406, 0, 394/203), (0, 1/203, 0, 788/203), (0, 0, 1/2, 29/2), (0, 0, 0, 29)]
[(1/2, 1/406, 0, 2970/203), (0, 1/203, 0, 53/203), (0, 0, 1/2, 29/2), (0, 0, 0, 29)]
[(1/2, 0, 0, 17/2), (0, 1/238, 1/2, 1416/119), (0, 0, 1, 0), (0, 0, 0, 17)]
[(1/2, 1/602, 0, 8304/301), (0, 1/301, 0, 3665/301), (0, 0, 1/2, 43/2), (0, 0, 0, 43)]
[(1/2, 1/98, 0, 289/49), (0, 1/49, 0, 235/49), (0, 0, 1/2, 7/2), (0, 0, 0, 7)]
[(1/2, 0, 0, 7/2), (0, 1/98, 1/2, 289/49), (0, 0, 1, 0), (0, 0, 0, 7)]
[(1/2, 1/1050, 37/150, 75653/1050), (0, 1/525, 37/75, 36278/525), (0, 0, 1/2, 121/2), (0, 0, 0, 75)]
[(1/2, 1/182, 0, 198/91), (0, 1/91, 0, 396/91), (0, 0, 1/2, 13/2), (0, 0, 0, 13)]
[(1/2, 1/1218, 53/174, 361/1218), (0, 1/609, 19/174, 43961/1218), (0, 0, 1/2, 103/2), (0, 0, 0, 87)]
[(1/2, 1/1218, 22/87, 6610/609), (0, 1/609, 1/174, 19741/1218), (0, 0, 1/2, 11/2), (0, 0, 0, 87)]
[(1/2, 1/322, 0, 555/161), (0, 1/161, 0, 1110/161), (0, 0, 1/2, 23/2), (0, 0, 0, 23)]
[(1/2, 0, 0, 13/2), (0, 1/182, 1/2, 478/91), (0, 0, 1, 0), (0, 0, 0, 13)]
[(1/2, 0, 0, 23/2), (0, 1/322, 1/2, 3677/161), (0, 0, 1, 0), (0, 0, 0, 23)]
[(1/2, 1/1050, 341/150, 2959/210), (0, 1/525, 307/150, 2663/210), (0, 0, 5/2, 1/2), (0, 0, 0, 15)]
[(1/2, 1/1106, 0, 24880/553), (0, 1/553, 0, 6073/553), (0, 0, 1/2, 79/2), (0, 0, 0, 79)]
[(1/2, 1/182, 0, 478/91), (0, 1/91, 0, 956/91), (0, 0, 1/2, 13/2), (0, 0, 0, 13)]
[(1/2, 1/910, 33/65, 153/91), (0, 1/455, 66/65, 306/91), (0, 0, 5/2, 11/2), (0, 0, 0, 13)]
[(1/2, 0, 0, 29/2), (0, 1/406, 1/2, 394/203), (0, 0, 1, 0), (0, 0, 0, 29)]
[(1/2, 1/14, 0, 2/7), (0, 1/7, 0, 4/7), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 1/1022, 0, 3880/511), (0, 1/511, 0, 7760/511), (0, 0, 1/2, 73/2), (0, 0, 0, 73)]
[(1/2, 0, 0, 13/2), (0, 1/182, 1/2, 198/91), (0, 0, 1, 0), (0, 0, 0, 13)]
[(1/2, 0, 0, 1/2), (0, 1/14, 1/2, 2/7), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 1/350, 91/50, 61/70), (0, 1/175, 57/50, 157/70), (0, 0, 5/2, 9/2), (0, 0, 0, 5)]
[(1/2, 1/574, 10/41, 6113/287), (0, 1/287, 20/41, 459/287), (0, 0, 1/2, 59/2), (0, 0, 0, 41)]
[(1/2, 1/1162, 4/83, 47140/581), (0, 1/581, 8/83, 46057/581), (0, 0, 1/2, 1/2), (0, 0, 0, 83)]
[(1/2, 1/686, 41/98, 15369/686), (0, 1/343, 33/98, 18047/686), (0, 0, 1/2, 37/2), (0, 0, 0, 49)]
[(1/2, 0, 0, 9/2), (0, 1/504, 223/72, 319/63), (0, 0, 4, 7), (0, 0, 0, 9)]
[(1/2, 0, 0, 27/2), (0, 1/378, 23/54, 2312/189), (0, 0, 1, 16), (0, 0, 0, 27)]
[(1/2, 0, 0, 7/2), (0, 1/196, 7/4, 316/49), (0, 0, 2, 0), (0, 0, 0, 7)]
[(1/2, 1/938, 17/67, 21856/469), (0, 1/469, 1/134, 58815/938), (0, 0, 1/2, 61/2), (0, 0, 0, 67)]
[(1/2, 0, 0, 13/2), (0, 1/364, 25/52, 1156/91), (0, 0, 2, 6), (0, 0, 0, 13)]
[(1/2, 0, 0, 27/2), (0, 1/378, 41/54, 2431/189), (0, 0, 1, 20), (0, 0, 0, 27)]
[(1/2, 1/1050, 91/150, 61/210), (0, 1/525, 91/75, 61/105), (0, 0, 5/2, 29/2), (0, 0, 0, 15)]
