[(1/2, 1/6, 0, 1/3), (0, 1/3, 0, 2/3), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 1/402, 0, 9109/201), (0, 1/201, 0, 4751/201), (0, 0, 1/2, 67/2), (0, 0, 0, 67)]
[(1/2, 1/474, 0, 1423/237), (0, 1/237, 0, 2846/237), (0, 0, 1/2, 79/2), (0, 0, 0, 79)]
[(1/2, 0, 1/4, 43/4), (0, 1/66, 7/44, 139/132), (0, 0, 1/2, 43/2), (0, 0, 0, 22)]
[(1/2, 1/18, 1/6, 17/18), (0, 1/9, 1/3, 17/9), (0, 0, 1/2, 1/2), (0, 0, 0, 3)]
[(1/2, 0, 1/4, 131/4), (0, 1/198, 7/132, 5947/396), (0, 0, 1/2, 131/2), (0, 0, 0, 66)]
[(1/2, 1/414, 25/138, 10187/414), (0, 1/207, 25/69, 10187/207), (0, 0, 1/2, 1/2), (0, 0, 0, 69)]
[(1/2, 0, 1/4, 131/4), (0, 1/198, 37/132, 6505/396), (0, 0, 1/2, 131/2), (0, 0, 0, 66)]
[(1/2, 1/222, 0, 1882/111), (0, 1/111, 0, 3764/111), (0, 0, 1/2, 37/2), (0, 0, 0, 37)]
[(1/2, 1/414, 67/138, 1727/414), (0, 1/207, 65/138, 3247/414), (0, 0, 1/2, 1/2), (0, 0, 0, 69)]
[(1/2, 0, 1/4, 93/4), (0, 1/138, 27/92, 7609/276), (0, 0, 1/2, 1/2), (0, 0, 0, 46)]
[(1/2, 1/222, 0, 856/111), (0, 1/111, 0, 1712/111), (0, 0, 1/2, 37/2), (0, 0, 0, 37)]
[(1/2, 1/66, 1/11, 199/33), (0, 1/33, 2/11, 35/33), (0, 0, 1/2, 21/2), (0, 0, 0, 11)]
[(1/2, 1/66, 9/22, 53/66), (0, 1/33, 7/22, 139/66), (0, 0, 1/2, 21/2), (0, 0, 0, 11)]
[(1/2, 1/138, 0, 412/69), (0, 1/69, 0, 824/69), (0, 0, 1/2, 23/2), (0, 0, 0, 23)]
[(1/2, 0, 0, 27/2), (0, 1/162, 1/2, 1198/81), (0, 0, 1, 0), (0, 0, 0, 27)]
[(1/2, 1/198, 0, 2440/99), (0, 1/99, 0, 1613/99), (0, 0, 1/2, 33/2), (0, 0, 0, 33)]
[(1/2, 1/54, 1/18, 71/54), (0, 1/27, 1/9, 71/27), (0, 0, 1/2, 1/2), (0, 0, 0, 9)]
[(1/2, 1/426, 0, 14719/213), (0, 1/213, 0, 14315/213), (0, 0, 1/2, 71/2), (0, 0, 0, 71)]
[(1/2, 1/138, 21/46, 527/138), (0, 1/69, 19/46, 1123/138), (0, 0, 1/2, 45/2), (0, 0, 0, 23)]
[(1/2, 1/426, 0, 10486/213), (0, 1/213, 0, 5849/213), (0, 0, 1/2, 71/2), (0, 0, 0, 71)]
[(1/2, 0, 1/4, 5/4), (0, 1/6, 1/4, 19/12), (0, 0, 1/2, 1/2), (0, 0, 0, 2)]
[(1/2, 1/366, 51/122, 1535/366), (0, 1/183, 41/122, 2887/366), (0, 0, 1/2, 1/2), (0, 0, 0, 61)]
[(1/2, 0, 1/4, 43/4), (0, 1/66, 15/44, 763/132), (0, 0, 1/2, 43/2), (0, 0, 0, 22)]
[(1/2, 0, 0, 37/2), (0, 1/222, 1/2, 856/111), (0, 0, 1, 0), (0, 0, 0, 37)]
[(1/2, 0, 1, 23/2), (0, 1/228, 85/76, 1399/114), (0, 0, 2, 4), (0, 0, 0, 19)]
[(1/2, 0, 1/4, 13/4), (0, 1/18, 5/12, 151/36), (0, 0, 1/2, 1/2), (0, 0, 0, 6)]
[(1/2, 1/366, 5/61, 6766/183), (0, 1/183, 10/61, 2369/183), (0, 0, 1/2, 1/2), (0, 0, 0, 61)]
[(1/2, 0, 0, 23/2), (0, 1/138, 1/2, 412/69), (0, 0, 1, 0), (0, 0, 0, 23)]
[(1/2, 1/402, 0, 13336/201), (0, 1/201, 0, 13205/201), (0, 0, 1/2, 67/2), (0, 0, 0, 67)]
[(1/2, 0, 1/4, 77/4), (0, 1/240, 29/160, 6703/480), (0, 0, 1/2, 77/2), (0, 0, 0, 80)]
[(1/2, 0, 1/4, 107/4), (0, 1/222, 59/148, 27367/444), (0, 0, 1/2, 107/2), (0, 0, 0, 74)]
[(1/2, 0, 1/4, 35/4), (0, 1/54, 7/36, 115/108), (0, 0, 1/2, 35/2), (0, 0, 0, 18)]
[(1/2, 1/162, 5/27, 1993/81), (0, 1/81, 10/27, 1799/81), (0, 0, 1/2, 1/2), (0, 0, 0, 27)]
[(1/2, 1/198, 13/66, 3023/198), (0, 1/99, 13/33, 3023/99), (0, 0, 1/2, 1/2), (0, 0, 0, 33)]
[(1/2, 0, 0, 39/2), (0, 1/234, 1/78, 3667/117), (0, 0, 1, 19), (0, 0, 0, 39)]
[(1/2, 1/126, 1/42, 2447/126), (0, 1/63, 1/21, 1124/63), (0, 0, 1/2, 19/2), (0, 0, 0, 21)]
[(1/2, 1/246, 9/41, 1153/123), (0, 1/123, 18/41, 2306/123), (0, 0, 1/2, 31/2), (0, 0, 0, 41)]
[(1/2, 0, 1, 7/2), (0, 1/192, 45/64, 373/96), (0, 0, 2, 7), (0, 0, 0, 16)]
[(1/2, 1/318, 45/106, 5123/318), (0, 1/159, 37/106, 5635/318), (0, 0, 1/2, 29/2), (0, 0, 0, 53)]
[(1/2, 0, 1/4, 221/4), (0, 1/198, 37/132, 20599/396), (0, 0, 1/2, 89/2), (0, 0, 0, 66)]
[(1/2, 0, 1/4, 21/4), (0, 1/114, 1/76, 5899/228), (0, 0, 1/2, 21/2), (0, 0, 0, 38)]
[(1/2, 1/234, 11/26, 641/234), (0, 1/117, 9/26, 7951/234), (0, 0, 1/2, 21/2), (0, 0, 0, 39)]
[(1/2, 0, 1/4, 51/4), (0, 1/42, 9/28, 685/84), (0, 0, 1/2, 23/2), (0, 0, 0, 14)]
[(1/2, 0, 0, 33/2), (0, 1/198, 35/66, 3235/99), (0, 0, 1, 32), (0, 0, 0, 33)]
[(1/2, 0, 1/4, 69/4), (0, 1/186, 1/124, 9787/372), (0, 0, 1/2, 69/2), (0, 0, 0, 62)]
[(1/2, 1/102, 9/34, 137/102), (0, 1/51, 1/34, 733/102), (0, 0, 1/2, 25/2), (0, 0, 0, 17)]
[(1/2, 0, 0, 21/2), (0, 1/126, 9/14, 334/63), (0, 0, 1, 12), (0, 0, 0, 21)]
[(1/2, 0, 1/4, 27/4), (0, 1/114, 5/76, 3265/228), (0, 0, 1/2, 27/2), (0, 0, 0, 38)]
[(1/2, 0, 1/4, 93/4), (0, 1/84, 23/56, 3709/168), (0, 0, 1/2, 37/2), (0, 0, 0, 28)]
[(1/2, 1/270, 14/45, 5908/135), (0, 1/135, 11/90, 6487/270), (0, 0, 1/2, 37/2), (0, 0, 0, 45)]
[(1/2, 1/354, 21/59, 3817/177), (0, 1/177, 25/118, 13321/354), (0, 0, 1/2, 11/2), (0, 0, 0, 59)]
[(1/2, 0, 0, 35/2), (0, 1/210, 27/70, 793/105), (0, 0, 1, 23), (0, 0, 0, 35)]
[(1/2, 0, 1/4, 13/4), (0, 1/60, 11/40, 1513/120), (0, 0, 1/2, 13/2), (0, 0, 0, 20)]
[(1/2, 0, 0, 21/2), (0, 1/126, 13/42, 229/63), (0, 0, 1, 19), (0, 0, 0, 21)]
[(1/2, 0, 5, 1/2), (0, 1/180, 331/60, 17/18), (0, 0, 10, 1), (0, 0, 0, 3)]
[(1/2, 1/438, 25/146, 30035/438), (0, 1/219, 25/73, 14048/219), (0, 0, 1/2, 111/2), (0, 0, 0, 73)]
[(1/2, 0, 1/4, 83/4), (0, 1/162, 49/108, 15973/324), (0, 0, 1/2, 83/2), (0, 0, 0, 54)]
[(1/2, 1/366, 11/61, 4987/183), (0, 1/183, 22/61, 9974/183), (0, 0, 1/2, 17/2), (0, 0, 0, 61)]
[(1/2, 1/78, 7/26, 17/78), (0, 1/39, 1/26, 229/78), (0, 0, 1/2, 21/2), (0, 0, 0, 13)]
[(1/2, 1/402, 25/134, 10289/402), (0, 1/201, 25/67, 10289/201), (0, 0, 1/2, 121/2), (0, 0, 0, 67)]
[(1/2, 1/438, 49/146, 29513/438), (0, 1/219, 25/146, 6247/438), (0, 0, 1/2, 95/2), (0, 0, 0, 73)]
[(1/2, 1/114, 6/19, 118/57), (0, 1/57, 5/38, 1099/114), (0, 0, 1/2, 27/2), (0, 0, 0, 19)]
[(1/2, 1/306, 11/51, 202/153), (0, 1/153, 22/51, 404/153), (0, 0, 1/2, 31/2), (0, 0, 0, 51)]
[(1/2, 1/174, 19/58, 695/174), (0, 1/87, 9/58, 4783/174), (0, 0, 1/2, 19/2), (0, 0, 0, 29)]
[(1/2, 1/186, 13/31, 2302/93), (0, 1/93, 21/62, 5395/186), (0, 0, 1/2, 41/2), (0, 0, 0, 31)]
[(1/2, 1/450, 119/150, 763/90), (0, 1/225, 119/75, 88/45), (0, 0, 5/2, 7/2), (0, 0, 0, 15)]
[(1/2, 0, 1/4, 93/4), (0, 1/114, 1/76, 7819/228), (0, 0, 1/2, 17/2), (0, 0, 0, 38)]
[(1/2, 0, 1/4, 3/4), (0, 1/102, 27/68, 1351/204), (0, 0, 1/2, 3/2), (0, 0, 0, 34)]
[(1/2, 0, 1/4, 61/4), (0, 1/126, 5/84, 10303/252), (0, 0, 1/2, 61/2), (0, 0, 0, 42)]
[(1/2, 0, 1, 7/2), (0, 1/228, 91/76, 1279/114), (0, 0, 2, 7), (0, 0, 0, 19)]
[(1/2, 0, 1/4, 29/4), (0, 1/132, 41/88, 2851/264), (0, 0, 1/2, 29/2), (0, 0, 0, 44)]
[(1/2, 0, 1/4, 107/4), (0, 1/126, 37/84, 2617/252), (0, 0, 1/2, 23/2), (0, 0, 0, 42)]
[(1/2, 0, 1/4, 243/4), (0, 1/216, 5/16, 1633/432), (0, 0, 1/2, 99/2), (0, 0, 0, 72)]
[(1/2, 1/378, 4/63, 2938/189), (0, 1/189, 8/63, 5876/189), (0, 0, 1/2, 107/2), (0, 0, 0, 63)]
[(1/2, 0, 1/4, 173/4), (0, 1/204, 61/136, 17263/408), (0, 0, 1/2, 37/2), (0, 0, 0, 68)]
[(1/2, 1/474, 47/158, 15611/474), (0, 1/237, 15/158, 24823/474), (0, 0, 1/2, 27/2), (0, 0, 0, 79)]
[(1/2, 0, 1/4, 197/4), (0, 1/150, 39/100, 9613/300), (0, 0, 1/2, 97/2), (0, 0, 0, 50)]
[(1/2, 0, 1/4, 109/4), (0, 1/96, 27/64, 985/192), (0, 0, 1/2, 45/2), (0, 0, 0, 32)]
[(1/2, 1/378, 11/7, 67/27), (0, 1/189, 22/7, 134/27), (0, 0, 7/2, 9/2), (0, 0, 0, 9)]
[(1/2, 1/342, 1/57, 4378/171), (0, 1/171, 2/57, 8756/171), (0, 0, 1/2, 83/2), (0, 0, 0, 57)]
[(1/2, 1/354, 16/59, 4231/177), (0, 1/177, 5/118, 7543/354), (0, 0, 1/2, 53/2), (0, 0, 0, 59)]
[(1/2, 0, 0, 29/2), (0, 1/174, 39/58, 1726/87), (0, 0, 1, 19), (0, 0, 0, 29)]
[(1/2, 0, 0, 1/2), (0, 1/42, 51/14, 1/3), (0, 0, 7, 0), (0, 0, 0, 1)]
[(1/2, 1/414, 67/138, 3563/414), (0, 1/207, 65/138, 16855/414), (0, 0, 1/2, 91/2), (0, 0, 0, 69)]
[(1/2, 0, 1/4, 45/4), (0, 1/216, 5/16, 19615/432), (0, 0, 1/2, 45/2), (0, 0, 0, 72)]
[(1/2, 0, 1, 11/2), (0, 1/132, 1/4, 343/66), (0, 0, 2, 0), (0, 0, 0, 11)]
[(1/2, 1/426, 4/71, 2068/213), (0, 1/213, 8/71, 4136/213), (0, 0, 1/2, 39/2), (0, 0, 0, 71)]
[(1/2, 0, 1/4, 19/4), (0, 1/96, 27/64, 1063/192), (0, 0, 1/2, 19/2), (0, 0, 0, 32)]
[(1/2, 1/162, 11/54, 251/162), (0, 1/81, 11/27, 251/81), (0, 0, 1/2, 29/2), (0, 0, 0, 27)]
[(1/2, 0, 1/4, 53/4), (0, 1/90, 19/60, 457/180), (0, 0, 1/2, 53/2), (0, 0, 0, 30)]
[(1/2, 1/390, 19/130, 487/78), (0, 1/195, 19/65, 487/39), (0, 0, 5/2, 25/2), (0, 0, 0, 13)]
[(1/2, 1/186, 15/31, 1531/93), (0, 1/93, 29/62, 1195/186), (0, 0, 1/2, 53/2), (0, 0, 0, 31)]
[(1/2, 0, 0, 17/2), (0, 1/102, 3/34, 64/51), (0, 0, 1, 11), (0, 0, 0, 17)]
[(1/2, 0, 0, 27/2), (0, 1/162, 1/18, 496/81), (0, 0, 1, 12), (0, 0, 0, 27)]
[(1/2, 0, 1/4, 93/4), (0, 1/210, 9/140, 16267/420), (0, 0, 1/2, 93/2), (0, 0, 0, 70)]
[(1/2, 0, 0, 23/2), (0, 1/138, 31/46, 1339/69), (0, 0, 1, 13), (0, 0, 0, 23)]
[(1/2, 1/258, 27/86, 10139/258), (0, 1/129, 11/86, 8797/258), (0, 0, 1/2, 3/2), (0, 0, 0, 43)]
[(1/2, 0, 1, 3/2), (0, 1/36, 1/4, 37/18), (0, 0, 2, 0), (0, 0, 0, 3)]
[(1/2, 0, 1/4, 99/4), (0, 1/222, 13/148, 553/444), (0, 0, 1/2, 99/2), (0, 0, 0, 74)]
[(1/2, 0, 5, 3/2), (0, 1/180, 23/20, 29/18), (0, 0, 10, 0), (0, 0, 0, 3)]
[(1/2, 0, 1/4, 69/4), (0, 1/54, 1/12, 1417/108), (0, 0, 1/2, 33/2), (0, 0, 0, 18)]
[(1/2, 0, 1, 1/2), (0, 1/120, 67/40, 73/60), (0, 0, 2, 1), (0, 0, 0, 10)]
[(1/2, 1/414, 1121/138, 7/18), (0, 1/207, 655/138, 5/18), (0, 0, 23/2, 1/2), (0, 0, 0, 3)]
[(1/2, 1/234, 16/39, 1822/117), (0, 1/117, 25/78, 6703/234), (0, 0, 1/2, 5/2), (0, 0, 0, 39)]
