[(1/2, 0, 1/2, 1), (0, 1/26, 7/13, 253/26), (0, 0, 1, 2), (0, 0, 0, 13)]
[(1/2, 0, 1/2, 0), (0, 1/16, 0, 107/16), (0, 0, 1, 0), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 5), (0, 1/30, 2/3, 223/30), (0, 0, 1, 10), (0, 0, 0, 15)]
[(1/2, 0, 1/2, 4), (0, 1/16, 1/2, 11/16), (0, 0, 1, 0), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 2), (0, 1/8, 1/2, 19/8), (0, 0, 1, 0), (0, 0, 0, 4)]
[(1/2, 0, 1/2, 0), (0, 1/4, 0, 3/4), (0, 0, 1, 0), (0, 0, 0, 2)]
[(1/2, 0, 1/2, 0), (0, 1/20, 0, 123/20), (0, 0, 1, 0), (0, 0, 0, 10)]
[(1/2, 0, 1/2, 12), (0, 1/28, 3/7, 213/28), (0, 0, 1, 10), (0, 0, 0, 14)]
[(1/2, 0, 1/2, 0), (0, 1/8, 0, 11/8), (0, 0, 1, 0), (0, 0, 0, 4)]
[(1/2, 0, 1/2, 0), (0, 1/2, 0, 1/2), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/10, 0, 23/10), (0, 0, 1, 0), (0, 0, 0, 5)]
[(1/2, 0, 5/2, 0), (0, 1/10, 24/5, 1/2), (0, 0, 5, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/20, 0, 173/20), (0, 0, 1, 0), (0, 0, 0, 10)]
[(1/2, 0, 1/2, 2), (0, 1/6, 2/3, 17/6), (0, 0, 1, 1), (0, 0, 0, 3)]
[(1/2, 0, 1/2, 2), (0, 1/18, 7/9, 55/18), (0, 0, 1, 4), (0, 0, 0, 9)]
[(1/2, 0, 1/2, 2), (0, 1/16, 3/4, 77/16), (0, 0, 1, 4), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 8), (0, 1/24, 2/3, 245/24), (0, 0, 1, 4), (0, 0, 0, 12)]
[(1/2, 0, 1/2, 2), (0, 1/22, 8/11, 183/22), (0, 0, 1, 4), (0, 0, 0, 11)]
[(1/2, 0, 1/2, 6), (0, 1/22, 1/11, 185/22), (0, 0, 1, 1), (0, 0, 0, 11)]
[(1/2, 0, 1/2, 5), (0, 1/14, 6/7, 17/14), (0, 0, 1, 3), (0, 0, 0, 7)]
[(1/2, 0, 1/2, 1), (0, 1/6, 1/3, 11/6), (0, 0, 1, 2), (0, 0, 0, 3)]
[(1/2, 0, 1/2, 2), (0, 1/28, 3/7, 277/28), (0, 0, 1, 4), (0, 0, 0, 14)]
[(1/2, 0, 1/2, 2), (0, 1/12, 1/3, 35/12), (0, 0, 1, 4), (0, 0, 0, 6)]
[(1/2, 0, 5/2, 0), (0, 1/20, 12/5, 7/4), (0, 0, 5, 0), (0, 0, 0, 2)]
[(1/2, 0, 1/2, 9), (0, 1/22, 3/11, 95/22), (0, 0, 1, 7), (0, 0, 0, 11)]
[(1/2, 0, 1/2, 1), (0, 1/14, 2/7, 5/14), (0, 0, 1, 2), (0, 0, 0, 7)]
[(1/2, 0, 1/2, 2), (0, 1/12, 1/3, 53/12), (0, 0, 1, 4), (0, 0, 0, 6)]
[(1/2, 0, 1/2, 4), (0, 1/22, 9/11, 237/22), (0, 0, 1, 8), (0, 0, 0, 11)]
[(1/2, 0, 1/2, 4), (0, 1/12, 2/3, 59/12), (0, 0, 1, 2), (0, 0, 0, 6)]
