[(1/2, 0, 0, 1/2), (0, 1/118, 1/2, 22/59), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 1/4130, 11/70, 2931/590), (0, 1/2065, 11/35, 1456/295), (0, 0, 7/2, 9/2), (0, 0, 0, 5)]
[(1/2, 0, 1/3, 19/6), (0, 1/944, 5/48, 6025/1416), (0, 0, 2/3, 19/3), (0, 0, 0, 12)]
[(1/2, 0, 1/4, 191/4), (0, 1/3304, 39/112, 43335/6608), (0, 0, 1/2, 79/2), (0, 0, 0, 56)]
[(1/2, 0, 1/4, 119/4), (0, 1/2242, 33/76, 59737/4484), (0, 0, 1/2, 43/2), (0, 0, 0, 38)]
[(1/2, 1/6962, 27/59, 9816/3481), (0, 1/3481, 49/118, 314263/6962), (0, 0, 1/2, 39/2), (0, 0, 0, 59)]
[(1/2, 0, 1/12, 49/12), (0, 1/1062, 13/108, 297683/6372), (0, 0, 1/6, 49/6), (0, 0, 0, 54)]
[(1/2, 1/4838, 0, 53299/2419), (0, 1/2419, 0, 7419/2419), (0, 0, 1/2, 41/2), (0, 0, 0, 41)]
[(1/2, 1/7670, 28/65, 237851/3835), (0, 1/3835, 47/130, 272609/7670), (0, 0, 1/2, 47/2), (0, 0, 0, 65)]
[(1/2, 0, 0, 27/2), (0, 1/1062, 17/54, 15524/1593), (0, 0, 1/3, 22/3), (0, 0, 0, 27)]
[(1/2, 1/4366, 0, 57606/2183), (0, 1/2183, 0, 34441/2183), (0, 0, 1/2, 37/2), (0, 0, 0, 37)]
[(1/2, 1/118, 0, 22/59), (0, 1/59, 0, 44/59), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 0, 1/4, 161/4), (0, 1/3658, 49/124, 204287/7316), (0, 0, 1/2, 37/2), (0, 0, 0, 62)]
[(1/2, 1/3658, 11/31, 317/1829), (0, 1/1829, 13/62, 68941/3658), (0, 0, 1/2, 25/2), (0, 0, 0, 31)]
[(1/2, 0, 1/12, 95/12), (0, 1/472, 5/48, 45989/2832), (0, 0, 1/6, 95/6), (0, 0, 0, 24)]
[(1/2, 1/1534, 1/13, 1025/767), (0, 1/767, 2/13, 2050/767), (0, 0, 1/2, 7/2), (0, 0, 0, 13)]
[(1/2, 0, 7/4, 7/4), (0, 1/826, 71/28, 375/236), (0, 0, 7/2, 3/2), (0, 0, 0, 2)]
[(1/2, 0, 3, 1/2), (0, 1/708, 65/12, 27/118), (0, 0, 6, 0), (0, 0, 0, 1)]
[(1/2, 0, 3/4, 13/4), (0, 1/1062, 31/36, 2645/708), (0, 0, 3/2, 1/2), (0, 0, 0, 6)]
[(1/2, 0, 1/4, 103/4), (0, 1/3658, 45/124, 128413/7316), (0, 0, 1/2, 103/2), (0, 0, 0, 62)]
[(1/2, 0, 1/4, 87/4), (0, 1/2950, 7/100, 294439/5900), (0, 0, 1/2, 87/2), (0, 0, 0, 50)]
[(1/2, 0, 0, 1/2), (0, 1/3186, 1249/54, 3/59), (0, 0, 27, 0), (0, 0, 0, 1)]
