[(1/2, 0, 47/2, 0), (0, 1/94, 1958/47, 1/2), (0, 0, 47, 0), (0, 0, 0, 1)]
[(1/2, 0, 9/2, 0), (0, 1/18, 43/9, 1/2), (0, 0, 9, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/48, 0, 257/48), (0, 0, 1, 0), (0, 0, 0, 24)]
[(1/2, 0, 1/2, 0), (0, 1/24, 0, 257/24), (0, 0, 1, 0), (0, 0, 0, 12)]
[(1/2, 0, 1/2, 32), (0, 1/80, 2/5, 2687/80), (0, 0, 1, 24), (0, 0, 0, 40)]
[(1/2, 0, 1/2, 18), (0, 1/72, 1/2, 967/72), (0, 0, 1, 0), (0, 0, 0, 36)]
[(1/2, 0, 1/2, 0), (0, 1/2, 0, 1/2), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/72, 0, 2273/72), (0, 0, 1, 0), (0, 0, 0, 36)]
[(1/2, 0, 27/2, 0), (0, 1/54, 610/27, 1/2), (0, 0, 27, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 16), (0, 1/64, 1/2, 1535/64), (0, 0, 1, 0), (0, 0, 0, 32)]
[(1/2, 0, 1/2, 0), (0, 1/74, 0, 1881/74), (0, 0, 1, 0), (0, 0, 0, 37)]
[(1/2, 0, 1/2, 0), (0, 1/32, 0, 511/32), (0, 0, 1, 0), (0, 0, 0, 16)]
[(1/2, 0, 29/2, 0), (0, 1/58, 25/29, 1/2), (0, 0, 29, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/8, 0, 31/8), (0, 0, 1, 0), (0, 0, 0, 4)]
[(1/2, 0, 1/2, 6), (0, 1/24, 1/2, 185/24), (0, 0, 1, 0), (0, 0, 0, 12)]
[(1/2, 0, 1/2, 2), (0, 1/8, 1/2, 7/8), (0, 0, 1, 0), (0, 0, 0, 4)]
[(1/2, 0, 1/2, 18), (0, 1/72, 1/2, 167/72), (0, 0, 1, 0), (0, 0, 0, 36)]
[(1/2, 0, 37/2, 0), (0, 1/74, 1113/37, 1/2), (0, 0, 37, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/64, 0, 1023/64), (0, 0, 1, 0), (0, 0, 0, 32)]
[(1/2, 0, 1/2, 0), (0, 1/12, 0, 41/12), (0, 0, 1, 0), (0, 0, 0, 6)]
[(1/2, 0, 1/2, 24), (0, 1/96, 1/2, 1409/96), (0, 0, 1, 0), (0, 0, 0, 48)]
[(1/2, 0, 1/2, 8), (0, 1/32, 1/2, 127/32), (0, 0, 1, 0), (0, 0, 0, 16)]
[(1/2, 0, 1/2, 12), (0, 1/48, 1/2, 481/48), (0, 0, 1, 0), (0, 0, 0, 24)]
[(1/2, 0, 1/2, 0), (0, 1/18, 0, 157/18), (0, 0, 1, 0), (0, 0, 0, 9)]
[(1/2, 0, 1/2, 0), (0, 1/12, 0, 49/12), (0, 0, 1, 0), (0, 0, 0, 6)]
[(1/2, 0, 1/2, 4), (0, 1/16, 1/2, 31/16), (0, 0, 1, 0), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 6), (0, 1/24, 1/2, 121/24), (0, 0, 1, 0), (0, 0, 0, 12)]
[(1/2, 0, 1/2, 0), (0, 1/48, 0, 769/48), (0, 0, 1, 0), (0, 0, 0, 24)]
[(1/2, 0, 1/2, 0), (0, 1/6, 0, 13/6), (0, 0, 1, 0), (0, 0, 0, 3)]
[(1/2, 0, 1/2, 0), (0, 1/58, 0, 791/58), (0, 0, 1, 0), (0, 0, 0, 29)]
[(1/2, 0, 43/2, 0), (0, 1/86, 169/43, 1/2), (0, 0, 43, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/72, 0, 2111/72), (0, 0, 1, 0), (0, 0, 0, 36)]
[(1/2, 0, 1/2, 0), (0, 1/4, 0, 7/4), (0, 0, 1, 0), (0, 0, 0, 2)]
[(1/2, 0, 1/2, 12), (0, 1/48, 1/2, 1121/48), (0, 0, 1, 0), (0, 0, 0, 24)]
[(1/2, 0, 1/2, 0), (0, 1/24, 0, 193/24), (0, 0, 1, 0), (0, 0, 0, 12)]
[(1/2, 0, 1/2, 0), (0, 1/36, 0, 319/36), (0, 0, 1, 0), (0, 0, 0, 18)]
[(1/2, 0, 1/2, 0), (0, 1/54, 0, 967/54), (0, 0, 1, 0), (0, 0, 0, 27)]
[(1/2, 0, 3/2, 0), (0, 1/6, 2/3, 1/2), (0, 0, 3, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/16, 0, 127/16), (0, 0, 1, 0), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 24), (0, 1/88, 1/11, 3551/88), (0, 0, 1, 4), (0, 0, 0, 44)]
[(1/2, 0, 1/2, 0), (0, 1/36, 0, 167/36), (0, 0, 1, 0), (0, 0, 0, 18)]
[(1/2, 0, 1/2, 38), (0, 1/88, 3/22, 903/88), (0, 0, 1, 32), (0, 0, 0, 44)]
[(1/2, 0, 3/2, 7), (0, 1/66, 61/33, 139/22), (0, 0, 3, 3), (0, 0, 0, 11)]
[(1/2, 0, 3/2, 0), (0, 1/12, 8/3, 3/4), (0, 0, 3, 0), (0, 0, 0, 2)]
[(1/2, 0, 1/2, 17), (0, 1/46, 21/23, 1027/46), (0, 0, 1, 11), (0, 0, 0, 23)]
[(1/2, 0, 1/2, 12), (0, 1/32, 3/4, 287/32), (0, 0, 1, 8), (0, 0, 0, 16)]
[(1/2, 0, 1/2, 13), (0, 1/50, 11/25, 503/50), (0, 0, 1, 1), (0, 0, 0, 25)]
[(1/2, 0, 3/2, 6), (0, 1/60, 8/15, 179/20), (0, 0, 3, 2), (0, 0, 0, 10)]
[(1/2, 0, 1/2, 44), (0, 1/92, 18/23, 1513/92), (0, 0, 1, 42), (0, 0, 0, 46)]
[(1/2, 0, 1/2, 19), (0, 1/58, 24/29, 855/58), (0, 0, 1, 9), (0, 0, 0, 29)]
[(1/2, 0, 1/2, 6), (0, 1/38, 3/19, 427/38), (0, 0, 1, 12), (0, 0, 0, 19)]
[(1/2, 0, 1/2, 8), (0, 1/82, 15/41, 3355/82), (0, 0, 1, 16), (0, 0, 0, 41)]
[(1/2, 0, 1/2, 7), (0, 1/86, 26/43, 3209/86), (0, 0, 1, 14), (0, 0, 0, 43)]
[(1/2, 0, 1/2, 5), (0, 1/82, 33/41, 2109/82), (0, 0, 1, 10), (0, 0, 0, 41)]
[(1/2, 0, 1/2, 30), (0, 1/84, 3/7, 257/84), (0, 0, 1, 18), (0, 0, 0, 42)]
[(1/2, 0, 1/2, 24), (0, 1/66, 5/11, 977/66), (0, 0, 1, 15), (0, 0, 0, 33)]
[(1/2, 0, 1/2, 12), (0, 1/52, 10/13, 449/52), (0, 0, 1, 24), (0, 0, 0, 26)]
[(1/2, 0, 1/2, 12), (0, 1/78, 11/13, 59/78), (0, 0, 1, 24), (0, 0, 0, 39)]
[(1/2, 0, 1/2, 6), (0, 1/22, 6/11, 65/22), (0, 0, 1, 1), (0, 0, 0, 11)]
[(1/2, 0, 3/2, 2), (0, 1/72, 1/18, 269/24), (0, 0, 3, 4), (0, 0, 0, 12)]
[(1/2, 0, 1/2, 8), (0, 1/40, 1/5, 577/40), (0, 0, 1, 16), (0, 0, 0, 20)]
[(1/2, 0, 1/2, 12), (0, 1/26, 7/13, 163/26), (0, 0, 1, 11), (0, 0, 0, 13)]
[(1/2, 0, 1/2, 24), (0, 1/74, 32/37, 1343/74), (0, 0, 1, 11), (0, 0, 0, 37)]
[(1/2, 0, 1/2, 4), (0, 1/68, 2/17, 135/68), (0, 0, 1, 8), (0, 0, 0, 34)]
[(1/2, 0, 1/2, 29), (0, 1/62, 4/31, 1459/62), (0, 0, 1, 27), (0, 0, 0, 31)]
[(1/2, 0, 3/2, 8), (0, 1/78, 74/39, 85/26), (0, 0, 3, 3), (0, 0, 0, 13)]
[(1/2, 0, 3/2, 10), (0, 1/72, 1/18, 19/24), (0, 0, 3, 8), (0, 0, 0, 12)]
[(1/2, 0, 3/2, 4), (0, 1/72, 13/9, 203/24), (0, 0, 3, 8), (0, 0, 0, 12)]
[(1/2, 0, 1/2, 28), (0, 1/80, 9/10, 3103/80), (0, 0, 1, 16), (0, 0, 0, 40)]
[(1/2, 0, 1/2, 20), (0, 1/64, 5/8, 287/64), (0, 0, 1, 8), (0, 0, 0, 32)]
[(1/2, 0, 1/2, 24), (0, 1/66, 6/11, 1949/66), (0, 0, 1, 15), (0, 0, 0, 33)]
[(1/2, 0, 1/2, 24), (0, 1/68, 16/17, 1047/68), (0, 0, 1, 14), (0, 0, 0, 34)]
[(1/2, 0, 1/2, 2), (0, 1/40, 3/10, 7/40), (0, 0, 1, 4), (0, 0, 0, 20)]
[(1/2, 0, 1/2, 23), (0, 1/82, 10/41, 2661/82), (0, 0, 1, 5), (0, 0, 0, 41)]
[(1/2, 0, 1/2, 10), (0, 1/38, 13/19, 221/38), (0, 0, 1, 1), (0, 0, 0, 19)]
[(1/2, 0, 1/2, 2), (0, 1/44, 9/11, 255/44), (0, 0, 1, 4), (0, 0, 0, 22)]
[(1/2, 0, 1/2, 4), (0, 1/82, 2/41, 2849/82), (0, 0, 1, 8), (0, 0, 0, 41)]
[(1/2, 0, 1/2, 22), (0, 1/80, 17/20, 1113/80), (0, 0, 1, 4), (0, 0, 0, 40)]
[(1/2, 0, 1/2, 6), (0, 1/84, 1/7, 2561/84), (0, 0, 1, 12), (0, 0, 0, 42)]
[(1/2, 0, 1/2, 8), (0, 1/28, 4/7, 265/28), (0, 0, 1, 2), (0, 0, 0, 14)]
[(1/2, 0, 1/2, 9), (0, 1/86, 33/43, 2691/86), (0, 0, 1, 18), (0, 0, 0, 43)]
[(1/2, 0, 1/2, 2), (0, 1/56, 9/14, 551/56), (0, 0, 1, 4), (0, 0, 0, 28)]
[(1/2, 0, 1/2, 10), (0, 1/64, 13/16, 1639/64), (0, 0, 1, 20), (0, 0, 0, 32)]
[(1/2, 0, 3/2, 2), (0, 1/18, 25/9, 7/6), (0, 0, 3, 1), (0, 0, 0, 3)]
[(1/2, 0, 1/2, 6), (0, 1/48, 3/4, 473/48), (0, 0, 1, 12), (0, 0, 0, 24)]
[(1/2, 0, 3/2, 4), (0, 1/48, 5/6, 53/16), (0, 0, 3, 0), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 33), (0, 1/78, 10/13, 1643/78), (0, 0, 1, 27), (0, 0, 0, 39)]
[(1/2, 0, 1/2, 12), (0, 1/54, 7/9, 1157/54), (0, 0, 1, 24), (0, 0, 0, 27)]
[(1/2, 0, 3/2, 6), (0, 1/42, 38/21, 31/14), (0, 0, 3, 5), (0, 0, 0, 7)]
[(1/2, 0, 1/2, 12), (0, 1/82, 1/41, 2805/82), (0, 0, 1, 24), (0, 0, 0, 41)]
[(1/2, 0, 3/2, 8), (0, 1/72, 13/9, 85/24), (0, 0, 3, 4), (0, 0, 0, 12)]
[(1/2, 0, 1/2, 15), (0, 1/54, 7/9, 301/54), (0, 0, 1, 3), (0, 0, 0, 27)]
[(1/2, 0, 1/2, 20), (0, 1/94, 22/47, 1893/94), (0, 0, 1, 40), (0, 0, 0, 47)]
[(1/2, 0, 3/2, 8), (0, 1/84, 26/21, 291/28), (0, 0, 3, 2), (0, 0, 0, 14)]
[(1/2, 0, 3/2, 5), (0, 1/78, 61/39, 149/26), (0, 0, 3, 10), (0, 0, 0, 13)]
[(1/2, 0, 1/2, 14), (0, 1/32, 7/8, 167/32), (0, 0, 1, 12), (0, 0, 0, 16)]
[(1/2, 0, 1/2, 36), (0, 1/84, 6/7, 3415/84), (0, 0, 1, 30), (0, 0, 0, 42)]
[(1/2, 0, 1/2, 6), (0, 1/32, 5/8, 25/32), (0, 0, 1, 12), (0, 0, 0, 16)]
[(1/2, 0, 1/2, 10), (0, 1/34, 2/17, 95/34), (0, 0, 1, 3), (0, 0, 0, 17)]
[(1/2, 0, 1/2, 14), (0, 1/82, 27/41, 2379/82), (0, 0, 1, 28), (0, 0, 0, 41)]
[(1/2, 0, 3/2, 6), (0, 1/66, 70/33, 69/22), (0, 0, 3, 1), (0, 0, 0, 11)]
[(1/2, 0, 1/2, 23), (0, 1/70, 31/35, 2193/70), (0, 0, 1, 11), (0, 0, 0, 35)]
[(1/2, 0, 1/2, 1), (0, 1/14, 1/7, 41/14), (0, 0, 1, 2), (0, 0, 0, 7)]
[(1/2, 0, 1/2, 27), (0, 1/82, 27/41, 983/82), (0, 0, 1, 13), (0, 0, 0, 41)]
[(1/2, 0, 1/2, 15), (0, 1/42, 2/7, 869/42), (0, 0, 1, 9), (0, 0, 0, 21)]
[(1/2, 0, 1/2, 22), (0, 1/56, 11/14, 615/56), (0, 0, 1, 16), (0, 0, 0, 28)]
[(1/2, 0, 1/2, 3), (0, 1/46, 14/23, 325/46), (0, 0, 1, 6), (0, 0, 0, 23)]
[(1/2, 0, 1/2, 12), (0, 1/30, 3/5, 13/30), (0, 0, 1, 9), (0, 0, 0, 15)]
[(1/2, 0, 3/2, 1), (0, 1/42, 11/21, 31/14), (0, 0, 3, 2), (0, 0, 0, 7)]
[(1/2, 0, 3/2, 8), (0, 1/72, 13/9, 139/24), (0, 0, 3, 4), (0, 0, 0, 12)]
[(1/2, 0, 1/2, 16), (0, 1/34, 9/17, 553/34), (0, 0, 1, 15), (0, 0, 0, 17)]
[(1/2, 0, 1/2, 16), (0, 1/38, 7/19, 15/38), (0, 0, 1, 13), (0, 0, 0, 19)]
[(1/2, 0, 1/2, 33), (0, 1/74, 11/37, 641/74), (0, 0, 1, 29), (0, 0, 0, 37)]
[(1/2, 0, 1/2, 10), (0, 1/46, 15/23, 493/46), (0, 0, 1, 20), (0, 0, 0, 23)]
[(1/2, 0, 1/2, 14), (0, 1/52, 3/13, 553/52), (0, 0, 1, 2), (0, 0, 0, 26)]
[(1/2, 0, 1/2, 20), (0, 1/88, 1/11, 2015/88), (0, 0, 1, 40), (0, 0, 0, 44)]
[(1/2, 0, 1/2, 13), (0, 1/70, 1/35, 1233/70), (0, 0, 1, 26), (0, 0, 0, 35)]
[(1/2, 0, 1/2, 6), (0, 1/82, 29/41, 2339/82), (0, 0, 1, 12), (0, 0, 0, 41)]
[(1/2, 0, 1/2, 7), (0, 1/62, 10/31, 437/62), (0, 0, 1, 14), (0, 0, 0, 31)]
[(1/2, 0, 1/2, 2), (0, 1/70, 4/35, 1223/70), (0, 0, 1, 4), (0, 0, 0, 35)]
[(1/2, 0, 1/2, 22), (0, 1/58, 3/29, 1293/58), (0, 0, 1, 15), (0, 0, 0, 29)]
[(1/2, 0, 1/2, 2), (0, 1/32, 7/8, 345/32), (0, 0, 1, 4), (0, 0, 0, 16)]
[(1/2, 0, 3/2, 10), (0, 1/72, 1/18, 109/24), (0, 0, 3, 8), (0, 0, 0, 12)]
[(1/2, 0, 3/2, 10), (0, 1/78, 110/39, 15/26), (0, 0, 3, 7), (0, 0, 0, 13)]
[(1/2, 0, 1/2, 6), (0, 1/52, 2/13, 775/52), (0, 0, 1, 12), (0, 0, 0, 26)]
[(1/2, 0, 1/2, 16), (0, 1/76, 6/19, 1201/76), (0, 0, 1, 32), (0, 0, 0, 38)]
[(1/2, 0, 1/2, 22), (0, 1/62, 12/31, 1355/62), (0, 0, 1, 13), (0, 0, 0, 31)]
[(1/2, 0, 1/2, 27), (0, 1/70, 29/35, 1023/70), (0, 0, 1, 19), (0, 0, 0, 35)]
[(1/2, 0, 1/2, 4), (0, 1/46, 18/23, 559/46), (0, 0, 1, 8), (0, 0, 0, 23)]
[(1/2, 0, 1/2, 12), (0, 1/70, 31/35, 257/70), (0, 0, 1, 24), (0, 0, 0, 35)]
[(1/2, 0, 1/2, 20), (0, 1/68, 11/17, 1143/68), (0, 0, 1, 6), (0, 0, 0, 34)]
[(1/2, 0, 1/2, 21), (0, 1/74, 17/37, 1599/74), (0, 0, 1, 5), (0, 0, 0, 37)]
[(1/2, 0, 1/2, 22), (0, 1/70, 1/35, 1217/70), (0, 0, 1, 9), (0, 0, 0, 35)]
[(1/2, 0, 1/2, 12), (0, 1/80, 9/10, 97/80), (0, 0, 1, 24), (0, 0, 0, 40)]
[(1/2, 0, 3/2, 6), (0, 1/48, 19/12, 51/16), (0, 0, 3, 4), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 30), (0, 1/84, 3/7, 2119/84), (0, 0, 1, 18), (0, 0, 0, 42)]
[(1/2, 0, 1/2, 18), (0, 1/60, 1/5, 743/60), (0, 0, 1, 6), (0, 0, 0, 30)]
[(1/2, 0, 3/2, 2), (0, 1/48, 19/12, 77/16), (0, 0, 3, 4), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 16), (0, 1/44, 3/11, 903/44), (0, 0, 1, 10), (0, 0, 0, 22)]
[(1/2, 0, 3/2, 1), (0, 1/42, 38/21, 67/14), (0, 0, 3, 2), (0, 0, 0, 7)]
[(1/2, 0, 1/2, 2), (0, 1/80, 13/20, 1767/80), (0, 0, 1, 4), (0, 0, 0, 40)]
[(1/2, 0, 1/2, 6), (0, 1/84, 1/7, 1777/84), (0, 0, 1, 12), (0, 0, 0, 42)]
[(1/2, 0, 1/2, 18), (0, 1/68, 13/17, 1249/68), (0, 0, 1, 2), (0, 0, 0, 34)]
