[(1/2, 0, 0, 27/2), (0, 1/378, 37/54, 2186/189), (0, 0, 1, 5), (0, 0, 0, 27)]
[(1/2, 0, 0, 1/2), (0, 1/14, 1/2, 2/7), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 1/406, 0, 856/203), (0, 1/203, 0, 1712/203), (0, 0, 1/2, 29/2), (0, 0, 0, 29)]
[(1/2, 1/714, 47/102, 21025/714), (0, 1/357, 43/102, 18131/714), (0, 0, 1/2, 67/2), (0, 0, 0, 51)]
[(1/2, 0, 0, 17/2), (0, 1/238, 1/2, 758/119), (0, 0, 1, 0), (0, 0, 0, 17)]
[(1/2, 0, 0, 5/2), (0, 1/350, 133/50, 139/35), (0, 0, 5, 4), (0, 0, 0, 5)]
[(1/2, 0, 0, 7/2), (0, 1/98, 1/2, 23/49), (0, 0, 1, 0), (0, 0, 0, 7)]
[(1/2, 1/630, 1/90, 18029/630), (0, 1/315, 1/45, 3854/315), (0, 0, 1/2, 31/2), (0, 0, 0, 45)]
[(1/2, 0, 0, 29/2), (0, 1/406, 1/2, 2508/203), (0, 0, 1, 0), (0, 0, 0, 29)]
[(1/2, 1/238, 0, 1843/119), (0, 1/119, 0, 1663/119), (0, 0, 1/2, 17/2), (0, 0, 0, 17)]
[(1/2, 1/98, 0, 23/49), (0, 1/49, 0, 46/49), (0, 0, 1/2, 7/2), (0, 0, 0, 7)]
[(1/2, 1/630, 217/90, 887/126), (0, 1/315, 209/90, 199/126), (0, 0, 5/2, 7/2), (0, 0, 0, 9)]
[(1/2, 0, 0, 17/2), (0, 1/238, 1/2, 1843/119), (0, 0, 1, 0), (0, 0, 0, 17)]
[(1/2, 1/686, 0, 4825/343), (0, 1/343, 0, 9650/343), (0, 0, 1/2, 49/2), (0, 0, 0, 49)]
[(1/2, 1/714, 19/51, 16879/357), (0, 1/357, 25/102, 18607/714), (0, 0, 1/2, 35/2), (0, 0, 0, 51)]
[(1/2, 1/826, 13/59, 2256/413), (0, 1/413, 26/59, 4512/413), (0, 0, 1/2, 37/2), (0, 0, 0, 59)]
[(1/2, 1/14, 0, 2/7), (0, 1/7, 0, 4/7), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 1/238, 0, 758/119), (0, 1/119, 0, 1516/119), (0, 0, 1/2, 17/2), (0, 0, 0, 17)]
[(1/2, 1/826, 21/59, 17180/413), (0, 1/413, 25/118, 3053/826), (0, 0, 1/2, 41/2), (0, 0, 0, 59)]
[(1/2, 1/406, 0, 2508/203), (0, 1/203, 0, 5016/203), (0, 0, 1/2, 29/2), (0, 0, 0, 29)]
[(1/2, 1/98, 1/14, 627/98), (0, 1/49, 1/7, 284/49), (0, 0, 1/2, 5/2), (0, 0, 0, 7)]
[(1/2, 0, 8, 1/2), (0, 1/224, 321/32, 9/14), (0, 0, 16, 0), (0, 0, 0, 1)]
[(1/2, 1/546, 16/39, 3481/273), (0, 1/273, 25/78, 20749/546), (0, 0, 1/2, 53/2), (0, 0, 0, 39)]
[(1/2, 0, 0, 13/2), (0, 1/182, 7/26, 387/91), (0, 0, 1, 12), (0, 0, 0, 13)]
[(1/2, 1/490, 11/70, 1649/490), (0, 1/245, 11/35, 1649/245), (0, 0, 1/2, 41/2), (0, 0, 0, 35)]
[(1/2, 1/630, 217/90, 733/126), (0, 1/315, 209/90, 773/126), (0, 0, 5/2, 11/2), (0, 0, 0, 9)]
[(1/2, 0, 0, 11/2), (0, 1/308, 41/44, 43/77), (0, 0, 2, 4), (0, 0, 0, 11)]
