[(1/2, 0, 1/2, 2), (0, 1/8, 1/2, 31/8), (0, 0, 1, 0), (0, 0, 0, 4)]
[(1/2, 0, 1/2, 0), (0, 1/16, 0, 55/16), (0, 0, 1, 0), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 0), (0, 1/8, 0, 23/8), (0, 0, 1, 0), (0, 0, 0, 4)]
[(1/2, 0, 1/2, 4), (0, 1/16, 1/2, 41/16), (0, 0, 1, 0), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 8), (0, 1/24, 2/3, 23/24), (0, 0, 1, 4), (0, 0, 0, 12)]
[(1/2, 0, 1/2, 0), (0, 1/2, 0, 1/2), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/4, 0, 7/4), (0, 0, 1, 0), (0, 0, 0, 2)]
[(1/2, 0, 1/2, 2), (0, 1/12, 2/3, 55/12), (0, 0, 1, 4), (0, 0, 0, 6)]
[(1/2, 0, 1/2, 4), (0, 1/12, 2/3, 71/12), (0, 0, 1, 2), (0, 0, 0, 6)]
[(1/2, 0, 1/2, 1), (0, 1/18, 2/9, 25/18), (0, 0, 1, 2), (0, 0, 0, 9)]
[(1/2, 0, 1/2, 6), (0, 1/22, 2/11, 139/22), (0, 0, 1, 1), (0, 0, 0, 11)]
[(1/2, 0, 1/2, 8), (0, 1/18, 2/9, 137/18), (0, 0, 1, 7), (0, 0, 0, 9)]
[(1/2, 0, 1/2, 5), (0, 1/18, 4/9, 127/18), (0, 0, 1, 1), (0, 0, 0, 9)]
[(1/2, 0, 1/2, 3), (0, 1/10, 4/5, 47/10), (0, 0, 1, 1), (0, 0, 0, 5)]
[(1/2, 0, 1/2, 9), (0, 1/22, 6/11, 135/22), (0, 0, 1, 7), (0, 0, 0, 11)]
[(1/2, 0, 1/2, 4), (0, 1/18, 4/9, 35/18), (0, 0, 1, 8), (0, 0, 0, 9)]
[(1/2, 0, 1/2, 7), (0, 1/22, 7/11, 109/22), (0, 0, 1, 3), (0, 0, 0, 11)]
[(1/2, 0, 1/2, 8), (0, 1/20, 3/5, 23/20), (0, 0, 1, 6), (0, 0, 0, 10)]
[(1/2, 0, 1/2, 1), (0, 1/6, 1/3, 5/6), (0, 0, 1, 2), (0, 0, 0, 3)]
[(1/2, 0, 1/2, 8), (0, 1/20, 2/5, 47/20), (0, 0, 1, 6), (0, 0, 0, 10)]
[(1/2, 0, 1/2, 2), (0, 1/12, 1/3, 47/12), (0, 0, 1, 4), (0, 0, 0, 6)]
[(1/2, 0, 1/2, 1), (0, 1/14, 2/7, 47/14), (0, 0, 1, 2), (0, 0, 0, 7)]
[(1/2, 0, 1/2, 2), (0, 1/14, 1/7, 45/14), (0, 0, 1, 4), (0, 0, 0, 7)]
[(1/2, 0, 1/2, 3), (0, 1/26, 4/13, 3/26), (0, 0, 1, 6), (0, 0, 0, 13)]
[(1/2, 0, 1/2, 2), (0, 1/18, 1/9, 31/18), (0, 0, 1, 4), (0, 0, 0, 9)]
[(1/2, 0, 1/2, 5), (0, 1/22, 2/11, 103/22), (0, 0, 1, 10), (0, 0, 0, 11)]
[(1/2, 0, 1/2, 7), (0, 1/18, 1/9, 131/18), (0, 0, 1, 5), (0, 0, 0, 9)]
[(1/2, 0, 1/2, 2), (0, 1/10, 4/5, 3/10), (0, 0, 1, 4), (0, 0, 0, 5)]
[(1/2, 0, 1/2, 2), (0, 1/22, 6/11, 107/22), (0, 0, 1, 4), (0, 0, 0, 11)]
[(1/2, 0, 1/2, 6), (0, 1/16, 3/4, 95/16), (0, 0, 1, 4), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 2), (0, 1/20, 2/5, 153/20), (0, 0, 1, 4), (0, 0, 0, 10)]
[(1/2, 0, 1/2, 6), (0, 1/14, 2/7, 51/14), (0, 0, 1, 5), (0, 0, 0, 7)]
[(1/2, 0, 1/2, 10), (0, 1/26, 4/13, 335/26), (0, 0, 1, 7), (0, 0, 0, 13)]
[(1/2, 0, 1/2, 4), (0, 1/22, 7/11, 133/22), (0, 0, 1, 8), (0, 0, 0, 11)]
[(1/2, 0, 1/2, 4), (0, 1/12, 1/3, 7/12), (0, 0, 1, 2), (0, 0, 0, 6)]
[(1/2, 0, 1/2, 2), (0, 1/6, 1/3, 13/6), (0, 0, 1, 1), (0, 0, 0, 3)]
[(1/2, 0, 1/2, 2), (0, 1/20, 3/5, 177/20), (0, 0, 1, 4), (0, 0, 0, 10)]
[(1/2, 0, 1/2, 2), (0, 1/16, 1/4, 31/16), (0, 0, 1, 4), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 5), (0, 1/14, 1/7, 53/14), (0, 0, 1, 3), (0, 0, 0, 7)]
