[(1/2, 1/6, 0, 1/3), (0, 1/3, 0, 2/3), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 0, 1/4, 35/4), (0, 1/54, 13/36, 1417/108), (0, 0, 1/2, 35/2), (0, 0, 0, 18)]
[(1/2, 0, 0, 7/2), (0, 1/42, 1/2, 40/21), (0, 0, 1, 0), (0, 0, 0, 7)]
[(1/2, 0, 1/4, 83/4), (0, 1/78, 23/52, 2611/156), (0, 0, 1/2, 31/2), (0, 0, 0, 26)]
[(1/2, 0, 1/4, 27/4), (0, 1/42, 3/28, 703/84), (0, 0, 1/2, 27/2), (0, 0, 0, 14)]
[(1/2, 0, 1/4, 13/4), (0, 1/72, 11/48, 3433/144), (0, 0, 1/2, 13/2), (0, 0, 0, 24)]
[(1/2, 0, 0, 3/2), (0, 1/18, 1/2, 7/9), (0, 0, 1, 0), (0, 0, 0, 3)]
[(1/2, 1/42, 0, 40/21), (0, 1/21, 0, 80/21), (0, 0, 1/2, 7/2), (0, 0, 0, 7)]
[(1/2, 1/126, 5/42, 929/126), (0, 1/63, 5/21, 929/63), (0, 0, 1/2, 41/2), (0, 0, 0, 21)]
[(1/2, 1/42, 5/14, 47/42), (0, 1/21, 3/14, 115/42), (0, 0, 1/2, 13/2), (0, 0, 0, 7)]
[(1/2, 0, 1/4, 5/4), (0, 1/6, 1/4, 19/12), (0, 0, 1/2, 1/2), (0, 0, 0, 2)]
[(1/2, 1/126, 0, 628/63), (0, 1/63, 0, 1256/63), (0, 0, 1/2, 21/2), (0, 0, 0, 21)]
[(1/2, 1/18, 1/3, 10/9), (0, 1/9, 1/6, 49/18), (0, 0, 1/2, 5/2), (0, 0, 0, 3)]
[(1/2, 1/54, 0, 61/27), (0, 1/27, 0, 122/27), (0, 0, 1/2, 9/2), (0, 0, 0, 9)]
[(1/2, 1/138, 4/23, 52/69), (0, 1/69, 8/23, 104/69), (0, 0, 1/2, 7/2), (0, 0, 0, 23)]
[(1/2, 0, 1, 5/2), (0, 1/36, 19/12, 1/18), (0, 0, 2, 2), (0, 0, 0, 3)]
