[(1/2, 0, 0, 7/2), (0, 1/98, 1/2, 143/49), (0, 0, 1, 0), (0, 0, 0, 7)]
[(1/2, 0, 0, 17/2), (0, 1/238, 1/2, 479/119), (0, 0, 1, 0), (0, 0, 0, 17)]
[(1/2, 1/714, 16/51, 9509/357), (0, 1/357, 13/102, 24827/714), (0, 0, 1/2, 37/2), (0, 0, 0, 51)]
[(1/2, 0, 0, 13/2), (0, 1/182, 1/2, 395/91), (0, 0, 1, 0), (0, 0, 0, 13)]
[(1/2, 0, 0, 13/2), (0, 1/182, 1/2, 619/91), (0, 0, 1, 0), (0, 0, 0, 13)]
[(1/2, 1/154, 0, 458/77), (0, 1/77, 0, 69/77), (0, 0, 1/2, 11/2), (0, 0, 0, 11)]
[(1/2, 1/154, 0, 752/77), (0, 1/77, 0, 657/77), (0, 0, 1/2, 11/2), (0, 0, 0, 11)]
[(1/2, 1/742, 33/106, 27929/742), (0, 1/371, 13/106, 579/742), (0, 0, 1/2, 43/2), (0, 0, 0, 53)]
[(1/2, 1/770, 9/110, 38891/770), (0, 1/385, 9/55, 17716/385), (0, 0, 1/2, 81/2), (0, 0, 0, 55)]
[(1/2, 1/98, 0, 143/49), (0, 1/49, 0, 286/49), (0, 0, 1/2, 7/2), (0, 0, 0, 7)]
[(1/2, 1/742, 21/53, 9775/371), (0, 1/371, 31/106, 17211/742), (0, 0, 1/2, 59/2), (0, 0, 0, 53)]
[(1/2, 0, 0, 17/2), (0, 1/238, 1/2, 388/119), (0, 0, 1, 0), (0, 0, 0, 17)]
[(1/2, 0, 0, 11/2), (0, 1/154, 1/2, 752/77), (0, 0, 1, 0), (0, 0, 0, 11)]
[(1/2, 0, 0, 15/2), (0, 1/420, 31/60, 866/105), (0, 0, 2, 2), (0, 0, 0, 15)]
[(1/2, 1/770, 3/10, 1369/154), (0, 1/385, 3/5, 522/77), (0, 0, 5/2, 11/2), (0, 0, 0, 11)]
[(1/2, 0, 0, 23/2), (0, 1/322, 7/46, 605/161), (0, 0, 1, 11), (0, 0, 0, 23)]
[(1/2, 1/714, 41/102, 15245/714), (0, 1/357, 31/102, 22279/714), (0, 0, 1/2, 23/2), (0, 0, 0, 51)]
[(1/2, 1/14, 0, 3/7), (0, 1/7, 0, 6/7), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 1/602, 0, 12316/301), (0, 1/301, 0, 11689/301), (0, 0, 1/2, 43/2), (0, 0, 0, 43)]
[(1/2, 1/238, 0, 479/119), (0, 1/119, 0, 958/119), (0, 0, 1/2, 17/2), (0, 0, 0, 17)]
[(1/2, 0, 0, 11/2), (0, 1/154, 1/2, 458/77), (0, 0, 1, 0), (0, 0, 0, 11)]
[(1/2, 1/602, 0, 11721/301), (0, 1/301, 0, 10499/301), (0, 0, 1/2, 43/2), (0, 0, 0, 43)]
[(1/2, 1/182, 0, 395/91), (0, 1/91, 0, 790/91), (0, 0, 1/2, 13/2), (0, 0, 0, 13)]
[(1/2, 1/238, 0, 388/119), (0, 1/119, 0, 776/119), (0, 0, 1/2, 17/2), (0, 0, 0, 17)]
[(1/2, 1/182, 0, 619/91), (0, 1/91, 0, 55/91), (0, 0, 1/2, 13/2), (0, 0, 0, 13)]
[(1/2, 0, 0, 1/2), (0, 1/14, 1/2, 3/7), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 1/546, 16/39, 3496/273), (0, 1/273, 25/78, 6067/546), (0, 0, 1/2, 29/2), (0, 0, 0, 39)]
