[(1/2, 0, 1/2, 0), (0, 1/8, 0, 3/8), (0, 0, 1, 0), (0, 0, 0, 4)]
[(1/2, 0, 1/2, 0), (0, 1/56, 0, 1149/56), (0, 0, 1, 0), (0, 0, 0, 28)]
[(1/2, 0, 1/2, 0), (0, 1/10, 0, 41/10), (0, 0, 1, 0), (0, 0, 0, 5)]
[(1/2, 0, 1/2, 0), (0, 1/34, 0, 29/34), (0, 0, 1, 0), (0, 0, 0, 17)]
[(1/2, 0, 23/2, 0), (0, 1/46, 327/23, 1/2), (0, 0, 23, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 14), (0, 1/56, 1/2, 811/56), (0, 0, 1, 0), (0, 0, 0, 28)]
[(1/2, 0, 1/2, 4), (0, 1/16, 1/2, 125/16), (0, 0, 1, 0), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 0), (0, 1/28, 0, 365/28), (0, 0, 1, 0), (0, 0, 0, 14)]
[(1/2, 0, 1/2, 10), (0, 1/40, 1/2, 459/40), (0, 0, 1, 0), (0, 0, 0, 20)]
[(1/2, 0, 1/2, 0), (0, 1/50, 0, 1059/50), (0, 0, 1, 0), (0, 0, 0, 25)]
[(1/2, 0, 1/2, 0), (0, 1/28, 0, 267/28), (0, 0, 1, 0), (0, 0, 0, 14)]
[(1/2, 0, 17/2, 0), (0, 1/34, 159/17, 1/2), (0, 0, 17, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/46, 0, 125/46), (0, 0, 1, 0), (0, 0, 0, 23)]
[(1/2, 0, 1/2, 0), (0, 1/4, 0, 3/4), (0, 0, 1, 0), (0, 0, 0, 2)]
[(1/2, 0, 1/2, 0), (0, 1/16, 0, 99/16), (0, 0, 1, 0), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 0), (0, 1/56, 0, 125/56), (0, 0, 1, 0), (0, 0, 0, 28)]
[(1/2, 0, 1/2, 2), (0, 1/8, 1/2, 11/8), (0, 0, 1, 0), (0, 0, 0, 4)]
[(1/2, 0, 1/2, 14), (0, 1/56, 1/2, 267/56), (0, 0, 1, 0), (0, 0, 0, 28)]
[(1/2, 0, 1/2, 16), (0, 1/64, 1/2, 413/64), (0, 0, 1, 0), (0, 0, 0, 32)]
[(1/2, 0, 1/2, 0), (0, 1/2, 0, 1/2), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/44, 0, 637/44), (0, 0, 1, 0), (0, 0, 0, 22)]
[(1/2, 0, 1/2, 0), (0, 1/40, 0, 291/40), (0, 0, 1, 0), (0, 0, 0, 20)]
[(1/2, 0, 1/2, 0), (0, 1/20, 0, 141/20), (0, 0, 1, 0), (0, 0, 0, 10)]
[(1/2, 0, 1/2, 27), (0, 1/62, 27/31, 1053/62), (0, 0, 1, 23), (0, 0, 0, 31)]
[(1/2, 0, 1/2, 0), (0, 1/14, 0, 71/14), (0, 0, 1, 0), (0, 0, 0, 7)]
[(1/2, 0, 1/2, 0), (0, 1/22, 0, 153/22), (0, 0, 1, 0), (0, 0, 0, 11)]
[(1/2, 0, 1/2, 10), (0, 1/40, 1/2, 491/40), (0, 0, 1, 0), (0, 0, 0, 20)]
[(1/2, 0, 1/2, 8), (0, 1/32, 1/2, 285/32), (0, 0, 1, 0), (0, 0, 0, 16)]
[(1/2, 0, 1/2, 0), (0, 1/32, 0, 99/32), (0, 0, 1, 0), (0, 0, 0, 16)]
[(1/2, 0, 1/2, 0), (0, 1/44, 0, 573/44), (0, 0, 1, 0), (0, 0, 0, 22)]
[(1/2, 0, 1/2, 28), (0, 1/64, 5/8, 1021/64), (0, 0, 1, 24), (0, 0, 0, 32)]
[(1/2, 0, 1/2, 24), (0, 1/62, 9/31, 1135/62), (0, 0, 1, 17), (0, 0, 0, 31)]
[(1/2, 0, 11/2, 0), (0, 1/22, 105/11, 1/2), (0, 0, 11, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 20), (0, 1/60, 2/3, 1709/60), (0, 0, 1, 10), (0, 0, 0, 30)]
[(1/2, 0, 29/2, 0), (0, 1/58, 628/29, 1/2), (0, 0, 29, 0), (0, 0, 0, 1)]
[(1/2, 0, 25/2, 0), (0, 1/50, 217/25, 1/2), (0, 0, 25, 0), (0, 0, 0, 1)]
[(1/2, 0, 7/2, 0), (0, 1/14, 11/7, 1/2), (0, 0, 7, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/40, 0, 541/40), (0, 0, 1, 0), (0, 0, 0, 20)]
[(1/2, 0, 35/2, 0), (0, 1/70, 1067/35, 1/2), (0, 0, 35, 0), (0, 0, 0, 1)]
[(1/2, 0, 5/2, 0), (0, 1/10, 17/5, 1/2), (0, 0, 5, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/20, 0, 91/20), (0, 0, 1, 0), (0, 0, 0, 10)]
[(1/2, 0, 1/2, 3), (0, 1/22, 4/11, 83/22), (0, 0, 1, 6), (0, 0, 0, 11)]
[(1/2, 0, 1/2, 8), (0, 1/24, 1/3, 67/24), (0, 0, 1, 4), (0, 0, 0, 12)]
[(1/2, 0, 1/2, 14), (0, 1/54, 8/27, 929/54), (0, 0, 1, 1), (0, 0, 0, 27)]
[(1/2, 0, 1/2, 11), (0, 1/34, 10/17, 557/34), (0, 0, 1, 5), (0, 0, 0, 17)]
[(1/2, 0, 5/2, 2), (0, 1/60, 46/15, 47/12), (0, 0, 5, 4), (0, 0, 0, 6)]
[(1/2, 0, 5/2, 3), (0, 1/50, 58/25, 39/10), (0, 0, 5, 1), (0, 0, 0, 5)]
[(1/2, 0, 1/2, 9), (0, 1/62, 14/31, 1917/62), (0, 0, 1, 18), (0, 0, 0, 31)]
[(1/2, 0, 5/2, 0), (0, 1/20, 21/5, 7/4), (0, 0, 5, 0), (0, 0, 0, 2)]
