[(1/2, 0, 0, 13/2), (0, 1/182, 1/2, 856/91), (0, 0, 1, 0), (0, 0, 0, 13)]
[(1/2, 0, 0, 27/2), (0, 1/378, 5/54, 2333/189), (0, 0, 1, 1), (0, 0, 0, 27)]
[(1/2, 1/238, 0, 380/119), (0, 1/119, 0, 760/119), (0, 0, 1/2, 17/2), (0, 0, 0, 17)]
[(1/2, 1/714, 37/102, 15257/714), (0, 1/357, 23/102, 34441/714), (0, 0, 1/2, 91/2), (0, 0, 0, 51)]
[(1/2, 1/238, 0, 198/119), (0, 1/119, 0, 396/119), (0, 0, 1/2, 17/2), (0, 0, 0, 17)]
[(1/2, 0, 0, 1/2), (0, 1/14, 1/2, 2/7), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 1/406, 0, 2893/203), (0, 1/203, 0, 5786/203), (0, 0, 1/2, 29/2), (0, 0, 0, 29)]
[(1/2, 1/966, 20/69, 2914/483), (0, 1/483, 11/138, 37255/966), (0, 0, 1/2, 85/2), (0, 0, 0, 69)]
[(1/2, 0, 0, 27/2), (0, 1/378, 17/54, 4069/189), (0, 0, 1, 23), (0, 0, 0, 27)]
[(1/2, 1/518, 0, 7611/259), (0, 1/259, 0, 5639/259), (0, 0, 1/2, 37/2), (0, 0, 0, 37)]
[(1/2, 1/574, 0, 4195/287), (0, 1/287, 0, 8390/287), (0, 0, 1/2, 41/2), (0, 0, 0, 41)]
[(1/2, 1/686, 0, 2858/343), (0, 1/343, 0, 5716/343), (0, 0, 1/2, 49/2), (0, 0, 0, 49)]
[(1/2, 1/434, 0, 555/217), (0, 1/217, 0, 1110/217), (0, 0, 1/2, 31/2), (0, 0, 0, 31)]
[(1/2, 1/602, 0, 2319/301), (0, 1/301, 0, 4638/301), (0, 0, 1/2, 43/2), (0, 0, 0, 43)]
[(1/2, 1/518, 0, 3341/259), (0, 1/259, 0, 6682/259), (0, 0, 1/2, 37/2), (0, 0, 0, 37)]
[(1/2, 1/686, 3/14, 12233/686), (0, 1/343, 3/7, 12233/343), (0, 0, 1/2, 7/2), (0, 0, 0, 49)]
[(1/2, 0, 0, 13/2), (0, 1/182, 1/2, 1003/91), (0, 0, 1, 0), (0, 0, 0, 13)]
[(1/2, 0, 0, 7/2), (0, 1/98, 1/2, 114/49), (0, 0, 1, 0), (0, 0, 0, 7)]
[(1/2, 1/602, 0, 5077/301), (0, 1/301, 0, 10154/301), (0, 0, 1/2, 43/2), (0, 0, 0, 43)]
[(1/2, 1/182, 0, 1003/91), (0, 1/91, 0, 823/91), (0, 0, 1/2, 13/2), (0, 0, 0, 13)]
[(1/2, 1/826, 43/118, 48213/826), (0, 1/413, 27/118, 32411/826), (0, 0, 1/2, 37/2), (0, 0, 0, 59)]
