[(1/2, 0, 0, 17/2), (0, 1/374, 1/2, 1093/187), (0, 0, 1, 0), (0, 0, 0, 17)]
[(1/2, 0, 1/4, 201/4), (0, 1/572, 33/104, 18903/1144), (0, 0, 1/2, 97/2), (0, 0, 0, 52)]
[(1/2, 0, 0, 11/2), (0, 1/726, 197/66, 478/121), (0, 0, 3, 10), (0, 0, 0, 11)]
[(1/2, 1/638, 0, 6164/319), (0, 1/319, 0, 3077/319), (0, 0, 1/2, 29/2), (0, 0, 0, 29)]
[(1/2, 0, 0, 17/2), (0, 1/374, 1/2, 1797/187), (0, 0, 1, 0), (0, 0, 0, 17)]
[(1/2, 1/814, 0, 5603/407), (0, 1/407, 0, 11206/407), (0, 0, 1/2, 37/2), (0, 0, 0, 37)]
[(1/2, 0, 0, 11/2), (0, 1/242, 1/2, 1181/121), (0, 0, 1, 0), (0, 0, 0, 11)]
[(1/2, 0, 3/4, 13/4), (0, 1/462, 25/84, 4211/308), (0, 0, 3/2, 13/2), (0, 0, 0, 14)]
[(1/2, 1/550, 0, 6021/275), (0, 1/275, 0, 5167/275), (0, 0, 1/2, 25/2), (0, 0, 0, 25)]
[(1/2, 1/418, 0, 235/209), (0, 1/209, 0, 470/209), (0, 0, 1/2, 19/2), (0, 0, 0, 19)]
[(1/2, 0, 1/4, 231/4), (0, 1/704, 15/128, 26471/1408), (0, 0, 1/2, 103/2), (0, 0, 0, 64)]
[(1/2, 0, 0, 23/2), (0, 1/506, 1/2, 4470/253), (0, 0, 1, 0), (0, 0, 0, 23)]
[(1/2, 0, 1, 19/2), (0, 1/616, 3/56, 411/308), (0, 0, 2, 5), (0, 0, 0, 14)]
[(1/2, 1/242, 0, 1181/121), (0, 1/121, 0, 1031/121), (0, 0, 1/2, 11/2), (0, 0, 0, 11)]
[(1/2, 0, 1/4, 41/4), (0, 1/748, 25/136, 11775/1496), (0, 0, 1/2, 41/2), (0, 0, 0, 68)]
[(1/2, 0, 3/4, 43/4), (0, 1/528, 25/96, 757/352), (0, 0, 3/2, 11/2), (0, 0, 0, 16)]
[(1/2, 0, 0, 25/2), (0, 1/550, 1/2, 6021/275), (0, 0, 1, 0), (0, 0, 0, 25)]
[(1/2, 1/506, 0, 5581/253), (0, 1/253, 0, 5343/253), (0, 0, 1/2, 23/2), (0, 0, 0, 23)]
[(1/2, 1/1342, 0, 33906/671), (0, 1/671, 0, 26881/671), (0, 0, 1/2, 61/2), (0, 0, 0, 61)]
[(1/2, 1/418, 0, 2292/209), (0, 1/209, 0, 613/209), (0, 0, 1/2, 19/2), (0, 0, 0, 19)]
[(1/2, 0, 0, 19/2), (0, 1/418, 1/2, 235/209), (0, 0, 1, 0), (0, 0, 0, 19)]
[(1/2, 1/110, 0, 246/55), (0, 1/55, 0, 217/55), (0, 0, 1/2, 5/2), (0, 0, 0, 5)]
[(1/2, 1/374, 0, 1797/187), (0, 1/187, 0, 415/187), (0, 0, 1/2, 17/2), (0, 0, 0, 17)]
[(1/2, 1/946, 0, 19155/473), (0, 1/473, 0, 17971/473), (0, 0, 1/2, 43/2), (0, 0, 0, 43)]
[(1/2, 1/110, 0, 4/55), (0, 1/55, 0, 8/55), (0, 0, 1/2, 5/2), (0, 0, 0, 5)]
[(1/2, 1/506, 0, 4470/253), (0, 1/253, 0, 3121/253), (0, 0, 1/2, 23/2), (0, 0, 0, 23)]
[(1/2, 0, 0, 7/2), (0, 1/462, 53/42, 60/77), (0, 0, 3, 3), (0, 0, 0, 7)]
[(1/2, 1/1034, 0, 8661/517), (0, 1/517, 0, 17322/517), (0, 0, 1/2, 47/2), (0, 0, 0, 47)]
[(1/2, 0, 1, 27/2), (0, 1/704, 83/64, 631/352), (0, 0, 2, 11), (0, 0, 0, 16)]
[(1/2, 0, 5/4, 37/4), (0, 1/770, 211/140, 1585/308), (0, 0, 5/2, 9/2), (0, 0, 0, 14)]
[(1/2, 0, 0, 5/2), (0, 1/110, 1/2, 4/55), (0, 0, 1, 0), (0, 0, 0, 5)]
[(1/2, 0, 1/4, 111/4), (0, 1/418, 3/76, 30211/836), (0, 0, 1/2, 35/2), (0, 0, 0, 38)]
[(1/2, 1/550, 0, 5229/275), (0, 1/275, 0, 3583/275), (0, 0, 1/2, 25/2), (0, 0, 0, 25)]
[(1/2, 0, 0, 5/2), (0, 1/110, 1/2, 246/55), (0, 0, 1, 0), (0, 0, 0, 5)]
[(1/2, 1/22, 0, 4/11), (0, 1/11, 0, 8/11), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 0, 1/4, 111/4), (0, 1/506, 9/92, 25745/1012), (0, 0, 1/2, 19/2), (0, 0, 0, 46)]
[(1/2, 1/814, 0, 2611/407), (0, 1/407, 0, 5222/407), (0, 0, 1/2, 37/2), (0, 0, 0, 37)]
[(1/2, 1/638, 0, 8133/319), (0, 1/319, 0, 7015/319), (0, 0, 1/2, 29/2), (0, 0, 0, 29)]
[(1/2, 0, 0, 1/2), (0, 1/22, 1/2, 4/11), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 1/1034, 0, 6802/517), (0, 1/517, 0, 13604/517), (0, 0, 1/2, 47/2), (0, 0, 0, 47)]
[(1/2, 1/374, 0, 1093/187), (0, 1/187, 0, 2186/187), (0, 0, 1/2, 17/2), (0, 0, 0, 17)]
[(1/2, 0, 15, 1/2), (0, 1/660, 107/60, 1/22), (0, 0, 30, 0), (0, 0, 0, 1)]
[(1/2, 0, 1, 3/2), (0, 1/308, 51/28, 81/154), (0, 0, 2, 3), (0, 0, 0, 7)]
[(1/2, 0, 1/4, 39/4), (0, 1/242, 3/44, 2403/484), (0, 0, 1/2, 39/2), (0, 0, 0, 22)]
[(1/2, 1/770, 5/14, 16167/770), (0, 1/385, 3/14, 11159/770), (0, 0, 1/2, 55/2), (0, 0, 0, 35)]
[(1/2, 0, 1/4, 73/4), (0, 1/418, 3/76, 22269/836), (0, 0, 1/2, 73/2), (0, 0, 0, 38)]
[(1/2, 1/1122, 145/102, 6269/374), (0, 1/561, 137/102, 3375/374), (0, 0, 3/2, 15/2), (0, 0, 0, 17)]
[(1/2, 0, 0, 5/2), (0, 1/330, 11/6, 82/55), (0, 0, 3, 0), (0, 0, 0, 5)]
[(1/2, 1/858, 599/39, 8/11), (0, 1/429, 875/78, 21/22), (0, 0, 39/2, 1/2), (0, 0, 0, 1)]
[(1/2, 1/1166, 11/106, 8357/1166), (0, 1/583, 11/53, 8357/583), (0, 0, 1/2, 63/2), (0, 0, 0, 53)]
[(1/2, 1/726, 1/66, 2529/242), (0, 1/363, 1/33, 1198/121), (0, 0, 3/2, 1/2), (0, 0, 0, 11)]
[(1/2, 0, 3/4, 11/4), (0, 1/462, 97/84, 933/308), (0, 0, 3/2, 11/2), (0, 0, 0, 14)]
[(1/2, 0, 1/4, 17/4), (0, 1/374, 1/4, 7551/748), (0, 0, 1/2, 17/2), (0, 0, 0, 34)]
[(1/2, 0, 0, 13/2), (0, 1/286, 21/26, 444/143), (0, 0, 1, 11), (0, 0, 0, 13)]
[(1/2, 1/330, 1/3, 93/55), (0, 1/165, 2/3, 186/55), (0, 0, 3/2, 5/2), (0, 0, 0, 5)]
[(1/2, 0, 9/4, 17/4), (0, 1/594, 65/108, 311/132), (0, 0, 9/2, 5/2), (0, 0, 0, 6)]
[(1/2, 1/682, 9/31, 9343/341), (0, 1/341, 5/62, 13843/682), (0, 0, 1/2, 7/2), (0, 0, 0, 31)]
[(1/2, 0, 1/4, 73/4), (0, 1/352, 3/64, 13205/704), (0, 0, 1/2, 9/2), (0, 0, 0, 32)]
[(1/2, 0, 0, 7/2), (0, 1/462, 107/42, 181/77), (0, 0, 3, 1), (0, 0, 0, 7)]
[(1/2, 1/1518, 55/138, 6071/506), (0, 1/759, 55/69, 252/253), (0, 0, 3/2, 9/2), (0, 0, 0, 23)]
[(1/2, 0, 1, 9/2), (0, 1/308, 45/28, 653/154), (0, 0, 2, 2), (0, 0, 0, 7)]
[(1/2, 1/902, 11/41, 9178/451), (0, 1/451, 3/82, 1985/902), (0, 0, 1/2, 77/2), (0, 0, 0, 41)]
[(1/2, 1/418, 4/19, 1753/209), (0, 1/209, 8/19, 3506/209), (0, 0, 1/2, 3/2), (0, 0, 0, 19)]
[(1/2, 0, 1/4, 87/4), (0, 1/286, 1/52, 6913/572), (0, 0, 1/2, 35/2), (0, 0, 0, 26)]
[(1/2, 0, 3/4, 43/4), (0, 1/462, 115/84, 3903/308), (0, 0, 3/2, 15/2), (0, 0, 0, 14)]
[(1/2, 0, 1/4, 193/4), (0, 1/638, 5/116, 29595/1276), (0, 0, 1/2, 77/2), (0, 0, 0, 58)]
[(1/2, 0, 3/4, 35/4), (0, 1/594, 61/108, 5641/396), (0, 0, 3/2, 35/2), (0, 0, 0, 18)]
[(1/2, 0, 3/4, 51/4), (0, 1/726, 25/132, 1285/484), (0, 0, 3/2, 7/2), (0, 0, 0, 22)]
[(1/2, 0, 0, 17/2), (0, 1/374, 13/34, 1962/187), (0, 0, 1, 10), (0, 0, 0, 17)]
[(1/2, 0, 1, 11/2), (0, 1/352, 45/32, 169/176), (0, 0, 2, 3), (0, 0, 0, 8)]
[(1/2, 0, 1/4, 1/4), (0, 1/814, 25/148, 59471/1628), (0, 0, 1/2, 1/2), (0, 0, 0, 74)]
[(1/2, 1/946, 23/86, 22437/946), (0, 1/473, 3/86, 7507/946), (0, 0, 1/2, 79/2), (0, 0, 0, 43)]
[(1/2, 0, 1/4, 105/4), (0, 1/352, 11/64, 15405/704), (0, 0, 1/2, 41/2), (0, 0, 0, 32)]
[(1/2, 0, 1/4, 33/4), (0, 1/154, 3/28, 1237/308), (0, 0, 1/2, 5/2), (0, 0, 0, 14)]
[(1/2, 0, 0, 11/2), (0, 1/242, 5/22, 851/121), (0, 0, 1, 9), (0, 0, 0, 11)]
[(1/2, 0, 1/4, 71/4), (0, 1/286, 7/52, 9751/572), (0, 0, 1/2, 19/2), (0, 0, 0, 26)]
[(1/2, 0, 3/4, 53/4), (0, 1/594, 61/108, 295/396), (0, 0, 3/2, 17/2), (0, 0, 0, 18)]
[(1/2, 0, 1/4, 87/4), (0, 1/572, 1/104, 51529/1144), (0, 0, 1/2, 87/2), (0, 0, 0, 52)]
[(1/2, 0, 1/4, 55/4), (0, 1/242, 1/4, 731/484), (0, 0, 1/2, 11/2), (0, 0, 0, 22)]
[(1/2, 0, 1/4, 33/4), (0, 1/242, 1/4, 8717/484), (0, 0, 1/2, 33/2), (0, 0, 0, 22)]
[(1/2, 0, 1/4, 7/4), (0, 1/484, 31/88, 33687/968), (0, 0, 1/2, 7/2), (0, 0, 0, 44)]
[(1/2, 1/946, 11/86, 19027/946), (0, 1/473, 11/43, 19027/473), (0, 0, 1/2, 65/2), (0, 0, 0, 43)]
[(1/2, 1/638, 1/29, 1962/319), (0, 1/319, 2/29, 3924/319), (0, 0, 1/2, 3/2), (0, 0, 0, 29)]
[(1/2, 0, 1/4, 137/4), (0, 1/572, 45/104, 13755/1144), (0, 0, 1/2, 33/2), (0, 0, 0, 52)]
[(1/2, 0, 1/4, 17/4), (0, 1/374, 1/4, 10367/748), (0, 0, 1/2, 17/2), (0, 0, 0, 34)]
[(1/2, 0, 1/4, 9/4), (0, 1/374, 19/68, 14701/748), (0, 0, 1/2, 9/2), (0, 0, 0, 34)]
[(1/2, 1/638, 6/29, 3788/319), (0, 1/319, 12/29, 7576/319), (0, 0, 1/2, 19/2), (0, 0, 0, 29)]
[(1/2, 1/110, 7/10, 17/22), (0, 1/55, 7/5, 6/11), (0, 0, 5/2, 1/2), (0, 0, 0, 1)]
