[(1/2, 1/6, 0, 1/3), (0, 1/3, 0, 2/3), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 1/174, 0, 2458/87), (0, 1/87, 0, 2393/87), (0, 0, 1/2, 29/2), (0, 0, 0, 29)]
[(1/2, 0, 0, 25/2), (0, 1/150, 1/2, 1843/75), (0, 0, 1, 0), (0, 0, 0, 25)]
[(1/2, 1/354, 7/59, 406/177), (0, 1/177, 14/59, 812/177), (0, 0, 1/2, 1/2), (0, 0, 0, 59)]
[(1/2, 1/30, 1/5, 64/15), (0, 1/15, 2/5, 53/15), (0, 0, 1/2, 1/2), (0, 0, 0, 5)]
[(1/2, 1/318, 15/53, 6928/159), (0, 1/159, 7/106, 10699/318), (0, 0, 1/2, 1/2), (0, 0, 0, 53)]
[(1/2, 0, 0, 23/2), (0, 1/138, 1/2, 430/69), (0, 0, 1, 0), (0, 0, 0, 23)]
[(1/2, 1/114, 2/19, 952/57), (0, 1/57, 4/19, 821/57), (0, 0, 1/2, 37/2), (0, 0, 0, 19)]
[(1/2, 1/354, 0, 1933/177), (0, 1/177, 0, 3866/177), (0, 0, 1/2, 59/2), (0, 0, 0, 59)]
[(1/2, 1/450, 0, 6907/225), (0, 1/225, 0, 13814/225), (0, 0, 1/2, 75/2), (0, 0, 0, 75)]
[(1/2, 1/90, 0, 643/45), (0, 1/45, 0, 611/45), (0, 0, 1/2, 15/2), (0, 0, 0, 15)]
[(1/2, 1/522, 65/174, 40433/522), (0, 1/261, 43/174, 35713/522), (0, 0, 1/2, 173/2), (0, 0, 0, 87)]
[(1/2, 1/138, 8/23, 751/69), (0, 1/69, 9/46, 2935/138), (0, 0, 1/2, 1/2), (0, 0, 0, 23)]
[(1/2, 1/54, 5/18, 5/54), (0, 1/27, 1/18, 37/54), (0, 0, 1/2, 17/2), (0, 0, 0, 9)]
[(1/2, 0, 0, 15/2), (0, 1/90, 1/2, 643/45), (0, 0, 1, 0), (0, 0, 0, 15)]
[(1/2, 1/414, 8/69, 11860/207), (0, 1/207, 16/69, 9437/207), (0, 0, 1/2, 1/2), (0, 0, 0, 69)]
[(1/2, 1/450, 0, 16843/225), (0, 1/225, 0, 16811/225), (0, 0, 1/2, 75/2), (0, 0, 0, 75)]
[(1/2, 0, 1/4, 109/4), (0, 1/162, 17/108, 3979/324), (0, 0, 1/2, 1/2), (0, 0, 0, 54)]
[(1/2, 0, 0, 19/2), (0, 1/114, 1/2, 118/57), (0, 0, 1, 0), (0, 0, 0, 19)]
[(1/2, 0, 1/4, 21/4), (0, 1/30, 9/20, 571/60), (0, 0, 1/2, 1/2), (0, 0, 0, 10)]
[(1/2, 1/30, 3/10, 137/30), (0, 1/15, 1/10, 109/30), (0, 0, 1/2, 1/2), (0, 0, 0, 5)]
[(1/2, 1/342, 0, 4936/171), (0, 1/171, 0, 125/171), (0, 0, 1/2, 57/2), (0, 0, 0, 57)]
[(1/2, 1/114, 15/38, 1649/114), (0, 1/57, 11/38, 1189/114), (0, 0, 1/2, 37/2), (0, 0, 0, 19)]
[(1/2, 1/474, 12/79, 5044/237), (0, 1/237, 24/79, 10088/237), (0, 0, 1/2, 1/2), (0, 0, 0, 79)]
[(1/2, 1/366, 27/61, 5212/183), (0, 1/183, 47/122, 21031/366), (0, 0, 1/2, 121/2), (0, 0, 0, 61)]
[(1/2, 1/366, 0, 4507/183), (0, 1/183, 0, 9014/183), (0, 0, 1/2, 61/2), (0, 0, 0, 61)]
[(1/2, 0, 1/4, 5/4), (0, 1/6, 1/4, 19/12), (0, 0, 1/2, 1/2), (0, 0, 0, 2)]
[(1/2, 0, 0, 39/2), (0, 1/234, 17/78, 1699/117), (0, 0, 1, 20), (0, 0, 0, 39)]
[(1/2, 0, 1/4, 35/4), (0, 1/54, 1/36, 37/108), (0, 0, 1/2, 35/2), (0, 0, 0, 18)]
[(1/2, 1/270, 23/90, 3353/270), (0, 1/135, 1/90, 6841/270), (0, 0, 1/2, 89/2), (0, 0, 0, 45)]
[(1/2, 1/318, 23/106, 14393/318), (0, 1/159, 23/53, 5966/159), (0, 0, 1/2, 1/2), (0, 0, 0, 53)]
[(1/2, 1/174, 0, 1747/87), (0, 1/87, 0, 971/87), (0, 0, 1/2, 29/2), (0, 0, 0, 29)]
[(1/2, 0, 0, 29/2), (0, 1/174, 1/2, 1747/87), (0, 0, 1, 0), (0, 0, 0, 29)]
[(1/2, 1/486, 0, 14818/243), (0, 1/243, 0, 9953/243), (0, 0, 1/2, 81/2), (0, 0, 0, 81)]
[(1/2, 1/90, 7/30, 743/90), (0, 1/45, 7/15, 68/45), (0, 0, 1/2, 1/2), (0, 0, 0, 15)]
[(1/2, 1/138, 8/23, 307/69), (0, 1/69, 9/46, 1297/138), (0, 0, 1/2, 45/2), (0, 0, 0, 23)]
[(1/2, 1/150, 9/25, 1159/75), (0, 1/75, 11/50, 961/150), (0, 0, 1/2, 49/2), (0, 0, 0, 25)]
[(1/2, 0, 1/4, 115/4), (0, 1/246, 7/164, 3163/492), (0, 0, 1/2, 115/2), (0, 0, 0, 82)]
[(1/2, 0, 1/4, 99/4), (0, 1/150, 11/100, 4711/300), (0, 0, 1/2, 99/2), (0, 0, 0, 50)]
[(1/2, 1/18, 1/6, 23/18), (0, 1/9, 1/3, 23/9), (0, 0, 1/2, 1/2), (0, 0, 0, 3)]
[(1/2, 1/150, 7/50, 107/150), (0, 1/75, 7/25, 107/75), (0, 0, 1/2, 49/2), (0, 0, 0, 25)]
[(1/2, 1/258, 5/86, 3263/258), (0, 1/129, 5/43, 3263/129), (0, 0, 1/2, 1/2), (0, 0, 0, 43)]
[(1/2, 0, 1/4, 227/4), (0, 1/228, 27/152, 3751/456), (0, 0, 1/2, 75/2), (0, 0, 0, 76)]
[(1/2, 1/162, 11/27, 1015/81), (0, 1/81, 17/54, 3979/162), (0, 0, 1/2, 1/2), (0, 0, 0, 27)]
[(1/2, 0, 1/4, 13/4), (0, 1/18, 5/12, 55/36), (0, 0, 1/2, 1/2), (0, 0, 0, 6)]
[(1/2, 0, 0, 37/2), (0, 1/222, 41/74, 4096/111), (0, 0, 1, 17), (0, 0, 0, 37)]
[(1/2, 1/342, 0, 4450/171), (0, 1/171, 0, 8900/171), (0, 0, 1/2, 57/2), (0, 0, 0, 57)]
[(1/2, 0, 1/4, 75/4), (0, 1/114, 27/76, 3751/228), (0, 0, 1/2, 75/2), (0, 0, 0, 38)]
[(1/2, 1/414, 7/138, 13379/414), (0, 1/207, 7/69, 13379/207), (0, 0, 1/2, 1/2), (0, 0, 0, 69)]
[(1/2, 1/258, 0, 4510/129), (0, 1/129, 0, 3473/129), (0, 0, 1/2, 43/2), (0, 0, 0, 43)]
[(1/2, 0, 1/4, 91/4), (0, 1/138, 9/92, 7645/276), (0, 0, 1/2, 91/2), (0, 0, 0, 46)]
[(1/2, 0, 1/4, 269/4), (0, 1/240, 21/160, 17431/480), (0, 0, 1/2, 109/2), (0, 0, 0, 80)]
[(1/2, 0, 1/4, 61/4), (0, 1/90, 29/60, 4231/180), (0, 0, 1/2, 1/2), (0, 0, 0, 30)]
[(1/2, 0, 1/4, 21/4), (0, 1/30, 1/20, 259/60), (0, 0, 1/2, 1/2), (0, 0, 0, 10)]
[(1/2, 0, 1/4, 117/4), (0, 1/174, 15/116, 565/348), (0, 0, 1/2, 1/2), (0, 0, 0, 58)]
[(1/2, 1/270, 13/90, 1517/270), (0, 1/135, 13/45, 1517/135), (0, 0, 1/2, 1/2), (0, 0, 0, 45)]
[(1/2, 0, 1, 5/2), (0, 1/48, 5/16, 79/24), (0, 0, 2, 1), (0, 0, 0, 4)]
[(1/2, 1/414, 34/69, 10708/207), (0, 1/207, 67/138, 26893/414), (0, 0, 1/2, 77/2), (0, 0, 0, 69)]
[(1/2, 1/306, 5/102, 4271/306), (0, 1/153, 5/51, 4271/153), (0, 0, 1/2, 71/2), (0, 0, 0, 51)]
[(1/2, 0, 1/4, 83/4), (0, 1/156, 35/104, 2671/312), (0, 0, 1/2, 83/2), (0, 0, 0, 52)]
