[(1/2, 0, 0, 11/2), (0, 1/154, 1/2, 339/77), (0, 0, 1, 0), (0, 0, 0, 11)]
[(1/2, 1/238, 0, 1935/119), (0, 1/119, 0, 1847/119), (0, 0, 1/2, 17/2), (0, 0, 0, 17)]
[(1/2, 1/490, 0, 6093/245), (0, 1/245, 0, 3611/245), (0, 0, 1/2, 35/2), (0, 0, 0, 35)]
[(1/2, 0, 0, 11/2), (0, 1/154, 1/2, 24/77), (0, 0, 1, 0), (0, 0, 0, 11)]
[(1/2, 0, 0, 27/2), (0, 1/378, 43/54, 1816/189), (0, 0, 1, 22), (0, 0, 0, 27)]
[(1/2, 1/686, 0, 4721/343), (0, 1/343, 0, 9442/343), (0, 0, 1/2, 49/2), (0, 0, 0, 49)]
[(1/2, 1/574, 0, 8830/287), (0, 1/287, 0, 5893/287), (0, 0, 1/2, 41/2), (0, 0, 0, 41)]
[(1/2, 1/70, 0, 143/35), (0, 1/35, 0, 111/35), (0, 0, 1/2, 5/2), (0, 0, 0, 5)]
[(1/2, 1/434, 0, 4742/217), (0, 1/217, 0, 2757/217), (0, 0, 1/2, 31/2), (0, 0, 0, 31)]
[(1/2, 0, 0, 23/2), (0, 1/322, 1/2, 2880/161), (0, 0, 1, 0), (0, 0, 0, 23)]
[(1/2, 1/322, 0, 3468/161), (0, 1/161, 0, 3233/161), (0, 0, 1/2, 23/2), (0, 0, 0, 23)]
[(1/2, 0, 0, 17/2), (0, 1/238, 1/2, 955/119), (0, 0, 1, 0), (0, 0, 0, 17)]
[(1/2, 1/154, 0, 24/77), (0, 1/77, 0, 48/77), (0, 0, 1/2, 11/2), (0, 0, 0, 11)]
[(1/2, 1/98, 0, 262/49), (0, 1/49, 0, 181/49), (0, 0, 1/2, 7/2), (0, 0, 0, 7)]
[(1/2, 0, 0, 13/2), (0, 1/364, 59/52, 320/91), (0, 0, 2, 2), (0, 0, 0, 13)]
[(1/2, 0, 0, 7/2), (0, 1/98, 1/2, 262/49), (0, 0, 1, 0), (0, 0, 0, 7)]
[(1/2, 1/154, 0, 339/77), (0, 1/77, 0, 678/77), (0, 0, 1/2, 11/2), (0, 0, 0, 11)]
[(1/2, 1/574, 0, 1256/287), (0, 1/287, 0, 2512/287), (0, 0, 1/2, 41/2), (0, 0, 0, 41)]
[(1/2, 1/966, 1/138, 34271/966), (0, 1/483, 1/69, 944/483), (0, 0, 1/2, 91/2), (0, 0, 0, 69)]
[(1/2, 0, 0, 23/2), (0, 1/322, 1/2, 3468/161), (0, 0, 1, 0), (0, 0, 0, 23)]
[(1/2, 1/658, 0, 3846/329), (0, 1/329, 0, 7692/329), (0, 0, 1/2, 47/2), (0, 0, 0, 47)]
[(1/2, 1/70, 0, 157/35), (0, 1/35, 0, 139/35), (0, 0, 1/2, 5/2), (0, 0, 0, 5)]
[(1/2, 0, 2, 7/2), (0, 1/392, 3/8, 131/98), (0, 0, 4, 0), (0, 0, 0, 7)]
[(1/2, 0, 0, 29/2), (0, 1/406, 1/2, 5883/203), (0, 0, 1, 0), (0, 0, 0, 29)]
[(1/2, 1/910, 18/65, 2159/455), (0, 1/455, 7/130, 34571/910), (0, 0, 1/2, 73/2), (0, 0, 0, 65)]
[(1/2, 1/714, 19/102, 35909/714), (0, 1/357, 19/51, 17702/357), (0, 0, 1/2, 37/2), (0, 0, 0, 51)]
