[(1/2, 1/6, 0, 1/3), (0, 1/3, 0, 2/3), (0, 0, 1/2, 1/2), (0, 0, 0, 1)]
[(1/2, 1/318, 17/53, 4999/159), (0, 1/159, 15/106, 3301/318), (0, 0, 1/2, 105/2), (0, 0, 0, 53)]
[(1/2, 0, 1/4, 93/4), (0, 1/138, 31/92, 8893/276), (0, 0, 1/2, 1/2), (0, 0, 0, 46)]
[(1/2, 0, 0, 17/2), (0, 1/102, 1/2, 616/51), (0, 0, 1, 0), (0, 0, 0, 17)]
[(1/2, 0, 1/4, 107/4), (0, 1/162, 43/108, 14407/324), (0, 0, 1/2, 107/2), (0, 0, 0, 54)]
[(1/2, 0, 1/4, 45/4), (0, 1/258, 61/172, 40927/516), (0, 0, 1/2, 45/2), (0, 0, 0, 86)]
[(1/2, 1/438, 5/73, 11539/219), (0, 1/219, 10/73, 7091/219), (0, 0, 1/2, 145/2), (0, 0, 0, 73)]
[(1/2, 0, 1/4, 43/4), (0, 1/66, 15/44, 2347/132), (0, 0, 1/2, 43/2), (0, 0, 0, 22)]
[(1/2, 0, 1/4, 67/4), (0, 1/102, 25/68, 229/204), (0, 0, 1/2, 67/2), (0, 0, 0, 34)]
[(1/2, 0, 1/4, 93/4), (0, 1/138, 15/92, 8173/276), (0, 0, 1/2, 1/2), (0, 0, 0, 46)]
[(1/2, 1/198, 31/66, 2015/198), (0, 1/99, 29/66, 3931/198), (0, 0, 1/2, 1/2), (0, 0, 0, 33)]
[(1/2, 1/474, 0, 1036/237), (0, 1/237, 0, 2072/237), (0, 0, 1/2, 79/2), (0, 0, 0, 79)]
[(1/2, 0, 1/4, 307/4), (0, 1/276, 35/184, 14431/552), (0, 0, 1/2, 123/2), (0, 0, 0, 92)]
[(1/2, 1/66, 1/11, 10/33), (0, 1/33, 2/11, 20/33), (0, 0, 1/2, 1/2), (0, 0, 0, 11)]
[(1/2, 1/198, 10/33, 1066/99), (0, 1/99, 7/66, 4363/198), (0, 0, 1/2, 65/2), (0, 0, 0, 33)]
[(1/2, 1/366, 8/61, 9142/183), (0, 1/183, 16/61, 7121/183), (0, 0, 1/2, 1/2), (0, 0, 0, 61)]
[(1/2, 0, 1, 35/2), (0, 1/264, 9/88, 2245/132), (0, 0, 2, 13), (0, 0, 0, 22)]
[(1/2, 1/18, 0, 19/9), (0, 1/9, 0, 11/9), (0, 0, 1/2, 3/2), (0, 0, 0, 3)]
[(1/2, 0, 1/4, 45/4), (0, 1/66, 15/44, 1525/132), (0, 0, 1/2, 1/2), (0, 0, 0, 22)]
[(1/2, 1/102, 2/17, 70/51), (0, 1/51, 4/17, 140/51), (0, 0, 1/2, 33/2), (0, 0, 0, 17)]
[(1/2, 1/402, 61/134, 20429/402), (0, 1/201, 55/134, 14125/402), (0, 0, 1/2, 133/2), (0, 0, 0, 67)]
[(1/2, 0, 1/4, 149/4), (0, 1/222, 25/148, 715/444), (0, 0, 1/2, 1/2), (0, 0, 0, 74)]
[(1/2, 0, 1/4, 11/4), (0, 1/18, 1/12, 61/36), (0, 0, 1/2, 11/2), (0, 0, 0, 6)]
[(1/2, 0, 5/4, 17/4), (0, 1/270, 383/180, 1409/108), (0, 0, 5/2, 17/2), (0, 0, 0, 18)]
[(1/2, 0, 1/4, 171/4), (0, 1/258, 47/172, 43219/516), (0, 0, 1/2, 171/2), (0, 0, 0, 86)]
[(1/2, 1/414, 0, 10009/207), (0, 1/207, 0, 5735/207), (0, 0, 1/2, 69/2), (0, 0, 0, 69)]
[(1/2, 1/402, 61/134, 24461/402), (0, 1/201, 55/134, 21787/402), (0, 0, 1/2, 1/2), (0, 0, 0, 67)]
[(1/2, 1/318, 17/53, 619/159), (0, 1/159, 15/106, 2317/318), (0, 0, 1/2, 1/2), (0, 0, 0, 53)]
