[(1/2, 0, 1/2, 0), (0, 1/20, 0, 177/20), (0, 0, 1, 0), (0, 0, 0, 10)]
[(1/2, 0, 1/2, 14), (0, 1/56, 1/2, 271/56), (0, 0, 1, 0), (0, 0, 0, 28)]
[(1/2, 0, 35/2, 0), (0, 1/70, 601/35, 1/2), (0, 0, 35, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 16), (0, 1/66, 20/33, 1393/66), (0, 0, 1, 32), (0, 0, 0, 33)]
[(1/2, 0, 1/2, 0), (0, 1/58, 0, 651/58), (0, 0, 1, 0), (0, 0, 0, 29)]
[(1/2, 0, 1/2, 0), (0, 1/56, 0, 761/56), (0, 0, 1, 0), (0, 0, 0, 28)]
[(1/2, 0, 1/2, 8), (0, 1/32, 1/2, 249/32), (0, 0, 1, 0), (0, 0, 0, 16)]
[(1/2, 0, 5/2, 0), (0, 1/10, 1/5, 1/2), (0, 0, 5, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/4, 0, 7/4), (0, 0, 1, 0), (0, 0, 0, 2)]
[(1/2, 0, 1/2, 0), (0, 1/38, 0, 649/38), (0, 0, 1, 0), (0, 0, 0, 19)]
[(1/2, 0, 1/2, 16), (0, 1/64, 1/2, 1401/64), (0, 0, 1, 0), (0, 0, 0, 32)]
[(1/2, 0, 1/2, 20), (0, 1/66, 28/33, 1939/66), (0, 0, 1, 7), (0, 0, 0, 33)]
[(1/2, 0, 1/2, 0), (0, 1/50, 0, 777/50), (0, 0, 1, 0), (0, 0, 0, 25)]
[(1/2, 0, 1/2, 0), (0, 1/20, 0, 127/20), (0, 0, 1, 0), (0, 0, 0, 10)]
[(1/2, 0, 1/2, 0), (0, 1/40, 0, 473/40), (0, 0, 1, 0), (0, 0, 0, 20)]
[(1/2, 0, 1/2, 10), (0, 1/40, 1/2, 177/40), (0, 0, 1, 0), (0, 0, 0, 20)]
[(1/2, 0, 1/2, 10), (0, 1/40, 1/2, 273/40), (0, 0, 1, 0), (0, 0, 0, 20)]
[(1/2, 0, 1/2, 0), (0, 1/52, 0, 433/52), (0, 0, 1, 0), (0, 0, 0, 26)]
[(1/2, 0, 1/2, 0), (0, 1/52, 0, 95/52), (0, 0, 1, 0), (0, 0, 0, 26)]
[(1/2, 0, 1/2, 0), (0, 1/46, 0, 13/46), (0, 0, 1, 0), (0, 0, 0, 23)]
[(1/2, 0, 35/2, 0), (0, 1/70, 699/35, 1/2), (0, 0, 35, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 14), (0, 1/56, 1/2, 369/56), (0, 0, 1, 0), (0, 0, 0, 28)]
[(1/2, 0, 1/2, 0), (0, 1/2, 0, 1/2), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 2), (0, 1/8, 1/2, 15/8), (0, 0, 1, 0), (0, 0, 0, 4)]
[(1/2, 0, 7/2, 0), (0, 1/14, 36/7, 1/2), (0, 0, 7, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/56, 0, 1447/56), (0, 0, 1, 0), (0, 0, 0, 28)]
[(1/2, 0, 23/2, 0), (0, 1/46, 258/23, 1/2), (0, 0, 23, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/40, 0, 377/40), (0, 0, 1, 0), (0, 0, 0, 20)]
