[(1/2, 0, 1/2, 0), (0, 1/4, 0, 3/4), (0, 0, 1, 0), (0, 0, 0, 2)]
[(1/2, 0, 1/2, 0), (0, 1/46, 0, 535/46), (0, 0, 1, 0), (0, 0, 0, 23)]
[(1/2, 0, 1/2, 0), (0, 1/8, 0, 3/8), (0, 0, 1, 0), (0, 0, 0, 4)]
[(1/2, 0, 1/2, 26), (0, 1/72, 1/18, 2315/72), (0, 0, 1, 16), (0, 0, 0, 36)]
[(1/2, 0, 1/2, 0), (0, 1/14, 0, 41/14), (0, 0, 1, 0), (0, 0, 0, 7)]
[(1/2, 0, 1/2, 0), (0, 1/64, 0, 323/64), (0, 0, 1, 0), (0, 0, 0, 32)]
[(1/2, 0, 1/2, 12), (0, 1/74, 6/37, 499/74), (0, 0, 1, 24), (0, 0, 0, 37)]
[(1/2, 0, 1/2, 0), (0, 1/52, 0, 557/52), (0, 0, 1, 0), (0, 0, 0, 26)]
[(1/2, 0, 31/2, 0), (0, 1/62, 951/31, 1/2), (0, 0, 31, 0), (0, 0, 0, 1)]
[(1/2, 0, 19/2, 0), (0, 1/38, 195/19, 1/2), (0, 0, 19, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 16), (0, 1/64, 1/2, 1213/64), (0, 0, 1, 0), (0, 0, 0, 32)]
[(1/2, 0, 1/2, 0), (0, 1/32, 0, 323/32), (0, 0, 1, 0), (0, 0, 0, 16)]
[(1/2, 0, 7/2, 0), (0, 1/14, 4/7, 1/2), (0, 0, 7, 0), (0, 0, 0, 1)]
[(1/2, 0, 23/2, 0), (0, 1/46, 526/23, 1/2), (0, 0, 23, 0), (0, 0, 0, 1)]
[(1/2, 0, 13/2, 0), (0, 1/26, 144/13, 1/2), (0, 0, 13, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/2, 0, 1/2), (0, 0, 1, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 4), (0, 1/16, 1/2, 29/16), (0, 0, 1, 0), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 0), (0, 1/38, 0, 29/38), (0, 0, 1, 0), (0, 0, 0, 19)]
[(1/2, 0, 1/2, 0), (0, 1/16, 0, 67/16), (0, 0, 1, 0), (0, 0, 0, 8)]
[(1/2, 0, 1/2, 0), (0, 1/56, 0, 253/56), (0, 0, 1, 0), (0, 0, 0, 28)]
[(1/2, 0, 1/2, 0), (0, 1/28, 0, 139/28), (0, 0, 1, 0), (0, 0, 0, 14)]
[(1/2, 0, 43/2, 0), (0, 1/86, 599/43, 1/2), (0, 0, 43, 0), (0, 0, 0, 1)]
[(1/2, 0, 7/2, 4), (0, 1/70, 151/35, 21/10), (0, 0, 7, 3), (0, 0, 0, 5)]
[(1/2, 0, 1/2, 0), (0, 1/28, 0, 237/28), (0, 0, 1, 0), (0, 0, 0, 14)]
[(1/2, 0, 1/2, 14), (0, 1/56, 1/2, 139/56), (0, 0, 1, 0), (0, 0, 0, 28)]
[(1/2, 0, 41/2, 0), (0, 1/82, 522/41, 1/2), (0, 0, 41, 0), (0, 0, 0, 1)]
[(1/2, 0, 1/2, 0), (0, 1/52, 0, 219/52), (0, 0, 1, 0), (0, 0, 0, 26)]
[(1/2, 0, 1/2, 0), (0, 1/56, 0, 547/56), (0, 0, 1, 0), (0, 0, 0, 28)]
[(1/2, 0, 1/2, 14), (0, 1/56, 1/2, 939/56), (0, 0, 1, 0), (0, 0, 0, 28)]
[(1/2, 0, 1/2, 2), (0, 1/8, 1/2, 11/8), (0, 0, 1, 0), (0, 0, 0, 4)]
[(1/2, 0, 1/2, 0), (0, 1/62, 0, 941/62), (0, 0, 1, 0), (0, 0, 0, 31)]
[(1/2, 0, 1/2, 8), (0, 1/32, 1/2, 61/32), (0, 0, 1, 0), (0, 0, 0, 16)]
[(1/2, 0, 1/2, 0), (0, 1/26, 0, 219/26), (0, 0, 1, 0), (0, 0, 0, 13)]
[(1/2, 0, 7/2, 2), (0, 1/42, 143/21, 11/6), (0, 0, 7, 1), (0, 0, 0, 3)]
[(1/2, 0, 1/2, 29), (0, 1/66, 26/33, 617/66), (0, 0, 1, 25), (0, 0, 0, 33)]
[(1/2, 0, 1/2, 20), (0, 1/44, 8/11, 965/44), (0, 0, 1, 18), (0, 0, 0, 22)]
[(1/2, 0, 1/2, 4), (0, 1/68, 5/17, 1485/68), (0, 0, 1, 8), (0, 0, 0, 34)]
[(1/2, 0, 19/2, 0), (0, 1/76, 278/19, 7/4), (0, 0, 19, 0), (0, 0, 0, 2)]
[(1/2, 0, 1/2, 2), (0, 1/48, 5/12, 715/48), (0, 0, 1, 4), (0, 0, 0, 24)]
[(1/2, 0, 1/2, 6), (0, 1/32, 7/8, 11/32), (0, 0, 1, 12), (0, 0, 0, 16)]
[(1/2, 0, 1/2, 2), (0, 1/66, 16/33, 1213/66), (0, 0, 1, 4), (0, 0, 0, 33)]
[(1/2, 0, 1/2, 28), (0, 1/64, 5/8, 797/64), (0, 0, 1, 24), (0, 0, 0, 32)]
[(1/2, 0, 1/2, 28), (0, 1/66, 13/33, 755/66), (0, 0, 1, 23), (0, 0, 0, 33)]
[(1/2, 0, 1/2, 16), (0, 1/44, 1/11, 477/44), (0, 0, 1, 10), (0, 0, 0, 22)]
[(1/2, 0, 1/2, 20), (0, 1/48, 5/6, 29/48), (0, 0, 1, 16), (0, 0, 0, 24)]
[(1/2, 0, 1/2, 8), (0, 1/52, 10/13, 1213/52), (0, 0, 1, 16), (0, 0, 0, 26)]
[(1/2, 0, 1/2, 1), (0, 1/62, 24/31, 1309/62), (0, 0, 1, 2), (0, 0, 0, 31)]
[(1/2, 0, 1/2, 10), (0, 1/34, 12/17, 485/34), (0, 0, 1, 3), (0, 0, 0, 17)]
[(1/2, 0, 1/2, 8), (0, 1/48, 1/3, 1085/48), (0, 0, 1, 16), (0, 0, 0, 24)]
[(1/2, 0, 1/2, 12), (0, 1/38, 4/19, 519/38), (0, 0, 1, 5), (0, 0, 0, 19)]
[(1/2, 0, 1/2, 16), (0, 1/36, 5/9, 347/36), (0, 0, 1, 14), (0, 0, 0, 18)]
[(1/2, 0, 1/2, 17), (0, 1/66, 13/33, 271/66), (0, 0, 1, 1), (0, 0, 0, 33)]
[(1/2, 0, 1/2, 6), (0, 1/64, 15/16, 1419/64), (0, 0, 1, 12), (0, 0, 0, 32)]
[(1/2, 0, 1/2, 17), (0, 1/70, 29/35, 793/70), (0, 0, 1, 34), (0, 0, 0, 35)]
[(1/2, 0, 19/2, 0), (0, 1/76, 278/19, 1/4), (0, 0, 19, 0), (0, 0, 0, 2)]
[(1/2, 0, 1/2, 4), (0, 1/22, 4/11, 241/22), (0, 0, 1, 8), (0, 0, 0, 11)]
[(1/2, 0, 1/2, 24), (0, 1/52, 12/13, 493/52), (0, 0, 1, 22), (0, 0, 0, 26)]
[(1/2, 0, 1/2, 8), (0, 1/60, 8/15, 1483/60), (0, 0, 1, 16), (0, 0, 0, 30)]
[(1/2, 0, 1/2, 24), (0, 1/56, 2/7, 835/56), (0, 0, 1, 20), (0, 0, 0, 28)]
[(1/2, 0, 1/2, 20), (0, 1/66, 16/33, 1933/66), (0, 0, 1, 7), (0, 0, 0, 33)]
[(1/2, 0, 1/2, 32), (0, 1/72, 8/9, 611/72), (0, 0, 1, 28), (0, 0, 0, 36)]
[(1/2, 0, 1/2, 8), (0, 1/40, 4/5, 733/40), (0, 0, 1, 16), (0, 0, 0, 20)]
